state_accident_id, vehicle_number, body_type
14751802, 1, 4 DOOR SEDAN
14751804, 1, 4 DOOR SEDAN
14751805, 1, 4 DOOR SEDAN
14751805, 2, 4 DOOR SEDAN
14751806, 1, 4 DOOR SEDAN
14751806, 3, SUBURBAN
14752072, 1, 4 DOOR SEDAN
14753297, 1, UNKNOWN VEHICLE
14753637, 1, DELIVERY TRUCK
14753737, 1, 2 DOOR SEDAN
14753830, 1, CONVERTIBLE
14753864, 1, 2 DOOR SEDAN
14753876, 1, 4 DOOR SEDAN
14753913, 1, 4 DOOR SEDAN
14754009, 1, PICK-UP TRUCK
14754009, 2, PICK-UP TRUCK
14754045, 1, PICK-UP TRUCK
14754045, 2, SUBURBAN
14754045, 3, 2 DOOR SEDAN
14754045, 4, PICK-UP TRUCK
14754066, 1, 4 DOOR SEDAN
14754088, 1, SUBURBAN
14754124, 1, 4 DOOR SEDAN
14754197, 1, 4 DOOR SEDAN
14754223, 1, PICK-UP TRUCK
14754263, 1, SUBURBAN
14754290, 1, SUBURBAN
14754290, 2, SUBURBAN
14754343, 1, TRACTOR
14754343, 2, 2 DOOR SEDAN
14754356, 1, 4 DOOR SEDAN
14754356, 2, 2 DOOR SEDAN
14754356, 3, 4 DOOR SEDAN
14754667, 1, SUBURBAN
14756447, 1, PICK-UP TRUCK
14756447, 2, 4 DOOR SEDAN
14756447, 3, 4 DOOR SEDAN
14756447, 4, SUBURBAN
14756721, 1, 4 DOOR SEDAN
14756726, 1, SUBURBAN
14756726, 3, 4 DOOR SEDAN
14756727, 1, SUBURBAN
14756727, 2, BUS (OMNIBUS)
14756728, 1, SUBURBAN
14756728, 2, SUBURBAN
14756728, 3, 4 DOOR SEDAN
14756728, 4, 4 DOOR SEDAN
14756728, 5, SUBURBAN
14756728, 6, TRUCK CRANE
14756729, 1, SUBURBAN
14756776, 1, SUBURBAN
14757302, 1, VAN TRUCK
14757302, 2, 4 DOOR SEDAN
14757398, 1, SUBURBAN
14757402, 1, 4 DOOR SEDAN
14757433, 1, 4 DOOR SEDAN
14757433, 2, 4 DOOR SEDAN
14757462, 1, 4 DOOR SEDAN
14757462, 2, 4 DOOR SEDAN
14757569, 1, 4 DOOR SEDAN
14757596, 1, VAN TRUCK
14757658, 1, SUBURBAN
14757781, 1, 4 DOOR SEDAN
14757794, 1, VAN TRUCK
14757794, 2, TRACTOR
14757796, 1, SUBURBAN
14757796, 2, SUBURBAN
14757807, 1, SUBURBAN
14757807, 2, SUBURBAN
14757867, 1, 4 DOOR SEDAN
14757867, 2, 4 DOOR SEDAN
14757875, 1, 4 DOOR SEDAN
14757979, 1, SUBURBAN
14757979, 3, 4 DOOR SEDAN
14758140, 1, SUBURBAN
14758413, 2, 4 DOOR SEDAN
14758413, 1, 4 DOOR SEDAN
14758551, 1, 4 DOOR SEDAN
14758577, 1, 4 DOOR SEDAN
14758677, 1, 4 DOOR SEDAN
14758677, 2, SUBURBAN
14758697, 1, 4 DOOR SEDAN
14758710, 1, 4 DOOR SEDAN
14758710, 2, TRACTOR
14758710, 3, SUBURBAN
14758711, 1, SUBURBAN
14758711, 2, DUMP TRUCK
14758725, 1, 4 DOOR SEDAN
14758765, 1, SUBURBAN
14758798, 1, 4 DOOR SEDAN
14759192, 1, PICK-UP TRUCK
14759202, 1, SUBURBAN
14759202, 2, 4 DOOR SEDAN
14759203, 1, PICK-UP TRUCK
14759204, 1, SEDAN
14759205, 1, 4 DOOR SEDAN
14759279, 1, SUBURBAN
14759322, 1, POLICE
14759322, 2, PICK-UP TRUCK
14759742, 1, SUBURBAN
14759801, 1, SUBURBAN
14759801, 2, 4 DOOR SEDAN
14759842, 1, 4 DOOR SEDAN
14759842, 2, DUMP TRUCK
14759913, 1, SUBURBAN
14759913, 2, SUBURBAN
14759958, 1, 2 DOOR SEDAN
14759958, 2, 4 DOOR SEDAN
14759969, 1, 2 DOOR SEDAN
14760025, 1, 2 DOOR SEDAN
14760025, 2, 4 DOOR SEDAN
14760113, 1, PICK-UP TRUCK
14760184, 2, 2 DOOR SEDAN
14760184, 1, PICK-UP TRUCK
14760226, 1, SUBURBAN
14760233, 1, 2 DOOR SEDAN
14760248, 1, PICK-UP TRUCK
14760249, 1, PICK-UP TRUCK
14760270, 1, PICK-UP TRUCK
14760304, 1, 4 DOOR SEDAN
14760304, 2, SUBURBAN
14760352, 1, 4 DOOR SEDAN
14760352, 2, SUBURBAN
14760358, 1, 4 DOOR SEDAN
14760523, 1, REFRIGERATED TRUCK
14760523, 2, SUBURBAN
14760523, 3, 4 DOOR SEDAN
14760620, 1, SUBURBAN
14760620, 2, SUBURBAN
14760646, 1, SUBURBAN
14760711, 1, 4 DOOR SEDAN
14760809, 1, 2 DOOR SEDAN
14760809, 2, SUBURBAN
14760857, 1, 4 DOOR SEDAN
14760857, 2, 4 DOOR SEDAN
14760858, 1, 4 DOOR SEDAN
14760927, 1, 4 DOOR SEDAN
14761145, 1, 4 DOOR SEDAN
14761231, 1, 2 DOOR SEDAN
14761231, 2, PICK-UP TRUCK
14761238, 1, PICK-UP TRUCK
14761368, 1, UNKNOWN TRUCK
14761368, 2, PICK-UP TRUCK
14761398, 1, SUBURBAN
14761460, 1, 4 DOOR SEDAN
14761827, 1, SUBURBAN
14761827, 2, SUBURBAN
14761854, 1, 4 DOOR SEDAN
14761922, 1, 4 DOOR SEDAN
14761922, 2, VAN TRUCK
14761972, 1, 4 DOOR SEDAN
14762053, 1, PICK-UP TRUCK
14762099, 1, SUBURBAN
14762101, 1, 4 DOOR SEDAN
14762101, 2, 4 DOOR SEDAN
14762101, 3, 4 DOOR SEDAN
14762594, 1, 4 DOOR SEDAN
14762798, 2, 4 DOOR SEDAN
14762798, 1, 4 DOOR SEDAN
14762842, 1, 4 DOOR SEDAN
14762842, 2, 4 DOOR SEDAN
14762842, 3, 4 DOOR SEDAN
14762940, 1, 2 DOOR SEDAN
14762940, 2, 4 DOOR SEDAN
14763270, 1, 4 DOOR SEDAN
14763279, 1, 4 DOOR SEDAN
14763279, 2, 4 DOOR SEDAN
14763279, 3, 4 DOOR SEDAN
14763279, 4, 4 DOOR SEDAN
14763323, 1, 4 DOOR SEDAN
14763323, 2, VAN TRUCK
14763374, 1, BUS (OMNIBUS)
14763476, 1, SUBURBAN
14764677, 1, 4 DOOR SEDAN
14764677, 2, SUBURBAN
14764921, 1, 4 DOOR SEDAN
14764921, 2, SUBURBAN
14765106, 1, 4 DOOR SEDAN
14765123, 1, SUBURBAN
14765144, 1, SUBURBAN
14765144, 2, SUBURBAN
14765178, 1, PICK-UP TRUCK
14765178, 2, SUBURBAN
14765247, 1, SUBURBAN
14765292, 1, 4 DOOR SEDAN
14765292, 2, 4 DOOR SEDAN
14765429, 1, SUBURBAN
14765689, 1, 2 DOOR SEDAN
14765690, 1, 4 DOOR SEDAN
14765690, 2, SUBURBAN
14767762, 1, TRACTOR
14767762, 3, TRACTOR
14767792, 1, SUBURBAN
14767792, 2, EARTH MOVER
14767832, 1, 4 DOOR SEDAN
14767832, 2, 4 DOOR SEDAN
14767891, 1, SUBURBAN
14767891, 2, 2 DOOR SEDAN
14767891, 3, 4 DOOR SEDAN
14768046, 1, SUBURBAN
14768046, 2, 2 DOOR SEDAN
14768049, 1, 4 DOOR SEDAN
14768129, 1, 4 DOOR SEDAN
14768136, 1, 4 DOOR SEDAN
14768136, 2, SUBURBAN
14768223, 1, 4 DOOR SEDAN
14768223, 2, TRACTOR CRANE
14768254, 1, PICK-UP TRUCK
14768254, 2, 2 DOOR SEDAN
14768254, 3, TANK TRUCK
14768283, 1, SUBURBAN
14768308, 1, PICK-UP TRUCK
14768769, 1, SUBURBAN
14768769, 2, SUBURBAN
14768928, 1, 4 DOOR SEDAN
14768928, 2, PICK-UP TRUCK
14769322, 1, CONVERTIBLE
14769327, 1, SUBURBAN
14769327, 2, 4 DOOR SEDAN
14769933, 1, 4 DOOR SEDAN
14769963, 1, SUBURBAN
14770013, 1, SUBURBAN
14770013, 2, 4 DOOR SEDAN
14770025, 1, 4 DOOR SEDAN
14770025, 2, PICK-UP TRUCK
14770105, 1, SUBURBAN
14770167, 1, 4 DOOR SEDAN
14770167, 2, VAN TRUCK
14770277, 1, SUBURBAN
14770277, 2, SUBURBAN
14770367, 1, 4 DOOR SEDAN
14770557, 1, 4 DOOR SEDAN
14770557, 2, SUBURBAN
14770586, 1, SUBURBAN
14770649, 1, SUBURBAN
14770676, 1, 4 DOOR SEDAN
14770676, 2, 4 DOOR SEDAN
14770698, 1, 4 DOOR SEDAN
14770698, 2, SUBURBAN
14770783, 1, 4 DOOR SEDAN
14770783, 2, 4 DOOR SEDAN
14771111, 1, 4 DOOR SEDAN
14771139, 1, TRACTOR
14771139, 2, SUBURBAN
14771160, 1, SUBURBAN
14771176, 1, 4 DOOR SEDAN
14771203, 1, 4 DOOR SEDAN
14771205, 1, 4 DOOR SEDAN
14771210, 1, 4 DOOR SEDAN
14771462, 1, CONVERTIBLE
14771462, 2, VAN TRUCK
14771565, 1, SUBURBAN
14771792, 1, 4 DOOR SEDAN
14771792, 2, SEDAN
14771840, 1, 4 DOOR SEDAN
14771842, 1, SUBURBAN
14771874, 1, 4 DOOR SEDAN
14771892, 1, PICK-UP TRUCK
14772024, 1, SUBURBAN
14772024, 2, 4 DOOR SEDAN
14772036, 1, PICK-UP TRUCK
14772037, 1, SUBURBAN
14772038, 1, 4 DOOR SEDAN
14772039, 1, PICK-UP TRUCK
14772040, 1, 4 DOOR SEDAN
14772040, 2, PICK-UP TRUCK
14772041, 1, 4 DOOR SEDAN
14772042, 1, 4 DOOR SEDAN
14772043, 1, 4 DOOR SEDAN
14772678, 1, SUBURBAN
14772678, 2, 4 DOOR SEDAN
14772704, 1, 4 DOOR SEDAN
14772704, 2, SUBURBAN
14772708, 1, 4 DOOR SEDAN
14772708, 2, 4 DOOR SEDAN
14772730, 1, PICK-UP TRUCK
14772776, 1, 4 DOOR SEDAN
14772816, 1, SUBURBAN
14772911, 3, 4 DOOR SEDAN
14772911, 2, 4 DOOR SEDAN
14772911, 1, SUBURBAN
14772990, 1, SUBURBAN
14772990, 2, SUBURBAN
14773072, 1, VAN TRUCK
14773134, 1, 4 DOOR SEDAN
14773171, 1, 4 DOOR SEDAN
14773176, 1, 4 DOOR SEDAN
14773176, 2, SUBURBAN
14773243, 1, SUBURBAN
14773243, 2, 4 DOOR SEDAN
14773300, 1, 4 DOOR SEDAN
14773314, 1, 4 DOOR SEDAN
14773361, 1, PICK-UP TRUCK
14773392, 1, FLAT BED TRUCK
14773392, 2, 4 DOOR SEDAN
14773392, 3, 4 DOOR SEDAN
14773392, 4, DELIVERY TRUCK
14773399, 1, SUBURBAN
14773399, 2, TRACTOR
14773513, 1, 4 DOOR SEDAN
14773513, 2, PICK-UP TRUCK
14773663, 1, SUBURBAN
14773663, 2, 4 DOOR SEDAN
14773674, 1, OTHER VEHICLE
14773674, 2, SUBURBAN
14773674, 3, 4 DOOR SEDAN
14773715, 1, 4 DOOR SEDAN
14773788, 1, SUBURBAN
14773788, 2, 4 DOOR SEDAN
14773878, 1, 4 DOOR SEDAN
14774028, 1, SUBURBAN
14774028, 2, PICK-UP TRUCK
14774174, 1, SUBURBAN
14774174, 2, 4 DOOR SEDAN
14774276, 1, 4 DOOR SEDAN
14774276, 2, 4 DOOR SEDAN
14774276, 3, 4 DOOR SEDAN
14774633, 1, POLICE
14774633, 2, 4 DOOR SEDAN
14774633, 3, SUBURBAN
14774633, 4, PICK-UP TRUCK
14774671, 1, SUBURBAN
14774671, 2, 4 DOOR SEDAN
14774807, 1, 4 DOOR SEDAN
14774807, 2, 4 DOOR SEDAN
14774857, 1, INVALID CODE
14774923, 1, INVALID CODE
14775347, 1, 2 DOOR SEDAN
14775403, 1, 4 DOOR SEDAN
14775403, 2, SUBURBAN
14775427, 1, PICK-UP TRUCK
14775427, 2, PICK-UP TRUCK
14775428, 1, 4 DOOR SEDAN
14775449, 1, 4 DOOR SEDAN
14775524, 1, 2 DOOR SEDAN
14775540, 1, SUBURBAN
14775586, 1, SUBURBAN
14775586, 2, 4 DOOR SEDAN
14775616, 1, SUBURBAN
14775624, 1, BUS (OMNIBUS)
14775624, 2, 4 DOOR SEDAN
14775624, 3, SUBURBAN
14775624, 4, SUBURBAN
14775687, 1, 4 DOOR SEDAN
14775687, 2, SUBURBAN
14775789, 1, SUBURBAN
14775804, 1, 4 DOOR SEDAN
14775923, 1, PICK-UP TRUCK
14775923, 2, SUBURBAN
14775940, 1, 4 DOOR SEDAN
14776033, 1, SUBURBAN
14776033, 2, 2 DOOR SEDAN
14776144, 1, 2 DOOR SEDAN
14776144, 2, 4 DOOR SEDAN
14776328, 1, SUBURBAN
14776439, 1, SUBURBAN
14776439, 2, 4 DOOR SEDAN
14776784, 1, 4 DOOR SEDAN
14776814, 1, SUBURBAN
14776832, 1, PICK-UP TRUCK
14776873, 1, SUBURBAN
14776953, 1, SUBURBAN
14777125, 1, SUBURBAN
14777143, 1, 4 DOOR SEDAN
14777226, 1, SUBURBAN
14777233, 1, 4 DOOR SEDAN
14777233, 2, SUBURBAN
14777233, 3, 4 DOOR SEDAN
14777233, 4, 4 DOOR SEDAN
14777233, 5, SUBURBAN
14777340, 1, SUBURBAN
14777444, 1, PICK-UP TRUCK
14777492, 1, PICK-UP TRUCK
14777493, 1, BUS (OMNIBUS)
14777495, 1, SUBURBAN
14777496, 1, 4 DOOR SEDAN
14777497, 1, 4 DOOR SEDAN
14777497, 2, 2 DOOR SEDAN
14777497, 3, VAN TRUCK
14777719, 1, UNKNOWN TRUCK
14777720, 1, VAN TRUCK
14777720, 2, DELIVERY TRUCK
14777720, 3, 4 DOOR SEDAN
14777720, 4, SUBURBAN
14777720, 5, SUBURBAN
14777721, 1, BUS (OMNIBUS)
14778084, 1, UNKNOWN VEHICLE
14778084, 2, SUBURBAN
14778488, 1, PICK-UP TRUCK
14778488, 2, SUBURBAN
14778577, 1, 4 DOOR SEDAN
14778594, 1, 4 DOOR SEDAN
14778594, 2, 4 DOOR SEDAN
14778595, 1, PICK-UP TRUCK
14778595, 2, SUBURBAN
14778805, 1, 4 DOOR SEDAN
14778805, 2, SUBURBAN
14778917, 1, 4 DOOR SEDAN
14779345, 2, SUBURBAN
14779345, 1, 4 DOOR SEDAN
14779392, 1, 4 DOOR SEDAN
14780069, 1, 4 DOOR SEDAN
14780105, 1, 4 DOOR SEDAN
14780105, 2, PICK-UP TRUCK
14780493, 1, DUMP TRUCK
14780493, 2, VAN TRUCK
14780570, 1, SUBURBAN
14780570, 2, 4 DOOR SEDAN
14780570, 3, 4 DOOR SEDAN
14780570, 4, 4 DOOR SEDAN
14780723, 1, 4 DOOR SEDAN
14780723, 2, SUBURBAN
14780849, 1, 4 DOOR SEDAN
14780849, 2, 4 DOOR SEDAN
14780849, 3, 4 DOOR SEDAN
14780896, 1, 2 DOOR SEDAN
14780896, 2, 4 DOOR SEDAN
14780903, 1, VAN TRUCK
14780903, 2, 4 DOOR SEDAN
14780941, 1, SUBURBAN
14780941, 2, SUBURBAN
14780941, 3, 4 DOOR SEDAN
14780945, 1, SUBURBAN
14781059, 1, SUBURBAN
14781161, 1, 4 DOOR SEDAN
14781426, 1, SUBURBAN
14781462, 1, 4 DOOR SEDAN
14781688, 1, SUBURBAN
14781688, 2, 4 DOOR SEDAN
14781732, 1, SUBURBAN
14781779, 1, 4 DOOR SEDAN
14781779, 2, 4 DOOR SEDAN
14781779, 3, 4 DOOR SEDAN
14781883, 1, 4 DOOR SEDAN
14781883, 2, 4 DOOR SEDAN
14781954, 1, UTILITY TRUCK
14781955, 1, SUBURBAN
14781956, 1, 4 DOOR SEDAN
14782266, 1, 4 DOOR SEDAN
14782266, 2, VAN TRUCK
14782804, 1, SUBURBAN
14782808, 1, 4 DOOR SEDAN
14782808, 2, 4 DOOR SEDAN
14783137, 2, PICK-UP TRUCK
14783139, 1, 4 DOOR SEDAN
14783153, 1, SUBURBAN
14783153, 2, 2 DOOR SEDAN
14783272, 1, 4 DOOR SEDAN
14783272, 2, 4 DOOR SEDAN
14783353, 1, 4 DOOR SEDAN
14783437, 1, 4 DOOR SEDAN
14783437, 2, SUBURBAN
14783456, 1, 4 DOOR SEDAN
14783456, 2, 4 DOOR SEDAN
14783602, 1, 4 DOOR SEDAN
14783632, 1, SUBURBAN
14783647, 1, SUBURBAN
14783703, 1, 4 DOOR SEDAN
14783703, 2, DUMP TRUCK
14783726, 1, 4 DOOR SEDAN
14783749, 1, INVALID CODE
14783947, 2, DUMP TRUCK
14783947, 1, PICK-UP TRUCK
14783995, 1, 4 DOOR SEDAN
14784040, 1, 4 DOOR SEDAN
14784040, 2, TRACTOR
14784084, 1, SUBURBAN
14784089, 1, SUBURBAN
14784148, 1, 4 DOOR SEDAN
14784148, 2, UTILITY TRUCK
14784148, 3, 2 DOOR SEDAN
14784227, 1, SUBURBAN
14784227, 2, 4 DOOR SEDAN
14784358, 1, PICK-UP TRUCK
14785675, 1, 4 DOOR SEDAN
14785675, 2, 2 DOOR SEDAN
14785682, 1, 4 DOOR SEDAN
14785724, 1, 4 DOOR SEDAN
14785983, 1, 4 DOOR SEDAN
14785983, 2, 4 DOOR SEDAN
14786004, 1, SUBURBAN
14786040, 1, SUBURBAN
14786128, 1, PICK-UP TRUCK
14786160, 1, 4 DOOR SEDAN
14786284, 1, SUBURBAN
14786284, 2, PICK-UP TRUCK
14786403, 1, 4 DOOR SEDAN
14786505, 1, SUBURBAN
14786505, 2, 4 DOOR SEDAN
14786648, 1, 4 DOOR SEDAN
14786648, 2, 4 DOOR SEDAN
14787937, 1, 4 DOOR SEDAN
14787937, 2, VAN TRUCK
14787950, 1, UNKNOWN TRUCK
14787951, 1, 4 DOOR SEDAN
14787951, 2, 4 DOOR SEDAN
14787951, 3, SUBURBAN
14787951, 4, UNKNOWN VEHICLE
14788484, 1, SUBURBAN
14788484, 2, 4 DOOR SEDAN
