,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
39216,2014025981,41.924902,-80.176351,25,25206,2,5,,,0,1,7
39354,2014025238,40.104924,-77.019267,66,66201,2,3,,,1,0,7
39356,2014026727,40.104788,-75.320466,46,46107,2,3,,,1,0,99
39376,2014025177,41.06546,-76.198347,40,40228,2,4,,,2,0,2
39416,2014023847,40.199761,-76.943796,21,21102,2,3,,,1,0,4
39493,2014025261,40.951286,-76.943262,59,59202,2,3,,,0,1,7
39605,2014024918,41.654081,-75.783569,57,57218,2,2,,,0,1,2
39645,2014070959,39.930373,-80.059534,30,30404,3,1,,,2,1,4
39673,2014070960,41.359126,-79.871071,60,60218,7,7,,,0,1,7
39677,2014024001,40.558186,-76.925594,22,22216,2,4,,,1,0,2
39711,2014024078,40.199789,-76.943897,21,21102,2,3,,,1,1,1
39748,2014069512,40.763211,-77.006199,54,54213,7,3,,,1,0,7
39749,2014070168,40.633515,-78.321733,7,7202,7,4,,,0,1,7
39785,2014070964,41.837654,-79.118156,61,61211,7,3,,,1,0,7
39789,2014024005,39.783916,-76.407726,66,66209,2,3,,,1,0,7
39848,2014026314,39.89286,-75.33431,23,23107,3,7,,,1,0,5
39882,2014024860,40.734501,-80.109727,10,10212,2,7,,,1,0,1
39890,2014070173,40.435158,-77.947265,31,31226,7,2,,,0,1,7
39950,2014071903,41.21054,-75.890469,40,40401,7,5,,,1,1,0
39956,2014071110,40.226027,-75.242032,46,46211,7,4,,,1,0,4
39958,2014025623,40.557114,-75.435201,39,39211,1,4,,,1,0,7
40046,2014024090,41.297237,-75.925223,40,40220,2,2,,,1,0,5
40055,2014070179,40.129358,-77.43779,21,21209,6,7,,,3,0,7
40094,2014070320,39.967889,-77.613556,28,28203,7,7,,,1,0,7
40112,2014070181,40.564137,-76.975817,22,22216,6,7,,,1,0,7
40120,2014070976,40.568988,-76.760229,22,22217,7,1,,,1,0,1
40124,2014024745,40.076916,-75.84729,15,15219,1,4,,,1,0,2
40130,2014026389,40.894051,-75.317953,45,45205,1,6,,,1,0,7
40144,2014070911,,,41,41220,7,7,,,1,0,0
40147,2014070258,40.360514,-76.358582,38,38209,7,5,,,2,0,1
40235,2014071760,40.751841,-80.343933,4,4104,7,1,,,1,0,4
40253,2014070902,41.399794,-75.677313,35,35302,7,6,,,1,0,7
40340,2014070201,39.883393,-75.244545,67,67301,7,3,,,1,0,5
40348,2014023977,42.198855,-79.879672,25,25214,2,6,,,1,0,4
40397,2014070921,40.778325,-80.371336,4,4203,7,2,,,1,0,7
40446,2014071526,40.123847,-80.135396,62,62218,7,4,,,1,0,7
40498,2014026416,40.803156,-76.579196,49,49101,2,6,,,1,0,7
40533,2014071541,41.526735,-79.864087,60,60209,7,1,,,0,1,99
40534,2014069554,40.049911,-78.518774,5,5201,7,1,,,1,0,7
40563,2014069555,40.212631,-79.59132,64,64209,6,7,,,0,1,7
40595,2014070276,40.630805,-75.508787,39,39103,7,2,,,1,0,7
40638,2014026422,40.449156,-79.985424,2,2301,3,1,,,0,1,7
40701,2014070865,42.110083,-80.045417,25,25302,7,5,,,0,1,4
40708,2014070280,40.383466,-79.143436,64,64207,6,2,,,0,1,7
40737,2014070998,40.675572,-75.181692,48,48217,7,6,,,2,0,5
40767,2014070295,41.553903,-79.247113,27,27207,7,1,,,1,0,7
40822,2014069646,40.499418,-80.11142,2,2126,7,3,,,2,0,7
40837,2014025672,41.226382,-80.474792,43,43303,2,5,,,1,0,7
40848,2014070285,39.973716,-79.687268,26,26204,7,6,,,1,0,0
40871,2014071825,40.916991,-77.679879,14,14224,7,4,,,1,0,7
40878,2014071374,41.1723,-76.007494,40,40102,7,7,,,0,1,7
40929,2014071827,40.921839,-77.950617,14,14223,7,4,,,1,1,7
40954,2014071225,40.541451,-76.218402,53,53234,6,7,,,0,1,1
40964,2014070649,39.912999,-79.668324,26,26214,7,4,,,1,0,0
41024,2014070306,41.840369,-79.35654,61,61201,7,3,,,1,0,4
41025,2014071025,40.03744,-76.310535,36,36301,7,6,,,1,0,8
41030,2014071677,39.935491,-75.651042,15,15203,7,7,,,0,1,7
41047,2014071308,40.201979,-75.771644,6,6240,7,6,,,1,0,7
41108,2014070309,41.063787,-77.446374,18,18213,5,6,,,0,1,4
41109,2014071028,42.100366,-80.143861,25,25213,7,6,,,2,0,4
41138,2014071029,40.429729,-75.292886,9,9207,7,5,,,1,0,1
41145,2014071105,40.000003,-78.233193,5,5206,7,2,,,0,1,7
41169,2014070373,40.124656,-74.860928,9,9101,6,6,,,1,0,8
41195,2014071031,41.965087,-78.625946,42,42301,7,4,,,1,0,8
41223,2014070313,40.079967,-78.720836,5,5218,7,5,,,0,1,2
41233,2014069797,40.167895,-75.161524,46,46204,7,5,,,2,1,2
41234,2014070454,39.966294,-79.180367,55,55215,6,3,,,0,1,7
41257,2014069940,39.865731,-76.105042,36,36205,7,4,,,1,0,8
41261,2014070002,40.494074,-79.963328,2,2118,7,3,,,1,0,8
41262,2014070660,41.32536,-77.751721,18,18406,6,1,,,0,1,0
41331,2014070077,41.128985,-74.978515,51,51206,7,4,,,1,0,6
41347,2014071685,40.323716,-79.516629,64,64209,7,5,,,0,1,4
41360,2014070676,39.869637,-75.816407,15,15248,6,7,,,1,0,7
41390,2014070677,41.29308,-76.090504,40,40222,7,7,,,0,2,0
41393,2014071908,41.386533,-75.660177,35,35302,6,7,,,1,0,7
41474,2014069347,41.665909,-80.16184,20,20233,7,6,,,0,1,7
41484,2014069744,41.919346,-75.53774,57,57214,6,1,,,1,0,7
41488,2014069806,40.078038,-76.338135,36,36101,7,4,,,1,0,7
41489,2014070463,41.418431,-79.702633,60,60206,7,3,,,1,0,8
41518,2014070464,41.724488,-80.391064,20,20205,7,7,,,1,0,4
41535,2014070324,40.281055,-77.276123,50,50216,7,6,,,1,0,7
41542,2014070401,41.612754,-75.558367,35,35209,7,1,,,1,0,4
41570,2014069747,40.174873,-75.966317,36,36203,7,4,,,2,0,7
41573,2014071806,40.753375,-79.774574,10,10231,7,3,,,1,0,6
41579,2014071198,40.030438,-80.363392,62,62210,7,7,,,1,0,99
41585,2014069952,41.340866,-74.773704,51,51211,6,7,,,0,1,7
41604,2014071187,40.234658,-76.838155,22,22414,7,5,,,1,0,8
41640,2014071853,39.891409,-75.236994,67,67301,7,5,,,1,0,5
41645,2014070625,40.207659,-75.908628,6,6233,7,3,,,1,0,7
41718,2014069827,40.2865,-76.890139,22,22301,6,2,,,1,0,4
41747,2014070487,40.898194,-75.537688,13,13212,7,3,,,1,0,4
41749,2014071699,40.633607,-79.358003,3,3222,4,4,,,2,5,4
41756,2014071338,40.166353,-75.290912,46,46225,7,7,,,1,0,4
41757,2014069971,40.372497,-75.919826,6,6102,7,3,,,1,0,8
41771,2014070473,39.914162,-77.519294,28,28203,7,7,,,2,0,5
41776,2014071700,40.683084,-79.330086,3,3219,5,7,,,0,1,2
41790,2014069694,41.2665,-77.516565,18,18210,7,2,,,2,0,7
41800,2014071919,40.061263,-75.625303,15,15251,6,1,,,0,1,5
41808,2014071859,39.95996,-75.178475,67,67301,7,1,,,1,0,1
41814,2014071355,40.344412,-79.768676,64,64101,7,7,,,1,0,99
41864,2014071861,40.404701,-76.03155,6,6229,7,5,,,1,0,4
41875,2014070350,40.570652,-75.229221,9,9206,6,1,,,2,0,7
41884,2014071922,40.092639,-75.407675,46,46220,7,2,,,1,0,0
41932,2014071073,41.245996,-79.44496,16,16205,7,4,,,1,0,4
41942,2014070494,41.951998,-76.502627,8,8221,7,7,,,1,0,0
41955,2014069380,40.178082,-75.02526,9,9225,7,6,,,1,0,8
41972,2014071707,41.406303,-79.673709,60,60206,7,3,,,0,1,4
41978,2014071293,41.288654,-80.071558,43,43231,7,7,,,1,0,4
42001,2014071708,42.015301,-80.209652,25,25205,6,4,,,0,1,1
42036,2014069319,40.190058,-76.620934,22,22201,7,6,,,0,1,0
42037,2014069981,40.551883,-79.589059,64,64219,7,2,,,1,0,0
42057,2014071710,41.997046,-80.234607,25,25205,7,7,,,0,1,4
42089,2014071869,40.664486,-76.189118,53,53218,7,2,,,1,0,7
42152,2014071370,40.253668,-79.925893,62,62228,7,4,,,0,1,4
42154,2014070297,40.626937,-80.406878,4,4427,7,6,,,1,0,7
42175,2014069923,40.274922,-75.022056,9,9230,7,1,,,1,0,0
42232,2014054611,39.924395,-75.229087,67,67301,4,5,,,1,0,7
42244,2014069468,40.086389,-79.847306,62,62428,7,3,,,1,0,4
42268,2014070711,41.700579,-76.463158,8,8214,3,5,,,1,1,4
42292,2014054625,40.031753,-75.083523,67,67301,4,1,,,1,0,8
42301,2014069470,40.276028,-75.223755,9,9215,7,5,,,1,0,2
42316,2014056873,40.354328,-76.202106,38,38206,6,1,,,1,0,1
42332,2014070794,41.045076,-80.267621,37,37202,7,7,,,1,0,4
42370,2014055302,40.276283,-79.621302,64,64209,6,1,,,1,0,7
42380,2014070055,40.685023,-77.156984,54,54215,6,6,,,1,0,0
42401,2014056876,40.981764,-75.669281,13,13211,6,2,,,1,0,7
42411,2014070068,40.369848,-76.188766,6,6428,6,2,,,1,0,2
42437,2014070666,40.745867,-77.217822,54,54211,6,5,,,0,1,4
42442,2014071462,40.213611,-76.800555,22,22414,7,1,,,1,0,7
42448,2014055184,40.785646,-78.656522,17,17209,5,5,,,0,1,7
42484,2014055306,41.08398,-78.893968,33,33222,5,7,,,2,0,7
42513,2014056131,41.06019,-76.328609,19,19218,6,2,,,1,0,4
42588,2014055189,41.712841,-80.473586,20,20205,5,3,,,1,0,4
42628,2014056348,39.788467,-77.564602,28,28211,5,1,,,3,1,7
42801,2014071411,39.94363,-79.85068,26,26216,7,7,,,1,0,2
42808,2014055946,40.177121,-75.128191,46,46204,5,3,,,1,0,8
42817,2014056828,41.628,-76.050889,65,65209,5,2,,,0,1,0
42870,2014055200,40.235878,-76.900729,21,21102,4,1,,,1,0,7
42907,2014056844,40.212519,-79.738975,64,64216,6,1,,,1,0,7
42912,2014054647,39.924923,-75.226455,67,67301,4,3,,,2,0,4
42927,2014056013,40.799876,-78.671894,17,17209,6,1,,,1,0,7
42946,2014070088,41.244945,-80.475641,43,43303,7,3,,,0,1,8
43011,2014056016,42.112961,-79.975483,25,25210,5,5,,,1,0,7
43016,2014054528,40.002854,-75.101693,67,67301,4,6,,,1,0,4
43022,2014056161,40.268164,-75.671857,46,46112,5,6,,,0,1,8
43038,2014054453,40.324536,-75.561406,46,46212,5,7,,,1,0,7
43044,2014056082,39.975333,-76.827833,66,66205,5,3,,,0,1,7
43055,2014070031,40.124617,-80.168406,62,62201,5,5,,,0,1,7
43063,2014070770,40.108459,-76.720127,66,66436,7,3,,,1,0,7
43065,2014056711,40.938704,-75.191931,45,45214,6,4,,,1,0,7
43076,2014056851,41.186081,-79.663129,16,16219,6,1,,,1,0,0
43148,2014056714,40.689926,-78.809964,11,11224,5,5,,,0,1,7
43178,2014055211,39.934025,-76.167672,36,36233,5,3,,,0,1,8
43193,2014055419,40.130283,-76.493792,36,36230,6,2,,,1,0,0
43196,2014071426,40.358621,-78.415739,7,7206,7,7,,,0,1,7
43197,2014069440,39.981371,-75.142567,67,67301,6,7,,,1,0,4
43204,2014056716,40.488371,-79.533896,64,64202,5,7,,,2,0,4
43215,2014056857,41.957899,-79.483331,61,61210,5,4,,,1,0,7
43224,2014071427,39.731001,-78.628236,5,5220,6,1,,,1,0,7
43231,2014055961,40.251944,-77.005556,21,21103,6,3,,,1,0,2
43241,2014055285,41.146413,-75.373135,45,45203,5,5,,,1,0,4
43288,2014056719,39.807986,-80.000641,30,30209,4,1,,,0,1,7
43387,2014055358,40.667196,-79.730275,2,2202,5,4,,,1,0,4
43391,2014056189,39.967676,-76.717898,66,66301,6,4,,,1,0,8
43468,2014056116,39.86793,-75.362385,23,23301,6,3,,,1,0,4
43547,2014055236,40.839119,-80.319644,4,4420,6,1,,,1,0,0
43551,2014055296,40.685648,-75.2173,48,48302,5,5,,,1,0,7
43565,2014054747,40.092359,-76.278008,36,36101,5,6,,,1,0,4
43574,2014056394,40.623201,-75.763997,39,39206,5,4,,,1,0,4
43592,2014057063,41.824511,-79.887336,20,20203,5,7,,,1,0,7
43596,2014054761,40.328762,-78.948059,11,11432,5,4,,,1,0,2
43603,2014054137,40.416212,-79.507646,64,64214,5,7,,,0,1,7
43663,2014054151,41.337933,-77.366888,41,41209,5,6,,,1,0,7
43667,2014054218,40.379265,-75.897116,6,6102,5,7,,,2,0,0
43676,2014055450,40.58158,-75.366241,48,48210,5,2,,,0,1,7
43682,2014054764,41.234613,-75.90197,40,40304,5,6,,,1,0,4
43688,2014056398,40.785888,-75.146696,48,48208,5,7,,,0,1,7
43716,2014056399,40.904824,-75.977635,13,13201,3,2,,,0,1,7
43740,2014056340,40.968047,-77.602083,14,14224,6,3,,,1,0,1
43766,2014054768,40.490673,-79.907546,2,2401,5,6,,,1,0,7
43795,2014055530,39.948916,-75.18542,67,67301,5,7,,,1,0,1
43824,2014056343,40.223234,-77.141469,21,21206,4,4,,,0,2,7
43852,2014056344,40.167262,-77.276231,21,21202,5,4,,,0,1,7
43873,2014054707,41.815164,-76.332211,8,8238,4,5,,,1,0,7
43914,2014056419,41.753258,-75.129831,63,63206,5,5,,,1,0,0
43915,2014054160,40.583083,-76.622792,22,22221,5,2,,,1,0,7
43934,2014055535,40.778125,-76.087761,53,53226,5,2,,,1,0,7
43935,2014056347,39.906765,-77.533886,28,28203,5,3,,,0,1,7
43999,2014056565,40.061513,-75.364947,23,23106,6,1,,,1,0,99
44034,2014055124,40.12569,-74.852484,9,9101,6,1,,,0,1,4
44039,2014054780,40.354626,-79.685334,64,64102,5,7,,,0,1,7
44051,2014055685,39.868466,-77.693438,28,28204,5,1,,,1,0,0
44110,2014055687,39.998189,-75.830786,15,15240,5,1,,,1,0,1
44119,2014054309,39.936333,-75.466077,23,23205,5,6,,,1,0,7
44144,2014055001,39.872568,-79.962147,30,30203,4,5,,,3,0,2
44198,2014054987,40.339895,-78.929166,11,11301,5,7,,,2,0,4
44218,2014056369,39.879789,-75.247782,67,67301,4,6,,,0,1,8
44220,2014054864,40.157762,-76.574774,36,36225,5,7,,,0,1,1
44288,2014056225,40.630757,-75.539751,39,39103,1,5,,,1,0,4
44294,2014055486,41.237945,-76.833568,41,41227,5,7,,,1,0,1
44327,2014056361,40.0048,-77.010336,66,66230,5,3,,,0,1,7
44363,2014054177,40.109353,-75.898298,15,15219,5,5,,,1,0,7
44377,2014057042,40.270858,-80.12801,62,62222,5,3,,,1,0,1
44391,2014056436,39.930691,-76.687621,66,66102,5,6,,,0,1,7
44400,2014055011,40.261316,-75.725751,6,6203,5,7,,,2,0,7
44447,2014055637,40.204447,-76.165961,36,36218,5,1,,,2,0,7
44459,2014054668,40.53807,-79.098533,32,32204,4,2,,,0,1,6
44473,2014054119,39.987319,-75.207628,67,67301,4,7,,,0,1,5
44490,2014056244,40.617597,-75.509718,39,39103,2,6,,,1,0,7
44582,2014056322,41.094238,-78.541113,17,17227,4,6,,,3,1,4
44603,2014054673,40.846758,-78.295075,17,17212,5,2,,,2,1,1
44612,2014056323,41.066392,-79.805875,10,10230,4,6,,,0,1,8
44631,2014054674,40.917994,-78.467109,17,17222,5,6,,,1,0,7
44640,2014056324,41.130479,-79.800479,10,10406,4,3,,,0,1,7
44644,2014056384,40.657693,-75.447016,39,39201,5,5,,,1,0,1
44654,2014055724,40.221784,-79.214804,64,64210,5,1,,,1,0,6
44668,2014056325,40.998244,-80.017791,10,10203,5,7,,,0,1,7
44699,2014054818,40.248853,-79.877087,2,2204,5,2,,,1,0,1
44709,2014054207,40.266009,-76.879582,22,22301,5,3,,,1,0,7
44735,2014055661,40.500528,-80.124401,2,2115,5,5,,,1,0,7
44792,2014056467,39.955271,-75.298671,23,23111,6,4,,,1,0,6
44809,2014056330,41.262467,-77.131406,41,41242,5,1,,,0,1,7
44902,2014054147,40.788831,-78.495901,17,17407,5,1,,,1,0,0
44904,2014055667,40.744166,-78.533029,17,17405,4,1,,,1,0,7
45031,2014054354,40.190465,-77.447265,21,21218,4,4,,,2,1,1
45041,2014062117,40.31668,-78.896559,11,11101,6,7,,,0,1,7
45068,2014061287,41.771037,-76.41528,8,8238,6,4,,,2,0,4
45096,2014061288,41.860568,-76.202841,8,8218,6,2,,,1,0,7
45314,2014061442,41.428081,-78.528387,24,24301,6,1,,,1,0,4
45347,2014061443,40.62934,-75.469868,39,39102,5,1,,,0,1,4
45349,2014063054,39.804559,-76.994064,66,66413,6,5,,,1,0,7
45402,2014060615,40.04859,-75.566206,15,15214,5,5,,,1,0,1
45454,2014060541,40.056676,-76.527366,36,36211,6,4,,,0,1,1
45482,2014060542,40.321024,-79.891329,2,2433,6,7,,,1,0,7
45497,2014060741,40.259127,-76.552984,38,38213,6,2,,,1,0,4
45519,2014061384,40.659122,-79.033694,32,32209,5,6,,,1,0,8
45531,2014054376,40.639414,-80.343841,4,4214,5,2,,,0,1,0
45541,2014062137,41.568181,-75.510572,35,35301,6,6,,,1,0,7
45562,2014055849,40.023958,-75.323374,46,46104,5,7,,,1,0,8
45662,2014061389,41.193461,-79.643122,16,16219,6,4,,,1,0,7
45708,2014055915,40.152691,-74.899285,9,9213,5,7,,,2,0,1
45778,2014062225,42.082418,-80.184824,25,25213,6,7,,,1,1,2
45782,2014062289,39.754953,-76.953269,66,66232,6,7,,,0,1,4
45789,2014055089,40.248598,-76.925898,21,21401,5,5,,,1,0,7
45799,2014062872,40.523706,-79.160059,32,32208,6,5,,,1,0,1
45802,2014062161,39.835986,-78.789064,55,55207,6,6,,,1,0,7
45812,2014054322,40.69972,-75.609723,39,39212,3,4,,,0,1,8
45819,2014054401,39.924846,-76.606975,66,66233,5,2,,,1,0,2
45822,2014062076,40.146303,-75.323158,46,46202,6,4,,,0,1,5
45841,2014054323,40.102075,-74.907701,9,9202,2,6,,,0,1,1
45869,2014054324,40.588233,-75.591011,39,39209,3,2,,,0,1,4
45874,2014055860,41.704611,-80.329239,20,20225,4,7,,,0,1,0
45883,2014062875,40.115922,-79.863111,62,62414,5,2,,,1,0,1
45928,2014054338,41.436277,-75.629664,35,35407,4,1,,,0,1,7
45959,2014055863,41.148752,-77.151836,41,41218,5,5,,,2,0,2
45985,2014054340,41.546171,-75.507592,35,35203,4,1,,,0,1,0
46026,2014062169,40.617936,-80.405219,4,4216,6,1,,,1,0,2
46046,2014055166,40.68754,-75.20885,48,48302,5,2,,,1,0,4
46058,2014061404,40.697302,-77.893084,31,31201,6,5,,,1,0,7
46099,2014055868,40.044502,-78.556654,5,5218,5,2,,,2,0,1
46181,2014056609,39.866579,-75.420344,23,23101,6,4,,,1,0,7
46182,2014054347,41.917948,-75.731192,57,57212,5,7,,,0,1,1
46222,2014060583,40.977593,-79.773047,10,10214,5,5,,,1,0,4
46354,2014061575,40.745722,-75.61068,39,39408,6,7,,,1,0,7
46507,2014062561,40.944348,-78.961807,33,33406,6,4,,,2,0,4
46552,2014062420,41.436629,-75.667527,35,35302,6,1,,,0,1,1
46578,2014060813,41.401406,-80.410003,43,43228,5,7,,,1,0,7
46582,2014060879,41.175175,-77.224619,41,41229,6,2,,,0,1,7
46635,2014060815,39.951842,-75.184089,67,67301,5,3,,,0,2,4
46655,2014060896,40.602651,-79.503343,3,3210,6,7,,,1,0,4
46660,2014061736,40.881292,-77.721039,14,14221,6,5,,,1,0,4
46680,2014060485,41.121304,-79.570354,16,16209,5,4,,,0,1,4
46766,2014062716,41.790094,-78.238822,42,42211,5,7,,,1,1,6
46769,2014061525,40.796435,-76.402211,49,49210,6,5,,,1,0,7
46780,2014061677,40.093295,-74.915878,9,9202,6,5,,,0,1,8
46850,2014060343,40.255619,-76.863849,22,22301,4,1,,,1,0,2
46859,2014061596,41.032942,-79.515678,16,16211,6,1,,,1,0,1
46868,2014060199,40.658339,-77.431372,44,44204,6,4,,,1,0,7
46893,2014060907,40.089518,-77.03074,66,66201,6,3,,,1,0,7
47000,2014061602,41.325554,-79.968519,60,60210,6,1,,,0,2,2
47006,2014060911,40.080465,-76.01738,36,36213,6,3,,,0,1,7
47051,2014060765,39.995373,-75.646336,15,15203,6,6,,,1,0,7
47116,2014061618,40.0179,-75.165988,67,67301,3,7,,,1,0,7
47123,2014060982,40.722908,-80.106403,10,10212,6,4,,,0,1,1
47126,2014060996,40.316578,-75.099355,9,9204,5,6,,,0,1,4
47134,2014062306,41.31359,-75.834664,40,40432,6,3,,,1,0,1
47174,2014060917,40.330943,-78.906871,11,11301,6,4,,,1,0,7
47175,2014061691,40.182931,-75.137235,46,46204,6,5,,,1,0,4
47243,2014062672,40.580721,-75.543009,39,39103,6,6,,,2,0,4
47244,2014060706,40.504485,-75.39477,39,39403,6,7,,,1,0,7
47327,2014061845,40.161396,-79.539724,64,64212,6,7,,,1,0,4
47351,2014061777,40.150774,-74.860547,9,9213,5,6,,,1,0,4
47358,2014062317,40.660789,-75.509069,39,39102,6,7,,,1,0,4
47369,2014062465,40.678827,-75.246981,48,48212,6,1,,,0,1,8
47417,2014060779,40.305601,-78.917636,11,11301,6,3,,,1,0,8
47418,2014061550,40.114295,-76.38334,36,36214,6,5,,,1,0,7
47458,2014060941,40.618386,-79.619514,64,64201,6,4,,,1,0,99
47513,2014062548,41.604,-76.795929,8,8207,6,7,,,1,0,7
47539,2014060944,40.118,-76.778646,66,66220,6,1,,,0,1,7
47540,2014061717,40.614788,-79.603236,64,64201,6,5,,,2,0,7
47597,2014061013,39.960295,-76.769585,66,66231,6,7,,,1,0,4
47607,2014061157,40.660737,-78.978391,32,32209,5,7,,,1,0,2
47618,2014057470,40.17092,-74.87189,9,9208,6,1,,,1,0,2
47629,2014057619,40.454,-79.953361,2,2301,6,1,,,1,0,7
47632,2014061092,40.007983,-75.104809,67,67301,5,3,,,1,0,4
47706,2014059046,39.954266,-75.139488,67,67301,4,5,,,1,0,4
47708,2014057544,39.791247,-77.097149,1,1216,5,7,,,2,0,99
47712,2014058314,40.606559,-75.450029,39,39301,6,3,,,1,0,1
47735,2014059813,40.359757,-79.770316,64,64101,6,6,,,0,1,6
47749,2014061162,40.13241,-79.086409,55,55210,6,1,,,1,0,0
47766,2014059828,40.032066,-76.507471,36,36404,6,4,,,1,0,8
47867,2014060479,40.295203,-79.523342,64,64209,6,2,,,1,0,0
47868,2014061243,40.165822,-75.203467,46,46109,6,1,,,1,0,7
47869,2014062019,40.25508,-80.163325,62,62220,6,6,,,1,0,4
47908,2014058325,40.113399,-76.242364,36,36101,5,7,,,1,0,7
48002,2014059070,39.95631,-75.220223,67,67301,5,6,,,1,0,8
48021,2014059972,40.214801,-75.582779,46,46205,6,7,,,1,1,7
48109,2014062717,41.261536,-80.034634,43,43231,6,1,,,1,0,7
48155,2014057511,40.664716,-79.604791,3,3208,6,7,,,1,0,4
48169,2014061178,39.859463,-79.662188,26,26214,4,1,,,0,1,0
48193,2014059933,40.298143,-76.826564,22,22208,5,2,,,3,0,7
48199,2014062732,40.219015,-76.618887,22,22201,6,2,,,1,0,0
48278,2014062662,40.810739,-75.825356,13,13208,6,1,,,1,0,7
48281,2014061893,40.394806,-77.877741,44,44210,6,4,,,1,0,7
48314,2014060428,40.549521,-79.914058,2,2209,6,4,,,1,0,7
48329,2014059850,40.866164,-76.007171,53,53225,6,7,,,1,0,7
48361,2014058355,40.57939,-80.220439,2,2441,6,4,,,1,0,7
48381,2014059787,39.977132,-77.159521,1,1220,6,7,,,1,0,7
48393,2014061897,40.063934,-78.064333,29,29207,6,7,,,1,0,2
48412,2014059084,39.940472,-75.18736,67,67301,5,6,,,1,0,7
48456,2014061201,41.274753,-79.835937,60,60217,6,6,,,1,0,7
48492,2014058218,40.631224,-75.540131,39,39103,4,5,,,1,0,6
48647,2014062688,40.954801,-75.7998,13,13206,5,1,,,2,0,7
48655,2014062815,40.249231,-78.917588,55,55205,6,2,,,0,2,0
48664,2014057530,41.275667,-76.545619,41,41212,5,7,,,1,0,7
48666,2014059094,39.970229,-75.14502,67,67301,5,7,,,1,0,4
48686,2014059736,40.682862,-80.480366,4,4430,6,7,,,2,0,7
48708,2014061211,40.057034,-78.232419,5,5206,5,7,,,1,0,0
48709,2014061988,41.116982,-75.352641,45,45403,6,6,,,0,1,6
48756,2014062680,40.549249,-79.269839,32,32203,6,7,,,1,0,7
48763,2014062752,39.76165,-75.912494,15,15226,6,7,,,1,0,7
48775,2014059801,40.711364,-76.325206,53,53211,6,7,,,0,1,7
48820,2014060451,40.416664,-76.01633,6,6204,6,5,,,1,0,2
48872,2014062696,41.226831,-80.239939,43,43407,6,1,,,1,0,5
48887,2014059040,40.027085,-75.168479,67,67301,5,5,,,1,0,8
48888,2014059805,40.725099,-75.532114,39,39207,6,5,,,0,1,4
48893,2014058308,41.006605,-80.352953,37,37301,6,3,,,1,0,8
48942,2014058234,39.824131,-76.998017,66,66413,5,6,,,1,0,4
49029,2014058605,41.991422,-80.284039,25,25207,5,5,,,1,0,7
49082,2014060013,40.063242,-79.764428,26,26215,6,4,,,1,0,8
49086,2014057847,41.018543,-75.827121,40,40212,5,3,,,1,0,7
49102,2014060027,41.056659,-77.267435,18,18211,6,2,,,1,0,0
49113,2014057080,40.450041,-76.139539,6,6218,4,2,,,1,1,7
49138,2014059326,39.914611,-75.149887,67,67301,5,1,,,1,0,4
49139,2014060015,40.492934,-80.126824,2,2115,6,6,,,0,1,0
49215,2014060031,39.928345,-77.696864,28,28205,6,2,,,1,0,1
49240,2014059194,40.000184,-75.194919,67,67301,6,1,,,1,0,99
49255,2014057085,40.707245,-76.148244,53,53208,4,4,,,0,1,7
49301,2014060034,41.653427,-76.240434,8,8237,6,2,,,1,0,4
49321,2014058689,40.435187,-79.956645,2,2301,6,4,,,1,0,8
49338,2014058554,40.301542,-79.492509,64,64209,4,4,,,1,0,8
49354,2014057857,40.07367,-75.524004,15,15236,5,5,,,1,0,1
49359,2014058679,40.216603,-75.327515,46,46216,5,3,,,1,0,7
49385,2014059347,40.019835,-75.174908,67,67301,4,5,,,1,0,8
49428,2014058756,40.234959,-76.911103,21,21102,6,3,,,1,0,7
49463,2014058063,40.217898,-75.544142,46,46205,6,2,,,0,1,4
49482,2014057925,40.262818,-76.790152,22,22102,5,4,,,1,0,7
49513,2014059431,40.075251,-76.308591,36,36101,6,4,,,1,0,4
49518,2014057236,40.121825,-76.464049,36,36230,5,5,,,1,0,6
49542,2014057175,40.132189,-76.346732,36,36227,5,5,,,1,0,7
49544,2014058698,40.551956,-79.843338,2,2208,6,4,,,0,1,4
49552,2014058421,40.200529,-77.189276,21,21402,1,3,,,1,0,8
49579,2014057654,40.550351,-78.100759,31,31219,6,5,,,1,0,4
49587,2014059293,39.915157,-75.240342,67,67301,4,2,,,1,0,8
49672,2014058500,40.620563,-79.153347,32,32408,6,2,,,0,1,4
49693,2014058427,40.274164,-76.866428,22,22301,5,1,,,1,0,4
49753,2014058489,40.259739,-76.864334,22,22301,6,7,,,1,0,8
49758,2014059987,40.484174,-80.011095,2,2301,6,1,,,1,0,7
49764,2014058632,39.91592,-77.520991,28,28203,5,1,,,0,1,7
49796,2014058645,40.711869,-76.337859,53,53211,5,4,,,0,1,4
49819,2014057106,40.039025,-77.540571,28,28409,6,6,,,1,0,7
49822,2014057122,40.458806,-80.016222,2,2301,6,6,,,1,0,8
49824,2014058646,40.712694,-75.523458,39,39207,4,7,,,1,1,2
49844,2014057813,41.229536,-76.15835,40,40231,3,6,,,0,1,7
49852,2014058647,40.660153,-75.441547,39,39201,4,4,,,0,1,8
