,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
34533,2005132409,41.353496,-79.710127,60,60206,3,5,,,1,0,1
34579,2005132457,40.439176,-75.397356,9,9214,2,1,,,3,0,2
34620,2005132500,41.273333,-80.506596,43,43225,4,4,,,0,1,4
34659,2005132545,39.894392,-77.016976,1,1208,3,3,,,1,0,7
34690,2005132578,40.061327,-75.151143,67,67301,5,5,,,1,0,1
34694,2005132582,40.012106,-75.274413,46,46104,6,1,,,2,0,4
34699,2005132588,40.025644,-75.507119,15,15407,4,6,,,1,0,6
34740,2005132629,40.533056,-79.715304,2,2466,5,3,,,0,1,7
34773,2005132664,40.733889,-75.345021,48,48215,4,1,,,1,0,4
34786,2005132678,40.616448,-75.747648,39,39213,3,4,,,1,0,7
34829,2005132725,40.302711,-79.49155,64,64209,5,5,,,1,0,2
34881,2005132780,40.326642,-76.040593,6,6221,5,2,,,2,0,4
34898,2005132797,40.909007,-80.059811,10,10416,3,3,,,1,0,7
34899,2005132798,40.965891,-80.150333,10,10223,3,5,,,1,0,6
34919,2005132818,40.570825,-76.547497,53,53222,4,5,,,1,0,4
34935,2005132834,,,55,55219,5,4,,,1,0,7
34959,2005132861,40.796839,-75.61868,13,13207,3,7,,,1,0,7
34961,2005132863,40.8893,-75.4462,45,45212,3,3,,,2,0,4
34972,2005132874,40.916416,-75.421639,45,45202,4,5,,,1,0,7
35050,2005132956,41.261111,-75.857292,40,40304,2,7,,,0,1,1
35079,2005132988,40.49073,-78.696081,11,11205,3,5,,,1,0,2
35084,2005132994,40.444972,-79.21914,32,32206,3,5,,,1,0,4
35106,2005133017,41.5766,-79.4023,27,27204,2,2,,,1,0,4
35126,2005133038,40.077877,-80.047207,62,62218,5,4,,,1,0,4
35165,2005133081,40.131667,-77.019026,66,66201,6,5,,,0,1,1
35181,2005133097,39.720449,-77.605269,28,28215,4,4,,,1,0,7
35188,2005133104,40.260194,-75.520062,46,46205,5,6,,,1,0,7
35202,2005133118,40.3394,-80.1276,2,2119,6,6,,,1,0,7
35220,2005133136,40.488333,-78.398594,7,7210,5,5,,,0,1,4
35228,2005133144,41.248901,-75.865038,40,40304,4,2,,,2,0,4
35255,2005133171,40.183629,-75.165333,46,46204,4,7,,,1,0,7
35366,2005133286,40.352208,-76.716911,22,22219,1,3,,,0,1,1
35423,2005133343,40.69271,-75.934669,53,53207,3,4,,,1,0,7
35461,2005133386,,,31,31224,3,6,,,1,0,7
35491,2005133417,41.575021,-78.693061,24,24207,3,6,,,1,0,4
35535,2005133465,40.642778,-77.65012,44,44203,2,3,,,2,0,1
35536,2005133466,40.576159,-77.363904,34,34204,3,4,,,1,0,4
35540,2005133470,40.661494,-77.105233,34,34208,3,4,,,1,0,7
35562,2005133492,40.264361,-79.283683,64,64210,4,1,,,1,0,4
35623,2005133562,40.48273,-75.462407,39,39204,2,6,,,2,0,7
35643,2005133582,40.965017,-75.777568,13,13206,1,1,,,2,0,7
35645,2005133584,40.657182,-75.847306,39,39206,3,5,,,1,0,7
35653,2005133592,41.461653,-75.185999,63,63215,4,6,,,2,0,2
35677,2005133618,40.1309,-74.9673,9,9202,5,2,,,1,0,5
35679,2005133620,40.81404,-80.460404,4,4204,6,4,,,1,0,7
35684,2005133625,,,17,17228,5,3,,,1,0,6
35692,2005133633,40.044008,-76.309575,36,36301,4,6,,,1,0,4
35741,2005133682,40.119957,-75.338326,46,46413,3,5,,,1,0,8
35816,2005133761,41.532294,-75.948369,65,65203,3,6,,,1,0,4
35907,2005133856,40.100315,-76.714712,66,66220,6,5,,,1,0,7
35955,2005133909,41.172786,-76.037196,40,40102,7,4,,,1,0,8
35971,2005133931,41.019944,-76.418428,19,19222,7,7,,,1,0,7
35987,2005133952,41.407719,-80.424572,43,43228,7,1,,,3,0,7
36000,2005133966,41.0409,-75.9541,40,40204,7,1,,,2,0,4
36138,2005134112,40.443304,-79.996569,2,2301,5,2,,,1,0,7
36166,2005134141,,,17,17223,3,7,,,1,0,7
36279,2005134262,,,28,28204,5,2,,,1,0,8
36311,2005134296,39.906223,-77.521829,28,28203,5,4,,,1,0,8
36431,2005134421,40.926992,-77.020337,59,59201,5,5,,,1,0,4
36436,2005134426,,,59,59210,5,6,,,1,0,6
36453,2005134444,,,4,4208,5,2,,,1,0,2
36615,2005134613,39.9044,-77.8749,28,28210,5,7,,,1,0,1
36652,2005134650,,,15,15255,5,3,,,1,0,4
36671,2005134669,40.748791,-76.77876,49,49207,3,5,,,1,0,8
36768,2005134769,40.31427,-76.581674,38,38406,5,3,,,1,0,0
36801,2005134805,41.557545,-79.935426,20,20231,4,4,,,2,0,7
36820,2005134828,40.642778,-75.403012,39,39302,5,3,,,1,0,4
36854,2005134863,40.503691,-78.3854,7,7301,6,2,,,1,0,4
36963,2005134975,,,67,67301,3,2,,,1,0,2
37075,2005135096,40.074324,-75.166068,67,67301,4,4,,,1,0,2
37079,2005135100,39.937452,-75.220268,67,67301,5,1,,,1,0,4
37101,2005135122,39.8764,-75.2561,67,67301,5,7,,,1,0,1
37311,2005135340,40.060488,-75.152964,67,67301,4,3,,,1,0,8
37321,2005135350,40.023333,-75.148144,67,67301,5,6,,,1,0,7
37378,2005135407,41.265861,-75.822141,40,40304,5,2,,,1,0,1
37387,2005135416,,,23,23301,6,5,,,1,0,1
37524,2005135559,42.072218,-80.042249,25,25216,5,6,,,1,0,0
37645,2005135685,,,35,35302,4,7,,,1,0,7
37695,2005135736,40.500439,-76.186478,6,6205,6,3,,,1,0,7
37711,2005135754,40.123355,-78.986582,55,55219,5,2,,,1,0,1
37738,2005135781,41.274837,-75.797984,40,40101,1,1,,,1,0,7
37755,2005135798,40.253246,-80.501884,62,62214,4,1,,,1,0,7
37853,2005135898,40.166739,-76.829197,66,66208,5,3,,,1,0,1
37884,2005135931,,,25,25302,5,2,,,1,0,2
37936,2005135986,40.590293,-75.45999,39,39301,5,3,,,1,0,2
38050,2005136104,40.049123,-76.228614,36,36215,5,3,,,1,0,2
38067,2005136121,41.029167,-79.264916,16,16405,6,4,,,1,0,7
38111,2005136167,40.101389,-75.087288,46,46101,6,4,,,3,0,2
38175,2005136234,42.115688,-80.102693,25,25302,5,7,,,1,0,1
38298,2005136363,39.980578,-75.105982,67,67301,4,2,,,1,0,8
38308,2005136373,40.771752,-79.927834,10,10226,5,2,,,1,0,4
38342,2005136408,,,2,2220,5,5,,,1,0,7
38348,2005136414,40.482242,-76.354593,6,6205,3,7,,,1,0,7
38424,2005136490,40.2134,-75.9133,6,6233,4,7,,,0,1,7
38446,2005136514,41.739742,-79.144145,61,61214,4,7,,,3,0,0
38494,2005136562,40.439217,-80.237506,2,2214,5,7,,,1,0,1
38499,2005136567,41.560023,-78.827231,24,24204,4,7,,,1,0,0
38522,2005136590,,,62,62224,4,7,,,1,0,7
38550,2005136621,40.355833,-75.90828,6,6301,4,6,,,1,0,8
38563,2005136635,40.444834,-79.223089,32,32206,3,1,,,1,0,7
38578,2005136651,40.716636,-78.144227,31,31228,5,6,,,1,0,2
38610,2005136686,40.544167,-75.535467,39,39104,4,4,,,1,0,4
38633,2005136713,40.649308,-76.510202,53,53213,4,3,,,1,0,7
38654,2005136736,40.623833,-75.421132,39,39301,7,4,,,1,0,4
38687,2005136771,40.62293,-75.435708,39,39301,4,3,,,0,1,4
38689,2005136773,,,39,39301,5,3,,,3,0,7
38805,2005136891,40.176148,-76.174174,36,36408,5,5,,,1,0,8
38896,2005136984,41.067211,-76.831815,49,49201,5,6,,,1,0,99
38954,2005137045,40.332544,-79.708705,64,64302,5,3,,,1,0,7
38968,2005137059,41.037528,-80.410454,37,37214,4,4,,,1,0,4
38978,2005137070,,,2,2108,5,4,,,1,0,8
39005,2005137098,40.044722,-75.072198,67,67301,4,2,,,1,0,0
39014,2005137107,39.985077,-75.141741,67,67301,4,1,,,1,0,0
39081,2005137176,39.8946,-75.2295,67,67301,4,5,,,1,0,4
39092,2005137187,39.980213,-75.157468,67,67301,4,6,,,1,0,8
39128,2005137225,40.129038,-76.783408,66,66220,6,2,,,2,0,1
39237,2005137341,,,2,2301,5,1,,,1,0,4
39340,2005137444,40.816963,-77.141927,54,54201,4,4,,,1,0,7
39388,2005137494,40.059416,-75.815559,15,15244,5,1,,,1,0,4
39406,2005137515,41.088366,-79.488564,16,16221,2,5,,,1,0,7
39410,2005137519,41.933115,-79.421913,61,61210,5,7,,,2,0,7
39423,2005137533,41.433424,-79.961595,60,60407,5,1,,,1,0,0
39499,2005137612,40.22744,-76.89369,21,21102,7,3,,,1,0,7
39553,2005137666,41.193645,-76.326069,19,19202,3,4,,,1,0,7
39562,2005137676,41.938867,-78.523172,42,42213,3,4,,,1,0,0
39597,2005137713,40.100974,-74.997413,67,67301,5,2,,,1,0,5
39630,2005137746,40.241494,-76.175128,36,36236,5,5,,,1,0,7
39646,2005137762,39.923399,-75.299797,23,23111,5,4,,,1,0,8
39680,2005137798,40.216743,-75.445309,46,46215,4,2,,,2,0,7
39698,2005137818,40.236672,-76.333811,36,36217,4,6,,,3,0,5
39792,2005137916,40.9679,-80.1963,37,37212,5,3,,,1,0,7
39799,2005137923,41.198204,-80.371235,43,43212,3,4,,,1,0,7
39828,2005137955,40.78453,-76.874497,54,54209,4,6,,,1,0,7
39829,2005137957,41.995835,-80.328333,25,25207,5,6,,,1,0,7
39991,2005138127,41.761254,-80.082208,20,20235,5,7,,,2,0,4
40000,2005138136,39.9487,-75.1854,67,67301,4,6,,,1,0,1
40016,2005138153,40.056461,-75.019578,67,67301,3,3,,,1,0,7
40046,2005138183,40.088299,-75.136494,46,46102,5,6,,,3,0,7
40094,2005138231,40.002222,-75.157764,67,67301,5,3,,,1,0,5
40163,2005138301,40.327528,-75.313264,9,9210,5,1,,,1,0,7
40168,2005138306,,,2,2304,4,2,,,1,0,4
40188,2005138329,40.265937,-74.981164,9,9230,5,7,,,0,2,7
40198,2005138339,40.03801,-76.275108,36,36220,6,4,,,1,0,4
40316,2005138462,40.243016,-75.691003,46,46112,5,6,,,3,0,4
40386,2005138538,40.488169,-76.008423,6,6208,3,7,,,1,0,7
40425,2005138581,,,5,5218,5,7,,,1,0,7
40431,2005138587,40.435969,-77.846937,44,44210,3,7,,,1,0,1
40484,2005138644,41.175025,-76.131389,40,40216,3,7,,,1,0,0
40517,2005138678,41.331348,-75.663898,35,35220,3,7,,,1,0,7
40554,2005138715,40.287905,-79.529708,64,64209,4,6,,,1,0,2
40566,2005138727,40.077732,-75.851698,15,15219,4,6,,,1,0,7
40659,2005138824,39.956167,-76.719911,66,66301,3,5,,,1,0,8
40724,2005138891,40.1077,-75.2858,46,46107,3,3,,,2,0,1
40755,2005138923,40.986453,-76.838016,49,49221,2,2,,,1,0,7
40785,2005138954,40.248687,-76.120736,36,36210,6,1,,,1,0,0
40796,2005138965,40.2319,-76.3316,36,36217,4,4,,,1,0,7
40830,2005139000,,,9,9209,4,4,,,1,0,4
40841,2005139011,,,2,2301,5,7,,,1,0,7
40858,2005139030,41.968596,-80.175758,25,25213,4,6,,,1,0,1
40871,2005139043,40.425432,-76.524584,38,38215,5,4,,,1,0,7
40883,2005139055,41.432187,-79.876431,60,60409,4,3,,,1,0,7
40888,2005139060,,,67,67301,3,3,,,1,0,8
40889,2005139061,,,43,43225,6,5,,,1,0,1
40906,2005139079,41.869111,-76.322923,8,8220,5,7,,,1,0,0
40914,2005139087,40.027409,-75.054381,67,67301,4,6,,,1,0,8
40952,2005139125,39.963267,-75.188558,67,67301,4,5,,,1,0,8
40978,2005139155,40.898025,-80.264458,37,37216,4,1,,,1,0,4
41004,2005139183,41.249308,-75.858518,40,40304,5,5,,,2,0,1
41059,2005139240,40.8943,-77.7862,14,14221,5,1,,,1,0,7
41072,2005139253,40.408717,-79.877017,2,2456,5,1,,,1,0,7
41082,2005139263,,,67,67301,5,4,,,3,0,4
41159,2005139341,41.534842,-80.173729,20,20211,5,4,,,2,0,4
41199,2005139383,40.7356,-76.200043,53,53217,4,6,,,1,0,2
41258,2005139445,40.150633,-75.002566,9,9212,6,1,,,1,0,1
41317,2005139508,39.912247,-75.439694,23,23207,3,5,,,1,0,4
41323,2005139514,40.407166,-76.474994,38,38214,2,1,,,1,0,7
41325,2005139516,,,38,38215,4,2,,,2,0,7
41358,2005139550,41.775341,-75.791054,57,57205,3,1,,,1,0,0
41427,2005139621,40.624003,-75.445821,39,39301,4,6,,,2,0,1
41524,2005139718,39.973691,-75.258179,67,67301,5,7,,,1,0,4
41539,2005139733,,,67,67301,4,1,,,1,0,8
41555,2005139750,41.20256,-80.079186,43,43230,3,2,,,1,0,7
41580,2005139776,,,6,6205,5,1,,,1,0,0
41586,2005139783,,,45,45211,5,7,,,1,0,8
41620,2005139818,40.456421,-79.891913,2,2301,5,7,,,2,0,4
41651,2005139849,40.003808,-75.133586,67,67301,4,7,,,1,0,8
41676,2005139874,40.315732,-75.602544,46,46201,5,1,,,1,0,1
41788,2005139994,40.470279,-79.909214,2,2301,4,2,,,1,0,7
41827,2005140034,41.135006,-79.798414,10,10406,4,5,,,1,0,8
41833,2005140042,40.0559,-74.9839,9,9202,4,3,,,1,0,1
41955,2005140167,39.854155,-77.503496,28,28211,5,7,,,1,0,0
41976,2005140189,40.376914,-75.482929,46,46417,4,6,,,1,0,4
42011,2005140226,40.264712,-75.252478,46,46211,4,3,,,0,1,8
42019,2005140234,40.301,-76.8153,22,22208,4,7,,,1,0,7
42068,2005140286,40.449722,-75.150909,9,9223,7,7,,,0,1,4
42077,2005140296,41.657574,-79.728164,20,20407,3,7,,,1,0,4
42080,2005140299,40.976449,-76.771559,47,47204,3,3,,,2,0,2
42135,2005140356,,,50,50212,5,2,,,1,0,2
42158,2005140380,41.018873,-78.321458,17,17206,5,7,,,1,0,7
42177,2005140400,,,23,23301,5,7,,,1,0,7
42248,2005140476,40.873936,-79.44066,3,3202,4,6,,,1,0,7
42272,2005140502,40.025063,-75.167071,67,67301,4,4,,,2,0,7
42277,2005140507,39.995555,-75.154109,67,67301,1,2,,,1,0,8
42312,2005140544,40.450637,-78.788133,11,11205,4,6,,,1,0,7
42317,2005140549,40.325851,-78.804294,11,11201,4,4,,,0,1,7
42365,2005140600,39.826418,-75.882245,15,15229,2,2,,,1,0,7
42390,2005140627,41.985892,-77.625411,52,52208,4,1,,,1,0,7
42455,2005140696,40.345628,-80.154496,2,2119,3,4,,,1,0,4
42495,2005140737,41.050545,-77.157511,18,18211,5,1,,,1,0,0
42508,2005140750,40.519964,-80.37149,4,4208,4,6,,,1,0,7
42556,2005140799,40.244225,-76.807226,22,22102,5,4,,,1,0,7
42571,2005140815,42.009462,-80.277348,25,25207,4,7,,,1,0,7
42601,2005140846,42.060133,-80.030725,25,25216,4,6,,,1,0,2
42612,2005140857,39.995446,-76.043043,36,36232,3,3,,,1,0,6
42718,2005140964,40.022469,-75.118818,67,67301,5,4,,,1,0,4
42754,2005141004,40.036944,-75.145128,67,67301,4,1,,,1,0,2
42797,2005141051,39.968682,-75.136185,67,67301,5,2,,,1,0,7
42802,2005141056,41.592095,-79.917582,20,20216,5,3,,,1,0,7
42876,2005141131,41.239222,-80.513594,43,43302,5,7,,,2,0,2
42918,2005141174,40.223659,-75.097004,9,9226,2,4,,,1,0,4
42931,2005141187,40.196944,-75.115,9,9226,2,5,,,0,1,8
42949,2005141205,40.698056,-75.522229,39,39102,6,2,,,1,0,7
42983,2005141239,40.091396,-75.373281,46,46220,5,7,,,1,0,1
43100,2005141360,40.203168,-77.312488,21,21219,3,1,,,2,0,4
43115,2005141377,39.930661,-78.02482,29,29201,4,3,,,1,0,8
43117,2005141379,39.849852,-78.122866,29,29202,4,7,,,0,1,7
43134,2005141397,40.875745,-76.153238,53,53209,5,4,,,1,0,7
43149,2005141413,,,40,40208,3,6,,,1,0,0
43150,2005141414,41.020146,-75.878989,40,40212,4,4,,,1,0,8
43153,2005141417,41.106573,-75.966114,40,40208,3,1,,,2,0,7
43216,2005141480,39.984144,-76.736618,66,66217,4,4,,,1,0,1
43295,2005141564,39.973904,-76.096911,36,36226,4,1,,,1,0,7
43309,2005141579,40.890727,-80.262337,37,37216,3,5,,,1,0,7
43329,2005141599,40.701281,-76.324218,53,53211,4,5,,,1,0,7
43332,2005141602,,,53,53233,2,4,,,1,0,7
43355,2005141626,,,13,13207,2,5,,,1,0,7
43358,2005141629,,,13,13408,4,2,,,1,0,8
43379,2005141654,40.262917,-78.605021,5,5222,3,5,,,1,0,7
43423,2005141702,40.169024,-74.899108,9,9213,3,6,,,1,0,1
43434,2005141713,40.878058,-78.463318,17,17222,3,2,,,1,0,7
43505,2005141790,40.656367,-75.544085,39,39207,4,7,,,1,0,2
43530,2005141816,40.426591,-78.678261,11,11219,3,2,,,1,0,7
43591,2005141881,40.059186,-79.901794,62,62405,4,3,,,1,0,4
43599,2005141889,40.345358,-80.331145,62,62217,3,5,,,1,0,7
43625,2005141919,40.306622,-79.364707,64,64204,4,1,,,1,0,7
43707,2005142003,40.155102,-75.043917,9,9225,4,5,,,1,0,1
43710,2005142006,40.373284,-75.320293,9,9229,4,4,,,1,0,7
43746,2005142042,,,6,6214,2,3,,,0,1,7
43765,2005142063,40.127222,-75.10014,46,46101,5,6,,,1,0,7
43771,2005142069,40.083339,-75.111256,46,46101,5,7,,,1,0,8
43954,2005142258,39.958959,-75.241439,67,67301,2,4,,,1,0,4
43998,2005142307,40.452168,-79.909746,2,2301,5,4,,,1,0,7
44084,2005142393,40.370023,-75.348357,9,9229,4,2,,,1,0,7
44151,2005142461,,,9,9208,5,7,,,1,0,2
44184,2005142494,39.803235,-80.117036,30,30220,4,6,,,1,0,4
44235,2005142549,40.831697,-75.708394,13,13406,5,3,,,1,0,8
44246,2005142560,40.660399,-75.471512,48,48410,4,1,,,1,0,8
44264,2005142578,41.770202,-77.698163,52,52214,4,3,,,1,0,7
44268,2005142582,41.072683,-76.917469,59,59210,3,6,,,1,0,7
44272,2005142586,40.707479,-75.4996,48,48201,4,1,,,1,0,7
44326,2005142643,40.057055,-75.034355,67,67301,3,7,,,3,0,7
44394,2005142712,41.965077,-77.713885,52,52208,4,1,,,2,0,7
44448,2005142770,,,37,37202,4,6,,,2,0,0
44450,2005142772,41.134435,-80.220298,43,43226,3,7,,,1,0,4
44457,2005142779,,,60,60213,4,2,,,1,0,4
44562,2005142892,,,67,67301,4,7,,,1,0,8
44602,2005142932,39.896246,-77.376674,1,1205,4,2,,,1,0,4
44628,2005142958,40.036073,-75.194003,67,67301,3,7,,,2,0,4
44708,2005143040,40.2282,-75.3542,46,46102,4,7,,,0,1,4
44719,2005143051,40.780333,-76.341002,53,53401,5,7,,,2,0,7
44732,2005143065,41.244992,-77.023081,41,41301,4,1,,,1,0,4
44779,2005143113,40.515305,-75.523963,39,39210,4,6,,,1,0,2
44875,2005143214,40.585897,-76.574466,53,53222,4,1,,,1,0,7
44938,2005143280,39.78455,-77.571194,28,28211,4,1,,,1,0,2
44985,2005143328,41.588988,-75.487579,35,35207,4,7,,,1,0,7
45011,2005143355,40.449265,-78.422031,7,7203,3,4,,,1,0,4
45014,2005143358,,,7,7205,4,2,,,1,0,4
45021,2005143365,,,64,64206,5,3,,,0,1,0
45024,2005143368,40.194187,-76.855024,66,66208,5,1,,,2,0,5
45042,2005143386,,,36,36229,4,2,,,1,0,7
45055,2005143399,,,22,22301,4,1,,,1,0,1
45078,2005143423,41.508671,-75.935214,65,65216,4,6,,,1,0,4
45113,2005143460,41.243889,-78.787798,33,33402,4,3,,,2,2,2
45160,2005143508,41.426872,-78.5657,24,24301,3,1,,,1,0,8
45213,2005143562,40.7975,-75.963121,53,53428,5,7,,,1,0,7
45250,2005143599,41.546864,-80.265698,20,20211,5,4,,,1,0,2
45290,2005143645,42.0775,-79.86252,25,25218,4,6,,,1,0,7
45311,2005143669,,,61,61220,4,3,,,1,0,0
45318,2005143677,39.858875,-76.456775,66,66202,2,2,,,1,0,7
45322,2005143681,39.985521,-76.731601,66,66217,3,3,,,1,0,7
45324,2005143683,39.839449,-76.619761,66,66432,4,7,,,2,0,2
45349,2005143708,40.406335,-76.325011,38,38205,5,4,,,1,0,4
45369,2005143732,40.811477,-76.102685,53,53216,4,1,,,1,0,7
45377,2005143740,40.876468,-76.021812,53,53215,3,1,,,1,0,1
45387,2005143751,,,40,40213,1,4,,,1,0,7
45429,2005143798,40.172061,-77.999193,31,31205,3,6,,,1,0,2
45445,2005143817,40.406171,-79.932769,2,2301,4,3,,,1,1,7
45469,2005143842,40.971449,-78.949941,33,33203,5,4,,,1,0,7
45475,2005143848,41.202986,-79.354074,16,16204,3,7,,,1,0,2
45478,2005143852,40.536922,-76.818982,22,22205,4,1,,,1,0,8
45565,2005143945,39.739453,-77.535207,28,28215,4,4,,,1,0,1
45582,2005143963,,,25,25218,4,1,,,1,0,99
45605,2005143986,40.44335,-76.933654,22,22204,4,6,,,1,0,2
45640,2005144023,40.628019,-75.442295,39,39301,4,1,,,1,0,4
45659,2005144043,40.690553,-75.225459,48,48418,3,6,,,1,0,8
45707,2005144093,39.904319,-76.182875,36,36229,3,5,,,3,0,2
45712,2005144098,40.251942,-75.459274,46,46213,4,4,,,1,0,7
45756,2005144142,41.179263,-79.226625,16,16204,4,6,,,1,0,0
45757,2005144143,40.083369,-80.052233,62,62218,5,5,,,1,0,7
45760,2005144146,,,66,66206,5,2,,,1,0,0
45764,2005144150,39.983406,-75.75871,15,15243,3,1,,,1,0,7
45837,2005144229,40.196944,-78.919463,55,55218,4,3,,,0,1,7
45914,2005144308,39.925833,-80.10061,30,30213,4,4,,,1,0,4
45919,2005144313,39.881389,-80.271535,30,30202,4,3,,,1,0,7
45985,2005144381,41.0975,-79.680742,3,3301,4,2,,,1,0,8
45993,2005144389,40.834192,-79.624164,3,3228,4,3,,,1,0,7
46048,2005144445,,,44,44210,4,1,,,0,1,7
46054,2005144451,40.749236,-79.911956,10,10226,4,6,,,1,0,7
46108,2005144507,40.347483,-75.927482,6,6301,4,5,,,1,0,4
46146,2005144545,40.351126,-79.316419,64,64204,3,1,,,1,0,8
46150,2005144549,40.481711,-79.507179,64,64202,4,1,,,1,0,7
46154,2005144553,40.044167,-78.001401,29,29205,3,1,,,1,0,7
46168,2005144568,40.123889,-76.471045,36,36230,5,3,,,1,0,4
46169,2005144569,,,36,36230,5,7,,,1,0,7
46188,2005144590,40.875096,-78.333478,17,17212,4,7,,,1,0,7
46189,2005144591,40.006364,-75.789723,15,15202,1,7,,,1,0,7
46228,2005144631,,,66,66230,5,5,,,1,0,7
46247,2005144652,40.081066,-76.935633,66,66229,4,2,,,1,0,0
46265,2005144671,41.951668,-75.742259,57,57212,3,1,,,1,0,2
46289,2005144698,,,63,63218,4,3,,,1,0,7
46297,2005144707,41.644468,-76.014051,57,57203,3,7,,,1,0,7
46303,2005144713,,,64,64211,5,3,,,1,0,7
46319,2005144730,,,64,64204,5,1,,,1,0,7
46350,2005144763,,,39,39301,5,4,,,2,0,0
46472,2005144890,40.191333,-74.823721,9,9208,4,3,,,1,0,2
46572,2005144993,41.244175,-75.933779,40,40422,4,7,,,1,0,7
46598,2005145019,40.123154,-75.333728,46,46413,5,1,,,1,0,4
46604,2005145025,40.296526,-75.218551,9,9402,5,2,,,1,0,4
46687,2005145116,,,67,67301,4,2,,,1,0,7
46731,2005145164,,,62,62230,4,3,,,1,0,7
46732,2005145165,40.180608,-80.262369,62,62302,3,6,,,1,0,0
46737,2005145173,41.046816,-77.111777,59,59206,4,7,,,1,0,7
46786,2005145224,,,15,15211,4,2,,,1,0,7
46921,2005145368,40.029802,-75.228795,67,67301,4,5,,,2,0,99
46969,2005145417,,,18,18214,5,7,,,1,0,7
47022,2005145474,41.186344,-79.976692,60,60208,5,2,,,1,0,1
47083,2005145537,40.481994,-79.870695,2,2113,4,6,,,1,0,7
47102,2005145557,40.469548,-75.541285,39,39210,5,2,,,1,0,0
47228,2005145685,40.4849,-78.7362,11,11411,4,7,,,1,0,7
47240,2005145697,40.0927,-77.8223,28,28208,4,7,,,1,0,2
47243,2005145700,40.26095,-79.636589,64,64209,5,6,,,1,0,7
47310,2005145771,40.337341,-76.414534,38,38301,4,4,,,1,0,1
47324,2005145785,,,6,6215,5,1,,,1,0,0
47612,2005146090,40.058163,-75.078043,67,67301,4,1,,,1,0,6
47618,2005146096,,,67,67301,5,5,,,1,0,0
47645,2005146123,40.071413,-75.157612,67,67301,2,6,,,1,0,1
47749,2005146231,40.203153,-75.093458,9,9226,2,2,,,1,0,8
47752,2005146234,39.948346,-76.711924,66,66101,6,4,,,3,0,4
47776,2005146258,40.232222,-74.894759,9,9216,5,2,,,1,0,4
47876,2005146362,40.333775,-75.926699,6,6301,5,1,,,1,0,7
47879,2005146365,39.998822,-76.734171,66,66217,5,4,,,1,0,7
47914,2005146402,40.850191,-79.862432,10,10228,3,7,,,1,0,7
47918,2005146407,40.525434,-76.21986,6,6205,6,2,,,3,0,7
47932,2005146423,39.920871,-78.442254,5,5217,3,4,,,2,0,2
47946,2005146438,41.288376,-75.905173,40,40418,4,7,,,1,0,7
47953,2005146445,,,45,45208,5,7,,,2,0,7
47986,2005146484,40.592357,-78.367088,7,7202,5,7,,,1,0,7
47997,2005146497,39.822308,-76.422675,66,66215,5,7,,,1,0,6
48037,2005146540,40.025108,-75.229179,46,46104,4,3,,,1,0,4
48067,2005146572,40.243908,-75.653311,46,46416,4,2,,,2,0,2
48227,2005146738,,,64,64204,5,1,,,1,0,0
48257,2005146768,41.110865,-79.795539,10,10224,5,1,,,1,0,7
48281,2005146792,40.584498,-79.149526,32,32223,5,5,,,1,0,0
48282,2005146793,40.451922,-79.031987,32,32401,5,6,,,1,0,7
48290,2005146801,40.1725,-79.31064,64,64203,5,6,,,0,1,4
48293,2005146804,42.036728,-79.885083,25,25218,5,7,,,1,0,4
48336,2005146853,41.856453,-75.685199,57,57222,5,5,,,1,0,7
48346,2005146863,39.947616,-78.90508,55,55204,5,3,,,1,0,7
48370,2005146890,39.928738,-76.843669,66,66214,1,6,,,0,1,8
48386,2005146907,40.041711,-75.053718,67,67301,4,3,,,1,0,8
48406,2005146928,40.022406,-75.078188,67,67301,5,7,,,1,0,8
48449,2005146973,39.9424,-75.1937,67,67301,3,6,,,1,0,1
48461,2005146985,39.973524,-80.045189,30,30213,3,7,,,1,0,7
48462,2005146986,40.437068,-78.357486,7,7205,5,6,,,1,0,7
48478,2005147002,41.122509,-76.812584,49,49201,5,2,,,1,0,7
48487,2005147014,41.243419,-77.324372,41,41240,5,6,,,1,0,7
48502,2005147032,,,6,6241,5,2,,,1,0,4
48506,2005147036,,,67,67301,3,7,,,2,0,7
48567,2005147098,39.964289,-75.246374,67,67301,3,5,,,1,0,8
48692,2005147229,39.972942,-75.146864,67,67301,4,5,,,1,0,8
48771,2005147310,40.076096,-74.928475,9,9202,2,2,,,2,0,1
48772,2005147311,40.098304,-74.957577,9,9202,3,5,,,1,0,4
48784,2005147323,40.834251,-79.905416,10,10101,3,7,,,2,0,2
48789,2005147328,40.799629,-80.43386,4,4217,5,2,,,1,0,4
48799,2005147368,41.189743,-77.859568,18,18203,5,7,,,1,0,7
48814,2005147384,39.796094,-79.406984,26,26208,6,7,,,1,0,7
48833,2005147403,39.771096,-75.855989,15,15226,4,3,,,1,0,99
48835,2005147405,41.325333,-77.758056,18,18406,5,1,,,1,0,0
48837,2005147407,,,3,3412,5,1,,,1,0,2
48848,2005147419,39.944167,-77.183158,1,1202,3,2,,,2,0,4
48874,2005147445,40.094782,-75.36298,46,46220,6,5,,,1,0,4
