,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
27721,2019078999,41.846301,-79.652538,20,20222,7,7,,,0,1,7
27739,2019079561,40.402359,-77.010446,22,22213,7,6,,,0,1,4
27746,2019077838,40.232054,-76.934286,21,21102,7,2,,,0,1,0
27753,2019067956,39.861544,-75.242436,23,23109,7,3,,,3,1,4
27786,2019078259,40.418556,-76.496334,38,38215,8,7,,,1,0,7
27796,2019056012,40.016673,-79.564834,26,26203,5,5,,,1,0,7
27832,2019075249,39.98803,-75.845251,15,15240,7,1,,,1,0,1
27878,2019078084,39.914809,-76.631045,66,66102,7,6,,,1,0,4
27914,2019079401,41.908166,-79.842681,25,25217,7,6,,,1,0,7
27929,2019080308,41.748711,-78.158644,52,52217,7,3,,,1,0,0
27972,2019079127,40.264983,-79.50507,64,64217,7,4,,,1,0,7
27979,2019075987,40.267159,-76.417852,38,38402,7,7,,,0,1,7
27982,2019075518,40.339037,-76.427956,38,38301,7,5,,,1,0,4
27986,2019078864,40.324387,-80.244454,62,62206,7,6,,,1,0,8
28004,2019078583,41.084182,-79.796558,10,10230,8,7,,,1,0,0
28076,2019036357,40.391552,-77.017427,22,22213,1,3,,,1,0,7
28086,2019079342,41.770581,-76.443168,8,8412,8,4,,,1,0,1
28093,2019080169,40.905799,-75.47433,45,45210,7,6,,,2,0,2
28104,2019078125,40.592419,-80.432894,4,4207,7,2,,,1,0,0
28112,2019078133,41.073164,-77.596165,14,14213,7,3,,,1,0,4
28125,2019079007,40.203317,-75.426506,46,46215,7,5,,,1,0,0
28154,2019077848,40.026583,-78.831781,55,55223,7,7,,,0,1,0
28175,2019079177,40.712958,-77.896901,31,31201,6,1,,,2,2,4
28188,2019079320,40.052316,-75.007986,67,67301,8,3,,,1,0,1
28216,2019078980,41.021039,-76.833085,49,49216,8,6,,,1,0,2
28262,2019076655,39.752993,-79.88085,26,26220,7,1,,,1,0,7
28267,2019074519,40.537509,-80.078557,2,2215,7,5,,,0,1,7
28270,2019074266,40.290151,-80.110436,62,62222,7,3,,,1,0,1
28272,2019074553,40.342874,-76.745729,22,22219,7,4,,,3,0,1
28278,2019071052,40.805256,-77.842724,14,14204,7,2,,,1,0,4
28288,2019075244,40.687421,-80.247578,4,4414,7,5,,,0,1,7
28303,2019074816,41.804187,-79.797283,20,20203,7,3,,,1,0,7
28307,2019076282,40.748339,-80.201369,4,4211,7,2,,,1,0,4
28339,2019063193,40.191899,-80.253884,62,62227,6,6,,,1,0,7
28342,2019077700,41.390973,-75.553226,35,35217,7,1,,,1,0,0
28361,2019076507,41.14045,-80.154838,43,43226,7,7,,,0,1,0
28375,2019076934,40.677821,-75.309751,48,48101,7,2,,,1,0,7
28378,2019074017,40.378225,-80.064701,2,2109,7,1,,,1,0,4
28379,2019071658,40.326179,-80.244465,62,62206,7,1,,,2,0,7
28399,2019076659,40.022716,-80.091732,62,62421,7,4,,,0,1,0
28402,2019073152,40.632426,-77.564068,44,44401,7,3,,,1,0,8
28412,2019076692,40.974111,-75.615619,13,13211,7,7,,,1,0,7
28419,2019075260,40.049887,-75.425806,15,15215,7,6,,,0,1,7
28457,2019076569,40.0462,-76.392164,36,36214,7,6,,,1,0,1
28469,2019075224,40.402259,-76.02096,6,6204,7,6,,,1,0,2
28502,2019071271,40.09074,-76.59236,36,36211,7,2,,,2,0,4
28503,2019073104,39.903633,-77.618081,28,28204,6,5,,,1,0,7
28509,2019070639,40.185586,-80.24175,62,62227,7,7,,,0,1,0
28522,2019074121,40.153609,-80.200596,62,62227,7,5,,,1,0,1
28535,2019074854,41.400309,-75.645396,35,35302,7,5,,,1,0,5
28556,2019076630,39.944829,-79.731471,26,26214,6,5,,,0,1,4
28582,2019075741,41.177008,-78.844334,33,33221,7,5,,,1,0,99
28612,2019075470,40.468803,-75.451459,39,39204,6,5,,,6,1,1
28630,2019076214,41.694426,-75.512459,57,57207,7,2,,,0,1,7
28632,2019075559,40.942973,-76.024248,40,40214,6,2,,,1,0,4
28644,2019074639,40.366794,-80.237508,62,62422,7,4,,,0,1,7
28655,2019077424,39.930944,-75.186854,67,67301,7,3,,,1,0,7
28658,2019071673,40.455749,-79.966005,2,2301,7,1,,,1,1,4
28669,2019075306,39.786464,-75.997336,15,15409,6,7,,,1,0,99
28677,2019077075,40.442862,-80.181081,2,2214,7,1,,,1,0,1
28690,2019075938,41.009014,-75.286994,45,45101,7,1,,,1,0,1
28716,2019072663,40.484359,-76.226173,6,6205,7,6,,,0,1,4
28726,2019077437,40.578169,-75.747648,6,6215,6,7,,,1,2,1
28734,2019076024,40.653883,-79.278864,32,32201,7,6,,,1,0,0
28739,2019076103,39.917338,-75.393251,23,23414,7,4,,,0,1,8
28783,2019070363,40.403427,-80.058224,2,2117,7,6,,,1,0,8
28786,2019077460,40.563686,-75.105652,9,9203,7,3,,,1,0,7
28799,2019075843,41.014921,-79.29775,16,16218,7,4,,,1,0,1
28802,2019068667,40.861075,-79.903315,10,10301,7,4,,,0,1,6
28803,2019075529,40.378321,-79.989602,2,2476,7,5,,,1,0,4
28901,2019076688,41.372261,-75.450044,35,35213,7,7,,,1,0,7
28930,2019074994,41.070083,-80.046517,10,10227,6,7,,,0,1,7
28958,2019075003,40.940388,-79.364544,3,3213,7,4,,,0,2,2
28973,2019076570,40.052549,-76.377341,36,36214,7,1,,,0,1,7
29018,2019077464,40.456867,-76.490158,38,38214,7,4,,,0,1,2
29037,2019075521,40.036107,-75.06663,67,67301,7,6,,,0,1,4
29038,2019076626,39.890823,-80.092744,30,30211,6,4,,,0,1,6
29078,2019074520,40.497719,-75.458099,39,39204,7,6,,,0,1,4
29082,2019076919,39.990149,-76.265131,36,36240,7,2,,,0,1,0
29083,2019076562,40.496449,-78.495571,7,7210,6,4,,,1,0,0
29119,2019077469,42.114634,-79.996658,25,25210,7,5,,,1,0,7
29137,2019076349,40.435769,-79.994572,2,2301,7,7,,,0,1,7
29169,2019077428,40.39899,-75.664444,6,6231,6,3,,,0,1,7
29187,2019075905,40.102529,-75.308058,46,46107,7,2,,,1,0,7
29205,2019075189,39.964303,-75.246464,67,67301,7,5,,,0,1,4
29233,2019075893,40.221854,-80.155964,62,62220,7,1,,,0,1,7
29244,2019077457,40.594406,-75.193756,9,9417,7,2,,,1,0,4
29252,2019075698,40.833879,-77.841708,14,14204,7,3,,,1,0,4
29262,2019075946,40.273087,-78.98018,55,55205,7,7,,,1,1,7
29273,2019074133,40.392036,-76.705142,22,22203,7,6,,,1,0,7
29296,2019067367,40.34139,-75.916008,6,6301,7,4,,,0,2,4
29302,2019076061,40.863233,-77.052454,54,54203,7,1,,,1,0,4
29310,2019076205,41.882289,-76.517742,8,8231,6,2,,,0,1,7
29326,2019073439,40.90289,-77.437767,14,14208,7,6,,,1,0,1
29346,2019072155,40.567733,-80.25976,4,4103,7,5,,,1,0,8
29362,2019077021,41.359055,-79.819647,60,60218,7,6,,,0,1,7
29365,2019077497,40.632886,-78.293673,7,7202,7,6,,,0,1,2
29377,2019076063,39.87379,-80.230463,30,30202,7,1,,,1,0,7
29402,2019077040,40.813493,-78.586543,17,17220,7,1,,,1,0,7
29404,2019077792,40.063173,-75.620566,15,15251,7,1,,,1,0,7
29406,2019076642,40.208472,-79.561847,64,64209,7,5,,,0,1,7
29433,2019057159,41.196535,-76.013107,40,40302,6,4,,,2,0,7
29482,2019074047,41.230633,-75.871374,40,40104,7,6,,,1,0,8
29536,2019073689,40.528769,-75.669746,6,6219,7,7,,,1,0,7
29552,2019055397,40.753084,-80.426103,4,4217,5,7,,,1,0,7
29554,2019039887,40.508722,-80.117,2,2110,4,5,,,1,0,4
29555,2019071776,40.027326,-75.113766,67,67301,5,7,,,0,1,5
29579,2019071456,40.315433,-75.999912,6,6237,7,2,,,1,0,7
29624,2019113385,41.04339,-76.015133,40,40204,10,3,,,0,1,7
29634,2019067787,39.960962,-76.737796,66,66301,7,6,,,1,0,8
29652,2019073934,41.327286,-79.130296,33,33201,7,4,,,1,0,7
29657,2019074104,41.044192,-76.817758,49,49216,6,3,,,0,1,1
29662,2019070039,40.171934,-76.599124,36,36225,7,3,,,1,0,4
29674,2019068036,40.681669,-80.250498,4,4414,7,1,,,1,0,7
29678,2019074336,40.610486,-75.530131,39,39103,6,1,,,0,1,7
29683,2019060889,40.009708,-75.916595,15,15245,6,6,,,0,1,2
29780,2019073520,40.030797,-76.234298,36,36215,7,5,,,2,0,4
29792,2019054216,40.226333,-75.283583,46,46113,5,2,,,1,0,7
29828,2019074755,40.053988,-75.048889,67,67301,6,3,,,1,0,4
29888,2019068140,40.349686,-75.202616,9,9210,7,3,,,1,0,4
29896,2019112092,39.833528,-77.473694,28,28211,10,7,,,1,0,7
29913,2019040228,41.21733,-75.897216,40,40401,4,5,,,0,1,7
29966,2019066545,40.234275,-74.937654,9,9216,5,7,,,1,0,8
29973,2019074343,39.908553,-75.362101,23,23105,7,6,,,1,0,2
29978,2019061302,40.301363,-75.647714,46,46114,6,2,,,0,1,4
30006,2019072789,40.19186,-76.991495,21,21104,7,3,,,1,0,7
30014,2019046774,39.959267,-75.870626,15,15207,5,2,,,1,0,2
30018,2019058058,41.771697,-76.056964,57,57224,6,3,,,1,0,0
30044,2019064775,40.43375,-79.963724,2,2301,3,6,,,1,0,7
30060,2019070405,40.335649,-75.221832,9,9210,7,6,,,1,0,4
30072,2019036810,39.951943,-75.2388,67,67301,4,5,,,1,0,4
30088,2019074393,40.345915,-75.92176,6,6301,7,4,,,1,0,4
30091,2019112606,40.202789,-75.349161,46,46226,10,7,,,1,0,4
30134,2019074117,40.320963,-79.349114,64,64204,7,2,,,0,1,4
30137,2019073602,40.536286,-77.400059,34,34207,7,5,,,1,0,7
30145,2019036180,40.204547,-77.188646,21,21402,4,4,,,1,0,8
30166,2019073281,40.863864,-75.753416,13,13404,7,1,,,1,0,7
30170,2019051187,40.135964,-74.854432,9,9101,5,1,,,1,0,0
30173,2019069963,40.019694,-75.184329,67,67301,7,5,,,0,1,4
30182,2019073599,40.642443,-76.428698,53,53212,7,3,,,2,0,1
30202,2019074489,39.976347,-75.879483,15,15232,5,6,,,1,0,7
30213,2019068336,40.968453,-76.544733,47,47206,7,5,,,1,0,7
30231,2019074540,41.959839,-80.1457,25,25212,7,2,,,1,0,2
30246,2019049344,40.019549,-75.146808,67,67301,4,2,,,2,0,1
30345,2019045467,40.307608,-78.806611,11,11201,5,6,,,0,1,2
30364,2019074495,41.04674,-75.846496,40,40212,5,2,,,0,1,99
30410,2019074465,40.837094,-76.14892,53,53216,3,6,,,0,1,4
30416,2019022922,40.372522,-75.32873,9,9229,2,2,,,1,0,1
30442,2019074217,40.066842,-74.972033,9,9202,7,4,,,2,0,7
30472,2019070569,40.352476,-76.544836,38,38207,7,7,,,0,1,4
30508,2019073647,39.802497,-79.354117,55,55407,7,2,,,0,1,7
30566,2019075209,40.978086,-78.167983,17,17210,7,3,,,2,0,7
30567,2019074730,40.026122,-75.095799,67,67301,6,4,,,1,0,7
30590,2019074427,39.957697,-75.162478,67,67301,7,6,,,1,0,4
30591,2019073470,40.10257,-75.02886,67,67301,4,7,,,0,2,5
30637,2019113020,41.903003,-79.827149,25,25217,10,3,,,1,0,7
30658,2019112361,41.338631,-76.641478,56,56209,10,5,,,1,0,7
30670,2019112899,40.187316,-77.250378,21,21219,10,7,,,1,0,99
30697,2019111987,41.298112,-75.833698,40,40219,10,5,,,1,2,2
30700,2019018093,40.297937,-76.248796,38,38204,1,3,,,1,0,8
30753,2019027542,40.752474,-75.197453,48,48205,3,7,,,1,0,7
30755,2019113080,40.84166,-79.995667,10,10211,7,1,,,0,1,99
30777,2019008106,40.841525,-80.102244,10,10219,1,2,,,1,0,0
30844,2019044039,39.925061,-75.647831,15,15203,4,2,,,1,0,5
30857,2019048729,,,9,9202,5,1,,,1,0,7
30861,2019111413,40.17967,-76.175468,36,36408,10,4,,,1,0,8
30904,2019090110,40.415083,-80.311644,62,62223,9,1,,,0,1,0
30923,2019113263,40.994121,-80.334115,37,37301,11,5,,,1,0,4
30930,2019071312,40.013142,-75.085389,67,67301,7,2,,,1,0,4
31020,2019048202,40.374341,-75.313648,9,9229,5,7,,,2,0,4
31022,2019031972,40.448364,-79.958773,2,2301,3,6,,,1,0,1
31058,2019111831,39.920176,-75.2853,23,23401,10,4,,,1,0,4
31104,2019053945,40.123124,-74.959283,9,9202,5,2,,,1,0,4
31135,2019111488,41.125726,-78.694946,17,17228,10,7,,,1,0,1
31142,2019088261,40.473889,-75.235667,9,9209,8,6,,,1,0,0
31145,2019021214,40.359756,-75.628889,6,6101,2,5,,,1,0,2
31185,2019075149,40.046357,-75.112571,67,67301,7,5,,,0,1,1
31217,2019050226,40.608336,-75.449931,39,39301,5,1,,,2,0,6
31245,2019092289,42.107481,-80.08565,25,25302,9,6,,,0,1,8
31271,2019052908,,,9,9202,5,5,,,1,0,8
31286,2019093931,39.797384,-77.035266,1,1203,9,5,,,6,0,2
31298,2019053200,40.080956,-75.450541,15,15236,5,1,,,1,0,7
31332,2019111088,40.128898,-74.976013,9,9202,11,6,,,1,0,8
31364,2019057990,40.28151,-75.160293,9,9205,5,5,,,1,0,2
31384,2019112685,40.789292,-79.192971,32,32219,11,7,,,1,0,7
31394,2019091715,42.125806,-80.109929,25,25302,9,5,,,1,0,4
31422,2019070358,39.958698,-76.751635,66,66301,7,6,,,1,0,8
31423,2019014280,41.603788,-76.018007,65,65209,1,5,,,1,0,1
31446,2019075302,40.396714,-75.397244,9,9214,5,2,,,1,0,7
31453,2019111009,39.721591,-80.062098,30,30215,9,6,,,2,2,4
31458,2019085385,39.753894,-77.582912,28,28406,8,7,,,0,1,8
31470,2019104409,41.43855,-80.385633,43,43228,10,5,,,1,0,7
31473,2019112063,40.06797,-79.271432,64,64205,8,7,,,1,1,2
31509,2019105945,40.396168,-80.023678,2,2301,10,1,,,0,1,8
31529,2019062542,40.362202,-75.256951,9,9210,6,5,,,1,0,7
31533,2019111818,39.99803,-75.129363,67,67301,2,5,,,1,0,4
31661,2019059406,40.57747,-75.700586,39,39213,5,7,,,1,0,2
31699,2019047175,40.005971,-75.707728,15,15403,5,2,,,1,0,8
31727,2019070083,39.945279,-76.646543,66,66233,6,6,,,1,0,4
31749,2019111186,40.291692,-79.562234,64,64209,10,1,,,1,0,7
31770,2019113001,41.019507,-79.753814,10,10214,9,1,,,0,1,7
31803,2019018881,40.393453,-78.435956,7,7405,2,7,,,1,0,8
31852,2019112101,41.578121,-78.958045,27,27205,10,5,,,0,1,7
31878,2019113383,41.511513,-75.976405,65,65203,10,6,,,0,1,2
31885,2019112614,41.023966,-76.798777,49,49216,10,7,,,1,1,7
31891,2019111017,40.815131,-75.59385,13,13207,10,7,,,0,1,4
31915,2019032726,40.300792,-79.865978,2,2443,3,7,,,1,0,4
31953,2019047670,40.862099,-75.295845,45,45212,5,2,,,1,0,4
31956,2019110485,40.444583,-79.993583,2,2301,10,5,,,1,0,8
31963,2019111216,40.412529,-80.066659,2,2117,10,3,,,1,0,5
31986,2019110671,40.159328,-74.849267,9,9101,10,5,,,1,0,8
31995,2019101757,40.282083,-76.641444,22,22202,9,6,,,1,0,4
32003,2019102208,40.4231,-75.369764,9,9214,10,5,,,1,0,7
32004,2019041098,40.118639,-75.188583,46,46108,4,1,,,1,0,1
32022,2019018824,41.409475,-75.659697,35,35302,2,6,,,3,0,4
32061,2019100489,40.727587,-76.391729,53,53201,9,1,,,0,1,4
32092,2019105347,40.324174,-76.540749,38,38207,10,6,,,1,0,7
32103,2019022871,40.345647,-76.425319,38,38301,2,3,,,1,0,8
32109,2019095400,41.049444,-76.353833,19,19218,9,7,,,0,1,7
32136,2019101798,40.687856,-75.359451,48,48209,9,5,,,1,1,2
32203,2019028046,39.923833,-75.192513,67,67301,3,7,,,1,0,0
32257,2019048085,39.741682,-75.843026,15,15217,3,2,,,1,0,6
32260,2019092707,39.912855,-75.273511,23,23405,9,1,,,1,0,8
32383,2019113012,39.960066,-78.826863,55,55202,10,4,,,0,1,7
32384,2019077930,39.809014,-76.990002,66,66413,7,2,,,1,0,1
32395,2019101399,40.63262,-76.376352,53,53229,9,6,,,0,1,7
32409,2019011669,40.864639,-75.737667,13,13404,1,2,,,1,0,7
32410,2019048220,40.119864,-75.516184,15,15411,5,7,,,1,0,8
32446,2019019143,40.390117,-79.996096,2,2301,2,6,,,1,0,99
32501,2019102393,40.451133,-76.402326,38,38201,10,1,,,1,0,7
32541,2019099638,40.185317,-75.232948,46,46207,10,6,,,1,0,1
32657,2019093478,41.450176,-78.444601,24,24301,9,3,,,5,1,2
32696,2019112429,39.960088,-75.179574,67,67301,10,4,,,1,0,7
32726,2019101420,40.478513,-78.229273,7,7204,9,6,,,0,1,2
32740,2019100906,40.276635,-79.599132,64,64209,9,5,,,0,1,7
32787,2019102033,40.296926,-75.008709,9,9204,9,2,,,0,1,7
32793,2019098935,40.155974,-75.890106,6,6207,10,4,,,1,0,4
32872,2019031719,40.017406,-75.149358,67,67301,3,2,,,1,0,8
32890,2019113026,40.49878,-75.437253,39,39204,10,5,,,0,1,7
32911,2019100819,41.132646,-77.458432,18,18301,8,6,,,0,1,7
32989,2019034106,40.598758,-75.523758,39,39301,3,4,,,1,0,7
33023,2019036534,40.580918,-75.621818,39,39209,3,7,,,1,0,7
33032,2019087914,39.928361,-75.196096,67,67301,8,3,,,0,1,0
33056,2019107813,40.36795,-79.871944,2,2473,10,5,,,0,1,4
33094,2019018344,40.475083,-79.822109,2,2113,2,4,,,1,0,7
33132,2019036694,41.02002,-75.129189,45,45213,3,1,,,1,0,2
33175,2019110013,39.938961,-75.534843,15,15255,10,2,,,0,1,0
33207,2019019791,40.477133,-80.048321,2,2122,2,6,,,1,0,2
33222,2019099842,41.723549,-75.675342,57,57219,8,7,,,2,1,7
33258,2019112198,41.130931,-77.425844,18,18204,11,1,,,1,0,7
33267,2019100745,41.046128,-75.780398,40,40212,10,6,,,1,0,4
33274,2019101568,40.977806,-76.500391,19,19216,10,3,,,1,0,1
33326,2019093460,40.049892,-76.307941,36,36301,9,3,,,1,0,8
33338,2019039218,40.145808,-75.394348,46,46208,3,5,,,1,0,4
33339,2019040729,40.015043,-75.299658,46,46104,4,2,,,1,0,8
33388,2019031406,40.61054,-75.550444,39,39103,3,1,,,1,0,4
33395,2019100930,40.795476,-77.625148,14,14218,9,2,,,1,0,8
33403,2019057815,40.03192,-76.491526,36,36404,5,5,,,0,1,8
33406,2019099840,41.80329,-80.241013,20,20206,8,1,,,0,1,7
33471,2019100145,40.615503,-75.858866,6,6201,9,1,,,1,0,0
33492,2019101202,40.014474,-80.329479,62,62216,9,7,,,1,0,2
33525,2019029943,40.010174,-75.062484,67,67301,3,7,,,1,0,2
33526,2019018742,40.472956,-77.115972,50,50205,2,5,,,1,0,2
33575,2019100025,42.140116,-79.923409,25,25210,9,3,,,2,0,4
33605,2019100484,40.199857,-80.330126,62,62204,9,7,,,1,0,7
33645,2019029093,40.605919,-75.475544,39,39301,3,4,,,1,0,4
33702,2019034161,41.85485,-77.486784,58,58205,3,5,,,1,0,0
33736,2019040227,41.270694,-75.905444,40,40408,4,3,,,1,0,6
33749,2019101384,40.783287,-76.168104,53,53226,8,1,,,0,1,7
33785,2019097882,40.217861,-76.882923,21,21102,9,2,,,1,0,2
33840,2019102143,40.325372,-76.02601,6,6420,10,5,,,1,0,1
33871,2019100462,40.54278,-78.910047,32,32217,9,2,,,2,0,4
33878,2019041544,40.245659,-75.650443,46,46416,4,3,,,2,0,4
33908,2019074999,41.801612,-76.96791,58,58226,6,5,,,2,0,4
33919,2019100905,40.655849,-75.684788,39,39205,9,3,,,1,1,2
33946,2019095943,40.868606,-79.924838,10,10101,9,2,,,1,0,4
33965,2019033021,40.187654,-75.528076,46,46222,3,2,,,1,0,8
33992,2019100015,40.19816,-76.75086,22,22103,10,6,,,1,0,4
34013,2019101404,41.719664,-78.685674,42,42208,9,7,,,0,1,2
34044,2019100204,40.437108,-80.039883,2,2301,10,1,,,1,0,7
34111,2019046835,40.13305,-75.457204,46,46222,4,5,,,1,0,7
34125,2019018839,40.319111,-79.899639,2,2473,2,5,,,1,0,4
34134,2019013970,40.186598,-76.184136,36,36408,1,5,,,1,0,4
34187,2019089878,41.410972,-75.64175,35,35302,9,6,,,2,0,2
34193,2019001558,40.321842,-75.934274,6,6301,1,6,,,1,0,4
34253,2019101176,40.146017,-77.430033,21,21209,9,5,,,1,0,7
34269,2019102530,39.948761,-77.137056,1,1220,10,5,,,1,0,4
34270,2019100740,40.154784,-75.466411,46,46222,10,4,,,1,0,8
34277,2019042134,40.006103,-75.187857,67,67301,3,3,,,1,0,8
34347,2019040558,40.160902,-75.410595,46,46208,4,6,,,1,0,7
34365,2019100552,40.117452,-75.44901,46,46208,10,7,,,1,0,99
34376,2019036677,40.216995,-75.317945,46,46113,4,2,,,1,0,7
34393,2019091390,40.150173,-76.306869,36,36409,9,7,,,0,1,8
34454,2019037393,40.149013,-75.334797,46,46202,3,7,,,1,0,4
34482,2019039029,40.132023,-75.377229,46,46111,4,6,,,1,0,4
34498,2019023712,40.960143,-76.988583,59,59201,2,4,,,1,0,7
34532,2019023621,40.537836,-80.011254,2,2116,2,6,,,1,0,1
34635,2019086975,40.153236,-76.799448,66,66220,8,3,,,0,1,7
34643,2019018334,40.471032,-79.820711,2,2113,2,4,,,1,0,6
34656,2019034482,40.585288,-75.600053,39,39209,3,6,,,1,0,0
34661,2019042856,40.982049,-76.130136,40,40230,4,4,,,1,0,6
34689,2019090227,40.780218,-79.929938,10,10226,9,4,,,3,0,4
34712,2019047710,40.002919,-75.190328,67,67301,5,3,,,1,0,7
34744,2019069375,40.297742,-75.941666,6,6103,5,4,,,1,0,4
34783,2019101414,41.35051,-78.526201,24,24206,9,4,,,0,2,7
34788,2019055372,40.461248,-75.593737,6,6217,5,4,,,1,0,7
34798,2019124656,41.455446,-75.181064,51,51208,11,2,,,1,0,4
34864,2019100529,39.768102,-76.060652,15,15250,7,6,,,1,0,6
34868,2019008465,40.35591,-78.500188,7,7206,1,3,,,1,0,7
34909,2019124062,40.309948,-75.193148,9,9215,10,4,,,0,1,8
34934,2019045054,39.988647,-75.124281,67,67301,5,4,,,1,0,5
34966,2019124190,42.221435,-79.816005,25,25214,11,3,,,1,1,4
34968,2019020545,40.23707,-76.135247,36,36405,2,5,,,1,0,4
34995,2019100225,40.589395,-79.948764,2,2207,10,7,,,0,1,4
35010,2019101831,41.276301,-74.87925,51,51202,9,1,,,0,1,7
35063,2019040598,40.312931,-75.610091,46,46201,4,4,,,1,0,4
35133,2019120683,41.351642,-76.046308,40,40434,11,1,,,0,1,7
35156,2019061359,40.840201,-75.66782,13,13203,4,1,,,1,0,4
35188,2019123735,41.064899,-75.381003,45,45206,12,1,,,1,0,0
35228,2019059100,39.995857,-76.813581,66,66205,5,2,,,1,0,5
35254,2019122262,40.78661,-77.717253,14,14218,10,5,,,1,0,2
35263,2019099692,41.890536,-79.835164,25,25413,7,2,,,0,1,4
35265,2019079424,40.200621,-75.089056,9,9226,8,6,,,1,0,1
35280,2019066746,40.59773,-75.488026,39,39301,6,1,,,1,0,4
35293,2019024386,40.135224,-79.842893,64,64103,2,5,,,1,0,4
35474,2019122015,40.309647,-75.964028,6,6418,11,5,,,0,1,7
35573,2019024757,40.013929,-75.158188,67,67301,3,7,,,1,0,8
35632,2019060902,40.131232,-75.56668,15,15212,6,7,,,1,0,4
35665,2019114219,40.944569,-80.282919,37,37211,11,6,,,0,1,98
35675,2019007499,41.449194,-75.665083,35,35302,1,2,,,1,0,7
35681,2019001932,40.328021,-79.712045,64,64101,1,6,,,1,0,4
35746,2019027734,40.344628,-75.933446,6,6301,3,7,,,1,0,4
35758,2019089126,39.963408,-76.606132,66,66233,8,7,,,1,0,7
35781,2019123064,39.837923,-75.376265,23,23301,11,5,,,0,1,8
35790,2019049907,40.584055,-79.881717,2,2209,5,5,,,1,0,7
35793,2019015312,40.060629,-76.276823,36,36101,1,5,,,1,0,4
35871,2019123887,40.034472,-75.082167,67,67301,11,1,,,0,1,6
35898,2019063954,39.867311,-75.668897,15,15220,6,1,,,1,0,0
35908,2019102068,41.431031,-79.597305,60,60215,9,6,,,1,0,2
35972,2019122786,40.429877,-80.028401,2,2301,11,1,,,0,1,8
35980,2019123649,41.524556,-80.038559,20,20231,11,2,,,2,0,4
35998,2019097561,40.094606,-78.177226,29,29211,9,4,,,2,0,4
35999,2019100020,40.713485,-78.519487,11,11221,9,5,,,1,0,7
36023,2019040179,41.657772,-79.637228,20,20214,4,7,,,1,0,7
36027,2019037296,41.237923,-77.013688,41,41301,2,5,,,1,0,8
36048,2019117701,40.767418,-80.130884,10,10217,11,4,,,1,0,4
36061,2019123500,40.620898,-79.201935,32,32223,11,2,,,1,0,1
36078,2019080874,40.393934,-74.968983,9,9221,8,1,,,1,0,0
36085,2019054978,40.009906,-75.18666,67,67301,5,5,,,2,0,7
36107,2019117765,40.397676,-79.792644,2,2446,11,2,,,0,1,2
36124,2019120126,40.167657,-80.266013,62,62302,11,4,,,0,1,8
36142,2019123964,40.03192,-75.021133,67,67301,11,1,,,1,0,7
36176,2019124459,40.005844,-75.784174,15,15101,10,4,,,0,1,1
36183,2019048108,41.022934,-76.463063,19,19501,4,1,,,1,0,7
36213,2019078412,40.200267,-75.078428,9,9226,8,1,,,1,0,7
36216,2019086503,40.38383,-75.409142,9,9214,8,2,,,1,0,7
36238,2019122771,40.415715,-80.466461,62,62212,10,5,,,0,1,4
36255,2019116047,41.244223,-80.471681,43,43303,11,4,,,0,1,7
36257,2019123220,41.109608,-79.1066,33,33217,10,3,,,0,1,0
36264,2019124876,40.203648,-77.35152,21,21219,11,7,,,0,1,1
36270,2019119851,40.820991,-75.998608,53,53225,11,2,,,1,0,0
36280,2019124370,40.405641,-80.218342,2,2214,12,4,,,1,0,5
36281,2019063612,40.134148,-75.51438,15,15411,6,7,,,1,0,0
36324,2019102917,40.316613,-78.940582,11,11432,10,1,,,2,0,99
36325,2019020094,40.245808,-80.20275,62,62220,2,2,,,1,0,4
36345,2019124457,39.850863,-75.747114,15,15225,10,7,,,1,1,7
36384,2019062994,40.373458,-75.615872,6,6243,5,6,,,2,0,1
36416,2019052763,39.998522,-75.153593,67,67301,5,2,,,1,0,4
36428,2019124471,42.187764,-79.919551,25,25210,11,1,,,0,1,7
36447,2019117405,40.205733,-75.104244,9,9226,11,7,,,0,1,8
36460,2019117922,40.323384,-78.712462,11,11201,11,2,,,0,1,7
36461,2019123633,40.12773,-75.20252,46,46224,10,4,,,0,1,7
36470,2019066529,41.06788,-75.345325,45,45101,6,2,,,1,0,7
36486,2019030409,41.907298,-79.814274,25,25217,3,1,,,1,0,7
36488,2019025956,41.890935,-80.418064,25,25203,2,4,,,1,0,7
36513,2019087074,40.429728,-75.292883,9,9207,8,5,,,1,0,4
36530,2019125466,40.774124,-75.565584,48,48207,12,1,,,1,0,7
36562,2019088973,40.170769,-74.900614,9,9213,8,5,,,1,0,1
36592,2019122778,40.003642,-80.347446,62,62216,10,2,,,0,1,7
36630,2019123902,40.004989,-75.218323,67,67301,11,7,,,0,1,7
36636,2019124865,40.429498,-79.876558,2,2426,11,2,,,1,0,7
36675,2019122783,40.248156,-80.195136,62,62220,11,3,,,1,1,2
36691,2019118514,40.524861,-75.271528,9,9222,11,3,,,1,0,7
36694,2019125365,40.667228,-79.159936,32,32223,12,1,,,1,0,7
36712,2019043779,40.865365,-75.625956,13,13212,4,7,,,1,0,0
