,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
30346,2008049256,40.608916,-77.239267,34,34202,3,2,,,0,1,4
30363,2008049273,39.881885,-76.537518,66,66202,3,7,,,1,0,7
30381,2008049292,41.641924,-80.13782,20,20301,4,3,,,1,0,0
30459,2008049376,39.921347,-75.52344,23,23204,3,4,,,1,0,2
30487,2008049406,40.576718,-75.910571,6,6215,4,7,,,1,0,7
30488,2008049407,40.630469,-75.920825,6,6201,4,5,,,1,0,7
30507,2008049426,41.136109,-77.429831,18,18301,4,2,,,1,0,5
30515,2008049434,40.932978,-76.054699,40,40214,4,4,,,1,0,4
30520,2008049439,40.814377,-75.575135,13,13207,2,3,,,0,1,4
30629,2008049555,41.944884,-75.904463,57,57225,1,3,,,1,0,7
30646,2008049573,40.577715,-80.011792,2,2108,3,7,,,1,0,7
30725,2008049653,41.23605,-80.449825,43,43303,4,2,,,0,1,7
30738,2008049670,40.3782,-80.111516,2,2102,4,2,,,1,0,2
30770,2008049703,40.411878,-79.020066,64,64425,3,5,,,0,2,7
30771,2008049704,40.309526,-79.599063,64,64209,4,2,,,0,1,8
30774,2008049708,39.73757,-79.085586,55,55206,4,6,,,0,1,8
30784,2008049719,40.889777,-80.334558,37,37216,4,5,,,1,0,7
30804,2008049741,40.735225,-76.878458,54,54212,3,4,,,0,1,7
30823,2008049760,39.955006,-77.211338,1,1202,3,4,,,1,0,7
30830,2008049771,39.944511,-76.218078,36,36233,2,6,,,1,0,7
30860,2008049802,40.770562,-76.219415,53,53226,4,7,,,1,0,0
30870,2008049812,41.094144,-75.218005,45,45211,3,5,,,0,1,4
30884,2008049826,41.258824,-74.985451,51,51202,3,1,,,1,0,7
30999,2008049954,39.913366,-75.354521,23,23108,4,5,,,1,0,4
31011,2008049968,40.765241,-76.40085,53,53204,4,5,,,0,1,1
31016,2008049976,40.482689,-75.364166,9,9220,4,4,,,1,0,7
31082,2008050054,40.2932,-79.5553,64,64209,3,7,,,0,1,2
31109,2008050082,41.853263,-79.268933,61,61201,4,1,,,1,0,7
31139,2008050115,40.042272,-76.749137,66,66217,3,7,,,1,0,7
31174,2008050151,40.518213,-75.232662,9,9222,1,5,,,2,1,0
31181,2008050160,41.634438,-75.29911,63,63208,3,6,,,0,1,7
31212,2008050193,40.228206,-76.804547,22,22102,4,3,,,1,0,7
31228,2008050209,39.94,-75.1662,67,67301,3,4,,,1,0,4
31280,2008050261,39.951279,-75.155092,67,67301,2,6,,,0,1,8
31370,2008050353,40.162526,-75.510019,46,46222,3,1,,,1,0,7
31371,2008050354,40.249236,-75.289937,46,46411,3,2,,,1,0,4
31392,2008050377,39.952307,-75.175494,67,67301,2,2,,,1,0,8
31403,2008050388,40.225449,-75.095636,9,9226,2,6,,,1,0,4
31483,2008050472,39.952009,-75.185588,67,67301,2,5,,,1,0,8
31484,2008050473,39.951056,-75.197631,67,67301,2,4,,,1,0,8
31497,2008050486,40.209363,-75.135221,9,9226,2,1,,,1,0,7
31517,2008050507,40.024907,-75.084615,67,67301,2,2,,,1,0,4
31643,2008050636,40.353565,-75.909808,6,6301,3,1,,,1,0,4
31682,2008050676,40.989333,-80.319248,37,37301,3,5,,,1,0,4
31794,2008050790,39.933767,-75.193876,67,67301,3,7,,,1,0,4
31795,2008050791,,,67,67301,2,1,,,1,0,4
31816,2008050812,39.997219,-75.119357,67,67301,2,6,,,1,0,8
31828,2008050825,40.01782,-75.064556,67,67301,2,4,,,1,0,2
31847,2008050844,39.939602,-75.144341,67,67301,3,6,,,1,0,8
31859,2008050857,39.894612,-75.236717,67,67301,2,3,,,1,0,4
31895,2008050895,39.954859,-75.151141,67,67301,2,7,,,2,0,4
31914,2008050916,40.272305,-76.155715,36,36236,4,5,,,2,0,0
31971,2008050973,40.116138,-76.527946,36,36413,3,4,,,1,0,7
32016,2008051022,40.106674,-75.238194,46,46224,4,5,,,0,1,4
32067,2008051079,41.938113,-78.653823,42,42202,4,4,,,1,0,2
32090,2008051106,39.775002,-75.743649,15,15225,4,2,,,1,0,7
32092,2008051108,40.448845,-75.964178,6,6426,4,5,,,1,0,8
32103,2008051121,40.571174,-75.623114,39,39209,4,4,,,0,1,4
32107,2008051126,40.377494,-79.813682,2,2424,4,1,,,1,0,4
32128,2008051150,40.342494,-76.398219,38,38212,4,6,,,1,0,1
32187,2008051219,39.95946,-76.372192,36,36223,4,5,,,0,1,99
32190,2008051223,40.423661,-79.887073,2,2463,4,1,,,1,0,7
32234,2008051268,39.979628,-76.802726,66,66231,4,4,,,1,0,4
32240,2008051274,39.83459,-76.857103,66,66221,3,3,,,1,0,7
32241,2008051275,39.85344,-76.808509,66,66221,2,4,,,0,1,7
32245,2008051279,40.399167,-79.580054,64,64214,4,6,,,1,1,4
32249,2008051283,39.898376,-80.196863,30,30205,2,6,,,0,1,8
32250,2008051284,39.899309,-80.159397,30,30205,3,4,,,0,1,4
32260,2008051294,41.259973,-76.71559,41,41241,3,7,,,1,1,7
32342,2008051384,39.971141,-75.156536,67,67301,3,4,,,1,0,4
32346,2008051390,40.419119,-79.998854,2,2301,4,3,,,1,0,4
32419,2008051466,40.067608,-75.314653,46,46424,3,1,,,1,0,7
32508,2008051564,39.954666,-75.194414,67,67301,2,5,,,1,0,8
32640,2008051707,40.245049,-75.240055,46,46211,3,1,,,1,0,2
32689,2008051758,39.958286,-75.164069,67,67301,2,6,,,1,0,4
32855,2008051935,40.578124,-78.900974,32,32217,4,6,,,0,1,99
32868,2008051949,40.078456,-79.62075,26,26222,4,5,,,1,0,4
32884,2008051965,39.755259,-79.922836,26,26220,4,1,,,1,0,7
32886,2008051967,39.861961,-79.752553,26,26206,4,3,,,1,0,1
32933,2008052014,40.862037,-76.806679,54,54208,4,2,,,3,0,4
32972,2008052055,40.337369,-77.172165,50,50202,3,4,,,1,0,7
32973,2008052057,40.327626,-76.987342,50,50213,4,4,,,1,0,7
32982,2008052067,39.80615,-77.130512,1,1412,4,7,,,1,0,0
33049,2008052138,41.66108,-76.793779,8,8207,4,7,,,1,0,7
33078,2008052169,40.6086,-79.9461,2,2207,4,7,,,1,0,0
33166,2008052260,40.36153,-76.464459,38,38209,4,1,,,1,0,7
33189,2008052286,40.198495,-75.543858,46,46205,3,1,,,0,1,7
33193,2008052290,40.120961,-76.540719,36,36225,4,4,,,0,1,8
33212,2008052309,40.9818,-76.3881,19,19214,4,4,,,1,0,4
33229,2008052327,40.322044,-75.076634,9,9204,4,1,,,1,0,0
33261,2008052361,40.030429,-75.241537,46,46104,4,1,,,2,0,2
33262,2008052362,40.1221,-75.0788,46,46105,4,5,,,1,0,1
33277,2008052378,40.654644,-78.530801,11,11229,4,7,,,0,1,7
33290,2008052391,41.310186,-79.190142,33,33201,4,2,,,1,0,7
33357,2008052463,40.384146,-75.603167,6,6243,4,4,,,1,0,4
33378,2008052488,40.318576,-76.569835,38,38210,4,2,,,0,1,7
33382,2008052492,40.319131,-79.960856,2,2440,4,7,,,2,1,2
33423,2008052534,41.719756,-75.661497,57,57219,3,7,,,0,1,4
33435,2008052547,41.633006,-80.204763,20,20230,4,5,,,0,1,7
33440,2008052553,41.596216,-80.195128,20,20230,4,7,,,0,1,1
33492,2008052608,41.174312,-80.456953,43,43413,4,5,,,1,0,6
33543,2008052659,39.750103,-76.851213,66,66218,4,3,,,1,0,4
33572,2008052689,41.49138,-80.458621,20,20234,4,1,,,2,0,7
33607,2008052727,39.724194,-76.528441,66,66213,3,1,,,1,0,7
33627,2008052749,40.631239,-75.825435,6,6201,3,6,,,1,1,7
33628,2008052750,40.498198,-76.193835,6,6242,4,6,,,0,2,7
33637,2008052759,40.91828,-76.014552,40,40214,2,1,,,0,1,1
33643,2008052765,41.580601,-75.778596,65,65202,4,7,,,1,0,7
33644,2008052766,41.396008,-75.646833,35,35302,3,1,,,0,1,7
33655,2008052780,40.084534,-74.973752,67,67301,1,6,,,0,1,8
33656,2008052781,39.924385,-75.169738,67,67301,1,1,,,0,1,8
33657,2008052783,39.965472,-76.728248,66,66301,3,7,,,0,1,7
33659,2008052787,39.958367,-75.166678,67,67301,2,2,,,0,2,1
33704,2008052838,40.114421,-75.051111,46,46105,4,3,,,1,0,4
33708,2008052842,40.278022,-79.606181,64,64209,4,2,,,1,0,1
33709,2008052843,40.54887,-78.818998,11,11204,3,7,,,0,2,7
33716,2008052850,40.011709,-79.76541,26,26205,4,2,,,1,0,7
33722,2008052856,39.99086,-80.185121,30,30218,4,6,,,1,0,4
33731,2008052865,41.014284,-80.222848,37,37210,4,2,,,1,0,2
33744,2008052878,41.083614,-77.591961,18,18203,3,3,,,1,0,7
33784,2008052920,40.098421,-75.41828,46,46220,4,6,,,1,0,1
33800,2008052936,40.651889,-75.406436,48,48206,4,6,,,1,0,1
33806,2008052942,40.96995,-76.085413,40,40230,2,1,,,1,0,1
33840,2008052977,39.911147,-79.633219,26,26214,1,3,,,1,1,7
33841,2008052978,40.415539,-79.642138,64,64437,2,1,,,0,1,4
33842,2008052979,41.041331,-80.324751,37,37205,1,3,,,0,1,7
33843,2008052980,39.952665,-75.210639,67,67301,1,7,,,0,1,4
33852,2008052990,39.894151,-80.180705,30,30406,4,4,,,1,0,7
34025,2008053290,40.442393,-79.806293,2,2113,4,5,,,0,1,7
34046,2008053315,40.286366,-80.199931,62,62206,4,5,,,1,0,7
34053,2008053322,40.47794,-75.762505,6,6413,4,3,,,1,0,2
34066,2008053341,40.341,-79.9666,2,2454,4,6,,,1,0,8
34108,2008053394,40.440057,-79.998687,2,2301,4,7,,,0,1,8
34115,2008053401,40.809583,-77.893417,14,14216,4,6,,,1,0,4
34139,2008053429,41.062567,-75.963745,40,40204,4,4,,,1,0,1
34173,2008053466,41.274361,-75.954586,40,40218,4,1,,,1,0,99
34192,2008053489,40.473465,-78.426843,7,7210,4,7,,,0,1,7
34270,2008053571,40.017105,-75.405514,23,23208,4,1,,,1,0,7
34282,2008053584,40.591505,-78.901008,32,32217,4,3,,,0,1,0
34293,2008053596,41.139864,-79.451392,16,16216,3,5,,,3,0,7
34294,2008053597,41.248586,-79.465836,16,16410,4,5,,,1,0,8
34330,2008053633,40.339281,-77.327087,50,50219,4,2,,,1,0,6
34355,2008053659,41.128632,-75.325955,45,45208,3,1,,,1,0,7
34370,2008053674,41.054004,-75.67865,13,13204,4,3,,,1,0,1
34379,2008053683,40.270008,-76.890022,22,22301,4,7,,,1,0,8
34460,2008053782,39.984246,-75.245694,67,67301,3,7,,,1,0,7
34483,2008053807,40.598718,-75.523904,39,39301,3,7,,,1,0,4
34504,2008053830,40.674174,-75.247958,48,48212,3,6,,,1,0,8
34537,2008053864,40.244438,-75.293107,46,46411,4,6,,,1,0,7
34548,2008053877,40.5131,-79.8527,2,2112,3,2,,,1,0,0
34552,2008053881,39.977159,-75.22904,67,67301,2,7,,,1,0,8
34625,2008053958,40.981768,-76.388034,19,19214,4,4,,,1,0,4
34646,2008053979,39.8934,-76.9605,66,66223,3,4,,,1,0,6
34664,2008053999,40.500019,-78.722102,11,11205,3,5,,,1,0,7
34700,2008054040,39.970488,-75.290108,23,23103,3,1,,,3,0,7
34718,2008054065,39.989754,-75.117719,67,67301,2,1,,,0,1,4
34774,2008054132,40.210447,-75.569535,46,46205,3,1,,,1,0,7
34783,2008054142,40.9943,-80.3343,37,37301,3,7,,,1,0,4
34894,2008054261,40.1977,-79.8944,2,2204,4,6,,,1,0,4
34971,2008054340,40.624923,-75.375285,48,48301,4,5,,,1,0,4
35002,2008054374,40.4596,-80.0305,2,2301,4,1,,,1,0,7
35025,2008054397,40.450592,-79.953734,2,2301,4,5,,,1,0,8
35064,2008054439,41.407739,-79.821774,60,60409,4,4,,,1,0,8
35077,2008054453,,,39,39103,4,6,,,1,0,4
35137,2008054518,41.120561,-78.625333,17,17229,4,4,,,1,0,0
35190,2008054572,40.676919,-77.452775,44,44204,4,7,,,2,0,7
35198,2008054582,40.859396,-78.162612,14,14219,4,6,,,1,0,7
35199,2008054583,40.301811,-76.828389,22,22208,4,1,,,1,0,7
35218,2008054603,40.496453,-77.242483,50,50218,4,4,,,1,0,7
35240,2008054627,40.147294,-76.414746,36,36230,4,2,,,1,0,2
35269,2008054658,40.92195,-75.364002,45,45202,4,5,,,1,0,1
35337,2008054734,40.213888,-75.237567,46,46211,3,5,,,1,0,4
35341,2008054739,40.18998,-74.862111,9,9208,1,3,,,0,1,4
35350,2008054749,40.34198,-75.319229,9,9229,4,5,,,1,0,4
35374,2008054776,39.864025,-77.055267,1,1410,4,2,,,1,0,8
35402,2008054809,40.863371,-77.884106,14,14216,3,2,,,1,0,0
35449,2008054858,40.025454,-75.322961,46,46104,4,3,,,1,0,1
35462,2008054871,40.273692,-75.54919,46,46212,4,3,,,1,0,7
35467,2008054876,39.772713,-76.948784,66,66103,4,3,,,1,0,8
35470,2008054879,40.729811,-79.102036,32,32218,3,1,,,0,1,0
35471,2008054880,40.604171,-78.920296,32,32217,4,7,,,1,0,7
35472,2008054881,40.398205,-79.571346,64,64214,4,7,,,1,0,1
35496,2008054906,42.021728,-80.053086,25,25216,4,5,,,1,0,1
35497,2008054907,41.4474,-79.6781,60,60205,3,7,,,0,1,7
35498,2008054908,41.675895,-80.093604,20,20235,3,6,,,0,1,7
35499,2008054909,41.888147,-79.072151,61,61211,3,6,,,0,1,7
35504,2008054914,40.731249,-76.855793,54,54212,4,1,,,1,0,7
35548,2008054960,40.088688,-75.542514,15,15202,3,5,,,1,0,2
35558,2008054970,39.872004,-75.349081,23,23107,4,6,,,1,0,4
35589,2008055002,41.346497,-76.110229,40,40221,1,4,,,0,1,7
35608,2008055023,40.1679,-75.3045,46,46225,4,2,,,1,0,7
35617,2008055032,40.257,-79.6425,64,64209,4,1,,,1,0,7
35621,2008055037,40.790462,-77.751875,14,14210,3,7,,,0,1,7
35635,2008055054,40.128141,-75.217881,46,46224,4,3,,,1,0,7
35645,2008055064,40.241512,-75.660255,15,15228,4,4,,,0,1,7
35649,2008055069,40.077148,-75.848524,15,15219,1,7,,,1,1,4
35668,2008055089,41.093792,-78.733384,17,17228,4,5,,,1,0,7
35713,2008055139,40.18294,-75.436269,46,46208,1,2,,,2,0,4
35747,2008055175,40.179251,-75.439881,46,46208,3,4,,,1,0,4
35795,2008055224,40.91491,-79.908007,10,10205,3,3,,,1,0,7
35803,2008055233,42.133328,-80.002138,25,25210,4,6,,,1,0,2
35804,2008055234,41.931784,-79.722472,25,25221,4,1,,,0,1,0
35853,2008055285,40.982039,-75.539636,13,13211,1,2,,,0,1,7
35881,2008055315,41.236565,-75.877106,40,40304,5,5,,,1,0,4
35928,2008055371,40.267,-75.254299,46,46103,5,5,,,0,1,1
35939,2008055382,40.749722,-75.581944,48,48207,4,6,,,1,0,7
35949,2008055392,40.380709,-79.825581,2,2111,4,4,,,1,0,7
35963,2008055418,39.98198,-75.594543,15,15247,3,4,,,1,0,4
36042,2008055503,40.575742,-75.531517,39,39103,4,7,,,0,1,8
36053,2008055515,40.660311,-75.273597,48,48101,2,3,,,0,1,7
36070,2008055532,40.656106,-75.281799,48,48101,3,2,,,1,0,4
36077,2008055540,40.696584,-78.459673,11,11221,4,2,,,1,0,7
36079,2008055542,40.418814,-79.132775,32,32222,4,2,,,1,0,7
36097,2008055562,41.181581,-79.319548,16,16204,4,7,,,1,1,4
36099,2008055564,41.182029,-79.33007,16,16204,4,7,,,2,0,0
36102,2008055567,40.986236,-78.171783,17,17210,4,1,,,0,1,7
36104,2008055569,40.766809,-78.417277,17,17218,4,7,,,1,0,7
36111,2008055577,41.110369,-79.680804,3,3209,3,1,,,0,1,8
36112,2008055578,40.887426,-79.980775,10,10216,4,1,,,1,0,7
36132,2008055599,41.044074,-77.123073,59,59206,4,1,,,0,1,7
36167,2008055636,39.916733,-77.589,28,28204,4,4,,,1,0,7
36188,2008055657,39.843788,-77.092243,1,1216,4,1,,,1,0,7
36195,2008055664,39.857911,-75.832991,15,15222,3,5,,,1,1,6
36206,2008055675,39.895489,-75.915247,15,15218,4,3,,,1,0,4
36267,2008055738,40.772929,-76.229056,53,53236,4,5,,,2,1,1
36274,2008055746,40.498968,-76.18491,6,6242,4,2,,,1,0,4
36277,2008055749,40.67797,-76.259425,53,53203,4,6,,,1,0,7
36297,2008055772,41.861701,-76.677483,8,8224,4,5,,,1,0,4
36310,2008055786,41.277806,-74.878221,51,51202,4,4,,,0,1,7
36338,2008055858,40.440503,-75.972732,6,6426,5,7,,,0,1,7
36361,2008055884,40.527874,-75.073378,9,9223,4,1,,,1,0,7
36470,2008056005,40.246778,-77.005567,21,21212,5,7,,,1,0,8
36491,2008056032,40.101371,-75.346944,46,46402,4,7,,,0,1,0
36537,2008056079,40.65682,-75.472541,39,39402,5,7,,,1,0,6
36552,2008056095,40.150204,-76.396297,36,36227,4,7,,,1,0,7
36571,2008056117,40.155618,-74.859513,9,9213,1,5,,,0,1,8
36576,2008056122,40.002752,-75.746094,15,15101,5,6,,,1,0,1
36611,2008056163,39.763883,-79.936304,30,30204,1,2,,,0,1,7
36612,2008056164,39.744272,-80.170178,30,30215,1,7,,,0,1,7
36613,2008056165,41.199659,-79.337346,16,16204,5,7,,,1,0,0
36641,2008056194,41.8766,-79.8043,25,25217,4,2,,,1,0,7
36647,2008056200,41.83758,-79.147321,61,61217,4,6,,,1,0,2
36657,2008056211,40.856838,-76.917879,54,54206,4,7,,,1,0,7
36658,2008056212,40.936454,-76.558619,49,49214,4,7,,,1,0,7
36677,2008056231,40.563516,-77.241416,34,34404,4,7,,,1,0,7
36702,2008056260,40.436736,-77.163442,50,50203,4,4,,,1,0,4
36745,2008056305,41.030707,-75.153738,45,45213,3,6,,,2,1,2
36750,2008056310,41.15901,-76.156304,40,40231,4,1,,,1,0,1
36799,2008056372,39.898956,-79.703801,26,26302,3,6,,,2,0,7
36832,2008056408,41.253087,-80.450915,43,43303,5,3,,,1,0,4
36840,2008056416,40.264468,-79.878523,2,2204,4,2,,,3,0,7
36849,2008056426,,,2,2213,4,7,,,1,0,7
36853,2008056430,39.967796,-75.555624,15,15247,2,6,,,1,0,7
36890,2008056468,40.063243,-79.764428,26,26215,2,7,,,1,0,8
36906,2008056485,41.377669,-79.288584,16,16206,5,5,,,1,0,4
36915,2008056494,41.213558,-76.754898,41,41228,4,1,,,1,0,0
36917,2008056496,41.593264,-77.287066,58,58219,4,5,,,1,0,7
36926,2008056505,40.671213,-76.831462,49,49209,4,5,,,1,0,7
36961,2008056541,41.353762,-76.077725,40,40221,5,6,,,1,0,7
36965,2008056545,40.6942,-80.1146,10,10212,4,4,,,2,0,1
36979,2008056559,40.1343,-74.9824,9,9202,5,7,,,1,0,7
36987,2008056568,41.568941,-75.59714,35,35218,5,7,,,1,0,7
36991,2008056573,40.359992,-75.313795,9,9414,5,3,,,1,0,7
36998,2008056580,40.314175,-76.576749,38,38210,4,3,,,0,1,7
37010,2008056593,40.554009,-78.374324,7,7301,5,6,,,1,0,7
37021,2008056604,40.171572,-80.251884,62,62302,3,7,,,0,1,4
37032,2008056615,40.354538,-75.29557,9,9414,5,4,,,1,0,5
37059,2008056644,40.554141,-78.858333,11,11204,4,5,,,1,0,7
37064,2008056649,40.421009,-79.340845,64,64204,5,2,,,1,0,1
37080,2008056667,41.151957,-79.403225,16,16213,4,3,,,1,0,0
37082,2008056669,41.145197,-78.763318,17,17228,5,5,,,1,0,1
37092,2008056679,41.258847,-77.14636,41,41242,4,7,,,1,0,2
37108,2008056695,40.599121,-78.314667,7,7202,5,1,,,1,0,99
37176,2008056766,40.483398,-75.376403,9,9222,4,7,,,1,0,8
37220,2008056813,40.611326,-75.478156,39,39301,4,7,,,0,1,8
37221,2008056814,41.748072,-77.848497,52,52221,2,5,,,0,1,7
37222,2008056815,40.014236,-75.17802,67,67301,3,4,,,0,1,8
37223,2008056816,40.576564,-75.480818,39,39301,4,1,,,0,1,8
37224,2008056817,41.357119,-80.080304,43,43409,4,6,,,2,1,4
37225,2008056818,40.330537,-75.916356,6,6301,4,2,,,0,1,8
37226,2008056819,40.016465,-75.152559,67,67301,3,1,,,0,1,8
37227,2008056820,39.890814,-75.243935,67,67301,3,3,,,0,1,8
37228,2008056821,40.117448,-75.337717,46,46413,4,4,,,0,1,8
37248,2008056844,40.05442,-75.528377,15,15214,5,5,,,1,0,0
37255,2008056852,40.137428,-75.475414,46,46222,5,4,,,1,0,2
37280,2008056880,40.343,-78.935,11,11301,5,4,,,1,0,2
37299,2008056901,40.174426,-75.04384,9,9225,5,4,,,1,0,5
37330,2008056932,40.111235,-75.055412,46,46105,4,6,,,1,0,7
37336,2008056938,40.460697,-78.62239,11,11219,4,4,,,1,0,7
37341,2008056943,40.420196,-79.331454,64,64204,3,6,,,0,2,4
37343,2008056945,40.013967,-79.505426,26,26219,4,1,,,2,0,7
37348,2008056950,41.191669,-80.262865,43,43204,2,4,,,1,0,2
37349,2008056951,41.1929,-80.2017,43,43206,4,4,,,1,0,7
37355,2008056957,41.217604,-77.315045,41,41240,4,7,,,1,0,1
37383,2008056987,39.887225,-75.459284,23,23101,4,2,,,1,0,7
37436,2008057044,40.237932,-75.961678,6,6206,5,5,,,2,0,4
37438,2008057046,40.313973,-79.388503,64,64412,5,2,,,1,0,1
37608,2008057228,39.997344,-75.120329,67,67301,3,4,,,1,0,8
37644,2008057266,40.35574,-75.949236,6,6301,4,2,,,0,1,5
37651,2008057273,40.062468,-76.342278,36,36101,3,3,,,0,3,2
37689,2008057312,39.992905,-75.119978,67,67301,4,5,,,0,1,7
37713,2008057337,39.947773,-75.226058,67,67301,3,6,,,1,0,8
37786,2008057412,40.130217,-74.983191,9,9202,3,4,,,0,1,7
37932,2008057567,41.179138,-80.028399,43,43219,4,2,,,1,0,99
37962,2008057599,39.824285,-77.196811,1,1219,5,6,,,1,0,1
37977,2008057615,40.27221,-75.442831,46,46223,4,7,,,1,0,7
37994,2008057633,40.983314,-75.764507,13,13206,3,1,,,0,1,7
38050,2008057694,40.756509,-79.573925,3,3205,5,5,,,1,0,2
38091,2008057736,40.683309,-76.205735,53,53301,4,7,,,1,0,8
38178,2008057825,40.622312,-75.464968,39,39301,4,5,,,1,0,4
38200,2008057847,40.689256,-75.255408,48,48212,4,3,,,1,0,7
38297,2008057949,40.825,-75.7065,13,13406,4,6,,,1,0,1
38299,2008057951,40.66306,-75.474139,48,48410,4,7,,,1,0,1
38377,2008058031,42.117548,-80.052579,25,25302,4,6,,,1,0,8
38637,2008058306,40.141983,-75.296103,46,46107,5,7,,,2,0,2
38650,2008058323,40.510611,-78.378963,7,7301,5,4,,,1,0,4
38653,2008058326,40.698232,-80.120922,10,10212,5,7,,,1,0,8
38663,2008058336,39.920176,-75.2853,23,23401,4,3,,,1,0,7
38712,2008058389,40.739017,-75.790047,53,53237,5,5,,,0,1,7
38776,2008058457,40.486524,-79.837318,2,2113,5,2,,,1,0,1
38814,2008058497,40.263234,-75.994097,6,6103,4,5,,,1,0,4
38822,2008058505,39.956259,-76.291135,36,36228,4,5,,,1,0,7
38865,2008058550,40.603393,-75.374623,48,48301,4,3,,,1,0,8
38868,2008058553,39.7802,-75.9803,15,15409,4,4,,,1,0,1
38905,2008058590,40.024138,-76.323563,36,36220,4,3,,,1,0,8
38948,2008058636,40.59554,-77.580629,44,44403,4,3,,,1,0,2
38960,2008058648,41.1114,-80.4237,37,37209,4,3,,,1,0,7
38993,2008058684,40.383454,-78.477861,7,7206,4,6,,,0,1,7
39010,2008058701,40.086372,-79.931819,62,62405,5,4,,,1,0,7
39022,2008058713,40.229087,-79.490578,64,64212,4,2,,,2,0,7
39046,2008058739,40.49245,-79.460097,64,64211,4,6,,,0,1,7
39056,2008058749,40.111163,-79.842022,26,26223,3,5,,,1,0,4
39084,2008058778,41.969974,-78.383486,42,42205,4,1,,,1,0,99
39091,2008058785,40.764883,-79.527643,3,3406,3,4,,,1,1,4
39099,2008058793,41.386446,-80.191446,43,43218,5,7,,,6,0,7
39105,2008058800,41.968211,-80.453671,25,25215,5,7,,,1,0,7
39118,2008058813,40.834131,-76.81027,49,49217,5,3,,,1,0,7
39119,2008058814,40.822654,-76.813668,49,49217,5,7,,,1,0,2
39128,2008058823,40.79806,-77.65995,14,14218,5,5,,,1,0,2
39173,2008058871,40.477704,-76.116707,6,6242,4,1,,,1,0,7
39207,2008058907,41.072234,-75.453613,45,45216,4,7,,,1,0,4
39210,2008058910,40.911311,-75.405889,45,45202,5,2,,,1,0,2
39232,2008058932,41.50677,-75.983496,65,65203,2,7,,,0,2,4
39233,2008058933,41.506656,-75.992413,65,65203,4,6,,,0,1,0
39247,2008058950,40.8611,-75.6499,13,13203,4,1,,,1,0,7
39249,2008058952,40.7895,-75.6635,13,13202,5,4,,,1,0,5
39300,2008059008,41.047293,-75.520976,45,45216,4,3,,,1,0,7
39323,2008059031,40.449156,-79.985424,2,2301,4,7,,,1,0,4
39324,2008059032,40.044602,-76.412335,36,36239,4,2,,,1,0,4
39326,2008059034,40.608495,-77.563889,44,44403,4,5,,,1,0,0
39368,2008059082,,,67,67301,3,4,,,1,0,7
39612,2008059333,40.109842,-76.439308,36,36214,4,6,,,1,0,0
39626,2008059349,40.593126,-77.590568,44,44403,4,7,,,1,0,5
39630,2008059354,40.176121,-76.224964,36,36218,4,5,,,1,0,4
39640,2008059364,40.760228,-76.304214,53,53204,4,2,,,1,0,7
39674,2008059402,40.590352,-79.873588,2,2209,5,1,,,1,0,6
39718,2008059452,40.139158,-79.643609,64,64206,5,6,,,1,0,7
39740,2008059475,39.970481,-80.021753,30,30211,5,7,,,1,0,7
39741,2008059476,40.997797,-78.080833,17,17210,4,1,,,1,0,7
39742,2008059477,40.977075,-78.196938,17,17224,4,7,,,0,1,7
39786,2008059523,41.9254,-79.934957,25,25220,5,5,,,1,1,2
39809,2008059548,40.098789,-78.65041,5,5218,5,2,,,1,0,1
39847,2008059589,40.593322,-76.231167,53,53234,3,7,,,0,2,7
39849,2008059591,40.670218,-76.503851,53,53213,5,1,,,0,1,7
39865,2008059609,41.050133,-76.155491,40,40223,4,4,,,1,0,4
39908,2008059656,40.016654,-75.15824,67,67301,3,4,,,1,0,8
39986,2008059737,40.261291,-79.704611,64,64215,5,6,,,1,0,2
39997,2008059748,40.124296,-80.368437,62,62203,5,2,,,0,1,7
39999,2008059750,40.061773,-79.976883,62,62231,5,4,,,1,0,7
40002,2008059753,39.762986,-79.839647,26,26220,4,4,,,1,0,7
40014,2008059766,42.019709,-80.051253,25,25216,4,5,,,0,1,7
40083,2008059840,40.6396,-75.598075,39,39207,5,2,,,1,0,7
40127,2008059886,40.323756,-78.440238,7,7207,4,5,,,0,1,7
40128,2008059887,40.563409,-75.476126,39,39301,4,4,,,0,1,4
40129,2008059888,40.619176,-75.3141,48,48210,2,2,,,0,1,1
40151,2008059910,40.446522,-79.101751,32,32222,5,2,,,1,0,1
40173,2008059933,41.274108,-76.977345,41,41219,4,2,,,0,1,7
40181,2008059941,40.310024,-77.799918,31,31220,4,7,,,0,1,7
40199,2008059960,40.418485,-75.86389,6,6235,4,4,,,0,1,4
40202,2008059963,40.577732,-75.751808,6,6215,4,2,,,1,1,5
40211,2008059973,40.521768,-75.468171,39,39210,4,7,,,1,0,0
40275,2008060044,40.206048,-75.224518,46,46204,5,5,,,1,0,4
40305,2008060075,39.968036,-75.554694,15,15247,3,4,,,1,0,8
40374,2008060146,40.496169,-76.181886,6,6242,5,7,,,1,0,4
40406,2008060179,40.067848,-75.182867,67,67301,4,2,,,1,0,1
40414,2008060187,39.993412,-75.162859,67,67301,3,4,,,1,0,1
