,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
33971,2012043514,40.402694,-75.252458,9,9207,4,2,,,1,0,1
34002,2012042790,40.986793,-75.235646,45,45214,3,3,,,0,1,1
34049,2012044204,40.651756,-77.381319,34,34204,5,3,,,1,0,7
34055,2012042731,40.166674,-74.953284,9,9212,3,7,,,1,0,5
34064,2012044414,41.154226,-80.082097,43,43404,4,5,,,1,0,7
34087,2012042793,41.958891,-75.704353,57,57212,4,6,,,0,1,7
34113,2012044342,39.987908,-76.668534,66,66227,5,5,,,2,0,4
34122,2012043663,40.084767,-76.207686,36,36234,4,4,,,1,0,8
34173,2012028857,41.472551,-75.566934,35,35417,3,6,,,1,0,7
34184,2012027082,40.291836,-78.379721,7,7213,2,7,,,1,1,7
34185,2012027836,40.844334,-79.656409,3,3228,3,3,,,1,0,7
34214,2012027083,39.926964,-78.394631,5,5217,2,2,,,0,1,4
34251,2012027915,40.377368,-75.987813,6,6204,3,4,,,1,0,0
34259,2012028047,40.474924,-79.849618,2,2113,2,7,,,0,1,4
34265,2012027368,40.48832,-79.937404,2,2301,3,3,,,0,1,6
34312,2012027984,39.814641,-77.194682,1,1215,3,2,,,1,0,7
34336,2012027166,40.219318,-80.220834,62,62207,3,6,,,0,1,8
34377,2012028066,40.163462,-76.277966,36,36235,3,4,,,0,1,2
34398,2012027228,39.990408,-75.896602,15,15245,2,7,,,1,0,7
34420,2012027908,39.842786,-79.044733,55,55224,3,4,,,1,0,4
34506,2012027926,40.252344,-75.833169,6,6233,3,4,,,1,0,7
34514,2012028820,42.12348,-80.081228,25,25302,3,7,,,1,0,8
34690,2012028964,41.184355,-75.890094,40,40101,3,5,,,1,0,7
34697,2012027113,40.03452,-76.287398,36,36301,3,5,,,1,0,8
34701,2012027179,40.909406,-78.510453,17,17222,3,7,,,1,0,7
34723,2012028672,40.602908,-75.552019,39,39103,1,6,,,0,1,8
34733,2012027999,40.673667,-76.065151,53,53235,2,2,,,1,0,7
34780,2012029385,41.218046,-78.559917,17,17219,3,7,,,0,1,7
34783,2012028687,40.073209,-75.690141,15,15238,3,5,,,0,1,7
34788,2012029515,39.823019,-76.69671,66,66228,2,3,,,0,1,4
34826,2012028896,40.008545,-77.346593,21,21201,3,7,,,1,0,0
34827,2012029707,40.643011,-76.657206,53,53214,2,7,,,1,0,7
34841,2012027184,40.795419,-79.803003,10,10218,1,7,,,1,0,7
34874,2012027245,39.881168,-75.546972,23,23202,3,5,,,1,0,1
34877,2012027260,40.680566,-75.576081,39,39207,2,4,,,0,2,4
34881,2012027327,40.161152,-77.002753,21,21104,3,2,,,1,0,0
34911,2012028902,41.475011,-75.613171,35,35406,3,7,,,1,0,8
34922,2012027124,40.761404,-80.114828,10,10217,3,1,,,1,0,7
34950,2012027125,40.643241,-80.132962,2,2212,3,7,,,1,0,7
34972,2012042925,40.463555,-80.056851,2,2301,4,7,,,1,0,7
35012,2012027190,41.221077,-79.969503,60,60208,3,6,,,3,0,2
35037,2012027129,40.257282,-75.421234,46,46209,3,2,,,0,1,7
35052,2012027333,39.962907,-75.248668,23,23111,3,4,,,1,1,7
35061,2012027819,39.898983,-78.953974,55,55204,2,7,,,0,1,7
35075,2012027267,40.448111,-75.525308,39,39204,2,5,,,0,1,7
35086,2012043724,40.162398,-75.022414,9,9225,4,6,,,0,1,4
35119,2012027132,42.107985,-80.048254,25,25302,3,7,,,1,0,7
35120,2012027884,40.157793,-75.079009,46,46403,3,4,,,1,0,8
35125,2012028768,40.467435,-79.908784,2,2301,3,7,,,1,0,7
35138,2012028108,40.633257,-79.651991,64,64201,3,4,,,1,0,7
35222,2012027353,40.772938,-75.737769,13,13202,3,2,,,0,1,7
35238,2012029483,41.079366,-78.411202,17,17215,3,7,,,0,1,7
35314,2012028644,41.881238,-79.627539,25,25202,3,5,,,1,0,7
35352,2012027972,41.260984,-76.936497,41,41219,2,3,,,0,1,7
35369,2012027075,41.43698,-80.261211,43,43222,3,5,,,1,0,7
35371,2012028646,41.262025,-77.030469,41,41219,3,6,,,1,0,7
35421,2012028118,42.104054,-80.061772,25,25302,3,5,,,0,1,4
35424,2012042944,40.464586,-79.910441,2,2301,4,7,,,1,0,0
35437,2012029490,40.851756,-80.103968,10,10219,3,7,,,0,1,8
35463,2012029479,40.521753,-79.499358,64,64202,3,1,,,1,0,0
35493,2012029492,41.235112,-80.238033,43,43201,2,7,,,0,1,7
35537,2012029011,40.363138,-75.94196,6,6301,3,1,,,0,1,1
35546,2012027573,39.880562,-79.357081,55,55213,3,3,,,1,0,0
35554,2012028408,40.598025,-75.481042,39,39301,3,6,,,1,0,4
35598,2012029088,40.094513,-79.558135,26,26222,3,1,,,1,0,1
35601,2012028332,40.140248,-79.850793,64,64103,2,3,,,0,1,2
35628,2012028333,40.001537,-79.761405,26,26205,3,4,,,1,0,4
35645,2012026684,40.218649,-74.995421,9,9218,3,1,,,1,0,1
35681,2012026818,40.322199,-79.925998,2,2440,3,4,,,2,0,4
35694,2012028483,40.033504,-75.150814,67,67301,2,1,,,1,0,5
35701,2012026687,40.622417,-80.070046,2,2212,3,1,,,1,0,1
35747,2012029238,41.804188,-77.089597,58,58406,3,5,,,2,2,4
35762,2012027518,40.288925,-80.173591,62,62206,3,3,,,1,0,7
35839,2012027442,40.03481,-79.213533,55,55209,3,7,,,1,0,7
36003,2012027743,40.056752,-75.013405,67,67301,2,6,,,0,1,8
36099,2012028286,40.262601,-79.886609,2,2204,3,5,,,1,0,7
36144,2012027748,40.023056,-75.197478,67,67301,2,7,,,0,1,2
36191,2012029185,40.258201,-76.883188,22,22301,3,2,,,1,0,5
36208,2012029049,40.378319,-79.922189,2,2301,3,2,,,0,1,7
36227,2012026995,40.55986,-75.489771,39,39301,3,2,,,1,0,0
36252,2012028453,39.982755,-76.81868,66,66205,3,3,,,1,0,4
36275,2012027677,40.815015,-77.884231,14,14216,3,3,,,2,0,4
36276,2012029208,40.026291,-75.86266,15,15245,3,1,,,1,0,7
36286,2012028989,40.108375,-76.154697,36,36238,3,3,,,1,0,7
36289,2012028227,40.440498,-79.030145,32,32212,2,5,,,2,0,8
36290,2012029052,40.591869,-75.589362,39,39209,3,5,,,1,0,4
36366,2012027757,40.020707,-75.192701,67,67301,2,3,,,0,1,8
36390,2012026931,40.038743,-75.368757,23,23106,3,6,,,1,0,8
36416,2012028388,40.639088,-79.715826,2,2220,3,3,,,1,0,0
36417,2012029213,42.13869,-80.056747,25,25302,3,1,,,0,1,7
36442,2012027632,41.308169,-74.879934,51,51203,3,1,,,1,0,4
36467,2012028378,41.321343,-75.116799,51,51201,2,7,,,0,1,7
36474,2012028461,40.237778,-77.0,21,21103,3,5,,,1,0,8
36509,2012027481,41.348728,-74.938323,51,51203,2,1,,,0,1,7
36633,2012029221,41.890916,-80.362306,25,25401,3,3,,,1,0,7
36658,2012027640,41.319311,-75.748836,40,40406,3,6,,,1,0,8
36685,2012028399,40.225885,-76.546551,38,38213,3,4,,,1,0,7
36718,2012028180,39.991501,-75.195828,67,67301,2,6,,,1,0,7
36752,2012029082,40.273043,-79.665131,64,64402,3,6,,,1,0,2
36773,2012026732,40.492717,-79.948467,2,2430,3,4,,,1,0,1
36861,2012026407,41.682017,-77.19498,58,58203,3,1,,,1,0,7
36884,2012024817,40.298026,-75.144779,9,9205,3,2,,,2,0,4
36916,2012026409,39.995342,-78.512992,5,5201,3,6,,,0,1,7
36953,2012025788,40.068315,-75.159887,67,67301,2,5,,,0,1,1
37004,2012024197,41.028319,-75.46188,45,45216,2,4,,,2,0,7
37009,2012025858,40.559033,-80.087192,2,2481,3,4,,,1,0,7
37036,2012025859,40.350399,-75.92537,6,6301,3,5,,,1,0,8
37050,2012024123,40.290702,-79.525938,64,64302,2,5,,,1,0,7
37059,2012025792,40.034655,-75.208663,67,67301,2,2,,,0,1,7
37069,2012026334,40.343699,-79.970585,2,2403,3,5,,,0,1,8
37077,2012024124,40.267784,-79.745142,64,64215,2,4,,,1,0,4
37102,2012026416,40.328201,-76.713566,22,22219,3,4,,,1,0,4
37118,2012027043,40.320175,-75.375577,46,46203,1,1,,,1,0,7
37130,2012024126,40.663029,-79.053934,32,32218,2,4,,,1,0,4
37140,2012026610,41.127693,-78.700269,17,17228,3,4,,,1,0,0
37159,2012025714,40.470803,-79.960209,2,2301,3,5,,,1,0,8
37213,2012025716,40.494647,-79.935697,2,2461,3,6,,,1,0,5
37222,2012025061,40.041587,-76.301938,36,36301,3,3,,,1,0,8
37240,2012026484,41.401472,-77.500556,41,41205,2,3,,,1,0,7
37250,2012025868,40.582683,-79.563169,3,3210,3,4,,,0,1,8
37253,2012027804,39.971221,-75.930409,15,15252,3,4,,,0,1,0
37254,2012028569,40.252761,-75.713353,6,6212,3,4,,,1,0,4
37255,2012025577,40.397222,-79.858698,2,2449,3,5,,,1,0,4
37285,2012025590,40.179909,-76.211069,36,36218,3,1,,,1,0,8
37286,2012026360,40.583813,-79.701624,64,64306,3,5,,,2,0,0
37290,2012026423,39.766716,-75.99069,15,15211,3,7,,,1,0,4
37294,2012024145,40.658705,-78.212743,7,7212,3,5,,,1,0,7
37336,2012028573,41.541149,-75.21073,63,63215,3,6,,,1,0,7
37362,2012027808,40.612111,-75.475278,39,39301,3,4,,,1,0,8
37364,2012025581,40.756501,-75.595322,48,48416,3,4,,,0,1,8
37546,2012025746,40.344089,-79.971615,2,2403,2,4,,,1,0,8
37587,2012025538,40.951953,-75.634311,13,13211,3,1,,,1,0,7
37643,2012025540,40.958654,-75.993767,40,40428,3,2,,,3,1,1
37675,2012026375,41.079935,-78.78604,17,17228,2,6,,,0,1,7
37680,2012024879,39.95892,-76.733933,66,66301,3,3,,,1,0,8
37681,2012025682,40.646897,-76.137431,53,53218,1,2,,,0,1,7
37694,2012024307,41.530488,-75.558142,35,35401,2,4,,,0,1,2
37726,2012025543,40.883022,-76.550853,49,49212,3,4,,,0,1,2
37891,2012024314,41.119798,-75.545704,45,45215,3,7,,,0,1,0
37983,2012026399,40.972021,-78.527374,17,17406,2,4,,,1,0,4
38003,2012025555,40.148396,-76.603942,36,36407,3,4,,,1,0,1
38022,2012025038,40.790692,-76.557971,49,49301,3,2,,,1,0,8
38029,2012025556,40.430346,-79.605953,64,64437,3,2,,,1,0,7
38067,2012024896,41.989039,-75.979278,57,57225,2,4,,,1,0,7
38136,2012026662,40.50149,-78.783837,11,11205,3,5,,,1,0,7
38140,2012026584,40.266948,-76.760546,22,22102,3,6,,,0,1,8
38144,2012024402,41.891914,-76.619112,8,8222,2,3,,,2,0,2
38215,2012026199,40.03333,-75.018104,67,67301,2,7,,,1,0,2
38275,2012026538,40.349292,-75.038954,9,9204,3,6,,,0,1,7
38304,2012023632,40.528978,-80.392366,4,4208,2,6,,,2,1,2
38310,2012025252,39.92425,-77.248296,1,1202,3,7,,,1,0,4
38331,2012023633,41.880892,-80.163435,25,25219,2,5,,,1,1,4
38381,2012025874,39.959354,-75.287665,23,23111,3,2,,,0,1,8
38414,2012023636,41.704611,-80.329239,20,20225,1,2,,,0,1,4
38425,2012023776,40.740714,-77.229246,54,54211,2,7,,,1,0,4
38436,2012026545,41.000534,-76.895224,59,59205,3,6,,,1,0,7
38453,2012025333,41.343854,-76.585324,56,56203,1,1,,,0,1,4
38455,2012023840,41.403985,-79.845995,60,60301,3,5,,,1,0,7
38477,2012026086,40.049721,-75.171733,67,67301,1,5,,,2,0,2
38505,2012026087,39.886051,-75.231838,67,67301,2,1,,,1,0,7
38521,2012023640,41.010422,-77.743894,14,14211,2,5,,,1,0,7
38551,2012026004,40.621758,-80.196393,4,4411,3,6,,,1,0,7
38586,2012023783,39.862531,-77.10365,1,1216,2,5,,,1,0,4
38625,2012025078,40.499294,-78.390247,7,7210,3,3,,,1,0,4
38686,2012023646,40.141652,-75.937384,36,36203,2,4,,,1,0,4
38691,2012025215,40.48837,-77.730134,44,44202,3,7,,,1,0,7
38725,2012025343,41.622246,-75.851603,65,65211,2,4,,,0,2,2
38738,2012025949,40.426114,-76.517711,38,38215,2,7,,,1,1,4
38752,2012025344,41.417853,-76.068517,65,65214,2,6,,,0,1,8
38755,2012025356,41.283222,-75.333864,63,63207,3,7,,,1,0,7
38843,2012025086,39.967244,-75.359479,23,23112,3,3,,,0,1,8
38864,2012024585,41.213056,-78.428889,17,17223,2,1,,,1,0,7
38882,2012023732,40.336551,-79.731734,64,64101,3,6,,,1,0,7
38975,2012024655,40.497675,-78.410715,7,7301,2,3,,,1,0,8
38994,2012026106,40.06761,-75.179516,67,67301,1,7,,,1,0,1
39006,2012025092,40.753568,-79.924459,10,10226,2,7,,,2,0,4
39007,2012025898,40.135937,-80.365006,62,62203,3,6,,,1,0,0
39055,2012023880,41.305941,-75.98454,40,40222,3,5,,,0,1,7
39162,2012023816,41.312119,-75.501575,35,35205,1,4,,,0,1,7
39190,2012024599,40.331766,-79.624574,64,64303,3,1,,,1,0,4
39203,2012025174,41.210896,-80.226808,43,43206,3,6,,,1,0,7
39243,2012023819,41.530531,-75.652506,35,35218,2,6,,,2,0,4
39344,2012026070,39.990785,-75.108396,67,67301,2,1,,,1,0,7
39348,2012026132,40.024148,-75.130372,67,67301,1,2,,,1,0,1
39353,2012023891,,,6,6102,2,3,,,1,0,8
39360,2012025119,40.37253,-80.389927,62,62404,2,6,,,0,1,5
39364,2012025180,40.843894,-80.378396,4,4405,3,2,,,1,0,7
39385,2012025912,41.169443,-79.705361,10,10202,2,6,,,0,1,1
39390,2012025181,41.105591,-80.415785,37,37209,2,3,,,0,1,1
39396,2012023751,40.125974,-80.288301,62,62226,1,5,,,1,0,7
39501,2012025533,40.903822,-75.435717,45,45210,3,3,,,1,0,7
39509,2012070679,39.812709,-77.885174,28,28209,7,2,,,1,0,4
39510,2012071362,41.372561,-75.703013,35,35410,7,7,,,1,0,4
39535,2012069960,40.432895,-75.398564,9,9214,6,1,,,1,0,4
39547,2012070830,40.334634,-78.912133,11,11301,7,5,,,1,0,4
39602,2012070832,40.472499,-75.370884,9,9220,6,1,,,0,1,4
39675,2012070685,40.083353,-75.888931,15,15219,6,6,,,1,0,6
39689,2012023922,40.255625,-75.722798,6,6203,2,4,,,1,0,7
39748,2012026284,40.066839,-75.009028,67,67301,2,3,,,1,0,7
39752,2012071247,39.92452,-79.129538,55,55203,7,1,,,1,0,7
39777,2012024726,40.516194,-75.814767,6,6224,2,6,,,1,0,4
39787,2012070689,39.886039,-75.243288,67,67301,7,5,,,1,0,1
39822,2012070771,40.448622,-80.015273,2,2301,7,6,,,1,0,0
39940,2012069447,40.209192,-75.505523,46,46205,7,4,,,0,1,8
39955,2012069976,40.359526,-75.943378,6,6301,7,7,,,0,1,7
39956,2012071327,39.797638,-75.725221,15,15225,7,1,,,1,0,4
39985,2012069307,40.376881,-79.909312,2,2301,7,5,,,1,0,7
40039,2012070648,40.018144,-79.793707,26,26205,7,5,,,1,0,7
40048,2012071673,40.788221,-80.416443,4,4217,7,5,,,1,0,4
40059,2012025505,39.902359,-79.752038,26,26218,2,3,,,0,1,4
40061,2012071258,41.915208,-79.418828,61,61210,7,1,,,1,0,0
40062,2012069216,40.006254,-76.307082,36,36220,7,4,,,0,1,0
40094,2012069293,40.852014,-76.830188,54,54405,6,7,,,1,0,7
40099,2012070712,40.505127,-75.679888,6,6219,6,1,,,1,0,7
40204,2012070642,40.278074,-79.633106,64,64209,6,2,,,1,0,4
40230,2012071264,41.877231,-77.878897,52,52202,6,5,,,1,0,99
40274,2012070078,40.235968,-76.909708,21,21102,7,5,,,1,0,4
40278,2012070143,40.316327,-76.706873,22,22219,7,2,,,1,0,7
40312,2012025514,40.83663,-80.509941,4,4204,3,7,,,1,0,5
40393,2012025448,40.284668,-76.841714,22,22101,3,2,,,1,0,4
40432,2012069944,41.163768,-79.532643,16,16202,7,1,,,1,0,7
40490,2012070666,41.514956,-80.347567,20,20208,7,5,,,1,0,7
40503,2012069471,42.126714,-80.072636,25,25302,7,6,,,1,0,4
40512,2012071274,40.046134,-77.656656,28,28206,4,2,,,1,1,4
40530,2012071398,41.918297,-79.743817,25,25405,6,5,,,1,0,4
40607,2012070731,40.076424,-79.169716,55,55209,7,1,,,1,0,0
40608,2012071534,40.245515,-75.532128,46,46205,7,6,,,1,0,7
40615,2012071401,41.63116,-79.400085,61,61213,7,5,,,1,0,7
40638,2012070748,40.203014,-76.157316,36,36210,7,2,,,0,1,4
40643,2012071402,41.177654,-76.613449,41,41226,6,7,,,1,0,7
40648,2012025460,40.674289,-75.25924,48,48212,3,4,,,0,1,8
40666,2012070025,40.036624,-76.694647,66,66207,7,7,,,1,0,7
40684,2012070608,40.696302,-75.293509,48,48209,7,6,,,1,0,8
40724,2012071647,40.173784,-75.848356,6,6207,7,5,,,1,0,7
40729,2012069482,40.236801,-79.954938,2,2204,7,2,,,1,0,0
40766,2012069193,39.800845,-76.014321,15,15224,5,7,,,0,2,4
40784,2012071407,41.054165,-77.211349,18,18211,7,2,,,1,0,7
40788,2012069500,39.853094,-80.279853,30,30202,7,4,,,1,0,7
40797,2012070313,40.635964,-75.579008,39,39103,7,6,,,1,0,0
40802,2012069012,40.187248,-77.204363,21,21402,5,7,,,0,1,7
40810,2012069784,39.974353,-79.098835,55,55221,6,5,,,1,0,7
40826,2012071585,39.953979,-76.492979,66,66216,6,6,,,1,0,7
40827,2012069641,39.955024,-75.185047,67,67301,5,6,,,1,0,8
40836,2012070459,41.060278,-75.251389,45,45101,6,6,,,1,0,99
40842,2012069852,40.373198,-79.793272,2,2111,7,6,,,1,0,1
40865,2012069774,40.168198,-80.242097,62,62302,7,7,,,1,1,7
40973,2012069712,40.643476,-75.429424,39,39201,6,4,,,1,0,7
40976,2012069086,40.127882,-75.226358,46,46224,7,1,,,1,0,4
40987,2012070182,40.372615,-79.807055,2,2111,6,5,,,1,0,7
40994,2012069635,40.043236,-75.05226,67,67301,6,2,,,1,0,8
41007,2012069102,41.231294,-80.44961,43,43303,7,4,,,1,0,1
41067,2012069171,39.925776,-80.370379,30,30208,5,2,,,0,1,4
41100,2012070189,40.58582,-79.660298,64,64201,7,1,,,1,0,7
41182,2012069175,41.210439,-80.222661,43,43206,7,2,,,1,0,4
41190,2012070265,39.913238,-80.226174,30,30205,7,1,,,1,0,2
41193,2012070277,41.270915,-76.516742,41,41216,7,4,,,0,1,7
41237,2012070485,41.642891,-77.100663,58,58201,6,7,,,0,1,7
41270,2012069518,40.333278,-77.181671,50,50202,4,1,,,1,1,2
41284,2012069029,39.873705,-75.568987,23,23202,7,3,,,1,0,4
41292,2012069802,40.475957,-75.699933,6,6219,6,1,,,1,1,7
41293,2012070487,40.905876,-76.968382,59,59201,6,7,,,0,1,4
41320,2012069803,40.39571,-76.486864,38,38214,5,5,,,1,2,4
41327,2012069520,39.932774,-76.487668,66,66202,5,3,,,0,1,7
41337,2012071604,40.495852,-80.354183,4,4209,7,1,,,1,0,2
41344,2012069044,40.99605,-75.269092,45,45205,6,5,,,0,1,0
41371,2012071081,41.157032,-75.956597,40,40226,6,5,,,2,0,5
41379,2012071224,40.27254,-74.963717,9,9230,6,3,,,1,0,7
41382,2012070862,40.193083,-74.876729,9,9213,7,6,,,0,1,5
41387,2012071723,40.194611,-75.102199,9,9226,7,4,,,1,0,4
41422,2012071607,41.975236,-79.329082,61,61221,7,7,,,1,0,0
41428,2012071083,40.981655,-75.828639,40,40212,7,2,,,1,0,7
41466,2012069878,39.919891,-76.559191,66,66233,7,3,,,0,1,7
41477,2012070288,40.326737,-78.180612,31,31213,7,4,,,1,0,7
41526,2012071566,40.134965,-74.889847,9,9213,6,6,,,0,1,7
41527,2012069527,40.679368,-75.650865,39,39202,6,3,,,2,0,2
41543,2012071087,40.909683,-75.48945,45,45210,5,7,,,1,1,7
41546,2012070434,39.975896,-76.349644,36,36206,7,4,,,1,0,7
41626,2012069684,39.825868,-80.120327,30,30220,7,5,,,1,0,1
41653,2012071079,40.942053,-76.166764,40,40202,6,7,,,0,1,7
41669,2012070212,40.030803,-76.235029,36,36215,6,5,,,1,0,4
41677,2012071017,40.481782,-79.473718,64,64211,7,3,,,1,0,4
41682,2012069686,40.760067,-79.77882,10,10231,6,7,,,0,1,4
41691,2012070502,40.380926,-77.303707,50,50216,7,5,,,1,0,4
41709,2012069687,40.972077,-79.967022,10,10207,6,1,,,0,1,7
41723,2012069534,41.323356,-76.130009,40,40221,7,3,,,1,0,7
41737,2012069688,41.305057,-80.039331,43,43231,6,6,,,1,0,4
41748,2012069835,40.855723,-75.767496,13,13404,7,7,,,1,0,8
41752,2012070215,40.140118,-76.551397,36,36225,6,2,,,1,0,7
41760,2012071020,40.073755,-79.082475,55,55212,5,3,,,0,1,0
41779,2012069536,41.570355,-75.652078,35,35218,5,1,,,0,1,5
41788,2012071021,39.739265,-78.853688,55,55421,6,7,,,1,1,7
41808,2012070889,40.923554,-78.574854,17,17213,7,4,,,1,0,1
41873,2012071024,40.150711,-80.031147,62,62225,7,5,,,1,0,6
41878,2012069693,41.839594,-79.384287,61,61216,6,2,,,0,1,2
41887,2012071187,39.991744,-76.314375,36,36228,7,5,,,0,1,1
41898,2012071443,41.776219,-76.165135,8,8226,6,3,,,1,0,7
41901,2012071025,40.119353,-80.475473,62,62209,7,5,,,1,0,99
41911,2012070449,,,15,15301,7,5,,,1,0,8
41918,2012070523,39.996715,-76.04967,36,36232,7,6,,,0,1,8
41924,2012069555,40.1256,-74.837444,9,9101,7,6,,,0,1,7
41930,2012071026,40.422843,-80.103004,2,2115,4,6,,,1,0,7
41974,2012069843,40.144929,-76.280846,36,36235,7,5,,,0,1,7
42028,2012070465,40.331584,-75.351641,46,46203,6,7,,,0,1,7
42046,2012071044,41.493011,-80.178844,20,20211,7,4,,,1,0,4
42057,2012071195,41.486967,-75.753741,35,35214,7,3,,,1,0,7
42075,2012071045,41.128718,-77.440088,18,18204,6,7,,,0,1,0
42089,2012070887,39.815328,-79.555185,26,26224,6,1,,,1,0,0
42091,2012070172,40.08317,-74.914205,9,9202,7,1,,,1,0,2
42112,2012069782,41.083109,-75.610016,13,13204,7,5,,,1,1,2
42141,2012071198,39.853572,-75.64109,15,15220,6,3,,,2,0,6
42145,2012055487,40.677846,-77.416369,44,44204,6,7,,,0,1,7
42168,2012056610,39.991152,-75.104452,67,67301,4,4,,,1,0,4
42173,2012055488,40.549117,-76.811266,22,22403,5,3,,,1,0,8
42240,2012056354,39.993289,-76.028758,36,36232,6,7,,,1,0,7
42256,2012054224,40.909852,-77.284501,14,14208,5,1,,,1,0,2
42261,2012056276,39.870766,-77.230038,1,1204,6,7,,,2,2,7
42274,2012056432,41.580247,-75.916546,65,65216,5,5,,,0,1,0
42279,2012054161,40.307259,-75.926213,6,6103,5,1,,,1,0,0
42280,2012054941,41.969508,-75.731678,57,57212,5,7,,,1,0,4
42289,2012056277,40.453333,-80.049617,2,2301,6,3,,,1,0,8
42359,2012054819,40.604944,-75.461837,39,39301,6,6,,,1,0,8
42363,2012054881,40.242141,-77.894037,31,31412,4,2,,,0,1,4
42388,2012054820,40.573716,-79.767235,64,64301,5,1,,,1,0,8
42439,2012054021,39.803617,-76.988614,66,66413,5,6,,,1,0,8
42476,2012055725,40.200608,-75.139006,46,46110,5,6,,,1,0,1
42485,2012070544,40.719827,-75.747045,39,39202,6,3,,,2,0,2
42486,2012055499,40.744491,-76.451276,53,53210,6,6,,,4,0,7
42490,2012056300,40.609883,-75.449739,39,39301,6,3,,,2,0,7
42514,2012055500,40.637932,-76.170953,53,53218,6,7,,,1,0,1
42533,2012056563,40.383031,-79.667847,64,64102,6,4,,,1,0,7
42571,2012055502,40.551203,-75.215569,9,9206,5,6,,,1,0,99
42613,2012055669,39.987887,-75.809082,15,15301,6,7,,,1,0,7
42614,2012056452,40.261365,-75.328948,46,46216,6,2,,,1,0,7
42619,2012054177,39.998438,-76.701018,66,66227,5,5,,,2,0,7
42631,2012055518,40.200488,-77.176953,21,21402,5,4,,,1,0,7
42654,2012070550,41.254038,-75.820369,40,40103,3,4,,,0,1,8
42665,2012054818,39.889249,-75.326421,23,23107,6,6,,,1,0,8
42669,2012055671,39.957214,-75.651901,15,15203,6,7,,,1,0,7
42678,2012054191,40.456109,-79.028136,32,32212,5,7,,,1,0,7
42713,2012054681,39.851007,-75.353303,23,23301,6,6,,,1,0,2
42763,2012054194,40.538508,-79.15568,32,32407,5,2,,,1,0,4
42784,2012054109,41.024418,-75.710151,13,13204,5,7,,,1,0,7
42786,2012055736,40.679383,-75.225977,48,48302,5,6,,,1,0,4
42832,2012055609,40.744019,-77.9061,14,14206,6,2,,,1,0,7
42839,2012054899,40.078649,-75.860733,15,15219,5,5,,,1,0,8
42845,2012054197,40.049939,-80.238508,62,62216,5,6,,,1,0,99
42856,2012054758,39.830703,-78.876742,55,55216,5,7,,,1,0,0
42858,2012056377,40.734973,-75.615697,39,39212,5,2,,,1,0,2
42901,2012054199,40.621299,-80.096053,2,2212,4,7,,,1,0,7
42942,2012053989,40.602799,-75.481147,39,39301,5,4,,,1,0,8
42982,2012054134,40.518939,-76.21788,6,6205,5,1,,,1,0,1
43018,2012056519,39.975574,-75.194616,67,67301,5,6,,,1,0,4
43041,2012054920,40.767256,-75.645626,39,39212,5,2,,,0,1,1
43043,2012056593,39.952785,-75.166851,67,67301,4,7,,,1,0,8
43102,2012056522,39.961739,-75.238753,67,67301,5,7,,,1,0,4
43148,2012054126,41.108209,-75.568624,45,45215,5,4,,,0,1,7
43195,2012055556,40.104802,-74.950715,9,9202,2,5,,,1,0,1
43196,2012056340,41.115703,-77.470967,18,18202,5,5,,,0,1,4
43224,2012054001,39.896539,-80.190657,30,30406,5,3,,,1,0,8
43263,2012054145,40.427733,-80.294453,2,2203,5,4,,,1,0,7
43277,2012056331,40.991913,-79.726015,10,10411,6,1,,,1,0,8
43324,2012054214,41.675914,-77.018606,58,58214,5,5,,,1,0,8
43397,2012056410,40.325927,-75.935784,6,6301,6,4,,,0,1,99
43427,2012054070,40.168193,-77.144385,21,21213,5,2,,,1,0,4
43434,2012054151,40.45949,-79.973625,2,2301,5,4,,,1,0,4
43464,2012054935,40.987123,-75.183319,45,45402,5,1,,,1,0,0
43499,2012055853,41.251132,-80.457463,43,43303,6,2,,,1,0,7
43522,2012053806,41.978889,-79.589192,61,61203,5,7,,,0,1,7
43528,2012053518,40.828208,-75.900135,53,53403,3,4,,,2,0,7
43568,2012053669,41.192822,-79.843409,60,60204,2,7,,,0,1,5
43610,2012055393,40.464517,-79.709562,2,2466,6,1,,,1,0,4
43620,2012055935,40.174846,-75.662711,15,15234,5,6,,,1,0,4
43623,2012055176,40.107184,-75.31688,46,46107,6,1,,,1,0,7
43695,2012054241,39.837635,-76.705348,66,66228,5,7,,,1,0,7
43697,2012055860,40.151672,-74.963911,9,9202,6,2,,,1,0,8
43766,2012053676,40.321264,-77.870902,31,31220,5,4,,,1,0,1
43770,2012053740,40.820574,-75.307251,48,48203,5,3,,,0,1,7
43774,2012054540,40.497948,-77.735976,44,44202,5,1,,,1,0,7
43778,2012054601,,,36,36239,5,3,,,1,0,0
43826,2012054479,40.083173,-76.740077,66,66204,5,5,,,1,0,7
43837,2012055032,40.55833,-76.393868,53,53421,5,1,,,1,0,1
43897,2012055104,41.182414,-76.697959,41,41228,5,3,,,1,0,7
43969,2012053762,40.676878,-75.249139,48,48212,5,3,,,1,0,8
44037,2012053543,40.254241,-76.085838,36,36210,5,5,,,1,1,0
44101,2012054402,41.987962,-77.135545,58,58216,5,5,,,1,0,7
44190,2012056034,40.31314,-75.313507,46,46421,5,5,,,1,0,4
