,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
30322,2007045055,41.351944,-75.724872,35,35410,2,6,,,0,1,7
30323,2007045056,40.917222,-79.879878,10,10205,2,6,,,0,2,4
30328,2007045061,40.163454,-75.211827,46,46109,2,3,,,1,0,7
30331,2007045064,40.164444,-75.669043,15,15234,1,4,,,1,1,4
30359,2007045096,40.005278,-75.07585,67,67301,2,6,,,0,1,7
30374,2007045111,40.080477,-75.051721,67,67301,2,1,,,0,1,8
30407,2007045146,40.020278,-75.053726,67,67301,2,4,,,0,1,8
30436,2007045175,39.9525,-75.165375,67,67301,3,7,,,0,1,8
30490,2007045232,41.403611,-75.686304,35,35302,3,3,,,1,0,8
30550,2007045296,40.8475,-75.202166,48,48216,4,2,,,1,0,4
30577,2007045323,41.135833,-80.154245,43,43226,3,5,,,1,0,7
30626,2007045374,40.2417,-76.1444,36,36236,3,6,,,1,0,7
30654,2007045402,40.272222,-75.472905,46,46206,3,6,,,1,0,7
30683,2007045432,40.026389,-75.095863,67,67301,3,7,,,3,1,7
30756,2007045511,40.354722,-75.427669,46,46210,4,1,,,0,1,2
30773,2007045529,41.295556,-75.883513,40,40426,5,3,,,0,1,8
30791,2007045549,39.941667,-75.349449,23,23112,5,4,,,1,0,8
30823,2007045581,40.688286,-75.292514,48,48101,2,4,,,1,0,7
30853,2007045613,40.5975,-75.5696,39,39103,3,2,,,1,0,7
30870,2007045632,40.006389,-76.61723,66,66212,5,5,,,1,0,4
30871,2007045633,40.3862,-75.9811,6,6204,5,5,,,1,0,0
30929,2007045697,39.949444,-75.314218,23,23111,3,3,,,1,0,7
31020,2007045789,40.225,-75.233923,46,46211,3,5,,,1,0,4
31210,2007045984,40.8342,-75.7087,13,13406,4,3,,,1,0,4
31214,2007045989,39.786389,-77.733528,28,28402,4,7,,,1,0,8
31243,2007046018,40.067222,-74.971343,9,9202,3,3,,,1,0,2
31252,2007046027,39.8725,-76.228643,36,36212,3,3,,,1,0,4
31346,2007046124,40.017778,-79.600306,26,26301,5,6,,,0,1,8
31374,2007046156,40.332924,-75.369146,46,46203,3,6,,,3,0,7
31419,2007046204,39.970278,-77.573377,28,28203,1,5,,,1,0,8
31542,2007046335,39.856399,-75.358724,23,23301,4,2,,,1,0,7
31588,2007046383,39.861637,-75.368828,23,23301,3,4,,,1,0,6
31601,2007046396,40.278848,-76.129646,36,36236,4,6,,,1,0,4
31611,2007046406,39.9997,-76.7976,66,66217,3,6,,,1,0,4
31760,2007046563,40.601237,-79.570777,64,64431,5,7,,,1,0,7
31808,2007046615,40.181389,-74.978793,9,9218,5,7,,,1,0,2
31816,2007046625,39.747101,-76.931617,66,66232,5,1,,,1,0,7
31827,2007046639,40.733611,-80.071996,10,10212,5,7,,,1,0,8
31888,2007046702,40.0225,-79.618862,26,26204,2,2,,,0,1,4
31899,2007046716,40.324722,-76.799478,22,22208,1,1,,,0,1,2
31900,2007046717,40.476088,-77.175187,50,50207,3,3,,,0,1,7
31902,2007046719,39.935833,-79.78042,26,26212,2,3,,,0,1,7
31903,2007046720,41.065278,-75.705852,13,13204,1,3,,,0,1,7
31909,2007046726,,,4,4103,1,4,,,4,1,2
31988,2007046809,40.077778,-75.023673,67,67301,2,6,,,1,0,4
31992,2007046813,39.99096,-75.167861,67,67301,2,6,,,1,0,7
32006,2007046827,39.984804,-75.169113,67,67301,3,7,,,1,0,1
32101,2007046927,40.645,-76.131359,53,53218,3,6,,,3,0,4
32116,2007046944,40.031667,-79.210269,55,55209,3,1,,,1,0,7
32135,2007046965,40.742222,-75.680092,39,39212,3,3,,,1,0,7
32136,2007046966,40.69135,-75.614119,39,39207,3,1,,,1,0,4
32141,2007046971,41.411389,-79.228182,16,16206,2,3,,,1,0,4
32172,2007047003,40.100561,-75.04249,67,67301,3,6,,,1,0,1
32264,2007047098,39.735508,-78.180342,29,29203,4,2,,,2,0,2
32292,2007047127,39.973611,-75.258244,67,67301,3,7,,,1,0,4
32350,2007047190,41.256389,-80.446299,43,43303,5,3,,,0,1,0
32351,2007047193,40.146389,-76.186738,36,36238,5,2,,,4,0,7
32354,2007047196,40.154722,-76.34066,36,36227,5,1,,,0,1,4
32386,2007047230,41.099167,-76.774383,49,49410,3,6,,,1,0,7
32427,2007047274,39.897145,-75.914433,15,15218,3,3,,,1,0,4
32453,2007047304,39.970278,-79.028075,55,55221,3,6,,,1,0,4
32459,2007047311,40.686692,-75.454689,48,48201,3,7,,,1,0,7
32522,2007047378,41.14,-78.687491,17,17228,5,3,,,1,0,1
32531,2007047387,40.473056,-75.331358,9,9220,5,2,,,0,1,0
32537,2007047393,40.399721,-79.919519,2,2472,5,1,,,1,0,7
32613,2007047480,39.937778,-80.383008,30,30208,2,3,,,0,1,7
32620,2007047488,39.981263,-75.841653,15,15238,5,4,,,1,0,8
32636,2007047504,40.034918,-75.23495,67,67301,2,1,,,1,0,7
32678,2007047549,40.030639,-75.044141,67,67301,2,7,,,1,0,7
32772,2007047649,,,67,67301,3,1,,,2,0,7
32779,2007047657,39.9482,-75.1644,67,67301,3,7,,,1,0,8
32852,2007047734,40.028729,-75.10093,67,67301,3,6,,,1,0,7
33071,2007047962,40.032778,-75.020935,67,67301,3,5,,,1,0,7
33089,2007047980,40.016854,-75.212479,67,67301,3,6,,,0,1,7
33124,2007048018,41.954167,-79.426427,61,61210,3,7,,,1,0,7
33131,2007048026,40.899444,-75.214107,48,48214,3,1,,,1,0,4
33146,2007048042,40.597521,-75.469088,39,39301,4,6,,,1,0,4
33162,2007048058,40.372921,-75.345784,9,9229,3,7,,,1,0,7
33178,2007048074,39.968132,-76.28679,36,36228,3,2,,,0,1,4
33293,2007048192,40.070556,-76.320456,36,36101,2,1,,,1,0,7
33332,2007048233,40.577222,-76.642386,22,22221,3,2,,,1,0,8
33399,2007048307,40.032248,-75.163471,67,67301,1,1,,,1,0,8
33439,2007048349,40.285556,-76.166516,36,36236,4,3,,,1,0,4
33456,2007048367,40.214739,-78.270581,5,5213,3,1,,,2,0,0
33469,2007048380,39.956251,-76.86073,66,66205,3,6,,,1,0,7
33481,2007048392,40.104722,-74.950663,9,9202,3,6,,,1,0,1
33522,2007048434,40.946944,-75.44289,45,45202,3,1,,,1,1,7
33523,2007048435,40.932344,-75.375622,45,45202,3,3,,,1,0,7
33592,2007048506,40.296111,-75.916579,6,6103,3,3,,,0,1,0
33607,2007048521,40.086418,-76.23537,36,36234,2,5,,,0,1,8
33629,2007048547,41.880833,-80.148298,25,25219,4,2,,,1,0,7
33631,2007048549,40.147778,-76.817063,66,66220,3,5,,,1,0,0
33636,2007048554,41.735,-79.915303,20,20217,3,7,,,1,0,8
33675,2007048594,41.908517,-79.901529,25,25211,3,1,,,1,0,7
33682,2007048601,40.723289,-78.501036,11,11221,3,3,,,1,0,7
33689,2007048608,41.774167,-79.132271,61,61214,3,6,,,1,0,7
33699,2007048619,41.354444,-74.886345,51,51203,3,6,,,1,0,1
33726,2007048648,40.579722,-75.197126,9,9206,3,2,,,1,0,4
33762,2007048684,39.757669,-75.945958,15,15211,2,1,,,1,0,7
33808,2007048737,40.21,-75.453421,46,46213,3,2,,,1,0,99
33848,2007048782,40.666667,-78.219623,7,7212,3,4,,,1,0,2
33861,2007048797,41.988611,-80.023355,25,25220,3,1,,,0,1,7
33871,2007048808,,,34,34210,4,2,,,1,0,7
33872,2007048809,40.313611,-77.737571,31,31224,2,7,,,0,1,7
33876,2007048814,40.205833,-77.878325,31,31206,3,1,,,1,0,1
33900,2007048838,40.068139,-75.061086,67,67301,1,1,,,1,1,4
33941,2007048880,39.899053,-75.175173,67,67301,2,6,,,1,0,1
34006,2007048946,39.893,-75.2362,67,67301,3,4,,,1,0,7
34019,2007048961,39.876077,-75.269136,67,67301,3,2,,,4,0,7
34022,2007048964,40.037664,-75.07594,67,67301,2,6,,,1,0,5
34026,2007048968,40.038254,-75.041833,67,67301,1,7,,,1,0,7
34068,2007049014,39.962222,-75.215806,67,67301,1,5,,,1,0,7
34080,2007049026,39.918056,-75.208727,67,67301,3,6,,,1,0,7
34084,2007049030,40.033333,-75.075524,67,67301,2,7,,,1,0,7
34090,2007049036,40.051735,-75.127138,67,67301,1,3,,,1,0,8
34106,2007049055,40.057591,-75.012494,67,67301,3,4,,,1,0,4
34123,2007049072,39.996944,-75.178573,67,67301,2,5,,,1,0,8
34134,2007049083,40.093056,-75.213914,46,46108,4,1,,,0,1,8
34135,2007049084,40.559722,-79.710557,64,64306,4,4,,,1,0,7
34168,2007049122,40.9749,-80.4491,37,37206,3,1,,,1,0,4
34248,2007049208,40.098889,-76.443978,36,36239,4,3,,,2,0,1
34259,2007049219,40.305278,-75.292082,9,9210,3,4,,,1,0,4
34281,2007049243,40.065556,-76.347111,36,36101,2,1,,,0,1,8
34282,2007049245,40.727778,-75.274776,48,48212,2,3,,,0,1,7
34283,2007049246,39.746944,-77.759402,28,28201,2,4,,,1,1,4
34284,2007049247,41.204444,-75.790831,40,40201,3,5,,,0,1,4
34305,2007049271,40.99,-76.676398,47,47208,3,7,,,1,0,1
34363,2007049333,40.644722,-75.427156,39,39103,4,2,,,1,0,5
34380,2007049350,40.85374,-79.891687,10,10301,5,4,,,1,0,4
34387,2007049357,41.224251,-75.895033,40,40304,5,2,,,1,0,4
34444,2007049421,39.816111,-79.029441,55,55411,4,6,,,1,0,4
34458,2007049435,39.903611,-76.336127,36,36206,4,5,,,1,0,7
34490,2007049469,41.505556,-80.170988,20,20211,4,6,,,1,0,7
34519,2007049499,40.193611,-74.845968,9,9208,4,6,,,1,0,7
34533,2007049514,40.165135,-75.075098,46,46110,4,4,,,1,0,4
34545,2007049526,40.914722,-77.785537,14,14401,4,2,,,1,0,7
34561,2007049543,40.567978,-75.394717,48,48206,4,3,,,2,0,7
34611,2007049595,40.261212,-75.927499,6,6103,3,4,,,1,0,0
34618,2007049602,40.4985,-78.3914,7,7201,4,5,,,1,0,4
34625,2007049609,40.065556,-79.990976,62,62231,4,4,,,1,0,7
34642,2007049626,39.824722,-79.742708,26,26406,1,5,,,1,0,7
34717,2007049705,39.878611,-79.720523,26,26218,3,3,,,1,0,4
34742,2007049732,40.216008,-75.247952,46,46207,4,7,,,1,0,7
34808,2007049804,42.1172,-80.0983,25,25302,4,2,,,2,0,4
34841,2007049837,40.318127,-76.066562,6,6236,4,6,,,1,0,7
34866,2007049863,40.351944,-79.97767,2,2476,5,6,,,1,0,8
34869,2007049867,41.946667,-78.67233,42,42202,5,3,,,0,1,8
34892,2007049890,40.425833,-75.179234,9,9201,4,7,,,1,0,2
34946,2007049949,39.875193,-76.316707,36,36224,4,2,,,1,0,7
34953,2007049956,40.323889,-79.756939,64,64101,1,3,,,1,0,7
34956,2007049959,40.9695,-80.3654,37,37213,3,3,,,1,0,7
34974,2007049977,40.39,-80.267762,62,62223,5,4,,,1,0,7
34994,2007049997,40.940833,-76.878204,59,59202,5,6,,,1,0,4
35005,2007050009,39.935556,-77.654167,28,28401,5,7,,,0,1,8
35030,2007050038,39.838829,-75.712931,15,15406,5,7,,,1,0,7
35034,2007050042,40.506216,-79.622752,64,64219,4,6,,,1,0,7
35065,2007050079,39.750752,-77.270741,1,1204,4,6,,,2,0,7
35093,2007050111,40.181111,-74.986645,9,9218,5,2,,,1,0,7
35199,2007050221,40.394444,-79.797767,2,2446,4,7,,,3,0,2
35209,2007050235,40.623595,-75.37846,48,48301,4,6,,,1,0,4
35257,2007050284,40.674722,-76.22628,53,53301,4,2,,,1,0,4
35263,2007050290,40.21,-77.154964,21,21206,4,4,,,1,0,7
35409,2007050459,39.838056,-75.391964,23,23301,4,7,,,1,0,4
35423,2007050473,41.238889,-75.952226,40,40422,4,6,,,1,0,7
35447,2007050499,40.205833,-76.149656,36,36210,4,7,,,2,0,2
35537,2007050593,40.421389,-78.440298,7,7201,4,7,,,1,0,0
35657,2007050715,40.958056,-79.90145,10,10207,4,4,,,1,0,7
35680,2007050738,40.4943,-79.7882,2,2113,4,5,,,1,0,7
35824,2007050892,39.976111,-75.828816,15,15207,5,7,,,2,0,2
35877,2007050949,41.324167,-77.011846,41,41214,5,6,,,4,0,7
35949,2007051043,40.001111,-75.276147,46,46104,5,5,,,1,0,2
35997,2007051096,40.255556,-76.795325,22,22102,3,5,,,1,0,1
36005,2007051105,39.804444,-78.951151,55,55211,3,1,,,1,0,2
36032,2007051134,40.317222,-76.355096,38,38212,5,4,,,2,0,2
36045,2007051149,40.141048,-76.210659,36,36238,5,1,,,1,0,8
36073,2007051178,41.231389,-77.118365,41,41242,3,6,,,1,0,7
36086,2007051192,40.421667,-79.958947,2,2301,4,4,,,0,1,7
36135,2007051247,40.1627,-75.3007,46,46225,4,6,,,1,0,5
36137,2007051249,40.033333,-77.979463,29,29205,4,4,,,1,0,4
36138,2007051250,40.9166,-75.648,13,13211,3,3,,,1,0,7
36183,2007051299,39.958056,-76.68403,66,66227,3,4,,,1,0,4
36210,2007051327,40.3572,-80.0285,2,2416,5,4,,,1,0,2
36221,2007051339,41.296372,-75.776283,40,40219,5,5,,,1,0,4
36252,2007051373,40.2295,-77.0319,21,21212,5,3,,,1,0,2
36308,2007051433,39.9325,-76.709473,66,66102,5,4,,,0,1,7
36311,2007051436,40.335556,-76.484866,38,38401,5,6,,,1,0,2
36324,2007051449,41.291667,-78.923594,33,33214,3,6,,,1,0,7
36343,2007051469,40.209167,-76.348491,36,36217,4,5,,,1,0,7
36347,2007051473,40.015,-76.325569,36,36220,4,6,,,0,1,7
36358,2007051485,41.834722,-75.680863,57,57222,3,2,,,0,1,1
36377,2007051504,40.348889,-76.12677,6,6216,3,6,,,1,0,0
36414,2007051543,40.1,-80.505466,62,62209,3,2,,,0,1,7
36415,2007051544,41.436389,-80.375488,43,43227,4,4,,,0,1,7
36443,2007051573,40.052922,-76.304095,36,36101,3,7,,,1,0,4
36453,2007051583,40.0706,-76.3179,36,36101,3,3,,,1,0,7
36455,2007051585,40.99,-77.615038,14,14214,4,7,,,2,0,7
36456,2007051586,40.807778,-77.633616,14,14218,3,6,,,1,0,1
36477,2007051609,40.516586,-78.093222,31,31219,4,7,,,1,0,7
36479,2007051611,40.575,-77.926414,31,31217,4,2,,,1,0,7
36484,2007051617,40.624722,-75.282445,48,48210,3,2,,,1,0,99
36495,2007051629,40.313889,-80.198635,62,62206,1,1,,,2,1,7
36526,2007051660,40.098007,-76.271813,36,36101,2,7,,,1,0,0
36531,2007051665,40.074444,-76.321307,36,36101,3,2,,,1,0,8
36556,2007051690,40.046111,-76.334248,36,36220,4,7,,,0,1,4
36557,2007051691,40.198611,-74.789163,9,9208,1,1,,,0,1,7
36564,2007051699,40.197222,-74.793378,9,9208,2,6,,,0,1,7
36577,2007051712,39.880278,-79.878187,26,26207,3,1,,,1,0,7
36579,2007051714,40.042717,-77.070104,66,66210,4,1,,,0,3,7
36600,2007051736,40.434722,-79.117646,32,32222,3,6,,,1,0,4
36627,2007051764,40.569841,-76.99209,50,50405,2,3,,,2,0,1
36669,2007051812,40.325,-76.535521,38,38211,4,2,,,1,0,7
36706,2007051851,41.171389,-80.24852,43,43226,3,6,,,1,0,7
36725,2007051873,41.828056,-79.400208,61,61216,3,6,,,0,1,7
36727,2007051875,39.851667,-77.894414,28,28210,2,1,,,0,1,4
36729,2007051877,40.736263,-75.639128,39,39212,3,1,,,0,1,7
36735,2007051883,39.932222,-77.999156,29,29401,4,7,,,1,0,1
36765,2007051913,39.8742,-75.2913,23,23109,3,4,,,1,0,7
36822,2007051972,41.093611,-80.002429,10,10227,4,1,,,1,0,2
36828,2007051978,39.930833,-79.708577,26,26214,4,4,,,1,0,7
36829,2007051980,39.966667,-79.64678,26,26204,3,4,,,0,2,1
36851,2007052005,39.963333,-78.560214,5,5201,4,5,,,0,1,7
36873,2007052028,40.305,-79.720325,64,64101,4,1,,,1,0,7
36889,2007052046,41.5225,-76.401004,56,56401,4,3,,,1,0,0
36925,2007052086,40.104722,-76.948876,66,66229,3,3,,,0,1,4
36958,2007052120,41.284601,-75.899128,40,40418,5,6,,,1,0,7
37010,2007052176,40.604722,-80.200822,4,4411,5,5,,,1,0,0
37106,2007052279,40.748056,-77.209432,54,54211,3,5,,,1,0,4
37115,2007052289,40.0074,-78.4114,5,5219,4,7,,,1,0,8
37138,2007052312,40.809722,-77.0551,54,54205,4,5,,,1,0,7
37152,2007052326,40.095,-75.348619,46,46220,4,5,,,1,0,6
37156,2007052330,40.101371,-75.420929,46,46220,4,7,,,1,0,4
37172,2007052347,40.53346,-76.080803,6,6241,4,3,,,1,0,0
37187,2007052363,39.8557,-75.3639,23,23301,3,7,,,1,0,99
37189,2007052365,40.012778,-75.211972,46,46104,3,4,,,1,0,1
37201,2007052379,40.192222,-79.588756,64,64206,3,5,,,1,0,4
37250,2007052428,40.314722,-79.675601,64,64101,2,4,,,1,0,1
37294,2007052475,40.0725,-74.953433,9,9202,4,5,,,1,0,7
37323,2007052507,40.341944,-75.152364,9,9215,4,2,,,0,1,4
37397,2007052583,40.301111,-80.202731,62,62206,3,6,,,1,0,7
37440,2007052627,41.397167,-75.666241,35,35302,4,3,,,1,0,7
37501,2007052689,40.336866,-75.921166,6,6301,4,2,,,1,0,6
37580,2007052773,40.104722,-75.105295,46,46101,4,5,,,1,0,4
37662,2007052860,40.000833,-75.335757,23,23103,4,6,,,1,0,2
37707,2007052908,39.960278,-79.649543,26,26204,3,4,,,1,0,4
37778,2007052984,41.9832,-79.3187,61,61221,4,7,,,1,0,7
37802,2007053011,39.791944,-77.191953,1,1215,4,6,,,1,0,4
37816,2007053028,40.311389,-79.656651,64,64401,4,4,,,1,0,8
37837,2007053051,40.382222,-78.494839,7,7209,3,7,,,1,0,7
37846,2007053060,39.978333,-78.752953,5,5210,4,6,,,1,0,0
37906,2007053124,39.754444,-79.878443,26,26220,3,1,,,1,0,7
37919,2007053140,39.773056,-77.657324,28,28201,4,2,,,1,0,4
37925,2007053146,41.358611,-75.128644,51,51201,2,2,,,1,0,7
37954,2007053178,40.045278,-78.739316,5,5210,3,6,,,1,0,0
37958,2007053182,40.975556,-79.685657,3,3203,4,4,,,1,0,7
37963,2007053187,40.626389,-79.600936,3,3410,3,3,,,1,0,2
38079,2007053310,41.193056,-79.106002,33,33205,3,7,,,0,1,7
38111,2007053343,,,42,42202,5,6,,,1,0,7
38113,2007053346,40.282418,-76.967735,21,21103,5,1,,,0,1,7
38131,2007053364,39.9711,-78.889,55,55223,4,2,,,2,0,1
38177,2007053411,40.051944,-75.343449,46,46104,3,6,,,0,1,1
38178,2007053413,41.988878,-76.31462,8,8236,1,1,,,0,1,99
38191,2007053427,39.921667,-79.711009,26,26214,3,6,,,0,1,2
38193,2007053429,40.3858,-77.0306,50,50212,3,6,,,1,0,0
38198,2007053434,39.744761,-76.914731,66,66232,1,1,,,2,1,7
38202,2007053438,39.917506,-77.750906,28,28212,3,6,,,0,1,7
38205,2007053441,41.12,-80.293013,37,37217,3,1,,,1,1,4
38209,2007053445,39.995556,-78.268667,5,5206,3,2,,,0,1,7
38224,2007053462,39.906667,-77.887659,28,28210,3,7,,,0,1,4
38234,2007053472,40.094444,-75.161964,46,46102,2,5,,,1,0,4
38245,2007053486,41.214722,-79.385672,16,16402,5,2,,,0,1,8
38258,2007053500,39.957222,-77.248141,1,1214,3,6,,,1,0,8
38261,2007053503,39.814722,-77.138291,1,1216,3,3,,,0,1,7
38267,2007053510,40.573611,-76.019698,53,53423,2,6,,,0,1,7
38270,2007053513,40.101944,-76.778287,66,66204,1,2,,,0,1,4
38290,2007053533,40.552644,-75.568089,39,39104,2,6,,,0,1,8
38349,2007053596,39.958037,-76.71862,66,66301,4,7,,,1,0,1
38364,2007053611,40.340123,-75.9313,6,6301,4,1,,,1,0,8
38366,2007053613,40.346584,-75.938787,6,6301,4,7,,,1,0,8
38377,2007053624,40.129167,-74.969033,9,9202,4,7,,,1,0,8
38407,2007053655,40.451667,-75.891589,6,6222,5,1,,,3,0,1
38410,2007053660,39.9525,-75.91115,15,15410,5,3,,,0,1,4
38433,2007053684,39.959722,-76.589446,66,66216,5,7,,,0,1,7
38462,2007053714,40.357072,-79.990961,2,2476,5,5,,,1,0,4
38468,2007053721,39.752083,-77.571761,28,28406,5,2,,,2,0,7
38474,2007053730,40.147207,-76.055625,36,36213,5,3,,,0,1,8
38481,2007053738,40.2025,-75.075853,9,9406,5,6,,,1,0,1
38490,2007053760,40.021109,-75.759496,15,15204,5,7,,,1,0,8
38505,2007053775,40.956667,-77.685798,14,14214,3,6,,,1,0,7
38507,2007053777,41.151867,-77.382653,18,18208,3,6,,,0,1,0
38510,2007053780,42.126944,-79.949078,25,25210,1,5,,,0,1,1
38514,2007053784,40.965278,-80.147177,10,10223,2,2,,,1,2,6
38547,2007053819,40.603981,-75.47683,39,39301,5,1,,,1,0,4
38592,2007053869,40.387778,-75.888371,6,6202,4,2,,,1,0,7
38593,2007053870,40.449722,-76.277556,6,6239,4,1,,,1,0,2
38634,2007053914,40.168889,-79.732613,64,64216,4,2,,,1,0,5
38648,2007053930,40.617006,-76.446242,53,53212,4,1,,,1,0,7
38738,2007054027,40.206944,-75.317946,46,46226,3,2,,,1,0,4
38844,2007054149,40.618056,-77.341115,34,34204,4,1,,,1,0,7
38890,2007054196,40.959167,-75.292956,45,45205,3,7,,,2,0,4
38891,2007054197,40.891389,-75.313904,45,45205,4,5,,,1,0,0
38926,2007054234,40.096667,-74.859877,9,9401,5,5,,,2,0,4
38929,2007054237,41.111389,-75.561431,45,45215,4,1,,,0,1,99
38939,2007054248,40.164444,-75.505122,46,46222,4,3,,,1,1,2
38940,2007054249,41.009722,-75.288351,45,45101,4,2,,,0,1,8
38941,2007054250,40.138889,-75.455423,46,46222,4,3,,,0,1,8
38960,2007054269,40.006667,-75.66764,15,15205,5,4,,,1,0,7
39008,2007054322,40.229444,-75.138736,9,9227,5,2,,,1,0,2
39041,2007054359,40.119018,-75.353879,46,46413,5,5,,,1,0,8
39076,2007054397,41.157071,-76.373538,19,19409,4,1,,,1,0,7
39191,2007054519,40.663083,-80.235626,4,4407,3,6,,,1,0,7
39246,2007054594,42.1119,-80.0735,25,25302,4,6,,,1,0,8
39315,2007054664,40.6076,-80.1805,2,2480,4,7,,,1,0,7
39374,2007054730,41.160556,-75.998183,40,40229,4,7,,,1,0,7
39376,2007054732,40.2275,-78.274371,5,5213,4,3,,,1,0,2
39390,2007054746,,,14,14221,5,4,,,1,0,7
39409,2007054766,40.769444,-77.860723,14,14410,5,5,,,1,0,4
39425,2007054783,39.895903,-75.270212,23,23102,4,2,,,1,0,8
39447,2007054805,40.303056,-75.986967,6,6103,5,4,,,1,0,4
39481,2007054839,40.091514,-77.504536,21,21215,4,3,,,1,0,7
39504,2007054866,40.406111,-77.010054,22,22213,4,4,,,0,1,4
39547,2007054911,40.756944,-79.071867,32,32218,4,2,,,1,0,8
39548,2007054912,40.685547,-79.140208,32,32218,4,7,,,1,0,7
39587,2007054952,39.973444,-76.159158,36,36233,4,7,,,1,0,0
39620,2007054988,40.170838,-79.936448,62,62205,4,1,,,1,0,7
39665,2007055040,40.805214,-80.008127,10,10215,4,7,,,1,0,6
39701,2007055087,40.527858,-78.363986,7,7210,4,1,,,1,0,4
39772,2007055162,40.076932,-75.847373,15,15219,4,6,,,1,0,4
39812,2007055204,39.913889,-77.643722,28,28204,4,1,,,2,0,4
39820,2007055212,40.466581,-79.911182,2,2301,5,3,,,1,0,7
39876,2007055270,40.394722,-79.796529,2,2446,5,5,,,1,0,7
39879,2007055273,40.838333,-76.539124,49,49212,5,5,,,0,1,8
39965,2007055367,40.603384,-75.490697,39,39301,5,5,,,1,0,2
39985,2007055390,39.861111,-77.936487,28,28210,3,1,,,1,0,4
40002,2007055409,40.691389,-79.711954,10,10204,4,1,,,1,0,7
40006,2007055413,39.968333,-75.674665,15,15243,2,1,,,1,0,7
40073,2007055482,40.826156,-76.206487,53,53236,3,7,,,1,0,7
40124,2007055537,40.660278,-80.237713,4,4407,3,2,,,1,0,7
40129,2007055542,40.149444,-75.114721,46,46110,4,4,,,1,0,4
40142,2007055557,40.337626,-75.934604,6,6301,5,7,,,1,0,8
40192,2007055613,41.383611,-75.741586,35,35414,5,7,,,1,0,4
40200,2007055621,40.333597,-75.922055,6,6301,4,7,,,1,0,1
40202,2007055623,40.513921,-78.393547,7,7301,5,2,,,1,0,8
40258,2007055681,40.6,-79.996075,2,2108,5,7,,,1,0,1
40266,2007055690,40.132691,-79.85802,64,64420,4,1,,,1,0,2
40285,2007055709,40.581111,-76.980108,50,50405,3,6,,,1,0,4
40297,2007055722,40.616111,-75.657417,39,39205,4,3,,,1,0,1
40353,2007055780,40.913883,-75.507268,45,45210,4,2,,,1,0,7
40427,2007055861,42.116257,-80.084059,25,25302,5,2,,,1,0,8
40483,2007055922,40.512548,-78.408493,7,7301,5,7,,,0,1,8
40519,2007055961,40.426944,-76.002389,6,6204,5,6,,,0,1,0
40526,2007055969,40.339167,-74.944111,9,9221,5,1,,,0,1,7
40537,2007055981,40.360278,-76.359065,38,38212,5,7,,,1,0,4
40549,2007055994,40.296389,-76.683384,22,22202,5,1,,,1,0,4
40562,2007056008,40.351111,-76.379055,38,38212,5,1,,,1,0,0
40573,2007056020,40.502526,-75.879382,6,6232,5,2,,,1,0,7
40631,2007056082,40.322387,-79.928165,2,2440,5,1,,,1,0,7
40690,2007056143,39.825077,-76.98075,66,66413,5,4,,,1,0,4
40697,2007056152,39.838056,-76.909377,66,66211,5,4,,,1,0,1
40706,2007056162,40.713578,-75.596283,39,39212,3,6,,,2,0,7
40738,2007056197,41.091111,-79.24749,16,16218,3,5,,,1,0,0
40752,2007056212,40.367222,-79.818574,2,2111,5,3,,,1,0,1
40757,2007056218,40.733889,-77.885294,14,14206,5,3,,,0,1,7
40758,2007056219,40.6468,-80.2001,4,4411,5,7,,,1,0,7
40804,2007056282,40.441389,-75.332905,9,9415,5,4,,,1,0,8
40805,2007056283,41.605173,-80.346718,20,20220,5,1,,,3,0,0
40809,2007056287,40.819722,-79.534381,3,3416,5,3,,,1,0,4
40887,2007056373,40.355278,-76.960657,50,50212,5,3,,,0,1,7
40902,2007056388,39.9125,-75.631699,15,15231,3,3,,,0,1,7
40914,2007056402,40.740833,-75.960921,53,53237,3,7,,,0,1,4
40936,2007056425,40.029116,-75.190064,67,67301,4,7,,,1,0,2
41091,2007056587,39.973775,-75.258234,67,67301,4,3,,,1,0,4
41125,2007056622,40.024471,-75.147814,67,67301,3,7,,,1,0,8
41129,2007056626,40.149722,-75.555723,15,15212,5,4,,,2,0,4
41134,2007056631,40.036111,-75.041786,67,67301,4,2,,,0,1,8
41179,2007056679,39.964722,-75.138018,67,67301,4,7,,,1,0,4
41243,2007056748,39.922474,-75.238093,67,67301,4,1,,,1,0,5
41274,2007056780,40.594167,-79.634808,64,64201,3,3,,,0,1,6
41361,2007056871,39.954167,-75.163068,67,67301,4,4,,,0,1,8
41378,2007056889,39.992317,-75.168948,67,67301,4,7,,,1,0,7
41403,2007056917,40.275278,-75.844537,6,6233,3,5,,,0,1,7
41422,2007056938,40.625,-77.512433,44,44205,5,4,,,1,0,7
41430,2007056946,39.949333,-75.164175,67,67301,4,3,,,1,0,8
41487,2007057008,40.113889,-74.987608,67,67301,4,6,,,1,0,5
41494,2007057015,40.032778,-75.106671,67,67301,4,2,,,1,0,8
41509,2007057032,39.951276,-75.228749,67,67301,4,1,,,1,0,4
41556,2007057082,40.541667,-76.308896,53,53233,4,1,,,0,1,7
41564,2007057090,40.445292,-79.606406,64,64437,4,3,,,5,0,7
