,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
38484,2011025346,41.165538,-77.342604,18,18219,3,4,,,0,1,1
38526,2011070666,40.294706,-79.575941,64,64209,6,1,,,1,0,7
38551,2011070001,40.624317,-77.386328,34,34204,6,1,,,0,1,7
38558,2011070079,40.489706,-76.529392,38,38214,6,1,,,1,0,7
38559,2011070732,40.011189,-75.061702,67,67301,6,2,,,1,0,0
38587,2011070080,40.773135,-76.225689,53,53217,6,2,,,1,0,4
38609,2011068645,40.255096,-75.006659,9,9230,7,4,,,1,0,2
38626,2011026109,41.334406,-80.452403,43,43220,2,1,,,1,0,7
38635,2011025493,40.4096,-76.077949,6,6229,1,6,,,0,1,4
38669,2011068711,41.32322,-75.306369,51,51204,7,7,,,1,0,4
38695,2011070021,39.807601,-76.596959,66,66222,5,3,,,0,1,7
38697,2011068712,41.964271,-75.561142,57,57214,5,2,,,1,0,7
38708,2011026071,40.346001,-75.143806,9,9219,2,6,,,1,0,2
38724,2011070022,40.205633,-76.873899,66,66208,6,4,,,0,1,2
38731,2011070097,40.977011,-76.006203,40,40214,5,1,,,0,1,0
38756,2011070086,40.639298,-76.078781,53,53235,6,5,,,1,0,4
38773,2011025442,40.216682,-74.931702,9,9213,1,5,,,0,1,8
38782,2011068715,39.952669,-75.244752,67,67301,6,3,,,1,0,8
38790,2011023794,41.408261,-75.684243,35,35302,2,7,,,1,0,8
38848,2011026076,40.088072,-76.266376,36,36101,3,5,,,1,0,7
38899,2011070103,40.82195,-75.688093,13,13203,5,7,,,0,1,8
38918,2011070618,41.233079,-80.487241,43,43302,7,4,,,0,1,1
38949,2011070031,39.864189,-75.880267,15,15223,6,7,,,1,0,2
38956,2011070105,41.524001,-75.533573,35,35401,6,1,,,0,1,7
38982,2011068737,39.970858,-75.215297,67,67301,6,6,,,0,1,8
38989,2011026082,40.285477,-76.970186,21,21103,3,4,,,1,1,7
39035,2011070686,40.801267,-79.344787,3,3206,7,4,,,1,0,7
39042,2011070857,41.384026,-78.178718,12,12201,7,1,,,2,0,4
39140,2011023951,40.025168,-75.643796,15,15254,2,1,,,1,0,7
39230,2011070334,40.211852,-76.87939,66,66208,6,1,,,1,0,1
39269,2011070474,40.575125,-77.773954,44,44207,7,1,,,1,0,8
39281,2011070911,40.428673,-76.507799,38,38215,6,3,,,1,0,4
39342,2011069630,40.366281,-79.270289,64,64204,7,4,,,1,0,5
39363,2011069554,41.627953,-75.781048,65,65404,6,2,,,1,0,8
39398,2011069632,40.514011,-78.848732,11,11204,7,1,,,1,0,2
39400,2011070810,40.771469,-80.371648,4,4203,7,2,,,1,0,4
39410,2011070871,40.85197,-77.771554,14,14201,7,7,,,1,0,8
39440,2011069482,40.462749,-80.051894,2,2301,7,7,,,1,0,1
39452,2011070328,39.848277,-77.182492,1,1219,7,1,,,1,0,1
39454,2011069634,40.176219,-78.990716,55,55210,7,5,,,2,0,7
39490,2011069773,40.326534,-80.0775,2,2123,7,2,,,1,0,1
39527,2011069497,40.032939,-79.663556,26,26416,6,5,,,1,0,7
39549,2011069788,40.789718,-75.95157,53,53428,6,7,,,1,0,4
39550,2011070876,40.301499,-76.867044,22,22101,2,6,,,1,1,1
39595,2011070347,40.580039,-76.405609,53,53221,6,7,,,1,0,1
39599,2011070409,40.127612,-76.343769,36,36227,7,2,,,1,0,2
39632,2011069118,39.811081,-77.483658,28,28211,6,1,,,1,0,7
39730,2011069580,40.059395,-75.815588,15,15244,7,1,,,0,1,4
39751,2011069506,41.138281,-80.021031,10,10221,7,7,,,1,0,4
39837,2011070777,40.240299,-76.512271,38,38213,7,1,,,1,0,0
39949,2011070220,39.9562,-76.717691,66,66301,7,3,,,1,0,4
39950,2011070783,40.993894,-80.335399,37,37301,7,7,,,1,0,8
39965,2011069068,40.694856,-75.234373,48,48418,7,6,,,1,0,2
39988,2011070362,40.923323,-75.3977,45,45202,6,7,,,1,0,1
40004,2011069515,41.395336,-79.663293,60,60206,7,6,,,1,0,4
40006,2011070785,41.462261,-75.623213,35,35406,6,2,,,1,0,4
40014,2011068992,41.12747,-79.817336,10,10229,6,6,,,1,0,7
40025,2011069133,39.894732,-75.685864,15,15231,6,4,,,1,0,7
40065,2011070891,39.839838,-77.752717,28,28201,7,5,,,3,0,4
40133,2011069074,40.476164,-78.742587,11,11205,7,2,,,1,0,5
40152,2011070304,39.888463,-79.711023,26,26214,6,3,,,1,0,1
40204,2011070244,40.350333,-76.432618,38,38301,7,2,,,0,1,2
40235,2011069600,40.125651,-75.630855,15,15253,7,1,,,1,0,0
40322,2011069004,40.306868,-77.576449,50,50217,7,6,,,1,0,7
40331,2011070451,40.095829,-80.08548,62,62218,7,4,,,1,0,7
40341,2011070237,40.048297,-75.572008,15,15214,7,1,,,1,0,7
40346,2011068939,40.808107,-76.159953,53,53411,6,7,,,1,0,6
40358,2011069745,40.101117,-76.088726,36,36415,7,6,,,1,0,8
40365,2011070173,40.643131,-80.29364,4,4202,7,1,,,1,0,7
40383,2011070388,40.077504,-75.477344,15,15236,7,2,,,1,0,7
40403,2011069607,41.472622,-78.566326,24,24301,6,5,,,1,0,4
40432,2011070314,41.167703,-79.775006,10,10403,7,6,,,0,1,2
40437,2011069020,40.690491,-75.747998,39,39206,6,3,,,1,0,8
40474,2011070468,40.888504,-80.261499,37,37216,6,5,,,1,0,7
40526,2011069089,40.338856,-79.436341,64,64217,7,4,,,1,0,7
40566,2011069900,39.899009,-77.578898,28,28204,5,7,,,1,2,7
40572,2011053736,40.887923,-79.980779,10,10216,5,3,,,2,0,8
40594,2011069901,39.772521,-77.655261,28,28201,5,1,,,0,1,4
40621,2011068578,40.239412,-76.884314,21,21407,7,5,,,1,0,1
40684,2011056000,40.126762,-76.714364,36,36207,5,6,,,1,1,2
40699,2011056198,40.057709,-77.953999,29,29205,5,7,,,1,0,99
40707,2011069905,40.335302,-75.910422,6,6301,7,2,,,1,0,7
40728,2011070479,40.370168,-76.960085,22,22211,6,1,,,0,1,7
40733,2011068582,41.280208,-75.467211,35,35205,7,1,,,1,0,7
40815,2011069847,40.251267,-79.549828,64,64209,6,5,,,0,1,7
40853,2011053746,40.636175,-80.5017,4,4207,5,1,,,1,0,7
40868,2011070485,40.348482,-77.221018,50,50216,5,1,,,0,1,7
40891,2011056144,39.887128,-77.2861,1,1205,5,6,,,1,0,7
40899,2011069850,40.639697,-79.137683,32,32223,6,4,,,0,1,1
40909,2011053748,42.118529,-79.824227,25,25209,5,3,,,0,1,1
40930,2011069251,39.989194,-79.844104,26,26216,4,3,,,0,1,7
40933,2011069264,41.111918,-76.179577,40,40228,6,2,,,2,0,7
40937,2011053749,41.877933,-80.029136,25,25211,5,1,,,1,1,7
40943,2011056086,40.20502,-75.509604,46,46222,4,4,,,0,1,8
40965,2011053750,41.874137,-80.004892,25,25211,5,1,,,0,1,7
40967,2011055332,41.532009,-78.681507,24,24207,4,2,,,2,1,2
41021,2011053752,42.003052,-80.186771,25,25212,5,6,,,0,1,99
41036,2011070491,40.062609,-76.916997,66,66229,6,1,,,0,1,7
41042,2011069868,41.310244,-78.470694,24,24206,6,4,,,0,2,7
41065,2011068519,40.359396,-76.432377,38,38209,7,7,,,1,0,1
41070,2011069869,41.358002,-78.705991,24,24205,6,6,,,0,1,7
41097,2011069201,40.203983,-79.760591,64,64216,6,7,,,0,1,7
41142,2011055412,40.405008,-77.865107,44,44210,5,6,,,1,0,7
41144,2011053897,41.008825,-75.292095,45,45101,5,5,,,0,1,1
41152,2011070557,40.594188,-77.637579,44,44206,4,5,,,0,1,7
41154,2011069872,41.433364,-80.268517,43,43221,5,4,,,0,1,7
41168,2011053835,39.897537,-75.670769,15,15231,5,6,,,1,0,4
41182,2011069873,41.260309,-80.187623,43,43201,6,7,,,0,1,7
41186,2011069937,40.52187,-75.781026,6,6410,7,5,,,0,1,4
41189,2011053758,41.867399,-79.647963,25,25202,5,7,,,1,0,7
41210,2011069874,41.185673,-80.105193,43,43219,6,5,,,0,1,4
41263,2011069863,41.032058,-79.191564,33,33216,5,1,,,0,1,0
41266,2011069876,41.015654,-80.219027,37,37210,5,3,,,0,1,4
41284,2011053902,41.052343,-76.165184,40,40223,5,1,,,1,0,7
41291,2011069864,41.273757,-79.538003,16,16201,5,6,,,0,2,99
41319,2011069865,41.677338,-78.827262,42,42215,5,7,,,0,1,4
41344,2011070502,40.683095,-75.278074,48,48101,6,7,,,0,1,1
41372,2011070503,40.473054,-75.543366,39,39210,6,7,,,0,1,7
41406,2011069881,41.993747,-80.327156,25,25207,6,3,,,0,1,7
41411,2011055284,40.527794,-79.157753,32,32208,5,5,,,1,0,7
41436,2011068622,40.786202,-75.962889,53,53428,6,1,,,1,0,7
41455,2011053921,40.292643,-79.670054,64,64209,5,2,,,1,0,0
41456,2011070506,41.127138,-76.359844,19,19207,5,3,,,1,0,1
41462,2011069883,41.387119,-76.84439,41,41234,6,1,,,0,1,6
41493,2011069284,40.028556,-75.594414,15,15254,7,6,,,1,0,1
41520,2011068625,41.468864,-75.600817,35,35413,5,5,,,1,0,1
41526,2011055303,40.248505,-80.446705,62,62214,5,7,,,1,0,7
41566,2011056181,41.237775,-75.509259,35,35204,5,2,,,0,1,7
41569,2011069153,41.748084,-76.200298,8,8226,6,4,,,1,0,6
41602,2011069889,40.651322,-76.927063,54,54204,6,6,,,0,1,4
41622,2011056183,41.496168,-75.526979,35,35401,5,6,,,0,2,7
41630,2011069890,40.724008,-77.006164,54,54210,6,7,,,0,1,4
41637,2011054478,39.928303,-79.670361,26,26214,4,7,,,2,0,1
41646,2011056123,39.826181,-79.781694,26,26206,5,5,,,1,0,0
41666,2011055308,40.552409,-80.08634,2,2215,3,4,,,1,0,7
41774,2011055246,40.177652,-75.525668,46,46222,5,6,,,0,1,7
41783,2011056116,39.972786,-79.875,26,26216,5,2,,,1,0,7
41804,2011053732,41.93491,-78.458743,42,42213,5,2,,,1,0,7
41829,2011069296,40.988206,-79.833111,10,10210,7,5,,,1,0,0
41835,2011056058,,,9,9213,5,5,,,1,0,7
41838,2011055376,41.874204,-79.209898,61,61204,5,6,,,2,0,4
41839,2011056118,40.427685,-80.129162,2,2102,2,1,,,1,0,2
41871,2011053874,40.491533,-75.963031,6,6230,5,3,,,1,0,99
41888,2011053735,40.938473,-79.84648,10,10224,5,7,,,1,0,4
41902,2011056193,41.722177,-76.080406,57,57203,4,7,,,0,1,7
41905,2011055518,41.105909,-76.00991,40,40208,5,4,,,1,0,1
41925,2011054228,40.071465,-75.032372,67,67301,4,5,,,1,0,2
41936,2011055532,40.654566,-80.067703,2,2216,5,6,,,1,0,7
41960,2011053940,41.156972,-77.399667,18,18208,5,5,,,1,0,7
41966,2011056321,39.731263,-76.463741,66,66209,5,3,,,2,0,2
42060,2011055677,40.117216,-77.494352,21,21203,5,6,,,1,0,7
42064,2011055739,41.288109,-74.870161,51,51203,4,7,,,0,1,7
42072,2011053944,41.244087,-79.507527,16,16205,5,3,,,1,0,7
42125,2011054249,40.030962,-75.085611,67,67301,4,4,,,1,0,8
42127,2011055822,40.96108,-75.967743,40,40301,5,7,,,1,0,4
42183,2011055824,41.273848,-75.859851,40,40103,5,1,,,1,0,7
42193,2011055604,40.359506,-80.100993,2,2414,5,3,,,1,0,8
42258,2011054172,39.968962,-75.264021,67,67301,4,6,,,1,0,1
42283,2011054874,40.585659,-79.748812,64,64305,5,1,,,1,0,7
42386,2011056338,39.869494,-75.301754,23,23109,5,7,,,1,0,7
42395,2011054878,40.367195,-75.100623,9,9219,5,7,,,0,1,8
42429,2011054195,39.953333,-75.139808,67,67301,4,6,,,1,0,8
42446,2011054049,40.028984,-75.10606,67,67301,4,5,,,1,0,8
42491,2011055835,40.549814,-79.267065,32,32208,5,2,,,1,0,7
42508,2011055693,39.844536,-76.303174,36,36224,5,6,,,0,1,7
42519,2011055836,40.416747,-79.623867,64,64408,5,6,,,1,0,8
42551,2011053976,41.353751,-75.568279,35,35217,4,1,,,0,1,0
42554,2011056344,40.570611,-76.013958,6,6238,5,7,,,0,1,0
42574,2011055044,40.451451,-79.90819,2,2301,5,2,,,2,0,4
42624,2011053455,39.981239,-75.163914,67,67301,4,6,,,1,0,8
42634,2011056282,40.678596,-78.808059,11,11224,5,2,,,1,0,7
42641,2011056219,39.928186,-76.855922,66,66214,6,4,,,1,0,2
42705,2011053444,41.083417,-75.607712,13,13204,4,1,,,1,0,7
42843,2011054895,42.218245,-79.826508,25,25411,5,3,,,1,0,1
42880,2011053530,39.933435,-75.22899,67,67301,4,5,,,2,0,1
42889,2011055566,40.961691,-75.974821,40,40301,5,3,,,1,0,8
42908,2011053531,39.851032,-76.620514,66,66432,5,6,,,0,1,7
42993,2011055003,40.265725,-79.879856,2,2204,5,1,,,0,1,7
43035,2011054841,40.233516,-77.116869,21,21206,5,6,,,0,1,8
43138,2011056300,41.957148,-80.164123,25,25206,5,6,,,1,0,7
43193,2011055515,40.668966,-75.293242,48,48101,4,7,,,0,1,0
43279,2011053620,40.019006,-75.147226,67,67301,4,4,,,2,0,4
43289,2011061316,40.012129,-78.69523,5,5210,6,1,,,1,0,7
43295,2011060587,39.874654,-80.160247,30,30205,6,2,,,1,0,2
43316,2011053698,40.457372,-79.033133,32,32212,5,7,,,1,0,4
43346,2011055232,40.002283,-75.810481,15,15101,5,7,,,1,0,7
43348,2011062064,39.937281,-75.35401,23,23108,6,6,,,1,0,7
43353,2011060589,41.237648,-78.757677,33,33218,6,6,,,1,0,7
43373,2011054450,40.471346,-79.831136,2,2113,5,6,,,1,0,7
43375,2011061319,40.264371,-76.997849,21,21103,5,3,,,2,0,1
43390,2011054310,40.0159,-75.1897,67,67301,4,4,,,1,0,8
43422,2011055104,40.592018,-79.571671,64,64201,5,2,,,1,0,7
43443,2011059908,40.558553,-78.454949,7,7210,5,1,,,1,0,2
43464,2011059826,40.620029,-79.165932,32,32408,6,6,,,1,0,7
43475,2011054313,40.042547,-75.129165,67,67301,4,5,,,1,0,8
43485,2011053705,40.159542,-79.032544,55,55404,5,1,,,1,0,8
43502,2011053567,40.020289,-75.162811,67,67301,4,7,,,1,0,4
43517,2011059763,39.920687,-75.17055,67,67301,5,3,,,0,1,8
43530,2011061481,40.254722,-78.833333,11,11222,6,1,,,1,0,7
43542,2011053707,39.999468,-78.861098,55,55223,5,1,,,1,0,7
43550,2011059829,40.235319,-75.224724,46,46211,6,7,,,2,0,4
43559,2011053569,40.008153,-75.106077,67,67301,4,4,,,1,0,8
43580,2011061407,40.366951,-80.105533,2,2102,6,4,,,1,0,7
43620,2011055111,40.782892,-76.549483,49,49301,5,1,,,1,0,0
43622,2011053645,40.278421,-76.898601,22,22301,5,7,,,1,0,7
43625,2011055969,40.327642,-76.44248,38,38301,6,4,,,1,0,8
43631,2011060529,40.50658,-79.842875,2,2468,6,5,,,1,0,8
43635,2011060599,41.993766,-80.337971,25,25207,5,3,,,2,0,7
43722,2011060617,39.918766,-78.51031,5,5204,5,2,,,1,0,7
43743,2011060534,,,6,6408,5,3,,,2,0,7
43745,2011062095,40.131384,-75.136452,46,46101,5,1,,,1,0,7
43779,2011061428,41.552726,-75.911586,65,65216,6,4,,,0,1,4
43786,2011053590,40.027088,-75.204534,67,67301,4,2,,,1,0,2
43818,2011053653,40.250434,-76.853967,22,22301,5,4,,,1,0,7
43856,2011061348,,,40,40225,6,7,,,1,0,7
43865,2011059924,40.261483,-77.257503,21,21208,6,7,,,0,1,4
43877,2011055980,40.61949,-80.243575,4,4302,4,5,,,1,0,7
43900,2011055122,40.045873,-76.307184,36,36301,5,7,,,0,1,4
43907,2011055202,40.764145,-80.31912,4,4301,5,2,,,1,0,4
43929,2011055916,41.174276,-76.293734,40,40420,4,7,,,2,1,7
43935,2011055203,,,67,67301,5,2,,,1,0,7
43959,2011054408,41.631698,-76.051209,65,65209,5,7,,,1,0,2
43975,2011061435,41.400459,-75.65085,35,35302,6,5,,,1,0,5
44013,2011055919,41.294209,-75.221416,51,51204,5,4,,,1,0,7
44022,2011059782,40.551753,-75.620399,39,39209,6,6,,,1,0,4
44041,2011055920,41.294209,-75.221416,51,51204,5,4,,,1,0,99
44046,2011054425,40.764668,-75.300147,48,48203,5,4,,,1,0,7
44098,2011053664,40.463785,-75.497174,39,39204,5,4,,,4,0,2
44104,2011061295,40.040002,-80.204903,62,62201,6,1,,,1,0,1
44128,2011055198,40.58768,-75.459962,39,39301,2,5,,,0,1,8
44295,2011055929,40.228719,-76.437372,36,36230,5,1,,,1,0,7
44298,2011055943,39.999942,-75.176354,67,67301,4,4,,,1,0,8
44300,2011054435,40.126064,-74.896559,9,9101,5,5,,,1,1,2
44331,2011062048,40.201214,-79.914328,2,2204,6,4,,,1,0,0
44356,2011054437,41.384996,-75.681024,35,35302,5,5,,,1,0,2
44384,2011054438,40.583033,-79.765744,64,64301,5,6,,,2,0,4
44387,2011062051,40.335276,-76.100825,6,6236,6,1,,,0,1,7
44439,2011053690,40.514491,-78.582873,11,11215,5,7,,,1,0,7
44450,2011062136,41.904103,-78.124409,52,52204,5,7,,,2,0,6
44456,2011060709,40.807854,-76.946907,54,54207,6,4,,,1,0,8
44503,2011059815,41.982457,-77.215869,58,58216,6,6,,,1,0,1
44527,2011062057,39.958311,-76.725546,66,66301,6,6,,,1,0,4
44581,2011055228,40.309699,-75.220934,9,9215,4,3,,,0,1,2
44600,2011061535,39.742675,-80.136683,30,30215,6,6,,,1,0,0
44609,2011060113,40.909416,-75.107992,48,48214,6,5,,,1,0,1
44633,2011062402,40.82236,-75.689036,13,13203,6,6,,,1,0,7
44634,2011060808,39.826496,-76.933439,66,66211,5,4,,,1,0,1
44681,2011059561,40.020208,-75.670002,15,15205,6,3,,,0,1,4
44710,2011061476,40.121335,-76.99678,66,66201,6,4,,,1,0,4
44733,2011059490,40.022925,-75.929069,15,15245,6,5,,,0,1,4
44791,2011060258,40.303318,-77.278873,50,50216,6,6,,,1,0,7
44804,2011060057,40.378541,-75.377007,9,9229,6,1,,,1,0,4
44826,2011059972,39.979791,-76.733757,66,66422,6,3,,,1,0,8
44872,2011060959,40.823896,-79.485036,3,3220,5,3,,,1,0,7
44896,2011059417,41.046672,-76.882794,59,59210,5,1,,,1,0,7
44914,2011060046,40.294646,-75.926233,6,6103,6,7,,,1,0,7
44943,2011060047,40.328129,-78.920795,11,11301,6,1,,,2,0,7
45009,2011060886,41.342471,-75.869339,40,40220,6,3,,,1,0,7
45011,2011059421,40.134579,-78.086477,29,29211,5,3,,,1,0,0
45051,2011060283,40.269946,-76.855217,22,22301,3,5,,,0,1,8
45091,2011060828,39.89212,-79.918517,26,26207,5,2,,,2,0,2
45097,2011059424,40.068899,-78.015384,29,29207,6,3,,,1,0,99
45109,2011061490,40.170067,-75.035776,9,9225,5,5,,,1,0,8
45180,2011060893,40.663145,-79.76825,2,2202,6,3,,,0,1,2
45234,2011060833,41.975539,-78.226222,42,42203,6,1,,,1,0,7
45306,2011060278,40.241431,-76.88823,21,21403,4,7,,,0,1,8
45364,2011059536,40.866194,-80.315259,37,37216,6,6,,,1,0,7
45384,2011061717,41.710011,-77.498347,58,58213,5,7,,,1,0,7
45438,2011061655,41.170924,-79.721375,10,10202,6,1,,,0,1,7
45464,2011061644,39.961383,-76.681236,66,66227,5,1,,,2,0,1
45481,2011061504,41.001059,-75.270881,45,45214,5,6,,,0,1,4
45516,2011061580,40.179118,-75.182378,46,46109,6,5,,,1,0,8
45553,2011060163,41.443225,-80.398813,43,43208,5,3,,,0,1,8
45579,2011061661,41.545972,-80.05261,20,20207,6,5,,,1,0,2
45683,2011061524,40.625459,-76.176403,53,53426,6,3,,,1,0,8
45719,2011060851,40.595444,-76.026007,53,53235,5,3,,,1,0,4
45740,2011061527,39.767216,-79.067013,55,55206,4,1,,,1,0,7
45766,2011059957,40.272563,-78.858627,11,11222,6,5,,,1,0,4
45841,2011060235,40.763036,-79.745731,10,10231,6,1,,,2,0,99
45901,2011060249,40.789441,-77.020215,54,54205,6,5,,,1,0,1
45933,2011060321,39.965307,-75.277978,23,23111,6,2,,,1,0,8
45937,2011061534,39.747205,-79.954312,30,30204,5,3,,,1,0,2
45984,2011057555,40.136411,-79.646078,64,64206,5,1,,,1,0,7
46022,2011060338,40.625344,-75.482579,39,39102,6,7,,,1,0,8
46039,2011058308,39.924744,-76.450275,66,66202,4,2,,,0,1,7
46084,2011059705,40.753604,-78.671355,17,17419,5,7,,,0,1,7
46165,2011060409,40.124983,-75.037777,46,46105,6,5,,,2,0,7
46200,2011059726,40.289636,-76.687967,22,22215,5,2,,,1,0,7
46224,2011061965,41.655919,-80.118678,20,20233,6,5,,,0,1,4
46245,2011061840,39.995028,-76.2044,36,36240,5,2,,,0,1,7
46282,2011059713,41.932411,-79.482529,61,61210,5,2,,,1,0,99
46390,2011061909,40.256942,-75.248008,46,46211,6,3,,,2,0,7
46493,2011058338,40.903041,-80.490037,37,37203,5,6,,,1,1,6
46502,2011060358,41.304594,-75.762281,40,40224,6,6,,,1,0,7
46516,2011059027,40.568258,-78.336071,7,7202,5,4,,,1,0,7
46543,2011058265,40.294939,-80.330681,62,62217,5,1,,,1,0,7
46546,2011058277,40.910442,-78.658392,17,17217,6,1,,,1,0,7
46549,2011057526,39.851075,-75.353374,23,23301,6,7,,,1,0,4
46559,2011061122,40.977729,-76.664076,47,47206,6,6,,,1,0,2
46602,2011058279,41.004458,-79.998028,10,10203,6,1,,,1,0,2
46609,2011057595,41.399692,-75.769,35,35216,6,7,,,1,0,7
46625,2011060504,40.990719,-75.173902,45,45402,5,4,,,1,0,8
46671,2011059597,42.194936,-79.873057,25,25214,4,5,,,2,0,7
46707,2011060443,41.750054,-80.121856,20,20212,6,2,,,1,0,0
46711,2011060507,40.06204,-74.988818,67,67301,5,3,,,0,1,0
46739,2011060508,40.614194,-80.169667,4,4411,6,2,,,1,0,7
46760,2011061142,39.916788,-79.706422,26,26214,4,7,,,1,0,8
46787,2011059668,41.285888,-75.511418,35,35205,6,6,,,1,0,0
46790,2011059682,40.457968,-80.015929,2,2301,6,6,,,1,0,1
46806,2011056853,39.955461,-75.180329,67,67301,5,2,,,1,0,2
46817,2011061144,41.097922,-79.222921,16,16218,6,2,,,2,0,7
46837,2011059133,40.055005,-78.819443,55,55220,5,6,,,1,0,4
46843,2011061925,40.493581,-79.994083,2,2114,6,6,,,1,0,4
46849,2011061210,40.151586,-77.628103,28,28207,6,1,,,1,0,7
46852,2011060512,40.716548,-75.357386,48,48215,5,3,,,1,1,2
46863,2011056856,40.034092,-75.124007,67,67301,5,3,,,1,0,4
46882,2011058990,40.205135,-79.753453,64,64216,5,7,,,1,0,0
46909,2011061280,40.128719,-79.875756,26,26401,6,4,,,1,0,4
46917,2011058357,40.243756,-76.993693,21,21103,6,6,,,1,0,4
47012,2011059623,40.73392,-75.270582,48,48212,5,3,,,1,0,1
47075,2011061218,41.202654,-78.669079,17,17228,6,4,,,1,0,7
47135,2011059761,40.074316,-75.034824,67,67301,5,3,,,0,1,8
47164,2011059762,40.085791,-74.9874,67,67301,5,3,,,0,1,8
47175,2011056816,40.024163,-75.133127,67,67301,5,2,,,0,1,8
47283,2011058304,39.952439,-77.566196,28,28203,4,6,,,0,1,7
47325,2011059282,40.579091,-75.521264,39,39103,6,6,,,1,0,8
47375,2011056495,40.110178,-74.902346,9,9101,6,5,,,1,0,0
47395,2011057104,40.09744,-75.218955,46,46108,6,6,,,1,0,8
47398,2011056418,39.951083,-75.140258,67,67301,5,1,,,1,0,7
47439,2011058472,40.616221,-75.334826,48,48301,5,1,,,1,1,7
47466,2011059224,40.604397,-75.461591,39,39301,6,5,,,1,0,5
47481,2011057107,40.790789,-75.966282,53,53428,6,4,,,0,1,1
47528,2011058535,40.244519,-75.708564,6,6240,5,3,,,2,0,7
47573,2011057949,40.256621,-76.900605,21,21412,5,6,,,1,0,4
47594,2011057873,40.039542,-79.709933,26,26205,6,7,,,1,0,0
47599,2011058746,40.525611,-76.047317,6,6238,4,7,,,1,0,7
47619,2011058614,,,17,17228,5,6,,,1,0,6
47638,2011056975,39.950772,-75.175722,67,67301,5,7,,,1,0,8
47693,2011059298,40.985525,-78.148732,17,17210,6,5,,,1,0,7
47698,2011057039,40.006127,-75.123668,67,67301,4,6,,,1,0,4
47721,2011059299,41.152507,-78.908024,33,33221,5,2,,,0,1,1
47763,2011058687,41.771109,-77.308219,58,58208,5,2,,,2,0,6
47867,2011058560,41.410242,-75.802406,35,35216,5,2,,,0,1,1
47881,2011057961,40.109909,-74.952908,9,9202,6,2,,,1,0,8
47919,2011057741,40.413092,-76.003984,6,6204,5,7,,,1,0,7
47921,2011059374,40.080679,-74.918921,9,9202,6,5,,,1,0,7
47932,2011056437,40.077245,-75.361026,46,46220,6,4,,,1,0,7
47937,2011057964,40.414533,-79.802269,2,2446,6,6,,,1,0,6
47941,2011059190,40.17246,-80.254128,62,62302,5,7,,,1,0,8
47970,2011056923,40.123054,-75.015595,67,67301,5,1,,,1,0,7
48058,2011059313,39.924103,-75.52429,23,23209,6,6,,,1,0,7
48078,2011057970,40.268195,-75.255147,46,46103,6,6,,,1,0,8
48127,2011057893,41.119751,-76.643094,47,47201,6,4,,,1,0,8
48139,2011056930,39.965057,-75.240142,67,67301,5,7,,,1,0,7
48188,2011058716,40.348482,-77.221018,50,50216,5,1,,,1,0,0
48214,2011057148,39.975602,-75.363591,23,23112,6,6,,,2,0,2
48259,2011057009,40.011071,-75.077686,67,67301,3,5,,,1,0,8
48275,2011057979,40.838294,-75.819408,13,13409,5,4,,,2,0,7
48277,2011057623,40.463967,-79.980506,2,2301,6,1,,,1,1,4
48280,2011056935,40.025781,-75.203141,67,67301,4,7,,,1,0,1
48286,2011059333,40.068623,-76.803643,66,66204,6,4,,,1,0,7
48322,2011056390,39.761212,-76.5957,66,66428,4,3,,,1,0,4
48336,2011056937,40.002834,-75.128333,67,67301,5,2,,,0,1,8
48341,2011058516,41.931731,-78.017978,52,52213,5,1,,,1,0,0
48355,2011057915,40.46988,-76.932329,22,22405,6,6,,,0,1,4
48364,2011056938,39.995778,-75.159142,67,67301,5,7,,,0,1,7
48376,2011057836,40.409899,-80.005193,2,2301,6,1,,,1,0,7
48383,2011057916,40.052905,-76.044679,36,36232,5,1,,,1,0,7
48436,2011058663,39.917472,-80.489399,30,30216,6,1,,,2,0,4
48463,2011057853,40.453862,-79.894091,2,2301,5,3,,,1,0,1
48496,2011058728,39.779857,-76.669235,66,66213,6,5,,,1,0,2
48536,2011058511,39.983668,-79.63065,26,26204,6,4,,,1,0,4
48604,2011057097,41.892176,-80.359005,25,25401,6,5,,,1,0,2
48644,2011057637,41.121113,-79.185852,33,33408,5,1,,,2,0,4
48652,2011058527,40.400834,-77.264526,50,50216,6,6,,,1,0,7
48678,2011058885,40.084966,-75.093488,46,46101,6,4,,,1,0,8
48725,2011065188,40.323305,-75.933958,6,6301,6,2,,,1,0,4
48736,2011056624,40.555029,-79.971189,2,2207,6,5,,,1,0,4
48747,2011065112,39.907931,-76.121526,36,36216,6,1,,,1,0,4
48776,2011063546,40.120148,-75.338019,46,46413,5,5,,,0,1,0
48835,2011062851,39.991534,-75.989946,36,36232,6,4,,,1,0,7
48846,2011058083,39.865335,-75.271454,23,23109,6,5,,,1,0,0
48857,2011058221,40.464271,-79.900629,2,2301,6,2,,,1,0,4
48873,2011057314,40.080834,-75.1699,67,67301,5,2,,,1,0,4
48902,2011058085,40.008533,-75.423943,23,23208,5,7,,,0,1,4
48990,2011058908,40.157164,-80.141517,62,62227,3,5,,,1,0,8
