,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
30477,2023036943,40.404848,-79.538685,64,64214,4,1,915.0,,1,0,1
30482,2023043056,40.601932,-75.490011,39,39301,5,1,1145.0,,1,0,8
30526,2023039130,40.01601,-75.969163,36,36232,4,4,1644.0,,1,0,0
30543,2023039162,40.230974,-76.336855,36,36217,4,7,955.0,,1,0,0
30632,2023030779,39.867608,-75.291605,23,23109,3,3,827.0,,1,0,8
30663,2023036464,40.608833,-75.500417,39,39301,4,3,803.0,,1,0,4
30665,2023041502,40.289209,-76.986799,21,21103,4,4,1300.0,,1,0,1
30666,2023040992,40.503167,-78.636444,11,11420,5,1,203.0,,1,0,2
30679,2023048341,41.179834,-75.72468,40,40201,5,4,1248.0,,0,1,7
30738,2023040835,40.049142,-76.392117,36,36214,4,7,1405.0,,1,0,4
30827,2023040569,40.150083,-74.960389,9,9212,1,1,5.0,,0,1,4
30881,2023042215,40.556189,-75.476194,39,39301,5,1,1700.0,,1,0,0
30889,2023030490,40.031073,-75.079439,67,67301,4,7,525.0,,1,0,4
30935,2023034466,40.572685,-80.188021,2,2480,4,6,1519.0,,1,0,7
30959,2023038637,40.333027,-79.548701,64,64209,4,7,1524.0,,0,1,4
30981,2023048132,39.962724,-75.246709,67,67301,5,7,702.0,,0,1,8
30989,2023037860,39.939389,-75.223333,67,67301,4,6,2345.0,,1,0,8
31000,2023039516,40.302686,-75.291175,9,9210,4,7,1355.0,,1,0,4
31019,2023029657,40.126348,-79.293693,64,64205,3,5,809.0,,1,0,98
31073,2023049337,39.829884,-75.44275,23,23110,6,1,1241.0,,1,0,1
31097,2023034219,39.846933,-75.375405,23,23301,4,3,1305.0,,1,1,4
31110,2023041458,40.989308,-80.319254,37,37301,4,4,247.0,,1,0,7
31136,2023041733,40.003919,-75.149187,67,67301,4,3,1717.0,,1,0,4
31151,2023047310,39.959903,-75.223858,67,67301,5,5,2115.0,,0,1,4
31163,2023026925,40.488651,-79.923477,2,2301,3,5,2203.0,,1,0,5
31224,2023024939,40.440496,-79.989677,2,2301,3,6,2136.0,,1,0,8
31249,2023035822,40.008359,-75.151326,67,67301,4,7,1110.0,,1,0,7
31294,2023048306,40.675262,-76.023084,53,53207,5,5,1830.0,,1,0,4
31323,2023048281,40.835448,-75.595904,13,13212,5,1,1452.0,,1,2,2
31334,2023047898,39.786301,-76.715508,66,66226,3,1,1801.0,,1,0,7
31371,2023048107,40.951056,-79.74153,10,10413,5,2,2316.0,,1,0,0
31387,2023036141,39.743109,-79.114011,55,55206,4,7,2342.0,,1,0,7
31397,2023034801,40.438611,-79.986806,2,2301,4,2,2130.0,,1,0,2
31401,2023045497,39.910585,-77.151667,1,1219,5,3,1215.0,,0,1,7
31439,2023047938,41.318792,-80.23167,43,43205,5,2,2130.0,,1,0,4
31489,2023050770,40.325381,-76.791728,22,22208,5,5,140.0,,0,3,7
31492,2023047516,41.651339,-75.400203,63,63205,4,5,1612.0,,1,0,6
31537,2023043868,40.246316,-75.090653,9,9228,5,1,1110.0,,1,0,4
31544,2023045165,40.123617,-76.21384,36,36238,5,2,653.0,,1,0,8
31593,2023048125,40.296024,-78.908979,11,11301,5,4,1515.0,,1,0,4
31595,2023048596,40.562382,-78.448783,7,7210,5,7,2016.0,,1,0,7
31613,2023048635,40.11692,-76.251224,36,36101,5,2,1901.0,,1,0,7
31634,2023048298,41.13888,-79.681627,3,3209,5,4,1312.0,,1,0,7
31658,2023048009,40.080783,-75.028366,67,67301,5,3,727.0,,1,0,7
31690,2023048901,40.987526,-76.031472,40,40230,5,3,1649.0,,1,0,1
31707,2023050403,40.298764,-74.989172,9,9224,4,5,856.0,,1,0,7
31753,2023041427,40.215578,-75.500716,46,46222,5,7,730.0,,1,0,4
31757,2023048322,39.723239,-77.304801,1,1206,5,2,1537.0,,1,0,7
31764,2023034986,40.46212,-80.030732,2,2301,4,5,2032.0,,3,0,4
31774,2023040990,41.488389,-75.708417,35,35404,5,1,3.0,,1,0,7
31801,2023035295,39.966394,-75.207559,67,67301,4,5,1340.0,,1,0,8
31820,2023050784,40.935778,-75.313889,45,45205,5,6,2333.0,,1,0,0
31830,2023034405,39.9837,-75.184783,67,67301,4,3,1631.0,,1,0,4
31857,2023039156,40.375413,-76.30336,38,38405,4,6,1315.0,,1,0,4
31866,2023050790,40.380954,-77.303707,50,50216,5,4,1247.0,,1,0,4
31867,2023047543,41.574247,-75.491638,35,35301,5,3,1828.0,,1,0,7
31881,2023038902,40.345741,-75.144333,9,9219,5,3,1119.0,,1,0,6
31911,2023047955,40.080635,-79.326935,64,64205,5,3,1949.0,,1,0,0
31912,2023048454,41.514979,-77.127421,41,41215,5,4,137.0,,1,0,7
31922,2023047444,40.011485,-75.23458,46,46104,5,5,2301.0,,2,0,2
31943,2023037094,39.955985,-75.205082,67,67301,4,3,1253.0,,1,0,1
31949,2023048220,40.315228,-78.965704,11,11432,6,5,1723.0,,1,0,7
31959,2023033497,41.123233,-78.766713,17,17301,4,7,1622.0,,1,0,8
31974,2023047156,40.319779,-75.935694,6,6301,5,1,2340.0,,0,1,4
32029,2023040299,40.195056,-75.081556,9,9226,5,6,1314.0,,1,0,8
32080,2023048373,40.403336,-75.091114,9,9219,5,1,1640.0,,1,0,4
32097,2023048299,41.745297,-75.832817,57,57205,5,4,1423.0,,0,1,0
32110,2023039611,39.892289,-79.843513,26,26207,5,4,1543.0,,0,1,4
32153,2023041807,40.332877,-75.459213,46,46210,5,3,2100.0,,1,0,4
32158,2023043502,40.612351,-75.366354,48,48301,5,6,1854.0,,1,0,4
32182,2023046928,40.318278,-78.912444,11,11301,5,7,514.0,,1,0,7
32191,2023041632,40.606081,-79.604236,64,64201,5,4,1428.0,,1,0,4
32236,2023049853,40.209508,-75.013336,9,9218,5,1,1611.0,,1,0,7
32256,2023041136,40.150917,-75.142304,46,46109,5,3,657.0,,1,0,4
32257,2023047503,39.876178,-75.28062,23,23109,3,6,1750.0,,2,0,7
32290,2023048282,41.814322,-79.122372,61,61214,5,1,1952.0,,1,0,7
32293,2023046691,39.865329,-75.371967,23,23301,5,6,1200.0,,1,0,5
32357,2023047678,40.346334,-79.973381,2,2403,5,3,1920.0,,1,0,4
32394,2023029320,40.554298,-79.589457,64,64219,3,6,1854.0,,2,0,4
32401,2023049192,39.952174,-75.14523,67,67301,5,3,1114.0,,1,0,8
32423,2023043902,40.59625,-75.499194,39,39301,5,6,1931.0,,1,0,0
32457,2023045293,40.668972,-80.101389,2,2212,5,2,1104.0,,1,0,7
32478,2023048081,40.023566,-77.129381,1,1211,5,5,320.0,,1,0,7
32495,2023031826,40.681523,-76.892649,54,54204,4,1,2015.0,,1,0,4
32534,2023033203,40.460583,-80.108083,2,2126,4,7,944.0,,1,0,7
32540,2023029433,40.456882,-79.998488,2,2301,4,1,1846.0,,1,0,7
32582,2023036183,40.829593,-76.738486,49,49213,4,6,1541.0,,0,1,7
32589,2023047766,39.82773,-79.596692,26,26224,5,3,1014.0,,1,0,7
32595,2023029747,41.425003,-75.671589,35,35302,4,3,224.0,,1,0,7
32609,2023037363,40.026247,-75.117348,67,67301,3,3,2158.0,,2,1,4
32612,2023039332,39.961694,-75.602472,15,15414,5,3,13.0,,3,0,7
32690,2023029707,39.944661,-75.165335,67,67301,4,7,2307.0,,0,1,8
32695,2023047927,40.375804,-78.180484,31,31213,5,5,1800.0,,0,1,2
32706,2023050619,39.940622,-76.633992,66,66233,5,6,1525.0,,1,0,8
32731,2023027892,40.277846,-75.249246,46,46103,5,6,1054.0,,1,0,4
32768,2023009973,40.1529,-76.602396,36,36407,1,5,1604.0,,1,0,4
32809,2023035544,40.007104,-75.193072,67,67301,4,5,1200.0,,1,0,1
32847,2023029875,40.860896,-75.646289,13,13203,3,4,1446.0,,0,1,2
32863,2023049117,41.038564,-78.755264,17,17207,5,1,534.0,,1,0,7
32879,2023007623,39.923425,-77.461764,1,1205,1,1,506.0,,1,0,7
32880,2023028694,40.630242,-76.548735,53,53213,3,1,1537.0,,1,0,0
32881,2023029348,40.159849,-74.831972,9,9208,4,7,1918.0,,0,1,4
32911,2023018512,41.409942,-75.657289,35,35302,2,1,1742.0,,1,0,2
32914,2023030363,41.003355,-77.406022,18,18215,3,7,1850.0,,0,1,0
32916,2023016625,40.183791,-75.540856,46,46419,2,6,1907.0,,2,0,1
32921,2023042206,40.614403,-75.479575,39,39301,5,6,1959.0,,1,0,1
32940,2023021687,39.991942,-78.382269,5,5226,3,3,1450.0,,1,0,8
33003,2023047062,40.42705,-75.336414,9,9220,5,6,1617.0,,1,0,4
33009,2023049667,40.300881,-76.820913,22,22208,5,6,1022.0,,1,0,8
33035,2023037687,40.07539,-75.041848,67,67301,4,7,1930.0,,1,0,8
33048,2023030703,41.411131,-76.706051,56,56207,4,1,840.0,,1,0,7
33084,2023009522,41.051525,-76.248459,19,19402,1,7,1534.0,,1,0,1
33094,2023047439,40.055961,-75.33834,46,46104,5,5,2326.0,,1,0,7
33116,2023049702,41.073457,-75.571816,45,45216,5,2,1315.0,,3,0,4
33118,2023047493,40.55004,-79.739583,64,64306,5,3,1750.0,,1,0,8
33119,2023050037,40.580086,-79.71195,64,64306,5,3,1332.0,,1,0,1
33139,2023028776,40.027978,-78.513476,5,5201,2,2,300.0,,1,0,0
33170,2023035932,39.956721,-75.223548,67,67301,4,5,1924.0,,1,0,4
33210,2023029638,40.089547,-77.848034,31,31207,3,4,1423.0,,0,1,6
33262,2023019823,40.511132,-80.128188,2,2110,3,4,510.0,,1,0,7
33265,2023037280,40.368842,-75.649287,6,6101,4,5,535.0,,1,0,4
33301,2023010907,40.168403,-80.240466,62,62302,1,3,2340.0,,1,0,2
33304,2023028783,41.018391,-78.336618,17,17206,3,6,2025.0,,0,1,0
33313,2023029523,40.31125,-75.612046,46,46201,3,1,1817.0,,1,0,2
33329,2023029611,40.965208,-76.616196,47,47401,3,5,1523.0,,1,0,4
33337,2023045589,40.190044,-75.10315,9,9226,5,4,1525.0,,1,0,4
33366,2023046930,40.27331,-76.000677,6,6103,5,7,2006.0,,1,0,7
33384,2023027197,40.620042,-80.231356,4,4102,3,7,302.0,,1,0,7
33406,2023032836,40.297331,-75.282401,46,46103,4,1,426.0,,1,0,7
33411,2023016617,40.116323,-75.34682,46,46413,2,2,1225.0,,1,0,4
33437,2023019124,40.113264,-74.9619,9,9202,2,3,740.0,,1,0,7
33466,2023023504,40.025787,-75.132824,67,67301,2,7,258.0,,1,0,4
33469,2023030678,41.147933,-79.087035,33,33217,3,7,206.0,,1,0,7
33480,2023043059,40.615028,-75.471306,39,39301,5,1,2146.0,,1,0,4
33483,2023047505,41.075942,-78.836861,33,33222,4,4,109.0,,0,1,7
33498,2023035088,40.233124,-75.238656,46,46211,4,4,2037.0,,0,1,4
33505,2023048485,39.961573,-77.674978,28,28205,5,2,1421.0,,1,0,4
33522,2023014009,40.321642,-75.934418,6,6301,2,7,556.0,,1,0,2
33562,2023047518,39.851072,-77.172936,1,1219,4,2,807.0,,0,1,7
33591,2023050199,41.060634,-75.907372,40,40207,4,5,2254.0,,0,1,4
33592,2023039844,40.243946,-75.636751,46,46416,5,5,719.0,,1,0,1
33605,2023026381,40.596669,-75.486022,39,39301,3,4,1934.0,,1,0,8
33707,2023029629,40.18814,-75.212977,46,46207,2,6,2326.0,,0,1,7
33727,2023045072,40.269403,-75.467636,46,46206,5,7,1211.0,,1,0,4
33743,2023027348,40.122672,-75.438021,46,46208,3,7,1955.0,,1,0,7
33763,2023030351,40.659963,-75.209055,48,48217,3,5,914.0,,0,1,7
33771,2023036123,40.894744,-75.312869,45,45205,3,4,1043.0,,0,3,7
33802,2023015774,40.330759,-76.425825,38,38301,2,4,1340.0,,2,0,2
33846,2023024426,40.242583,-77.1235,21,21206,3,4,1553.0,,1,0,8
33859,2023029659,40.3032,-79.578096,64,64209,3,7,136.0,,1,0,7
33883,2023017735,40.138972,-75.119611,46,46101,2,3,1746.0,,1,0,4
33898,2023020642,40.024659,-79.053579,55,55221,3,4,1535.0,,1,0,4
33926,2023029656,39.971451,-78.070619,29,29206,3,4,1632.0,,2,0,4
33927,2023026984,40.256001,-76.865445,22,22301,3,4,1754.0,,1,0,4
33930,2023028571,40.742355,-75.347041,48,48203,3,5,1925.0,,2,0,7
33986,2023029633,40.1874,-76.656611,22,22207,2,5,1928.0,,0,1,7
33993,2023028779,41.247435,-78.746516,33,33218,2,1,1930.0,,0,1,2
34014,2023019989,41.905208,-79.238264,61,61204,3,4,1500.0,,1,0,4
34047,2023025493,39.929536,-75.180349,67,67301,3,5,329.0,,1,0,4
34073,2023024708,40.278729,-76.64703,22,22202,3,7,1507.0,,1,0,4
34087,2023034503,40.009915,-75.60592,15,15254,4,4,802.0,,1,0,7
34105,2023023332,40.123511,-76.477055,36,36230,2,3,1743.0,,2,0,4
34127,2023037358,40.032186,-75.105978,67,67301,4,2,2216.0,,0,1,8
34158,2023027113,39.959319,-75.17337,67,67301,3,4,1303.0,,1,0,5
34160,2023030078,41.868518,-75.713824,57,57222,3,7,918.0,,0,1,7
34176,2023035585,41.396639,-75.622903,35,35302,4,1,330.0,,0,1,7
34204,2023026713,40.648971,-75.409796,48,48206,3,4,604.0,,1,0,4
34219,2023020429,39.993251,-75.149254,67,67301,2,5,105.0,,1,0,8
34239,2023034368,40.860384,-79.445743,3,3202,4,2,1040.0,,1,0,1
34267,2023035297,40.027342,-75.112822,67,67301,4,1,222.0,,0,1,8
34281,2023030357,40.191122,-79.989212,62,62205,3,3,1549.0,,1,0,0
34298,2023018936,39.913476,-76.124964,36,36216,1,6,1817.0,,1,0,8
34302,2023036543,41.385244,-79.848602,60,60218,4,5,1423.0,,0,1,1
34375,2023025384,40.573512,-75.480813,39,39301,3,1,102.0,,1,0,7
34397,2023014029,40.686618,-78.805894,11,11224,2,3,827.0,,1,0,2
34404,2023029031,40.091418,-75.373215,46,46220,4,7,1815.0,,1,0,0
34409,2023036965,40.114528,-75.762056,15,15241,4,6,1149.0,,1,0,1
34420,2023025755,40.141352,-75.11714,46,46101,3,2,1340.0,,1,0,4
34424,2023035386,39.993079,-75.147887,67,67301,3,1,510.0,,1,0,8
34459,2023029193,39.956423,-76.834394,66,66205,3,3,458.0,,1,0,4
34480,2023033177,39.924078,-75.245498,67,67301,4,5,1052.0,,0,1,8
34540,2023026191,40.477333,-80.28446,2,2203,3,4,1536.0,,1,1,2
34597,2023028767,41.212708,-75.838217,40,40417,1,5,1914.0,,1,0,4
34672,2023020431,40.007371,-75.15154,67,67301,2,7,135.0,,1,0,7
34673,2023027602,39.725708,-79.817442,26,26220,2,3,1549.0,,4,0,5
34677,2023024640,40.338389,-75.922909,6,6301,3,6,320.0,,1,0,8
34692,2023029619,40.001929,-76.616723,66,66212,3,1,1054.0,,1,0,4
34707,2023028674,40.224495,-74.961749,9,9216,3,6,1622.0,,1,0,8
34737,2023035110,40.169519,-76.828441,66,66208,4,6,1322.0,,1,0,98
34757,2023036797,40.005373,-75.242988,46,46104,4,2,343.0,,1,0,7
34770,2023030902,40.237636,-76.960919,21,21103,3,4,1733.0,,1,0,4
34788,2023022738,40.263792,-76.849172,22,22301,3,1,1720.0,,1,0,8
34838,2023036105,42.129531,-80.071673,25,25302,4,6,2120.0,,1,0,8
34923,2023035866,40.898679,-78.698621,17,17217,3,4,1448.0,,0,1,7
34950,2023016799,39.915122,-75.191976,67,67301,2,1,444.0,,1,0,1
34997,2023026092,40.594594,-75.464199,39,39301,3,3,1731.0,,1,0,8
35047,2023059545,40.031272,-75.2692,46,46104,6,5,1607.0,,1,0,2
35082,2023034210,40.414472,-79.85325,2,2411,4,3,1452.0,,1,0,8
35093,2023027575,40.372685,-79.814843,2,2111,3,6,1655.0,,2,0,6
35095,2023061188,39.907184,-75.326322,23,23416,7,2,2146.0,,1,0,8
35121,2023061327,39.991686,-77.203103,1,1220,6,5,1638.0,,1,0,7
35182,2023061945,39.992661,-75.110882,67,67301,7,3,226.0,,0,1,8
35203,2023050590,40.109194,-76.834861,66,66220,5,1,1759.0,,1,0,7
35282,2023021868,42.114316,-80.050427,25,25302,3,4,1535.0,,1,1,4
35322,2023049970,40.588182,-77.297461,34,34213,6,7,1059.0,,1,0,4
35333,2023017145,40.234787,-77.380602,21,21217,2,4,1344.0,,1,0,7
35340,2023059227,40.126544,-76.305083,36,36235,7,7,1420.0,,1,0,4
35405,2023057507,39.902444,-76.608779,66,66424,5,6,1909.0,,1,0,4
35417,2023014561,39.816805,-77.030911,1,1203,2,1,1408.0,,1,0,7
35462,2023060153,41.323093,-75.558801,35,35220,6,7,626.0,,0,1,7
35469,2023061068,41.078101,-75.02783,45,45207,7,3,1244.0,,2,0,4
35492,2023063913,40.158264,-76.266789,36,36235,7,6,932.0,,1,0,8
35501,2023029519,39.918779,-75.297319,23,23401,2,4,2309.0,,1,0,8
35529,2023029824,40.528735,-77.392129,34,34403,4,7,1612.0,,1,0,4
35533,2023036863,40.143561,-76.451919,36,36230,3,7,1406.0,,0,1,7
35538,2023057375,40.118222,-75.351722,46,46413,6,2,2230.0,,0,1,6
35540,2023059660,39.981785,-76.745142,66,66301,7,5,111.0,,0,1,8
35550,2023060431,40.022416,-75.084414,67,67301,7,6,732.0,,1,0,4
35574,2023042837,39.931405,-76.812728,66,66231,5,1,1855.0,,1,0,2
35596,2023049613,40.264971,-76.437406,38,38402,5,7,1759.0,,1,0,5
35618,2023016389,40.261261,-76.856357,22,22301,2,1,1454.0,,1,0,4
35624,2023056627,40.243045,-75.915663,6,6233,6,2,1150.0,,4,0,7
35627,2023049341,40.336993,-76.419129,38,38301,6,1,1119.0,,1,0,1
35637,2023056987,41.422086,-78.729363,24,24402,6,3,1503.0,,1,0,8
35658,2023059207,39.94227,-75.333335,23,23108,7,4,1538.0,,0,1,4
35685,2023061235,40.441797,-75.875239,6,6222,6,1,1332.0,,1,0,4
35700,2023025043,40.336844,-75.911747,6,6301,3,7,1545.0,,1,0,7
35736,2023059682,40.135694,-77.373018,21,21219,5,2,1223.0,,0,1,4
35756,2023061272,40.005743,-76.684507,66,66227,6,6,1122.0,,1,0,4
35758,2023058846,40.411978,-76.930579,22,22204,6,6,1733.0,,1,0,0
35772,2023047725,42.045022,-80.093219,25,25216,5,1,619.0,,1,0,1
35777,2023071832,40.569106,-79.12756,32,32223,6,3,611.0,,0,1,1
35779,2023029627,41.396641,-75.667949,35,35302,4,2,1949.0,,1,0,8
35802,2023060649,40.366731,-75.172693,9,9219,7,1,1254.0,,2,0,2
35807,2023022582,40.369919,-79.784399,2,2111,3,4,1608.0,,1,0,1
35812,2023061336,40.684393,-76.180565,53,53420,7,1,1510.0,,1,0,7
35818,2023054966,40.326944,-76.087917,6,6424,6,4,911.0,,1,0,8
35820,2023060332,39.958475,-75.225184,67,67301,7,7,149.0,,1,1,4
35828,2023060783,40.693227,-79.991429,10,10201,7,5,1647.0,,1,0,1
35844,2023032132,40.531862,-79.614793,64,64219,4,2,1532.0,,0,1,7
35854,2023061705,40.544295,-78.093678,31,31219,6,2,524.0,,0,1,7
35873,2023062042,40.217592,-74.816656,9,9211,5,4,1712.0,,1,0,8
35895,2023030365,40.478787,-75.498205,39,39210,3,7,1.0,,1,0,7
35897,2023028167,40.263786,-76.887906,22,22301,3,6,30.0,,1,0,5
35909,2023035316,40.348822,-75.917758,6,6301,4,7,20.0,,1,0,4
35930,2023045672,40.219993,-80.465719,62,62214,5,1,1825.0,,1,0,7
35937,2023059516,40.485649,-80.052899,2,2404,6,6,51.0,,0,1,7
35959,2023047242,40.819947,-75.201764,48,48216,5,4,1315.0,,1,0,7
35961,2023062100,40.138435,-80.164733,62,62201,6,7,2149.0,,0,1,4
35994,2023055837,40.082317,-75.404566,46,46220,6,7,1216.0,,1,0,8
35999,2023054291,39.831899,-75.387963,23,23301,6,6,1901.0,,0,1,4
36001,2023061368,39.946321,-75.159486,67,67301,6,5,2252.0,,1,0,8
36014,2023055082,40.284371,-75.871608,6,6233,6,7,2143.0,,2,0,2
36020,2023061476,41.774333,-80.365242,20,20223,7,7,1831.0,,1,0,7
36044,2023055907,40.353783,-78.409135,7,7213,5,1,1853.0,,1,0,4
36081,2023059132,41.421578,-78.583848,24,24301,6,2,2347.0,,1,0,1
36089,2023036993,40.848423,-77.609239,14,14207,4,4,755.0,,1,0,1
36131,2023047228,40.408722,-79.823611,2,2467,5,2,1144.0,,1,0,7
36133,2023061694,40.005194,-75.194803,67,67301,6,4,2335.0,,1,1,7
36141,2023021410,40.25371,-76.829248,22,22102,3,5,1059.0,,1,0,4
36143,2023029149,40.327056,-77.020601,50,50213,3,3,1157.0,,1,0,7
36163,2023061169,40.273222,-76.078861,6,6237,6,1,2123.0,,0,1,98
36189,2023061636,40.278642,-76.897117,22,22301,6,6,1348.0,,1,0,8
36248,2023039305,40.242816,-75.569557,46,46205,4,5,1618.0,,1,1,5
36253,2023060436,40.838486,-75.245869,48,48213,7,7,1338.0,,1,0,4
36280,2023044392,42.124176,-80.086348,25,25302,5,6,636.0,,1,0,4
36289,2023061329,39.864792,-76.976689,1,1201,6,6,1758.0,,1,0,2
36319,2023070740,41.759204,-77.100836,58,58206,7,5,2039.0,,0,1,7
36322,2023061787,42.121986,-80.112439,25,25302,7,4,2010.0,,1,0,4
36323,2023057075,41.422301,-78.52134,24,24301,6,4,1256.0,,1,0,7
36340,2023056369,40.451544,-75.962058,6,6228,6,1,1411.0,,1,0,0
36394,2023050598,39.821077,-76.973572,66,66413,5,2,1654.0,,1,0,1
36403,2023042728,40.310389,-75.930972,6,6301,5,1,1342.0,,0,1,7
36445,2023060144,41.901855,-76.015769,57,57209,5,4,2300.0,,1,0,7
36464,2023061966,40.595567,-77.568677,44,44403,7,4,1542.0,,1,0,2
36501,2023060915,41.170951,-79.720826,10,10202,7,3,18.0,,1,0,7
36517,2023047774,40.0,-79.985139,2,2473,5,3,1103.0,,1,0,4
36526,2023060705,40.855716,-76.000153,53,53225,7,4,1544.0,,1,0,4
36554,2023046296,40.405303,-79.990878,2,2301,5,1,200.0,,1,0,7
36575,2023047741,40.145408,-80.326058,62,62203,5,5,2032.0,,1,0,7
36581,2023060055,,,62,62405,6,5,2036.0,,0,1,7
36640,2023057078,40.333561,-75.947876,6,6427,6,4,1255.0,,1,0,8
36656,2023059699,41.931168,-79.670878,25,25221,6,2,1426.0,,0,1,6
36677,2023045411,40.461275,-79.812836,2,2113,5,2,1741.0,,1,0,4
36680,2023062097,39.881949,-75.542463,23,23204,5,2,1922.0,,2,0,4
36694,2023045601,40.4286,-79.977198,2,2301,5,2,2333.0,,1,0,8
36711,2023055133,39.98202,-76.694797,66,66227,5,5,1901.0,,1,0,4
36715,2023050024,40.017612,-75.451755,15,15215,5,6,910.0,,1,0,8
36730,2023060929,41.189143,-79.488184,16,16202,7,6,1426.0,,1,0,7
36745,2023072304,40.241339,-75.575119,46,46205,8,7,32.0,,1,0,0
36753,2023046147,40.265734,-80.092905,62,62222,5,5,650.0,,1,0,7
36758,2023060932,40.968569,-79.023981,33,33212,7,6,1930.0,,1,0,7
36776,2023061164,40.253764,-75.659578,46,46416,7,2,1904.0,,1,0,7
36787,2023062064,41.174358,-75.361794,45,45203,4,6,2359.0,,1,1,7
36801,2023047450,40.931897,-78.0,14,14219,5,7,1225.0,,1,0,7
36849,2023061140,40.261918,-76.906175,21,21412,7,1,1300.0,,2,0,2
36857,2023066895,40.177069,-75.553804,15,15413,7,6,1326.0,,1,0,4
36858,2023061342,40.509121,-76.14131,6,6242,7,3,1300.0,,0,1,5
36895,2023056502,40.602128,-78.132873,31,31223,6,1,1852.0,,1,0,7
36930,2023071028,41.195308,-80.116558,43,43219,7,2,1226.0,,0,1,1
36946,2023059915,39.78686,-76.914356,66,66232,7,3,1137.0,,1,0,1
36957,2023062103,40.72415,-75.531202,39,39207,6,7,2121.0,,0,1,8
36968,2023053484,40.299518,-75.585181,46,46212,6,1,2056.0,,0,1,4
36986,2023064082,40.072623,-76.395065,36,36214,7,4,910.0,,1,0,4
37003,2023060817,40.237198,-76.972022,21,21103,6,1,2046.0,,1,0,4
37005,2023056772,40.274754,-78.920069,55,55205,6,3,1414.0,,0,1,1
37025,2023060266,40.252711,-74.985464,9,9230,4,6,1737.0,,0,1,2
37034,2023072701,39.985789,-75.111556,67,67301,7,3,2341.0,,0,1,8
37103,2023068730,40.238162,-75.090685,9,9228,7,1,730.0,,1,0,7
37121,2023046737,40.36304,-79.984876,2,2413,5,6,1708.0,,2,0,4
37130,2023058292,40.779474,-75.370832,48,48211,7,7,1004.0,,0,1,4
37141,2023069163,39.961634,-75.394911,23,23112,8,6,733.0,,1,0,7
37148,2023057607,,,35,35218,6,6,41.0,,1,0,7
37149,2023058385,40.112343,-75.150513,46,46101,6,3,1612.0,,1,0,1
37163,2023018514,39.945689,-76.829169,66,66205,2,1,1411.0,,1,0,4
37200,2023061571,39.951865,-75.91176,15,15218,6,4,1813.0,,2,0,7
37201,2023060873,40.442057,-79.800171,2,2113,5,2,1022.0,,1,0,1
37224,2023054853,40.185864,-78.114812,31,31230,6,1,1149.0,,1,0,4
37233,2023060505,40.464623,-79.933905,2,2301,7,1,1713.0,,1,0,1
37258,2023046504,40.43594,-79.995528,2,2301,5,4,2144.0,,1,0,8
37275,2023060029,39.860084,-76.620764,66,66222,4,5,2127.0,,0,1,7
37309,2023060379,39.995929,-75.197359,67,67301,5,2,143.0,,2,0,1
37321,2023060661,40.116855,-77.336661,21,21210,6,1,1604.0,,1,0,0
37380,2023053334,40.439722,-75.945702,6,6228,6,1,2339.0,,2,0,7
37402,2023061878,40.429475,-79.877118,2,2426,6,5,109.0,,1,0,1
37432,2023072241,40.059114,-75.044722,67,67301,7,7,2325.0,,0,1,4
37442,2023047045,40.472806,-79.954556,2,2301,5,1,1415.0,,1,0,7
37443,2023047205,40.409442,-79.963161,2,2301,5,6,1402.0,,1,0,7
37447,2023057130,40.066157,-75.144198,46,46102,6,7,2012.0,,1,0,7
37470,2023060776,40.600874,-79.870798,2,2220,7,7,1614.0,,1,0,7
37478,2023045774,39.966676,-76.723041,66,66301,5,3,1641.0,,1,0,7
37479,2023061460,39.87066,-75.504524,23,23204,6,6,1612.0,,2,0,4
37497,2023060878,40.579708,-75.728478,39,39213,6,5,1402.0,,1,1,4
37516,2023066626,40.228138,-76.551483,38,38213,7,6,1114.0,,1,0,4
37524,2023058084,40.981448,-78.234373,17,17224,6,5,1600.0,,1,0,4
37537,2023056512,40.772726,-75.31918,48,48203,6,2,1946.0,,1,0,7
37570,2023067584,40.227575,-76.37569,36,36227,7,6,1947.0,,1,0,7
37572,2023071323,40.570279,-78.130626,31,31216,8,4,2050.0,,1,0,7
37600,2023066663,39.807744,-75.775572,15,15225,7,5,733.0,,1,0,0
37616,2023060482,39.96577,-76.825194,66,66205,6,1,2147.0,,2,0,4
37625,2023066882,40.284674,-75.262269,46,46103,7,6,1813.0,,1,0,8
37643,2023056506,40.292012,-79.223853,64,64210,6,1,2006.0,,1,0,7
37649,2023067879,40.954173,-75.978963,40,40301,8,3,1757.0,,1,0,4
37651,2023072846,40.352124,-76.715906,22,22219,8,7,1750.0,,1,0,4
37664,2023066706,39.930761,-75.145956,67,67301,6,2,1651.0,,0,1,0
37680,2023071270,40.184697,-77.255446,21,21219,7,3,1901.0,,0,1,7
37700,2023052372,40.782352,-77.876911,14,14206,6,2,1843.0,,1,0,7
37709,2023066427,40.898858,-75.460139,45,45210,6,1,312.0,,1,0,7
37718,2023072465,40.04063,-76.252829,36,36215,7,7,1809.0,,0,1,4
