,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,HOUR_OF_DAY,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
48820,2020060449,40.690999,-75.6085,39,39207,7,3,,,1,0,4
48852,2020039872,40.762991,-77.144899,54,54202,5,3,,,1,0,1
48912,2020026108,41.05483,-75.094149,45,45207,2,4,,,1,0,6
48934,2020056327,40.387186,-79.804984,2,2424,7,6,,,1,0,7
48962,2020009396,40.005213,-76.295353,36,36240,1,3,,,1,0,8
48975,2020006108,40.82366,-75.980537,53,53225,1,2,,,1,0,4
49011,2020015384,40.056736,-75.046864,67,67301,2,1,,,1,0,4
49052,2020056408,40.216103,-79.98492,62,62228,6,7,,,0,1,4
49071,2020058090,40.023722,-75.132503,67,67301,7,6,,,1,1,7
49113,2020020942,39.990777,-75.589579,15,15247,2,7,,,1,0,0
49216,2020022639,40.257451,-75.214089,46,46211,2,4,,,2,0,4
49249,2020056332,40.499933,-80.058653,2,2404,7,2,,,2,1,7
49257,2020057929,40.420609,-76.544198,38,38215,7,4,,,1,0,1
49271,2020057931,41.748424,-79.940677,20,20217,7,6,,,1,0,98
49277,2020023163,40.653986,-76.097773,53,53419,2,6,,,1,0,8
49306,2020014268,42.135208,-80.026347,25,25302,2,5,,,1,0,4
49320,2020057605,40.679704,-78.646884,11,11206,7,5,,,0,1,7
49348,2020004261,40.046502,-76.296672,36,36301,1,1,,,2,0,8
49366,2020058585,41.145361,-78.544861,17,17227,7,6,,,1,1,1
49390,2020056296,40.148282,-76.817437,66,66220,6,1,,,1,1,7
49428,2020051758,40.296962,-76.824853,22,22208,6,7,,,1,0,4
49437,2020057535,42.214426,-79.897769,25,25214,6,5,,,0,1,7
49460,2020057229,41.849775,-76.489023,8,8221,7,4,,,1,0,4
49489,2020058269,40.533951,-78.193029,7,7204,6,4,,,0,1,7
49513,2020017653,39.975396,-75.189907,67,67301,2,6,,,1,0,4
49525,2020057009,40.877873,-76.788881,49,49302,7,4,,,1,0,1
49573,2020056475,39.916291,-75.304914,23,23111,7,6,,,1,0,4
49577,2020026890,40.426518,-79.893013,2,2301,3,1,,,1,0,5
49596,2020057524,41.552211,-75.230851,63,63222,6,7,,,1,0,7
49607,2020018015,39.962858,-75.202348,67,67301,2,6,,,1,0,5
49614,2020064094,41.235847,-74.907749,51,51202,6,6,,,1,0,0
49647,2020023856,40.463356,-79.953943,2,2301,3,3,,,1,0,8
49690,2020018692,40.318384,-75.317011,46,46421,2,3,,,1,0,7
49703,2020025974,40.426355,-79.893701,2,2301,3,1,,,1,0,4
49748,2020058136,40.922519,-80.156468,10,10415,7,1,,,1,0,7
49801,2020006858,40.038213,-76.303388,36,36301,1,1,,,1,0,5
49931,2020019036,42.090791,-80.154891,25,25213,2,3,,,1,0,7
49982,2020023845,40.02758,-75.147134,67,67301,3,5,,,1,0,8
50003,2020056983,40.774999,-79.625781,3,3215,7,5,,,0,1,7
50120,2020059796,41.110357,-79.936828,10,10220,7,2,,,1,0,7
50133,2020058202,40.04324,-75.052268,67,67301,7,6,,,0,1,4
50162,2020016657,40.050713,-75.010048,67,67301,2,4,,,1,0,4
50238,2020058383,40.277656,-80.0664,62,62222,7,2,,,1,0,4
50308,2020046465,40.064235,-75.053862,67,67301,6,1,,,0,1,4
50360,2020023459,41.054607,-76.235568,19,19402,3,4,,,1,0,4
50375,2020042723,39.749319,-76.163976,36,36219,5,1,,,1,1,4
50444,2020035751,39.796502,-77.230854,1,1204,4,7,,,1,0,7
50447,2020041906,41.022378,-76.319057,19,19215,3,2,,,1,0,7
50466,2020059369,41.073742,-75.077131,45,45207,7,4,,,1,0,7
50478,2020028382,40.447298,-79.944179,2,2301,3,1,,,1,0,4
50502,2020007103,40.285431,-79.547965,64,64428,1,6,,,1,0,4
50521,2020063752,40.120746,-75.074793,46,46105,8,6,,,1,0,7
50542,2020060476,40.668554,-79.831188,2,2220,7,2,,,1,0,7
50548,2020059328,39.978507,-76.661302,66,66227,6,5,,,1,0,2
50569,2020019999,40.573083,-75.464837,39,39301,2,7,,,1,0,8
50576,2020063134,40.138621,-76.532034,36,36225,7,6,,,0,1,4
50588,2020059387,40.985293,-76.673608,47,47208,7,5,,,1,0,7
50603,2020063073,39.995441,-76.043009,36,36232,6,4,,,0,1,2
50604,2020018048,40.088922,-75.161175,46,46102,2,1,,,1,0,7
50638,2020059719,40.287642,-75.127989,9,9205,7,7,,,0,1,7
50676,2020024046,40.675285,-76.185109,53,53218,2,2,,,2,0,6
50697,2020050441,40.659928,-76.608975,53,53231,6,5,,,0,1,0
50709,2020011257,40.02666,-76.320116,36,36301,1,1,,,2,0,4
50713,2020038411,39.84822,-77.182647,1,1219,5,7,,,1,0,4
50715,2020053103,39.961123,-75.146612,67,67301,7,7,,,0,2,4
50729,2020060001,40.850253,-79.913886,10,10101,7,7,,,1,1,7
50762,2020063726,41.661933,-75.748167,57,57219,7,7,,,0,1,0
50766,2020028284,39.768246,-75.937469,15,15211,3,3,,,1,0,2
50767,2020027377,40.541384,-79.800161,2,2418,3,2,,,2,0,7
50777,2020060551,39.985794,-75.111547,67,67301,7,3,,,0,1,8
50793,2020063361,41.369533,-76.555901,56,56203,7,1,,,1,0,0
50865,2020058562,39.990261,-76.008312,36,36232,5,7,,,1,1,2
50885,2020065175,40.214984,-78.73132,55,55217,7,2,,,0,1,0
50901,2020018874,39.788988,-77.732383,28,28402,2,4,,,1,0,4
50969,2020059045,41.0678,-75.438858,45,45216,7,1,,,0,1,7
50983,2020018204,40.033551,-75.076295,67,67301,2,2,,,1,0,7
51030,2020060599,40.284138,-80.120769,62,62222,1,1,,,0,1,4
51055,2020064007,40.351231,-75.709025,6,6213,7,7,,,1,1,7
51095,2020019663,40.043081,-75.167276,67,67301,2,3,,,1,0,1
51096,2020059597,40.143957,-79.872369,64,64304,5,5,,,0,1,6
51111,2020027928,40.33946,-79.604036,64,64303,3,5,,,1,0,8
51117,2020026892,40.527068,-76.469294,53,53221,3,1,,,1,0,8
51153,2020028040,39.994145,-75.698086,15,15243,3,2,,,1,0,6
51178,2020063104,42.096138,-80.037522,25,25213,8,5,,,1,0,7
51214,2020064900,39.957002,-78.847094,55,55202,8,2,,,1,0,0
51225,2020028912,41.370416,-75.253013,51,51208,2,7,,,2,0,7
51232,2020024116,40.356983,-79.836947,2,2304,3,7,,,1,0,7
51259,2020024463,39.925313,-75.176932,67,67301,3,6,,,1,0,1
51287,2020064913,40.475842,-76.161183,6,6242,7,6,,,0,1,6
51330,2020059307,40.243651,-76.993401,21,21103,6,3,,,0,1,4
51363,2020062567,39.865936,-77.315998,1,1205,7,7,,,1,0,0
51379,2020021304,39.972632,-75.217776,67,67301,2,7,,,1,0,4
51390,2020028281,39.809977,-75.958111,15,15224,2,7,,,2,0,7
51396,2020036679,40.027205,-76.220484,36,36215,4,4,,,1,0,7
51409,2020063156,40.565311,-76.007443,6,6238,8,7,,,1,0,1
51456,2020063096,40.657969,-75.590937,6,6205,8,6,,,1,0,7
51500,2020059899,40.415593,-80.011138,2,2301,7,7,,,1,0,7
51510,2020012082,40.15675,-76.601451,36,36407,1,2,,,1,0,8
51535,2020056347,41.390473,-75.697493,35,35414,7,6,,,0,1,7
51537,2020059520,40.01978,-75.150624,67,67301,7,1,,,1,0,4
51540,2020060542,39.969647,-75.261739,67,67301,7,3,,,0,1,7
51585,2020018672,40.059854,-75.173438,67,67301,2,3,,,1,0,4
51603,2020064845,40.065435,-75.580054,15,15202,7,6,,,1,0,7
51612,2020059721,40.163272,-74.905442,9,9213,5,4,,,0,1,4
51693,2020064269,40.574946,-75.89802,6,6215,8,1,,,1,0,7
51716,2020067250,40.912306,-77.778001,14,14401,7,4,,,0,1,8
51876,2020065149,40.632097,-75.354483,48,48301,7,1,,,0,1,8
51911,2020032465,40.02066,-75.245881,46,46104,3,3,,,1,0,4
51915,2020017962,40.628386,-78.294109,7,7202,2,6,,,1,0,4
51923,2020027046,40.467514,-80.086228,2,2126,3,3,,,1,0,2
51925,2020065214,40.233305,-76.797113,22,22103,7,1,,,0,1,7
51977,2020027409,40.959345,-75.973107,40,40301,1,2,,,2,0,4
51996,2020064440,40.63289,-79.940407,2,2217,8,3,,,1,0,4
52015,2020060133,40.548467,-75.999618,6,6408,6,7,,,0,1,7
52018,2020052788,40.337702,-75.917074,6,6301,7,2,,,1,0,1
52037,2020019878,40.013023,-75.169131,67,67301,2,7,,,2,0,6
52070,2020060265,41.8754,-79.886597,25,25217,7,7,,,0,1,4
52092,2020060285,41.554752,-75.249462,63,63222,7,7,,,1,1,7
52106,2020066453,40.088936,-74.969569,67,67301,8,2,,,1,0,5
52157,2020064229,39.844477,-77.200265,1,1219,7,6,,,2,0,4
52159,2020038955,41.542639,-79.712556,60,60203,5,3,,,0,1,4
52174,2020021996,41.457054,-75.660701,35,35302,2,5,,,1,0,7
52202,2020024490,40.641447,-75.346956,48,48301,3,7,,,1,0,7
52231,2020059016,40.141946,-74.965196,9,9202,7,1,,,2,0,4
52246,2020067400,40.034491,-75.08222,67,67301,8,5,,,0,1,4
52248,2020054760,40.187987,-74.867636,9,9208,7,1,,,1,0,4
52265,2020024809,40.604747,-75.49135,39,39301,3,6,,,1,0,8
52289,2020064338,40.673876,-75.404881,48,48206,8,4,,,1,0,8
52290,2020060076,40.395075,-79.840703,2,2425,7,7,,,1,0,8
52299,2020030468,39.944739,-78.645984,5,5208,3,7,,,1,0,0
52300,2020019682,40.136498,-74.962951,9,9202,2,7,,,1,0,4
52344,2020063364,41.430782,-75.365328,63,63209,7,3,,,2,0,7
52364,2020028016,41.370416,-75.253013,51,51208,2,7,,,2,0,7
52369,2020031733,41.240757,-79.849317,60,60204,4,4,,,0,1,7
52418,2020008984,40.395133,-75.591774,6,6401,1,6,,,1,0,4
52439,2020064431,41.310356,-75.762339,40,40224,7,3,,,2,1,0
52452,2020065126,40.021739,-75.139756,67,67301,7,7,,,0,1,4
52465,2020059471,39.849916,-75.814024,15,15222,7,3,,,1,0,1
52473,2020029868,41.356201,-75.878477,40,40213,3,5,,,1,0,7
52474,2020064860,42.069001,-80.005766,25,25208,8,2,,,1,0,4
52476,2020059676,40.306036,-76.327071,38,38204,7,1,,,1,0,7
52480,2020027972,40.360793,-76.35801,38,38209,3,7,,,1,0,4
52497,2020061007,40.244452,-75.292636,46,46411,7,6,,,1,0,5
52511,2020060257,40.764222,-79.441486,3,3211,6,4,,,1,0,7
52594,2020064359,41.212307,-75.667093,40,40201,7,7,,,0,1,7
52607,2020060269,40.417009,-76.555986,38,38203,7,4,,,0,1,1
52621,2020056155,39.849574,-77.174136,1,1219,7,7,,,1,0,4
52667,2020064377,41.418861,-75.602778,35,35407,8,1,,,0,1,7
52672,2020058968,40.101483,-75.29093,46,46107,7,6,,,1,0,0
52695,2020065123,39.911336,-75.242664,67,67301,7,5,,,1,1,4
52700,2020024389,40.922551,-76.012358,40,40214,3,6,,,1,0,5
52719,2020032724,41.078783,-80.361774,37,37205,4,2,,,0,1,7
52721,2020058237,39.830866,-75.439511,23,23110,7,3,,,0,1,4
52724,2020059132,39.766167,-77.381758,1,1413,7,5,,,1,0,6
52737,2020012123,40.795464,-77.857604,14,14410,2,7,,,1,0,0
52742,2020062445,39.844681,-75.444793,23,23110,8,1,,,1,0,5
52752,2020029727,40.269028,-79.717892,64,64215,3,1,,,1,0,0
52753,2020018907,39.860684,-76.091373,36,36205,1,6,,,1,0,0
52797,2020058570,39.828782,-76.310063,36,36224,6,7,,,0,1,7
52807,2020066469,40.305395,-78.829022,11,11222,8,5,,,0,1,4
52830,2020060271,40.60689,-76.080968,53,53235,7,7,,,0,1,7
52854,2020019125,39.957881,-75.286849,23,23111,2,4,,,1,0,1
52869,2020020155,40.312328,-75.330254,46,46421,2,1,,,1,0,4
52900,2020025760,40.236859,-76.813542,22,22102,3,7,,,1,0,7
52940,2020026142,40.565353,-75.556024,39,39104,3,1,,,1,0,2
52957,2020064841,39.962861,-75.1395,67,67301,7,3,,,1,1,1
52996,2020011260,40.056384,-75.582437,15,15214,1,7,,,1,0,4
53019,2020058567,39.738239,-76.185297,36,36219,6,3,,,0,1,2
53031,2020025626,40.029253,-75.089966,67,67301,3,4,,,1,0,8
53034,2020066152,41.609683,-76.844056,8,8207,8,3,,,1,0,7
53051,2020064435,41.202108,-75.907901,40,40101,7,7,,,0,1,0
53071,2020032760,40.361406,-79.905494,2,2473,4,4,,,1,0,0
53079,2020064005,40.973785,-76.876917,49,49221,7,6,,,2,1,2
53104,2020018484,40.140121,-77.145446,21,21213,2,7,,,2,0,7
53105,2020067460,41.864306,-78.178592,52,52215,8,5,,,1,0,8
53150,2020065343,40.009257,-75.151239,67,67301,7,2,,,0,1,8
53155,2020066350,40.340685,-77.325054,50,50219,7,5,,,0,1,7
53192,2020025425,40.023923,-79.076969,55,55221,3,3,,,1,0,4
53247,2020063304,40.299594,-75.857564,6,6214,7,5,,,1,0,7
53256,2020064098,40.252625,-75.7875,6,6240,6,7,,,0,1,0
53267,2020024415,40.045265,-75.125618,67,67301,3,5,,,1,0,8
53319,2020020699,40.115177,-76.238767,36,36101,2,1,,,1,0,0
53349,2020066862,40.118349,-75.3364,46,46413,8,4,,,1,0,5
53382,2020018588,40.198765,-74.788136,9,9208,2,5,,,1,0,7
53400,2020067452,40.334597,-80.135849,2,2119,8,1,,,1,0,5
53414,2020055518,39.801555,-77.007084,1,1203,7,5,,,1,0,4
53473,2020030784,40.363806,-76.436139,38,38209,3,6,,,1,0,4
53501,2020066033,40.516959,-79.953579,2,2118,8,7,,,3,0,2
53508,2020026832,40.210541,-74.803416,9,9211,2,7,,,1,0,4
53547,2020057856,39.929076,-75.272583,23,23111,6,2,,,0,1,0
53573,2020027765,40.220718,-74.945262,9,9216,2,5,,,1,0,1
53583,2020065288,40.852584,-76.813743,54,54405,7,6,,,1,0,99
53594,2020027515,40.291219,-75.599953,46,46212,3,6,,,1,0,8
53597,2020066221,40.27891,-76.836913,22,22101,7,5,,,0,1,4
53606,2020018758,39.865011,-75.347465,23,23107,2,2,,,1,0,1
53623,2020065338,39.996854,-75.116526,67,67301,7,3,,,0,1,8
53632,2020029520,40.637765,-76.176588,53,53426,3,6,,,1,0,4
53643,2020057728,41.042035,-80.30573,37,37205,7,6,,,1,1,4
53644,2020065194,40.988454,-76.012547,40,40214,8,6,,,1,0,8
53682,2020067336,39.968928,-75.250581,67,67301,8,5,,,1,0,8
53717,2020066220,40.341464,-76.908791,22,22101,7,7,,,0,1,2
53739,2020030806,40.400234,-80.098908,2,2102,3,3,,,1,0,7
53743,2020066459,40.026132,-75.121859,67,67301,8,2,,,1,0,8
53749,2020054730,39.787496,-77.216254,1,1204,7,6,,,1,0,0
53764,2020066123,40.355851,-80.028223,2,2407,8,3,,,1,0,0
53766,2020066668,40.848063,-75.878995,13,13412,7,2,,,0,1,2
53784,2020021033,40.420334,-78.466918,7,7201,2,1,,,1,0,4
53802,2020043162,41.420747,-79.691797,60,60302,5,2,,,1,0,8
53840,2020054759,40.244062,-75.615389,46,46416,7,1,,,0,1,4
53844,2020065485,39.933971,-77.545498,28,28203,7,6,,,3,1,7
53859,2020061236,39.863252,-77.309625,1,1205,7,1,,,1,0,98
53864,2020022810,40.954482,-75.975486,40,40301,3,2,,,1,0,4
53865,2020067253,40.576148,-77.363888,34,34204,7,6,,,1,1,4
53880,2020065683,40.062504,-77.156696,21,21213,8,7,,,5,0,2
53908,2020021057,40.302692,-75.148763,9,9205,2,7,,,3,0,2
53924,2020038310,40.889406,-76.020809,53,53215,5,1,,,1,0,7
53990,2020067259,40.431784,-80.138923,2,2115,8,7,,,1,0,7
54002,2020063917,40.873112,-80.113211,10,10223,8,6,,,1,0,7
54016,2020017869,40.871046,-79.876182,10,10101,2,5,,,3,0,2
54115,2020065139,41.031468,-78.407164,17,17223,7,3,,,0,1,8
54127,2020029716,40.245156,-75.436849,46,46215,3,7,,,1,0,2
54152,2020063616,40.393973,-77.930737,31,31202,8,2,,,1,0,7
54158,2020016637,40.224504,-77.022193,21,21212,2,1,,,1,0,1
54166,2020066103,39.894612,-75.236717,67,67301,1,6,,,1,0,5
54182,2020066571,39.987191,-75.200001,67,67301,8,7,,,0,1,4
54201,2020030742,41.462177,-79.927957,60,60202,3,4,,,1,0,7
54222,2020065907,39.858866,-76.489057,66,66202,8,5,,,1,0,8
54244,2020029427,40.233386,-74.951062,9,9216,2,2,,,2,0,1
54282,2020055626,41.858834,-77.228683,58,58218,6,4,,,1,0,0
54322,2020033535,40.404608,-80.01899,2,2301,4,1,,,1,0,7
54327,2020065653,40.283939,-78.864448,11,11222,8,6,,,1,0,1
54344,2020065997,40.703893,-78.219027,7,7212,8,1,,,1,0,7
54351,2020065068,40.483625,-75.737339,6,6224,8,1,,,2,0,4
54353,2020066489,41.522758,-80.468738,20,20221,7,6,,,1,0,4
54384,2020066417,39.771674,-76.680459,66,66426,8,4,,,1,0,0
54390,2020053426,41.323447,-75.746067,40,40406,6,4,,,1,0,7
54427,2020050580,40.261749,-80.270315,62,62207,6,1,,,1,0,0
54438,2020064313,40.181559,-74.864622,9,9208,8,3,,,1,0,4
54440,2020058071,39.744228,-77.546634,28,28406,7,4,,,0,1,7
54482,2020049803,39.959417,-79.677528,26,26204,6,2,,,0,1,1
54486,2020063908,40.912818,-80.14023,10,10223,8,3,,,2,0,7
54499,2020035243,40.376525,-80.171589,2,2119,4,4,,,1,0,7
54516,2020065697,39.968494,-79.723317,26,26205,8,3,,,0,1,7
54538,2020051474,40.039341,-75.184832,67,67301,6,7,,,0,1,4
54544,2020020521,39.858873,-75.352377,23,23301,2,2,,,1,0,7
54591,2020067520,40.110822,-77.040619,66,66201,8,6,,,2,0,0
54595,2020023736,40.612052,-80.254309,4,4302,1,7,,,1,0,7
54599,2020026560,39.998933,-75.13252,67,67301,3,7,,,1,0,5
54636,2020058547,40.69178,-77.101337,54,54215,7,1,,,1,0,4
54676,2020058427,41.250779,-75.847096,40,40304,7,6,,,1,0,1
54680,2020053698,40.616276,-79.868001,2,2220,6,1,,,0,1,4
54710,2020066781,39.991687,-75.127092,67,67301,8,5,,,1,0,8
54752,2020065328,39.920955,-75.246628,67,67301,7,5,,,3,2,7
54762,2020050819,40.420847,-75.27689,9,9207,6,1,,,1,0,4
54790,2020067584,40.833529,-80.445524,4,4204,8,6,,,1,0,7
54796,2020064422,40.424788,-77.345522,50,50214,6,4,,,1,2,5
54800,2020028719,40.322276,-80.23259,62,62206,2,2,,,0,1,7
54832,2020014616,40.644086,-80.514785,4,4430,2,3,,,1,0,4
54833,2020023227,39.87685,-75.248961,67,67301,3,2,,,1,0,7
54841,2020066060,40.760515,-80.319221,4,4301,8,7,,,1,0,4
54855,2020022032,40.066751,-76.600135,36,36211,2,1,,,1,0,1
54889,2020032956,41.051328,-76.240886,19,19402,4,1,,,1,0,5
54894,2020067620,40.629381,-77.272071,34,34203,8,5,,,1,0,2
54904,2020065655,40.350278,-79.856272,2,2304,8,6,,,1,0,8
54924,2020026961,39.97166,-75.190035,67,67301,3,5,,,2,0,6
54973,2020066866,41.337846,-75.530428,35,35411,8,2,,,1,0,8
54974,2020026370,40.029679,-76.493044,36,36404,2,3,,,1,0,7
54978,2020063997,41.307037,-80.297823,43,43203,7,3,,,2,0,7
55015,2020029812,41.522722,-75.597074,35,35218,3,6,,,1,0,7
55025,2020067269,40.880284,-77.762943,14,14221,8,7,,,0,1,7
55063,2020066363,40.179626,-75.608707,15,15206,8,5,,,1,0,2
55068,2020050954,41.374477,-80.392678,43,43209,6,7,,,1,0,98
55072,2020064131,41.140043,-77.434426,18,18221,8,2,,,1,0,98
55099,2020028832,40.222569,-79.964268,2,2204,3,6,,,2,0,7
55151,2020052026,41.399504,-75.667794,35,35302,7,6,,,0,1,4
55192,2020030049,40.103244,-75.754734,15,15241,3,7,,,1,0,7
55203,2020041580,41.909197,-75.476293,63,63405,3,1,,,1,0,2
55207,2020042395,39.90165,-75.286526,23,23411,5,7,,,1,0,4
55230,2020066063,40.131308,-79.811129,64,64103,8,6,,,2,0,7
55233,2020067195,40.046226,-75.060353,67,67301,8,3,,,0,1,7
55262,2020050509,41.981633,-77.349561,58,58221,6,6,,,2,0,7
55286,2020031064,40.589565,-75.468083,39,39301,3,2,,,1,0,2
55329,2020025394,40.166461,-74.924029,9,9408,2,1,,,1,0,1
55332,2020066993,40.425743,-79.901524,2,2301,5,5,,,0,1,1
55338,2020067037,40.345804,-75.927582,6,6301,8,4,,,1,0,4
55381,2020053960,39.880261,-79.938769,30,30203,6,6,,,1,0,0
55402,2020019781,39.907419,-75.278141,23,23423,2,7,,,1,0,8
55472,2020064434,40.616212,-76.044895,53,53235,7,7,,,0,1,2
55520,2020063700,41.472166,-75.999488,65,65210,8,7,,,1,0,7
55531,2020026301,41.305224,-76.797295,41,41225,3,1,,,2,0,0
55579,2020061397,40.323265,-75.75466,6,6203,8,7,,,1,0,4
55730,2020049197,41.922883,-75.73033,57,57212,6,4,,,1,0,1
55753,2020038407,41.846188,-77.011585,58,58224,4,2,,,2,0,8
55762,2020005999,40.481957,-79.940655,2,2301,1,5,,,1,0,7
55789,2020048479,39.970592,-79.912005,26,26211,6,7,,,1,0,0
55842,2020050606,40.367964,-79.779834,2,2111,6,5,,,1,0,4
55848,2020050121,39.865575,-75.316699,23,23107,6,5,,,1,0,2
55865,2020043485,40.314597,-79.953478,2,2440,6,4,,,1,1,2
55873,2020004349,39.967243,-75.12902,67,67301,1,6,,,1,0,8
55880,2020052293,41.249156,-76.965981,41,41219,6,3,,,3,0,4
55895,2020060888,40.783903,-75.605652,48,48207,7,4,,,2,0,2
55931,2020059231,41.35495,-74.723649,51,51211,7,6,,,1,0,4
55950,2020003407,40.353825,-76.374356,38,38209,1,6,,,1,0,1
55969,2020006074,40.397583,-79.902289,2,2448,1,6,,,1,0,8
56010,2020060192,39.822453,-76.68321,66,66228,7,5,,,1,0,7
56018,2020042880,41.775288,-75.926201,57,57208,4,5,,,2,0,4
56024,2020050004,41.303124,-75.828902,40,40219,6,2,,,1,0,1
56102,2020049397,39.996871,-75.838209,15,15240,6,7,,,1,0,7
56103,2020045180,40.136436,-75.304989,46,46107,6,4,,,1,0,4
56115,2020011851,40.01207,-75.112176,67,67301,1,5,,,2,0,4
56131,2020022542,39.972478,-78.405245,5,5226,2,1,,,1,0,7
56136,2020016903,40.923794,-75.682067,13,13211,1,1,,,1,0,7
56162,2020029501,40.543197,-79.337262,32,32224,1,3,,,1,0,2
56178,2020058666,41.117413,-75.381291,45,45203,7,6,,,1,0,4
56180,2020050704,42.107813,-80.062655,25,25302,6,2,,,1,0,1
56185,2020057730,41.227456,-77.045725,41,41301,7,7,,,3,2,2
56239,2020058189,39.903457,-75.283178,23,23411,7,6,,,1,0,6
56290,2020004979,40.071236,-75.148378,46,46102,1,5,,,1,0,4
56325,2020046326,40.409314,-75.882547,6,6202,6,5,,,1,0,7
56341,2020053726,39.734771,-79.319763,55,55201,7,5,,,1,0,5
56406,2020049859,40.066644,-76.604041,36,36211,6,1,,,1,0,7
56440,2020008982,40.338164,-76.469854,38,38401,1,6,,,1,0,8
56446,2020051261,40.674118,-76.279287,53,53203,6,6,,,1,0,7
56451,2020005131,41.223446,-80.515004,43,43302,1,3,,,1,0,1
56458,2020047771,41.122053,-80.123682,43,43214,6,2,,,1,1,4
56476,2020058243,41.433707,-78.742128,24,24209,7,7,,,1,0,0
56510,2020051407,40.324319,-79.968328,2,2454,6,1,,,1,0,7
56517,2020051472,40.025595,-75.202433,67,67301,6,1,,,0,1,8
56543,2020052644,39.94862,-79.111243,55,55215,7,6,,,2,0,4
56563,2020012352,39.999552,-75.112632,67,67301,1,3,,,1,0,8
56570,2020051190,41.553961,-80.37274,20,20232,6,7,,,0,1,0
56623,2020059415,40.986331,-77.129346,59,59206,7,2,,,1,0,7
56633,2020058981,40.092906,-75.40885,46,46220,7,6,,,0,1,7
56688,2020058914,39.972134,-75.189957,67,67301,7,7,,,1,0,6
56694,2020022686,40.20035,-76.699998,22,22207,2,7,,,1,0,7
56698,2020049292,41.750259,-77.291496,58,58409,6,1,,,1,0,8
56736,2020011985,40.519061,-80.188424,2,2213,1,4,,,1,0,1
56738,2020060220,40.510396,-75.920805,6,6230,7,7,,,1,0,7
56786,2020020299,40.124286,-75.332112,46,46413,2,2,,,1,0,4
56806,2020049216,41.1079,-75.960482,40,40208,6,2,,,1,0,7
56815,2020051374,40.022442,-75.156161,67,67301,6,1,,,1,0,8
56838,2020048822,39.947194,-77.628208,28,28203,5,5,,,0,1,8
56849,2020033516,40.193443,-79.91544,62,62301,4,7,,,1,1,7
56884,2020052624,40.533709,-76.434517,53,53221,6,1,,,1,0,7
56888,2020049649,39.992323,-75.109699,67,67301,6,3,,,1,0,4
56895,2020052768,40.062928,-78.828409,55,55220,6,1,,,0,1,7
56897,2020046500,40.100396,-75.280765,46,46107,6,6,,,1,0,4
56917,2020060915,40.196068,-79.548825,64,64212,7,1,,,1,0,1
56930,2020059425,39.898676,-76.400645,66,66202,6,1,,,1,0,7
56943,2020046225,40.348173,-75.963434,6,6429,6,7,,,1,0,0
56959,2020050854,40.021013,-75.220533,46,46104,6,5,,,1,0,1
56963,2020053087,40.257478,-76.432493,38,38402,6,7,,,1,0,6
56987,2020047991,40.370184,-80.100779,2,2102,6,3,,,1,0,2
57095,2020056836,40.738368,-75.336334,48,48215,7,1,,,1,0,7
57110,2020052057,40.866023,-78.215901,14,14219,6,6,,,1,0,7
57114,2020008979,39.951884,-75.595976,15,15414,1,5,,,1,0,8
57188,2020049320,40.282715,-76.888858,22,22301,6,6,,,1,0,4
57200,2020052908,39.983418,-75.93237,15,15232,7,7,,,2,0,2
57206,2020050069,39.831418,-75.428408,23,23110,6,1,,,0,1,7
57220,2020049943,41.178558,-75.24937,45,45201,6,6,,,1,0,4
57238,2020051745,39.92992,-75.144444,67,67301,6,5,,,0,1,8
57263,2020050993,39.857675,-77.0313,1,1217,6,6,,,0,1,7
57281,2020052425,40.27762,-76.582916,38,38213,6,4,,,1,0,4
57299,2020049064,40.151947,-77.848414,31,31207,6,3,,,1,0,7
57337,2020052798,39.851007,-75.353303,23,23301,7,5,,,1,0,8
57436,2020008752,39.897593,-75.211894,67,67301,1,4,,,1,0,1
57439,2020052955,39.977967,-75.274345,46,46104,4,3,,,0,1,8
57440,2020050110,41.453655,-75.632883,35,35302,6,6,,,1,0,4
57451,2020050930,40.87337,-80.112978,10,10223,6,7,,,1,0,7
57453,2020059936,39.950756,-76.776936,66,66231,7,3,,,1,0,0
57456,2020059348,40.002243,-75.194491,67,67301,7,1,,,1,0,0
57472,2020048836,41.346236,-76.555795,56,56203,6,7,,,2,0,4
57540,2020047570,39.860023,-75.427187,23,23101,6,4,,,1,0,4
57555,2020050838,40.796869,-79.747103,10,10231,6,5,,,1,0,7
57560,2020021009,40.173178,-79.436356,64,64212,1,2,,,4,0,2
57582,2020044488,39.942304,-79.882924,26,26216,5,7,,,0,1,7
57617,2020049132,40.660789,-75.509069,39,39102,5,2,,,1,1,4
57628,2020058403,40.054163,-76.724809,66,66207,7,4,,,1,0,4
57671,2020052800,40.140224,-74.950378,9,9202,7,2,,,1,0,7
57681,2020051400,40.433423,-80.14191,2,2115,6,4,,,1,0,1
57735,2020048403,39.948067,-75.254724,23,23111,6,1,,,1,0,2
57743,2020048485,40.022947,-79.099994,55,55221,6,7,,,1,0,7
57792,2020015726,41.735208,-75.135165,63,63206,1,3,,,1,0,7
57804,2020049316,40.448421,-75.898098,6,6222,6,6,,,1,0,1
57820,2020051179,41.353209,-75.872981,40,40213,6,2,,,0,1,7
