,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
27205,2006044375,40.814167,-76.133605,53,53216,5,6,,,1,0,7
27222,2006044392,40.862778,-79.90785,10,10301,5,7,,,1,0,7
27262,2006044435,40.379722,-79.808308,2,2424,5,5,,,1,0,0
27269,2006044443,39.863333,-76.874572,66,66221,2,6,,,1,2,2
27295,2006044472,40.271944,-76.865381,22,22301,4,7,,,1,0,8
27311,2006044488,40.216401,-77.189348,21,21402,5,6,,,1,0,7
27319,2006044496,40.216667,-76.090655,36,36210,4,6,,,2,0,4
27321,2006044498,40.120556,-76.460985,36,36230,3,1,,,1,0,5
27324,2006044501,40.9536,-76.4654,19,19405,4,1,,,1,0,0
27328,2006044505,41.668889,-79.856137,20,20227,3,6,,,1,0,4
27336,2006044513,40.097222,-76.445498,36,36239,4,4,,,1,0,7
27339,2006044516,,,26,26218,3,6,,,1,0,8
27343,2006044520,41.952927,-79.992275,25,25220,3,5,,,1,0,4
27409,2006044588,40.052778,-76.287987,36,36301,4,2,,,1,0,8
27468,2006044657,40.351944,-79.856333,2,2304,4,7,,,1,0,8
27522,2006044713,39.993056,-75.821792,15,15244,3,5,,,1,0,7
27528,2006044719,40.516999,-80.167817,2,2420,4,6,,,1,0,7
27543,2006044736,,,45,45207,3,7,,,1,0,7
27567,2006044763,40.754752,-77.165322,54,54401,4,7,,,1,0,8
27591,2006044789,,,13,13407,5,1,,,1,0,7
27620,2006044821,39.901705,-76.635649,66,66402,2,6,,,0,1,4
27630,2006044831,39.868889,-75.668403,15,15220,3,2,,,1,0,2
27655,2006044857,40.788056,-75.168351,48,48208,2,3,,,1,0,7
27661,2006044863,40.951111,-77.050959,59,59209,3,1,,,0,1,7
27669,2006044872,41.648889,-80.237996,20,20230,2,6,,,2,0,7
27762,2006044967,40.305648,-75.812414,6,6214,3,1,,,1,0,7
27764,2006044970,,,42,42210,3,7,,,1,0,7
27782,2006044988,40.835,-79.614605,3,3228,3,3,,,1,0,4
27787,2006044994,41.763056,-80.469576,20,20202,3,4,,,1,0,4
27833,2006045043,41.925322,-76.231657,8,8232,3,4,,,1,0,7
27834,2006045044,41.725278,-76.367595,8,8203,4,7,,,1,0,0
27861,2006045071,40.449722,-76.334743,6,6205,4,4,,,1,0,4
28003,2006045228,,,38,38213,5,7,,,1,0,6
28014,2006045239,,,9,9230,4,7,,,1,0,7
28050,2006045275,40.006111,-75.785912,15,15101,2,5,,,1,0,4
28063,2006045289,39.8447,-77.6066,28,28211,3,1,,,1,0,7
28068,2006045294,41.248857,-80.4915,43,43303,5,4,,,1,0,0
28088,2006045315,,,45,45204,3,5,,,1,0,7
28091,2006045318,,,26,26202,4,7,,,1,0,7
28119,2006045352,40.196944,-76.419354,36,36230,3,5,,,0,1,2
28127,2006045360,40.051111,-76.310109,36,36301,4,1,,,1,0,1
28131,2006045364,40.578889,-80.481324,4,4207,3,6,,,1,0,4
28165,2006045401,40.365556,-75.27117,9,9210,2,6,,,1,0,4
28171,2006045409,40.212222,-75.660077,15,15228,4,7,,,2,0,7
28175,2006045413,40.692222,-80.454343,4,4430,4,3,,,2,0,4
28187,2006045425,40.103889,-74.902621,9,9101,3,7,,,1,0,7
28224,2006045466,,,66,66217,4,7,,,1,0,7
28294,2006045538,39.960556,-76.171121,36,36233,3,1,,,3,0,2
28362,2006045611,40.2,-74.77631,9,9409,5,2,,,0,1,2
28459,2006045710,40.242778,-75.56826,46,46205,4,2,,,0,1,7
28463,2006045714,39.7775,-76.465583,66,66209,3,4,,,2,0,7
28484,2006045736,40.434722,-79.869174,2,2411,3,4,,,0,1,1
28555,2006045808,40.210278,-78.269938,5,5213,3,6,,,0,1,7
28578,2006045832,41.425401,-75.658639,35,35302,4,7,,,1,0,7
28603,2006045858,,,57,57206,3,7,,,1,0,7
28639,2006045897,40.002222,-78.606333,5,5208,3,5,,,0,1,7
28640,2006045898,40.309722,-76.501631,38,38211,3,7,,,0,1,2
28652,2006045911,,,53,53234,3,6,,,1,0,7
28658,2006045918,41.790556,-79.93446,20,20218,3,1,,,0,1,0
28667,2006045927,41.381944,-79.7035,60,60206,4,3,,,0,1,4
28697,2006045958,39.952778,-75.841824,15,15207,5,2,,,1,0,7
28707,2006045969,40.331944,-75.458646,46,46210,4,7,,,1,0,7
28757,2006046021,41.787222,-75.698387,57,57213,2,7,,,0,1,7
28774,2006046038,42.048056,-80.022356,25,25216,3,6,,,1,4,2
28775,2006046039,41.274722,-76.441993,19,19211,3,7,,,2,1,6
28781,2006046046,40.31618,-75.939191,6,6301,4,5,,,1,0,99
28787,2006046052,,,6,6215,3,3,,,0,1,6
28790,2006046055,39.949167,-75.697728,15,15243,3,6,,,2,0,4
28879,2006046145,40.617692,-75.476647,39,39301,4,7,,,1,0,7
28882,2006046148,,,39,39301,4,2,,,1,0,8
28899,2006046166,40.698283,-77.088359,54,54215,4,1,,,1,0,4
28907,2006046174,,,22,22102,4,4,,,1,0,2
28962,2006046231,41.923611,-79.284372,61,61209,3,7,,,1,0,4
28974,2006046245,39.9025,-79.684566,26,26214,3,3,,,1,0,8
29082,2006046358,40.016944,-76.16518,36,36215,4,6,,,2,0,4
29124,2006046402,40.794273,-77.62486,14,14218,3,1,,,1,0,7
29125,2006046405,41.086944,-78.245788,17,17214,3,5,,,1,0,7
29128,2006046408,41.102222,-78.242273,17,17214,3,2,,,1,0,7
29146,2006046426,41.280278,-75.910719,40,40404,4,1,,,1,0,7
29249,2006046538,40.591944,-75.50869,39,39301,4,5,,,1,0,4
29260,2006046549,40.012778,-75.386809,23,23106,4,4,,,1,0,4
29276,2006046567,40.326051,-76.426353,38,38301,4,3,,,1,0,1
29299,2006046590,41.235278,-76.236626,40,40210,3,7,,,0,1,7
29313,2006046606,39.773056,-79.487201,26,26208,3,2,,,1,0,2
29320,2006046613,40.4921,-80.0104,2,2301,3,4,,,1,0,7
29340,2006046633,41.420833,-79.791732,60,60409,4,7,,,1,0,7
29394,2006046689,40.382288,-75.033849,9,9221,4,3,,,0,1,4
29417,2006046712,40.694806,-75.259593,48,48212,4,3,,,1,0,4
29432,2006046727,39.803987,-76.998162,66,66413,4,5,,,2,0,4
29438,2006046733,40.566389,-75.411025,39,39211,2,5,,,1,1,1
29439,2006046734,42.158611,-79.979965,25,25210,3,4,,,0,1,7
29441,2006046736,39.836111,-75.418482,23,23110,3,7,,,0,1,4
29442,2006046737,41.7775,-80.169729,20,20206,2,2,,,0,1,7
29443,2006046738,41.218889,-78.817031,33,33221,3,6,,,0,1,7
29446,2006046741,40.598056,-76.024708,53,53235,2,2,,,0,1,7
29459,2006046756,40.151389,-74.825726,9,9208,4,2,,,1,0,8
29478,2006046775,40.442049,-80.022716,2,2301,4,7,,,1,0,4
29479,2006046776,,,2,2301,4,1,,,1,0,7
29494,2006046791,40.408823,-79.976395,2,2301,4,5,,,1,0,7
29513,2006046811,40.2175,-76.11014,36,36210,4,4,,,1,0,1
29676,2006046980,40.246944,-74.861918,9,9211,4,1,,,1,0,7
29755,2006047064,40.280278,-80.154915,62,62206,2,1,,,3,0,2
29757,2006047066,40.366111,-80.235678,62,62206,2,3,,,1,0,7
29803,2006047113,40.068681,-75.308719,46,46424,3,3,,,1,0,7
29854,2006047166,40.038889,-76.297163,36,36301,4,1,,,1,0,0
29866,2006047178,40.197222,-74.79229,9,9208,4,1,,,1,0,1
29888,2006047202,40.218333,-75.496014,46,46205,4,7,,,2,0,7
29904,2006047218,40.391667,-79.934614,2,2301,4,1,,,1,0,1
29927,2006047242,40.1547,-75.8932,6,6207,4,3,,,1,0,8
30040,2006047360,40.225833,-77.025325,21,21212,4,6,,,1,0,4
30051,2006047371,40.299167,-80.099385,62,62222,4,6,,,1,0,1
30076,2006047396,40.538889,-75.331556,48,48210,4,1,,,1,0,2
30151,2006047477,40.430632,-75.072273,9,9223,5,4,,,0,1,7
30179,2006047507,,,19,19210,4,1,,,1,0,0
30196,2006047526,41.015833,-76.377453,19,19223,5,7,,,0,1,7
30210,2006047545,40.477222,-79.745487,2,2466,5,2,,,1,0,7
30311,2006047647,,,25,25213,4,5,,,1,0,8
30322,2006047658,40.114722,-75.454468,46,46208,2,7,,,1,0,4
30402,2006047742,,,15,15254,4,1,,,1,0,7
30404,2006047744,39.945556,-76.829187,66,66205,4,1,,,1,0,4
30419,2006047760,39.720278,-77.47287,28,28215,4,5,,,1,0,7
30467,2006047812,40.0093,-75.5809,15,15254,5,2,,,1,0,1
30523,2006047875,40.013214,-75.63605,15,15254,5,1,,,2,0,2
30524,2006047876,39.773889,-76.938643,66,66232,5,5,,,2,0,7
30545,2006047901,40.336944,-75.655589,6,6101,3,7,,,1,0,5
30554,2006047915,40.288611,-74.878711,9,9224,3,6,,,0,1,7
30589,2006047951,40.103572,-75.2612,46,46224,5,3,,,1,0,7
30594,2006047957,40.442349,-80.023346,2,2301,5,6,,,1,1,7
30595,2006047958,40.013889,-75.157975,67,67301,1,7,,,0,1,8
30596,2006047959,40.618056,-80.243114,4,4302,4,7,,,0,1,7
30597,2006047962,39.936648,-75.226057,67,67301,3,4,,,0,1,1
30598,2006047964,40.055,-74.98455,67,67301,3,6,,,0,1,7
30599,2006047965,40.378611,-75.227881,9,9210,4,2,,,0,1,2
30600,2006047966,40.137222,-75.690851,15,15210,4,7,,,0,1,2
30601,2006047967,40.134904,-75.765367,15,15210,3,6,,,1,0,7
30602,2006047968,39.990278,-75.249202,67,67301,1,1,,,0,1,4
30603,2006047969,40.561389,-77.396275,34,34213,4,1,,,2,1,2
30604,2006047970,40.255278,-75.641447,46,46416,4,7,,,0,1,7
30605,2006047971,40.018056,-75.149177,67,67301,3,4,,,0,1,7
30606,2006047972,40.012791,-75.117599,67,67301,2,4,,,1,1,4
30607,2006047973,40.036969,-75.164938,67,67301,1,4,,,0,1,2
30608,2006047974,40.023889,-75.134314,67,67301,1,1,,,1,1,7
30609,2006047975,42.0875,-80.178009,25,25213,5,2,,,0,1,8
30630,2006047997,39.924167,-75.339559,23,23108,4,4,,,0,1,8
30663,2006048037,40.546517,-75.436371,39,39211,5,2,,,1,0,99
30689,2006048064,40.161944,-79.889464,64,64304,5,7,,,1,0,99
30691,2006048066,40.020278,-75.153819,67,67301,4,7,,,0,1,8
30692,2006048067,39.984722,-75.156455,67,67301,3,3,,,0,1,8
30693,2006048068,39.893056,-75.233219,67,67301,4,3,,,0,1,7
30694,2006048069,,,67,67301,3,1,,,0,1,8
30695,2006048070,39.828611,-75.785496,15,15402,3,3,,,2,2,1
30711,2006048088,40.299174,-76.537888,38,38211,4,1,,,1,0,7
30747,2006048127,40.7914,-75.6397,13,13407,5,1,,,1,0,1
30777,2006048158,39.908056,-77.648118,28,28204,3,7,,,1,0,4
30803,2006048188,40.353056,-75.137926,9,9219,5,7,,,1,0,8
30849,2006048241,40.234167,-77.124423,21,21206,5,1,,,1,0,4
30868,2006048261,40.5,-75.851074,6,6232,5,6,,,0,1,2
30922,2006048317,40.291391,-76.895918,22,22301,5,4,,,1,0,8
30924,2006048321,40.5408,-79.8074,2,2418,5,2,,,1,0,1
30929,2006048328,,,7,7301,4,1,,,1,0,4
30991,2006048393,40.075242,-79.905161,62,62405,5,7,,,1,0,7
31031,2006048438,40.916111,-77.050593,59,59403,5,3,,,1,0,8
31032,2006048439,40.463889,-75.790284,6,6232,5,2,,,0,1,7
31037,2006048444,40.373889,-76.43561,38,38209,5,3,,,1,0,7
31047,2006048454,40.127778,-77.04458,66,66201,5,2,,,1,0,7
31081,2006048496,40.981667,-76.388034,19,19214,4,1,,,0,1,4
31083,2006048498,40.209722,-76.106612,36,36210,5,7,,,1,1,7
31087,2006048502,39.939444,-80.16983,30,30205,3,7,,,0,1,7
31095,2006048511,40.225278,-79.349428,64,64203,4,6,,,0,1,0
31102,2006048518,40.055833,-76.526184,36,36211,5,5,,,1,0,4
31119,2006048535,40.064167,-76.586792,36,36211,5,4,,,0,1,0
31128,2006048546,40.640833,-79.710725,2,2106,1,2,,,0,1,7
31129,2006048547,40.748333,-76.340548,53,53204,5,4,,,0,1,7
31163,2006048583,,,67,67301,4,2,,,0,1,7
31164,2006048584,41.063333,-77.36003,18,18213,3,4,,,0,1,0
31188,2006048611,,,2,2301,5,7,,,1,0,4
31204,2006048628,40.428744,-80.071243,2,2301,5,7,,,1,0,7
31240,2006048665,40.3744,-79.6775,64,64102,3,5,,,1,0,7
31245,2006048670,41.155833,-78.550206,17,17219,3,7,,,1,0,7
31252,2006048678,41.888333,-75.728949,57,57409,2,4,,,1,0,7
31255,2006048681,40.150833,-74.860489,9,9101,4,4,,,1,0,1
31302,2006048729,40.6225,-75.451042,39,39301,5,1,,,0,1,7
31507,2006048942,40.277222,-75.260541,46,46103,3,2,,,1,0,4
31565,2006049005,40.218056,-74.7799,9,9409,4,7,,,1,0,7
31572,2006049012,40.684167,-75.288599,48,48101,4,7,,,1,0,8
31579,2006049019,40.894722,-75.142099,48,48214,4,1,,,1,0,7
31618,2006049058,,,9,9217,4,5,,,1,0,7
31630,2006049074,39.842222,-77.204236,1,1219,3,6,,,1,0,4
31633,2006049077,39.966944,-77.076817,1,1218,3,7,,,1,0,4
31729,2006049177,40.085,-75.552623,15,15202,4,5,,,1,0,99
31755,2006049204,,,21,21213,1,6,,,1,0,7
31897,2006049350,40.103889,-74.902921,9,9202,4,5,,,1,0,7
31903,2006049357,41.125833,-78.566221,17,17227,2,2,,,1,0,7
31907,2006049361,41.1575,-79.396538,16,16213,3,1,,,1,0,7
32001,2006049458,41.752222,-79.669946,20,20219,4,5,,,1,0,4
32062,2006049528,,,64,64212,4,7,,,1,0,7
32082,2006049549,,,34,34204,3,6,,,2,0,7
32105,2006049573,41.1025,-76.720134,47,47205,2,2,,,0,1,4
32147,2006049616,,,15,15236,4,5,,,1,0,1
32197,2006049671,40.6002,-80.3068,4,4103,3,7,,,1,0,0
32220,2006049694,40.28669,-75.695613,6,6212,3,5,,,0,1,7
32228,2006049702,40.1617,-75.1205,46,46110,3,1,,,1,0,7
32235,2006049709,,,64,64436,3,1,,,2,0,7
32247,2006049721,,,17,17228,2,2,,,2,0,7
32275,2006049751,40.749167,-78.5369,17,17201,3,7,,,1,0,2
32287,2006049763,,,17,17205,4,2,,,1,0,4
32290,2006049766,41.234722,-79.527908,16,16202,3,5,,,1,0,7
32332,2006049809,41.15,-78.934379,33,33221,3,2,,,1,0,1
32379,2006049859,40.276111,-75.303693,46,46409,3,1,,,1,0,1
32393,2006049874,41.983889,-80.234552,25,25205,3,7,,,1,0,7
32401,2006049882,40.135,-77.226231,21,21202,4,2,,,1,0,4
32414,2006049895,40.148611,-77.347847,21,21219,3,3,,,1,0,1
32457,2006049941,,,23,23207,3,5,,,1,0,7
32467,2006049953,,,38,38205,4,6,,,1,0,2
32474,2006049962,40.648333,-78.488008,11,11221,3,6,,,1,0,2
32490,2006049979,40.593889,-78.335876,7,7202,3,5,,,1,0,7
32593,2006050090,39.869444,-79.974801,30,30203,4,6,,,1,0,7
32656,2006050157,40.114722,-76.734217,66,66220,5,4,,,0,1,1
32726,2006050229,,,6,6103,4,2,,,1,0,4
32749,2006050253,40.634167,-76.214706,53,53218,1,3,,,1,1,7
32799,2006050307,40.237222,-79.230319,64,64210,5,4,,,1,0,4
32807,2006050315,41.205833,-75.794645,40,40201,1,2,,,0,1,7
32818,2006050326,40.058889,-80.010519,62,62402,4,6,,,1,0,1
32825,2006050334,40.631389,-78.983318,32,32209,4,3,,,1,0,7
32842,2006050352,40.331944,-79.409894,64,64217,3,6,,,2,0,7
32858,2006050369,41.0625,-75.867327,40,40212,3,1,,,0,1,7
32867,2006050379,41.060278,-76.064694,40,40215,4,5,,,0,1,7
32878,2006050390,39.774167,-76.668707,66,66213,4,5,,,1,0,5
32930,2006050446,,,2,2301,3,2,,,1,0,7
32940,2006050456,,,2,2119,4,5,,,1,0,7
32943,2006050461,40.844444,-80.410639,4,4204,4,7,,,1,0,0
33066,2006050596,40.029631,-75.305345,46,46104,5,2,,,0,1,7
33087,2006050618,41.835,-78.695421,42,42210,4,7,,,1,0,4
33088,2006050619,40.624444,-75.438151,39,39301,5,4,,,1,0,0
33094,2006050625,40.2875,-80.116425,62,62222,5,6,,,1,0,4
33125,2006050665,40.25,-75.459558,46,46213,4,2,,,1,0,6
33152,2006050692,,,45,45210,1,4,,,1,0,4
33203,2006050746,39.751944,-76.585092,66,66428,4,1,,,2,0,4
33215,2006050758,40.1775,-75.537151,46,46419,5,4,,,1,0,8
33351,2006050906,,,2,2212,5,4,,,1,0,4
33359,2006050917,40.335556,-76.484866,38,38401,5,7,,,1,0,8
33379,2006050940,39.8121,-76.6011,66,66222,5,1,,,1,0,7
33383,2006050945,39.801389,-75.737321,15,15225,5,6,,,0,1,6
33390,2006050953,41.352,-74.7344,51,51211,5,2,,,1,0,6
33395,2006050958,,,53,53215,5,6,,,1,0,6
33425,2006050988,,,39,39405,5,2,,,1,0,8
33440,2006051005,40.325278,-78.895624,11,11208,5,1,,,1,0,4
33509,2006051080,,,39,39301,4,3,,,1,0,2
33510,2006051081,40.78,-77.109515,54,54205,2,7,,,0,1,2
33513,2006051084,,,32,32205,3,3,,,1,0,7
33538,2006051109,39.881667,-79.743878,26,26218,3,7,,,1,0,0
33543,2006051115,41.185556,-76.214262,40,40217,2,7,,,0,1,7
33545,2006051117,40.455833,-75.297722,9,9209,3,1,,,1,0,7
33546,2006051118,,,13,13211,3,6,,,1,0,1
33558,2006051131,40.072778,-76.759529,66,66204,4,5,,,1,0,7
33564,2006051139,40.7175,-75.772891,39,39206,4,4,,,0,1,2
33570,2006051146,40.402778,-79.546133,64,64214,4,4,,,0,1,1
33582,2006051158,39.964556,-76.728836,66,66301,3,7,,,2,0,7
33585,2006051161,40.645,-76.131331,53,53218,2,5,,,1,0,7
33587,2006051163,40.635,-77.273795,34,34203,4,5,,,0,1,8
33601,2006051178,40.140833,-74.874734,9,9101,4,6,,,1,0,4
33603,2006051180,,,20,20212,4,3,,,1,0,7
33635,2006051215,40.022222,-76.361538,36,36223,4,5,,,1,0,1
33641,2006051221,,,38,38301,4,2,,,1,0,8
33645,2006051225,41.154444,-80.104591,43,43219,4,1,,,1,0,4
33657,2006051239,40.206667,-80.327924,62,62204,2,2,,,0,1,7
33662,2006051244,41.331667,-75.738304,40,40402,2,2,,,0,1,7
33685,2006051269,,,2,2301,5,6,,,1,0,7
33696,2006051280,40.453889,-79.912355,2,2301,5,6,,,1,0,4
33704,2006051288,40.458539,-79.991825,2,2301,5,6,,,1,0,8
33739,2006051323,40.678611,-75.571279,39,39207,4,2,,,1,0,7
33764,2006051348,41.344722,-74.926166,51,51203,4,2,,,3,0,7
33768,2006051352,40.390278,-77.809369,44,44210,4,3,,,2,0,7
33802,2006051386,40.869426,-76.815904,54,54208,4,3,,,1,0,7
33836,2006051423,39.8082,-75.8255,15,15222,4,7,,,1,0,2
33851,2006051439,41.661355,-77.309243,58,58208,4,7,,,1,0,7
33877,2006051466,40.043333,-75.516731,15,15214,4,3,,,1,0,1
33894,2006051484,,,25,25217,4,7,,,1,0,7
33909,2006051499,40.687316,-76.187426,53,53301,4,1,,,1,0,5
33937,2006051528,,,41,41219,4,6,,,2,0,4
33975,2006051567,40.63863,-75.400796,39,39302,5,7,,,1,0,1
34040,2006051635,,,21,21213,3,5,,,1,0,8
34061,2006051657,40.0625,-74.973533,9,9202,4,6,,,1,0,7
34069,2006051665,40.904444,-75.215071,48,48214,4,2,,,1,0,7
34110,2006051711,,,36,36202,4,5,,,1,0,0
34116,2006051718,41.483056,-75.829113,65,65205,3,7,,,2,0,2
34147,2006051751,41.917778,-79.704736,25,25221,4,2,,,1,0,7
34162,2006051766,,,22,22219,4,5,,,1,0,8
34225,2006051838,,,48,48201,4,4,,,1,0,7
34276,2006051890,39.952778,-77.413515,1,1205,4,7,,,1,0,7
34279,2006051893,40.513611,-79.550174,64,64202,4,2,,,1,0,7
34311,2006051926,41.265,-75.082999,51,51209,4,1,,,1,0,7
34318,2006051933,39.7675,-77.09161,1,1221,4,1,,,1,0,7
34374,2006051992,39.927778,-76.252458,36,36229,3,5,,,1,0,5
34394,2006052012,,,66,66229,4,3,,,1,0,8
34410,2006052029,40.810556,-76.103849,53,53216,4,6,,,1,0,7
34454,2006052077,40.073333,-79.63535,26,26210,4,2,,,1,0,7
34462,2006052085,,,44,44210,4,6,,,1,0,7
34484,2006052108,41.291944,-77.022367,41,41219,4,1,,,1,0,7
34557,2006052186,40.249026,-75.653034,46,46416,4,7,,,1,0,8
34623,2006052254,41.974444,-78.307785,42,42203,3,6,,,1,0,7
34629,2006052261,40.210003,-76.056476,36,36202,4,7,,,1,0,7
34634,2006052266,40.483889,-79.516864,64,64202,4,5,,,1,0,0
34637,2006052269,40.353333,-77.227372,50,50216,4,4,,,1,0,99
34658,2006052292,41.917222,-77.538097,58,58410,5,4,,,1,0,8
34659,2006052293,,,48,48301,5,5,,,1,0,8
34693,2006052328,40.415862,-79.589282,64,64437,5,2,,,1,0,7
34709,2006052345,41.326389,-78.340236,24,24201,4,1,,,1,0,7
34723,2006052360,40.490833,-79.876087,2,2112,4,4,,,1,0,7
34732,2006052370,,,43,43213,4,7,,,0,1,7
34741,2006052379,40.546944,-76.024525,6,6238,4,2,,,2,0,1
34776,2006052416,40.310278,-79.538644,64,64302,4,3,,,1,0,8
34798,2006052438,41.013056,-75.167146,45,45213,4,2,,,1,0,2
34874,2006052518,40.404167,-75.123118,9,9219,5,2,,,0,1,4
34878,2006052522,40.115278,-75.454582,46,46208,4,4,,,1,0,7
34879,2006052523,,,46,46107,4,7,,,1,0,0
34901,2006052549,41.866468,-76.332954,8,8408,4,1,,,2,0,7
34913,2006052561,40.329444,-78.348214,7,7208,4,5,,,1,0,0
34916,2006052564,40.123611,-77.190791,21,21405,5,6,,,1,0,4
34918,2006052566,40.4125,-78.208918,7,7215,4,5,,,1,0,7
34919,2006052567,40.354722,-78.465256,7,7206,4,7,,,1,0,7
34955,2006052606,40.195,-79.730665,64,64216,4,6,,,1,0,2
34958,2006052609,40.045,-79.672419,26,26205,4,3,,,1,0,7
34959,2006052610,40.191175,-79.999409,62,62211,4,3,,,1,0,7
34960,2006052611,40.845556,-79.727316,10,10208,4,4,,,1,0,4
34979,2006052633,,,10,10225,4,5,,,1,0,7
35000,2006052655,40.708889,-75.624618,39,39212,3,6,,,1,0,7
35010,2006052665,40.658056,-80.347144,4,4214,5,2,,,0,1,6
35077,2006052734,40.053889,-80.003098,62,62407,5,3,,,1,0,4
35169,2006052835,39.823056,-78.724649,5,5405,4,1,,,1,0,2
35266,2006052940,40.992778,-75.254555,45,45214,4,3,,,1,0,7
35320,2006052999,39.909722,-77.824625,28,28212,4,7,,,1,1,99
35330,2006053010,40.130833,-80.325737,62,62203,4,7,,,1,0,0
35347,2006053028,40.404339,-76.340472,38,38205,4,4,,,1,0,7
35349,2006053030,40.432738,-76.479594,38,38214,4,5,,,1,0,7
35358,2006053039,41.221944,-75.983191,40,40225,3,6,,,1,0,7
35391,2006053074,40.832222,-76.34649,19,19206,3,2,,,1,0,7
35478,2006053169,40.4655,-80.1963,2,2213,5,7,,,1,0,0
35538,2006053229,40.421944,-75.368109,9,9214,3,5,,,1,0,4
35557,2006053248,40.913889,-78.822301,33,33206,4,6,,,1,0,0
35569,2006053262,41.753611,-76.297938,8,8225,3,5,,,1,0,7
35572,2006053266,40.649722,-75.410576,39,39302,4,1,,,1,0,7
35583,2006053277,40.434444,-75.823197,6,6235,4,1,,,1,0,7
35599,2006053293,39.884167,-80.162647,30,30205,4,1,,,1,0,99
35600,2006053294,41.2825,-78.134736,12,12201,4,1,,,1,0,0
35609,2006053304,40.08,-75.315316,46,46107,4,3,,,1,0,0
35611,2006053306,41.041111,-75.780995,40,40212,4,6,,,1,0,4
35613,2006053308,40.074444,-77.425311,21,21214,4,1,,,0,1,7
35667,2006053365,40.676944,-75.386694,48,48206,5,2,,,0,1,4
35668,2006053366,40.478333,-78.735747,11,11411,5,6,,,1,1,7
35669,2006053367,,,46,46103,3,6,,,1,1,2
35670,2006053368,40.117778,-75.136551,46,46101,5,6,,,0,1,7
35671,2006053369,40.591551,-75.517155,39,39301,3,6,,,0,1,7
35672,2006053370,,,67,67301,2,6,,,0,1,7
35673,2006053371,39.975,-76.247169,36,36240,4,6,,,0,1,4
35724,2006053425,,,9,9403,5,2,,,1,0,2
35761,2006053466,40.715278,-79.92932,10,10222,6,5,,,1,0,7
35775,2006053480,40.195556,-76.108633,36,36210,5,6,,,2,0,2
35803,2006053508,40.3268,-76.0522,6,6236,5,3,,,0,1,7
35828,2006053534,40.550278,-78.396369,7,7210,5,2,,,1,0,7
35842,2006053549,,,67,67301,1,3,,,1,0,2
35865,2006053572,40.2754,-76.9388,21,21101,5,1,,,1,0,7
35910,2006053623,40.340556,-74.944943,9,9221,5,4,,,0,1,7
35934,2006053647,40.967222,-76.029128,40,40214,2,7,,,2,0,1
35965,2006053681,40.070186,-75.098574,46,46101,5,3,,,1,0,8
35974,2006053690,40.042778,-75.023872,67,67301,4,1,,,1,0,2
36011,2006053730,40.681389,-76.204681,53,53301,5,7,,,1,0,4
36021,2006053742,39.994671,-75.135501,67,67301,4,4,,,1,0,2
36028,2006053750,40.082222,-75.027336,67,67301,4,1,,,1,0,7
36140,2006053867,40.4271,-80.0007,2,2301,4,6,,,1,0,2
36173,2006053900,40.078189,-74.974174,67,67301,4,4,,,1,0,7
36220,2006053950,39.910278,-75.150953,67,67301,2,2,,,2,0,4
36227,2006053958,40.01,-75.064241,67,67301,3,4,,,1,0,7
36261,2006053992,39.966389,-75.160387,67,67301,4,7,,,1,0,8
36292,2006054028,,,67,67301,3,2,,,1,0,8
36297,2006054033,40.006792,-75.095545,67,67301,4,2,,,1,0,8
36335,2006054072,40.033887,-75.116366,67,67301,4,2,,,1,0,8
36355,2006054093,40.053244,-75.158785,67,67301,4,1,,,1,0,8
36376,2006054115,,,67,67301,4,4,,,1,0,8
36384,2006054123,,,67,67301,3,6,,,1,0,4
36434,2006054174,40.820278,-76.201159,53,53427,5,2,,,1,0,8
36596,2006054344,,,40,40204,5,3,,,1,2,2
36669,2006054424,41.127595,-75.955979,40,40226,5,2,,,1,0,8
36683,2006054441,40.381872,-79.81113,2,2424,6,6,,,1,0,8
36690,2006054448,40.129167,-76.2162,36,36238,6,6,,,1,0,7
36704,2006054466,40.8086,-76.2338,53,53236,6,2,,,1,0,8
36717,2006054480,40.417,-78.3681,7,7203,6,1,,,1,0,4
36739,2006054504,40.264275,-76.860338,22,22301,5,1,,,1,0,8
36747,2006054512,40.30407,-76.902429,22,22101,5,6,,,1,0,7
36758,2006054523,40.073051,-75.083002,67,67301,3,7,,,1,0,6
36797,2006054563,39.9975,-75.121235,67,67301,4,7,,,1,0,8
36844,2006054611,39.973889,-75.807715,15,15412,5,4,,,2,0,2
36869,2006054638,39.969167,-75.184597,67,67301,4,1,,,2,0,4
36896,2006054667,39.916111,-75.166188,67,67301,2,5,,,1,0,1
36919,2006054692,39.96,-75.140879,67,67301,4,1,,,1,0,7
36953,2006054726,40.163333,-75.15412,46,46109,5,3,,,1,0,4
37016,2006054791,40.134567,-75.251829,46,46225,4,7,,,1,0,7
37031,2006054806,40.356743,-75.897749,6,6220,6,2,,,1,0,99
37085,2006054865,40.517222,-75.38576,39,39211,6,7,,,1,0,7
37106,2006054887,,,6,6404,5,7,,,1,0,7
37142,2006054923,39.887222,-75.459236,23,23101,4,5,,,2,0,7
37153,2006054934,39.866111,-75.411344,23,23101,5,5,,,1,0,5
