,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
32076,2017047836,40.509731,-79.605992,64,64219,5,7,1024.0,,0,1,6
32101,2017038263,40.998704,-75.259799,45,45214,3,5,555.0,,2,0,2
32124,2017035946,40.125157,-78.303675,5,5209,4,1,155.0,,1,0,7
32128,2017034243,40.193038,-74.878322,9,9213,3,4,1707.0,,1,0,99
32134,2017019988,40.178421,-76.17695,36,36408,2,7,1810.0,,1,0,8
32144,2017047602,40.146289,-75.125202,46,46110,5,4,1501.0,,1,0,4
32158,2017019450,40.381448,-76.269169,38,38205,2,7,1533.0,,1,0,4
32159,2017031357,40.293436,-78.919343,11,11413,3,4,253.0,,0,1,0
32182,2017062905,39.872942,-75.294505,23,23109,5,1,210.0,,1,0,1
32201,2017037110,40.337606,-75.510703,46,46212,4,2,1611.0,,1,0,0
32280,2017043216,40.782953,-76.142528,53,53226,4,2,1346.0,,0,1,5
32322,2017054003,39.959039,-75.611964,15,15414,5,5,1415.0,,1,0,4
32329,2017043295,40.357495,-79.864367,2,2473,4,1,2045.0,,0,1,6
32356,2017043025,39.996676,-77.40453,21,21215,4,7,1137.0,,1,0,7
32387,2017019357,40.427322,-79.693698,64,64437,2,5,1908.0,,1,0,1
32390,2017043012,40.744358,-75.531491,48,48207,4,6,2237.0,,0,2,4
32456,2017033483,40.38981,-76.198079,6,6223,3,4,2043.0,,0,1,8
32472,2017022250,40.015946,-75.619448,15,15254,2,7,1100.0,,1,0,7
32475,2017045169,40.489295,-78.747754,11,11205,5,2,2203.0,,1,1,4
32479,2017038214,40.447088,-78.526494,7,7201,4,2,1155.0,,1,0,7
32500,2017047173,40.537952,-76.42897,53,53221,4,6,1420.0,,1,0,8
32506,2017040432,39.785011,-76.976356,66,66103,4,1,416.0,,1,0,7
32555,2017033589,40.333612,-79.814742,2,2477,3,1,228.0,,1,0,7
32598,2017038732,41.374242,-75.933531,40,40206,4,1,1732.0,,1,0,7
32601,2017031625,41.431999,-75.657743,35,35302,3,6,104.0,,1,0,8
32604,2017041107,40.46148,-79.934591,2,2301,4,6,1405.0,,1,0,4
32652,2017039160,40.272393,-75.323084,46,46103,4,6,2256.0,,1,0,7
32687,2017036716,39.753164,-76.576434,66,66213,3,4,1919.0,,1,0,0
32700,2017014319,40.038002,-76.343838,36,36223,1,6,1543.0,,1,0,8
32757,2017041348,40.040768,-75.146335,67,67301,4,1,1445.0,,1,0,4
32783,2017037303,40.822253,-75.688563,13,13203,4,3,1503.0,,0,1,4
32807,2017059245,40.545582,-78.476453,7,7210,6,6,1857.0,,0,1,4
32816,2017047698,41.879828,-80.172806,25,25219,5,3,1034.0,,0,1,4
32850,2017037070,40.185271,-79.042409,55,55210,4,1,1649.0,,1,0,7
32902,2017040231,41.105843,-79.637223,16,16215,3,5,801.0,,1,0,7
32949,2017045436,39.997051,-77.555239,28,28213,4,4,841.0,,0,1,7
33029,2017030814,40.487541,-78.404946,7,7301,3,2,29.0,,1,0,7
33033,2017035059,40.473261,-78.424212,7,7301,4,1,1621.0,,2,0,2
33073,2017039289,41.241407,-77.001207,41,41301,4,7,150.0,,0,1,7
33094,2017042328,41.072139,-78.325472,17,17214,3,3,1724.0,,0,1,4
33122,2017018304,40.4591,-75.367791,9,9220,2,3,1905.0,,1,0,4
33139,2017042302,39.860039,-76.878324,66,66221,3,4,1608.0,,2,0,4
33166,2017020312,40.059122,-75.815547,15,15244,2,2,639.0,,1,0,2
33176,2017027527,40.470293,-79.908531,2,2301,3,2,1331.0,,1,0,1
33183,2017023457,39.963865,-75.261908,23,23111,3,4,1122.0,,1,0,4
33189,2017035010,41.833384,-75.871339,57,57408,3,4,1458.0,,1,0,1
33207,2017033912,40.329682,-75.270797,9,9210,3,7,1740.0,,1,0,4
33228,2017012724,40.264483,-76.874641,22,22301,1,2,2143.0,,1,0,8
33328,2017016303,40.51621,-79.852837,2,2208,2,4,507.0,,1,0,7
33368,2017037816,40.175814,-76.226923,36,36218,4,2,1506.0,,0,1,7
33380,2017022312,40.29117,-75.577121,46,46212,2,6,2332.0,,2,0,2
33406,2017034292,39.891376,-80.09521,30,30211,3,7,1411.0,,1,0,4
33488,2017040285,41.409724,-75.215538,51,51208,4,2,1423.0,,2,0,7
33514,2017040372,40.344833,-76.421106,38,38301,3,3,2105.0,,1,0,4
33519,2017034744,41.416004,-75.668958,35,35302,4,2,800.0,,0,1,4
33526,2017036019,40.120878,-74.97863,9,9202,4,4,2002.0,,0,1,8
33546,2017040043,39.838772,-75.874096,15,15229,2,1,105.0,,1,0,0
33558,2017042653,40.02375,-75.092528,67,67301,3,6,1514.0,,0,1,7
33559,2017033343,40.800339,-75.613485,13,13407,3,2,205.0,,1,0,1
33571,2017041746,42.141986,-80.137308,25,25213,4,6,1520.0,,1,1,7
33613,2017022151,40.297173,-76.768492,22,22208,2,1,2245.0,,1,0,2
33618,2017042526,41.422262,-80.074915,43,43408,4,4,2211.0,,2,0,8
33631,2017042028,40.129106,-74.968733,9,9202,4,1,46.0,,1,0,1
33661,2017032186,40.486993,-79.886737,2,2301,3,7,2349.0,,1,0,2
33699,2017043776,40.045328,-75.232029,67,67301,4,3,1854.0,,1,0,8
33770,2017032107,40.059571,-75.09504,46,46102,3,7,1335.0,,1,0,2
33782,2017038253,40.271785,-74.974308,9,9230,4,3,1300.0,,1,0,7
33797,2017041752,40.286668,-76.383652,38,38212,4,4,1322.0,,2,0,4
33798,2017039750,41.767262,-79.450505,61,61216,4,2,1125.0,,1,0,7
33835,2017040516,40.59229,-77.04712,50,50208,4,4,1702.0,,0,1,0
33872,2017025131,39.956575,-75.191323,67,67301,3,2,1608.0,,1,0,1
33901,2017047655,40.043,-78.559585,5,5218,5,5,1402.0,,1,0,1
33939,2017017481,40.134544,-75.37443,46,46111,2,2,732.0,,1,0,8
33973,2017039503,40.787614,-76.5263,49,49101,4,6,238.0,,1,0,7
34008,2017041238,40.005765,-75.190999,67,67301,4,7,335.0,,0,1,7
34016,2017037610,41.358121,-78.129927,12,12201,4,1,1757.0,,2,0,0
34058,2017014831,40.672435,-76.23524,53,53301,2,6,1450.0,,1,0,7
34082,2017038697,40.089989,-78.655559,5,5218,4,3,701.0,,2,0,2
34085,2017020652,40.797571,-79.162122,32,32219,2,7,1356.0,,2,0,7
34130,2017029396,39.905694,-75.312028,23,23107,3,6,57.0,,1,0,5
34159,2017033148,39.977328,-75.272879,67,67301,2,6,9999.0,,1,0,4
34160,2017044469,40.159918,-79.85894,64,64103,4,7,2316.0,,1,0,2
34213,2017042557,41.66469,-79.965101,20,20216,4,7,731.0,,1,0,7
34250,2017041881,40.677223,-76.381359,53,53211,4,2,1541.0,,1,0,5
34352,2017035508,39.974999,-77.388104,1,1214,3,6,,,2,0,4
34359,2017041528,40.994692,-76.640501,47,47208,4,5,,,0,1,4
34366,2017035878,40.275929,-80.218404,62,62207,3,1,,,0,1,7
34376,2017050236,40.501451,-80.074996,2,2402,5,3,,,1,0,8
34422,2017017553,40.409986,-79.944087,2,2301,2,2,,,1,0,8
34445,2017033443,41.059581,-76.253708,19,19402,3,7,,,1,0,4
34458,2017034699,40.160505,-75.513387,46,46222,3,7,,,4,0,7
34459,2017045810,40.616762,-76.933814,49,49209,4,6,,,0,1,7
34510,2017011337,40.70999,-76.333767,53,53211,1,7,,,5,0,2
34515,2017034074,40.829864,-77.988088,14,14212,3,6,,,2,0,1
34519,2017044208,40.822351,-75.863296,13,13409,4,7,,,1,0,2
34575,2017021753,41.05292,-76.244191,19,19402,2,5,,,1,0,8
34601,2017039084,40.300299,-76.2585,38,38204,4,1,,,1,0,99
34631,2017027738,40.121045,-74.907355,9,9202,3,3,,,1,0,7
34652,2017035945,41.228735,-76.96973,41,41202,4,7,,,2,0,7
34658,2017043217,39.749453,-76.276206,66,66224,4,3,,,1,0,7
34665,2017032941,41.00555,-80.340109,37,37301,3,3,,,1,0,4
34704,2017032605,41.098805,-75.336694,45,45101,3,5,,,1,0,1
34729,2017053343,40.805024,-79.400583,3,3225,5,5,,,0,1,2
34745,2017036275,40.807212,-79.395516,3,3225,3,1,,,0,1,7
34755,2017036469,40.100776,-77.181094,21,21405,4,5,,,1,0,99
34763,2017036175,40.301687,-79.919412,2,2440,4,5,,,1,1,2
34791,2017038845,40.061021,-77.816495,28,28208,1,7,,,1,0,7
34819,2017035824,40.098084,-75.030348,67,67301,3,3,,,1,0,1
34853,2017037584,40.114888,-75.069805,46,46105,4,2,,,1,0,4
34865,2017035862,39.990549,-75.420322,23,23208,4,4,,,0,1,7
34870,2017043405,40.941583,-80.310667,37,37211,4,4,,,1,0,0
34934,2017035637,40.071853,-75.154409,46,46102,3,1,,,1,0,1
34998,2017051883,41.01922,-76.0097,40,40204,5,2,,,1,0,1
35002,2017018105,40.233624,-74.80834,9,9211,2,2,,,1,0,1
35034,2017041342,39.997467,-75.089095,67,67301,4,2,,,0,1,8
35048,2017040014,40.380829,-79.952881,2,2403,4,3,,,1,0,2
35050,2017042368,40.478235,-75.757849,6,6413,4,3,,,0,1,2
35088,2017016968,40.493997,-79.836617,2,2113,2,7,,,1,0,4
35096,2017045477,40.440134,-75.547651,6,6217,4,7,,,1,0,2
35133,2017047377,40.527969,-75.391856,39,39211,5,6,,,1,0,1
35136,2017033579,40.064296,-75.169044,67,67301,2,3,,,1,0,4
35145,2017040829,40.454503,-79.953692,2,2301,4,5,,,1,0,8
35199,2017045070,40.197051,-78.140739,31,31403,4,4,,,1,0,7
35248,2017036305,40.82585,-78.789247,17,17208,4,3,,,1,0,8
35254,2017056207,40.66314,-75.383521,48,48206,5,3,,,0,1,7
35378,2017036645,40.230139,-75.091682,9,9228,3,6,,,1,0,4
35380,2017039656,40.450393,-79.984997,2,2301,4,2,,,1,0,8
35410,2017025938,40.243003,-76.857746,22,22301,3,4,,,1,0,7
35411,2017041709,40.035388,-76.305191,36,36301,4,3,,,1,0,5
35444,2017043015,39.774585,-76.567246,66,66213,2,7,,,1,0,7
35546,2017041392,40.025686,-75.201558,67,67301,3,6,,,1,1,2
35617,2017037665,40.580132,-78.599396,11,11202,4,6,,,1,0,7
35640,2017030944,40.389025,-75.323877,9,9229,3,3,,,1,0,4
35675,2017025356,41.409349,-80.374289,43,43403,3,6,,,1,0,4
35686,2017045821,40.79205,-75.610748,13,13207,4,7,,,0,1,7
35706,2017041350,40.061919,-75.246866,67,67301,4,1,,,0,1,99
35715,2017037944,40.593174,-77.032201,50,50208,2,5,,,1,0,7
35781,2017051574,40.57697,-79.736493,64,64305,5,7,,,1,0,0
35819,2017040101,40.098033,-75.552889,15,15202,3,6,,,1,0,2
35847,2017030512,40.7705,-77.859107,14,14410,3,4,,,0,1,7
35865,2017052740,40.398837,-79.144532,32,32222,5,7,,,1,0,7
35951,2017036276,40.230819,-76.931695,21,21401,3,4,,,1,0,7
35952,2017042519,41.211086,-80.237571,43,43204,3,2,,,1,0,7
36033,2017041762,39.95707,-76.745214,66,66301,4,7,,,2,0,4
36052,2017039896,40.703397,-77.590392,44,44201,4,7,,,1,0,0
36082,2017041972,40.516095,-76.108987,6,6241,3,4,,,0,1,7
36085,2017034891,40.502389,-75.963722,6,6419,3,7,,,0,1,4
36136,2017039869,41.07405,-76.817075,49,49404,4,1,,,1,0,0
36147,2017039080,40.013479,-75.057093,67,67301,3,3,,,1,0,5
36180,2017036291,40.189903,-77.177593,21,21213,3,1,,,2,0,2
36183,2017021104,40.471547,-79.926308,2,2301,2,4,,,1,0,8
36213,2017042228,40.051226,-76.306151,36,36301,4,5,,,1,0,6
36224,2017045580,39.946346,-76.76154,66,66231,5,3,,,1,0,7
36248,2017044662,40.553072,-78.922293,32,32217,4,4,,,0,1,4
36279,2017017417,40.446331,-80.009323,2,2301,2,2,,,1,0,7
36302,2017036453,40.144274,-77.195828,21,21213,4,2,,,1,0,5
36303,2017028568,40.820719,-79.964657,10,10101,3,2,,,1,0,7
36397,2017026569,41.558746,-75.598077,35,35218,3,2,,,1,0,7
36441,2017032622,41.351816,-80.404115,43,43220,3,1,,,1,0,7
36480,2017012946,40.282081,-77.063057,21,21212,1,3,,,1,0,2
36567,2017020218,40.094675,-75.362872,46,46220,2,7,,,1,0,8
36597,2017035191,41.207508,-75.983045,40,40101,4,1,,,1,0,7
36635,2017033656,40.076295,-80.338634,62,62226,3,6,,,1,0,7
36643,2017032063,39.973473,-76.712632,66,66301,3,7,,,2,0,7
36658,2017039731,40.438247,-76.301022,6,6205,3,6,,,0,1,7
36664,2017039900,41.820019,-78.39615,42,42209,4,1,,,1,0,7
36679,2017039899,40.459681,-76.858476,22,22218,4,1,,,1,0,7
36683,2017043080,41.082562,-78.784911,17,17228,3,2,,,1,0,8
36698,2017027074,40.470283,-79.822664,2,2113,3,1,,,1,0,2
36713,2017038378,40.940097,-75.31235,45,45205,3,5,,,0,1,7
36746,2017045812,40.414106,-76.573541,38,38203,4,1,,,1,1,2
36765,2017029045,40.198331,-75.681373,15,15234,2,7,,,1,0,0
36821,2017021288,40.338439,-76.426144,38,38301,2,4,,,1,0,8
36838,2017042985,41.657126,-75.662621,57,57219,4,1,,,1,0,0
36860,2017025325,40.977395,-76.428777,19,19204,3,1,,,1,0,7
36874,2017030240,40.137593,-74.984624,9,9202,3,2,,,1,0,4
36877,2017027991,40.423318,-80.105144,2,2115,2,4,,,1,0,4
36898,2017024158,40.297056,-76.950972,21,21101,3,7,,,1,0,8
36920,2017039734,41.861194,-78.596529,42,42209,4,1,,,0,1,7
36967,2017036385,40.040323,-75.058538,67,67301,4,5,,,1,0,4
37058,2017035891,40.567765,-75.236434,9,9206,2,7,,,1,0,7
37079,2017022307,41.274058,-75.883877,40,40414,2,1,,,1,0,8
37186,2017033040,40.013256,-75.097448,67,67301,1,7,,,1,0,4
37190,2017040560,41.590316,-79.910326,20,20216,4,6,,,1,0,7
37199,2017040474,40.64571,-76.138811,53,53218,3,7,,,0,2,1
37215,2017034038,40.467919,-78.410266,7,7210,3,5,,,1,0,4
37268,2017031894,41.158796,-78.829139,33,33221,3,4,,,0,1,2
37274,2017023984,40.606028,-75.457931,39,39301,3,6,,,1,0,8
37301,2017030383,40.458095,-80.112361,2,2126,3,7,,,1,0,7
37308,2017030689,40.085329,-75.720045,15,15238,3,2,,,1,0,7
37329,2017020878,40.192037,-75.663416,15,15234,2,1,,,1,0,99
37330,2017040448,40.392561,-79.328417,64,64204,2,1,,,1,0,7
37339,2017003355,40.184217,-75.060172,9,9226,1,1,,,1,0,4
37343,2017044632,39.879089,-75.361817,23,23105,5,2,,,1,1,1
37482,2017033902,40.114526,-76.513598,36,36413,3,4,,,1,0,4
37507,2017028238,41.113933,-80.096228,43,43214,3,6,,,1,0,7
37560,2017042390,41.222541,-79.13491,33,33205,4,2,,,1,0,7
37606,2017019915,40.206266,-75.081098,9,9226,2,7,,,1,0,7
37688,2017016838,40.468315,-79.70589,2,2466,2,7,,,1,0,1
37721,2017018213,39.979472,-75.340507,23,23112,2,7,,,1,0,7
37724,2017033615,40.116258,-75.425476,46,46208,3,2,,,1,0,7
37726,2017021960,40.250356,-75.282194,46,46411,2,6,,,1,0,4
37741,2017037960,40.662254,-76.187363,53,53218,4,4,,,1,0,0
37765,2017045400,40.036458,-80.012066,62,62412,4,7,,,1,0,7
37773,2017042841,39.883206,-79.036189,55,55204,4,7,,,1,0,0
37834,2017042517,41.128405,-75.324758,45,45208,3,4,,,1,0,8
37883,2017041138,40.071726,-75.154084,67,67301,3,5,,,0,1,4
37929,2017019366,40.055476,-76.266187,36,36215,2,2,,,1,0,7
37930,2017032279,39.99927,-75.790975,15,15101,1,2,,,0,1,0
37942,2017022454,40.348875,-75.920775,6,6301,2,1,,,1,0,4
37953,2017038711,42.104056,-80.075266,25,25302,4,7,,,1,0,4
37960,2017033771,40.240517,-80.178797,62,62220,3,7,,,1,1,2
38039,2017037596,40.28875,-76.687718,22,22215,3,5,,,0,1,7
38133,2017034895,40.258202,-76.83957,22,22102,3,6,,,0,1,7
38138,2017043228,41.145577,-79.557847,16,16209,4,4,,,1,0,7
38201,2017033646,40.572592,-75.702114,39,39213,3,2,,,1,0,7
38225,2017029628,40.01205,-76.226296,36,36240,3,6,,,0,1,4
38226,2017012815,40.862633,-79.90755,10,10301,1,5,,,1,0,8
38240,2017024056,39.996722,-75.883472,15,15245,3,6,,,0,1,7
38252,2017033227,41.222328,-75.879792,40,40104,2,6,,,3,0,1
38405,2017032791,39.927421,-77.629359,28,28204,3,6,1626.0,,1,0,2
38418,2017045571,39.98211,-76.652802,66,66227,5,2,2110.0,,1,0,0
38503,2017038073,41.475757,-75.763122,35,35214,4,3,235.0,,0,1,7
38511,2017012495,39.975958,-76.275227,36,36240,1,2,1726.0,,1,0,8
38515,2017040460,40.860458,-76.807192,54,54208,2,6,2128.0,,2,0,7
38518,2017032795,39.876205,-75.284401,23,23109,3,6,2055.0,,1,0,1
38520,2017037032,40.638742,-78.893423,32,32217,4,1,1415.0,,1,0,7
38570,2017033768,40.756556,-75.53649,48,48207,3,7,923.0,,0,1,7
38610,2017025014,40.321615,-75.875759,6,6214,2,3,1725.0,,1,0,4
38624,2017032188,42.123496,-80.081184,25,25302,3,7,2349.0,,1,0,8
38647,2017032907,40.833534,-76.837089,54,54208,3,2,730.0,,1,0,4
38650,2017033047,40.051044,-75.098196,67,67301,2,5,2142.0,,1,0,4
38776,2017032763,39.945323,-79.857065,26,26216,3,7,124.0,,0,1,7
38777,2017029740,40.334938,-75.942309,6,6427,3,7,122.0,,0,1,8
38783,2017017052,40.253504,-76.823955,22,22102,2,2,808.0,,1,0,4
38786,2017033413,39.763674,-77.137213,1,1215,3,3,1645.0,,1,0,2
38913,2017030630,39.895283,-76.824742,66,66221,3,7,1646.0,,1,0,7
38925,2017016716,40.768761,-79.015567,32,32211,2,5,1905.0,,1,0,2
38958,2017013674,40.436055,-79.967395,2,2301,2,5,1531.0,,1,0,1
39006,2017033798,40.326015,-77.436972,50,50215,3,1,1412.0,,1,0,7
39033,2017020543,40.455834,-79.992062,2,2301,2,2,1844.0,,1,0,7
39048,2017028788,40.00739,-75.213103,67,67301,2,1,2210.0,,1,0,8
39070,2017029304,39.831178,-76.980817,66,66103,3,4,749.0,,1,0,7
39089,2017033786,41.122471,-75.282477,45,45208,1,7,306.0,,1,0,7
39116,2017033674,40.06687,-76.35313,36,36214,2,7,942.0,,2,1,4
39134,2017034526,40.343611,-79.848889,2,2304,3,7,500.0,,1,0,8
39143,2017016108,40.360943,-75.93493,6,6301,2,5,1352.0,,2,0,4
39144,2017018346,40.498429,-78.392835,7,7301,2,7,222.0,,1,0,7
39169,2017015840,40.282911,-75.96388,6,6103,2,4,2137.0,,1,0,7
39202,2017033793,40.4976,-80.012792,2,2301,3,7,2045.0,,1,0,8
39349,2017008951,40.344361,-79.883972,2,2304,1,7,56.0,,1,0,7
39354,2017032691,39.944383,-78.080594,29,29206,3,6,1721.0,,0,1,0
39378,2017032911,40.306239,-75.860785,6,6214,2,4,1859.0,,0,1,8
39404,2017016830,39.990424,-75.421434,23,23208,2,3,1046.0,,1,0,2
39408,2017016704,40.396369,-79.622519,64,64102,2,7,235.0,,1,0,7
39429,2017024030,40.501297,-78.406163,7,7301,2,1,110.0,,1,0,5
39500,2017034197,39.840139,-75.373083,23,23301,3,6,910.0,,0,1,8
39593,2017010845,40.267083,-79.891972,2,2471,1,2,1719.0,,1,0,7
39610,2017033575,40.046784,-75.070288,67,67301,2,2,1805.0,,1,0,4
39659,2017065400,42.129149,-80.092678,25,25302,6,2,1616.0,,1,0,8
39679,2017071421,40.187944,-77.188222,21,21213,6,5,1555.0,,0,1,0
39682,2017050778,40.50816,-78.407129,7,7301,5,4,1214.0,,1,0,8
39801,2017070020,40.54874,-76.001171,6,6238,7,5,824.0,,1,1,4
39808,2017060154,39.972613,-75.948287,15,15252,6,2,1608.0,,1,0,1
39813,2017046726,40.270279,-79.399419,64,64217,4,5,704.0,,1,0,8
39846,2017070088,41.604894,-75.833718,65,65211,4,1,1541.0,,1,0,4
39886,2017069495,40.037944,-80.398111,62,62210,7,3,2028.0,,0,1,0
39890,2017067352,40.101842,-75.095814,46,46101,6,6,543.0,,1,0,7
39916,2017071018,40.684643,-75.220456,48,48302,6,6,1128.0,,2,1,6
39918,2017070957,40.205977,-74.774447,9,9409,1,2,,,1,0,5
39930,2017080408,41.435669,-75.485826,35,35210,7,2,2046.0,,1,0,7
39936,2017029012,40.037049,-75.052676,67,67301,2,6,1535.0,,1,0,6
39981,2017043064,39.884501,-75.349669,23,23107,4,6,1715.0,,1,0,8
39994,2017040628,40.353061,-79.954603,2,2473,4,4,1550.0,,2,0,2
40005,2017062043,40.205861,-77.204306,21,21402,6,7,215.0,,1,0,1
40116,2017067654,39.950418,-75.284304,23,23111,7,2,1253.0,,1,0,0
40122,2017062332,39.870603,-76.513036,66,66202,6,1,1740.0,,1,0,4
40184,2017078244,40.248562,-75.645232,46,46416,7,6,1632.0,,1,0,8
40186,2017064208,40.34207,-76.786496,22,22208,6,6,2210.0,,1,0,7
40288,2017069922,40.346014,-75.929986,6,6301,7,7,2244.0,,1,0,8
40312,2017034729,40.258945,-79.30791,64,64210,3,7,1919.0,,1,0,7
40320,2017070610,40.478073,-77.776336,44,44208,6,1,1421.0,,2,1,2
40323,2017071769,39.994186,-75.111398,67,67301,3,6,,,1,0,1
40353,2017053040,40.238779,-79.81676,2,2105,5,3,1626.0,,1,0,2
40383,2017070614,39.892967,-77.986112,29,29201,6,2,645.0,,1,0,7
40420,2017070767,40.453237,-77.018109,50,50220,7,5,1249.0,,1,0,7
40458,2017071838,41.048633,-77.352881,18,18211,6,4,2304.0,,0,1,7
40476,2017069712,40.424693,-77.814334,44,44210,6,6,736.0,,1,0,7
40572,2017046374,41.399999,-75.574261,35,35217,5,5,1413.0,,1,0,7
40576,2017086705,40.075008,-75.159922,46,46102,3,6,957.0,,1,0,8
40579,2017014785,40.297071,-78.905409,11,11301,2,1,2150.0,,1,0,8
40593,2017069415,40.115639,-75.338289,46,46413,7,6,1234.0,,1,0,8
40602,2017069709,40.222658,-75.400052,46,46215,6,3,1737.0,,1,0,4
40605,2017071029,40.235263,-76.290085,36,36217,6,3,1410.0,,0,1,7
40607,2017046725,40.429958,-79.883718,2,2426,4,4,1742.0,,1,0,7
40613,2017032181,40.391809,-79.885148,2,2473,3,7,223.0,,2,0,4
40622,2017071655,40.727387,-77.627996,44,44201,7,1,2018.0,,1,0,7
40641,2017033966,41.768568,-76.744997,8,8229,3,6,2052.0,,1,0,7
40678,2017072158,41.062355,-75.866634,40,40212,7,2,939.0,,1,0,1
40690,2017089846,40.531421,-75.607354,39,39104,8,2,1313.0,,0,1,4
40706,2017071468,40.876177,-75.679143,13,13211,7,1,1559.0,,1,0,7
40751,2017044180,39.949097,-80.165331,30,30218,4,7,1156.0,,1,0,0
40799,2017069606,40.283125,-75.185452,9,9227,7,6,2140.0,,1,0,4
40869,2017014512,40.130718,-75.300822,46,46107,2,1,207.0,,1,0,7
40871,2017041702,41.236235,-75.915629,40,40304,4,2,1658.0,,1,0,1
40880,2017070410,40.058333,-75.165742,67,67301,6,6,755.0,,0,1,5
40886,2017071471,41.859243,-80.177066,25,25219,7,2,932.0,,0,1,7
40908,2017054359,40.460671,-79.914282,2,2301,5,7,1850.0,,2,0,2
40930,2017014660,40.665463,-76.188809,53,53218,2,6,933.0,,1,0,0
40953,2017019651,41.75345,-76.298523,8,8225,2,6,1707.0,,1,0,4
40988,2017069974,39.971796,-77.578664,28,28203,7,6,1417.0,,1,0,0
41001,2017071456,40.12036,-75.74548,15,15210,6,3,2157.0,,1,0,4
41024,2017071453,40.188306,-77.040139,21,21207,6,1,326.0,,0,1,7
41043,2017068991,40.249611,-76.891479,21,21403,7,1,203.0,,1,1,7
41051,2017067197,40.644312,-80.416,4,4419,6,5,1828.0,,0,2,4
41060,2017041614,40.545462,-76.855438,22,22217,3,7,1020.0,,4,0,6
41065,2017084080,40.574482,-75.534229,39,39103,8,6,1846.0,,1,0,7
41118,2017071055,41.115422,-77.459842,18,18202,7,2,2125.0,,1,0,1
41152,2017070002,39.967805,-75.291134,23,23111,7,7,1648.0,,1,0,4
41157,2017053558,40.444436,-79.975605,2,2301,5,3,2345.0,,1,0,4
41204,2017071324,40.061325,-75.151142,67,67301,6,4,1150.0,,0,1,4
41212,2017071603,41.248789,-79.348961,16,16207,6,7,1958.0,,1,0,0
41245,2017065295,40.186426,-80.223004,62,62227,6,1,1422.0,,1,0,4
41294,2017082952,40.421408,-80.349333,62,62223,8,1,1836.0,,1,0,2
41363,2017069448,42.118674,-80.094568,25,25302,7,6,1407.0,,0,3,4
41414,2017071466,40.944915,-80.391662,37,37206,7,7,518.0,,0,1,7
41480,2017065550,40.565536,-80.293531,4,4103,6,2,48.0,,1,0,0
41583,2017069621,40.694213,-75.229566,48,48418,7,6,2022.0,,1,0,2
41594,2017045087,40.503528,-78.226699,7,7204,4,5,1616.0,,2,0,4
41603,2017069648,41.381719,-80.420626,43,43228,7,1,1448.0,,1,0,4
41605,2017071829,39.828895,-75.815346,15,15222,6,2,951.0,,1,0,2
41610,2017071659,42.056367,-80.027168,25,25216,7,1,1853.0,,1,0,1
41612,2017035223,40.432484,-79.996934,2,2301,4,3,1515.0,,3,0,2
41623,2017071876,40.294338,-76.980329,21,21103,6,3,2356.0,,0,1,1
41654,2017046598,40.631708,-77.865511,31,31211,3,5,1859.0,,1,0,7
41671,2017065850,40.110818,-80.24129,62,62201,6,5,1851.0,,1,0,7
41673,2017031752,40.196392,-76.122191,36,36210,3,3,1338.0,,4,0,7
41692,2017068907,41.256678,-79.396954,16,16214,6,3,1220.0,,2,0,2
41721,2017086311,40.088995,-75.045613,67,67301,7,5,1414.0,,0,1,5
41734,2017059699,40.292328,-75.887001,6,6233,6,6,1732.0,,1,0,1
41794,2017063838,40.319864,-76.068783,6,6236,6,3,2125.0,,1,0,1
41801,2017071513,40.738379,-78.533968,17,17201,7,2,1951.0,,1,0,7
41834,2017071275,40.003285,-75.065656,67,67301,1,3,,,2,0,4
41840,2017049566,39.845463,-77.034276,1,1217,5,6,234.0,,1,0,7
41893,2017056786,40.09146,-79.960678,62,62231,5,2,2051.0,,1,0,7
41944,2017055229,40.262099,-76.861358,22,22301,5,3,2243.0,,1,0,8
41991,2017069560,41.502901,-75.088458,51,51205,6,4,1602.0,,1,0,0
41992,2017054651,40.110777,-74.854725,9,9401,5,6,2354.0,,0,1,8
41996,2017035274,40.441547,-80.193295,2,2214,4,4,1633.0,,2,0,4
42078,2017065300,40.2646,-79.968932,62,62228,6,6,1521.0,,1,0,7
42082,2017056130,39.806141,-76.97962,66,66413,3,5,1643.0,,1,0,4
42101,2017071963,41.575818,-75.432736,63,63203,6,1,1345.0,,1,0,0
42175,2017069218,39.968047,-75.337789,23,23112,6,7,621.0,,0,1,8
42189,2017067065,40.228283,-76.557884,38,38213,6,2,1213.0,,1,0,8
42258,2017049768,40.855943,-76.811521,54,54405,4,6,1516.0,,1,0,0
42313,2017071072,39.793479,-78.214979,29,29203,6,6,324.0,,0,1,0
42368,2017052870,40.695303,-76.163943,53,53422,5,6,1950.0,,1,0,2
42386,2017057522,39.855451,-76.775723,66,66221,5,4,2235.0,,1,0,8
42422,2017057024,40.888832,-76.792875,49,49407,5,7,2306.0,,1,0,8
42430,2017059736,41.070771,-77.036809,59,59210,6,1,635.0,,2,0,7
42448,2017032398,40.218614,-76.790818,22,22103,3,7,2207.0,,1,0,4
42493,2017057596,41.801139,-79.468507,61,61216,5,4,1219.0,,1,0,7
