,CRN,DEC_LATITUDE,DEC_LONGITUDE,COUNTY,MUNICIPALITY,CRASH_MONTH,DAY_OF_WEEK,ARRIVAL_TM,TIME_OF_DAY,SUSP_SERIOUS_INJ_COUNT,FATAL_COUNT,COLLISION_TYPE
30420,2016039481,40.107408,-76.284532,36,36101,4,4,,,1,0,7
30453,2016039545,40.206676,-76.853374,66,66208,4,4,,,1,0,8
30456,2016039561,41.629181,-80.152488,20,20301,4,1,,,1,0,4
30463,2016042031,40.038364,-76.338619,36,36220,4,1,,,1,0,8
30515,2016041131,40.887974,-78.188152,14,14219,4,3,,,0,1,2
30519,2016041211,40.068501,-76.307655,36,36101,4,1,,,1,0,4
30521,2016039701,40.020566,-75.156516,67,67301,2,1,,,3,0,7
30554,2016041290,40.230017,-76.832238,22,22414,4,6,,,0,1,8
30586,2016041357,40.105392,-75.342093,46,46402,4,4,,,1,0,8
30599,2016041135,40.06871,-75.670497,15,15239,4,7,,,0,1,1
30629,2016039637,40.254444,-78.752778,11,11201,4,1,,,2,0,7
30636,2016039722,40.019816,-75.181442,67,67301,3,3,,,1,0,4
30656,2016041925,40.617269,-75.254694,48,48217,4,6,,,1,0,7
30670,2016041360,39.768654,-76.68102,66,66426,4,5,,,1,0,4
30675,2016039491,40.518973,-75.545245,39,39104,4,6,,,1,0,4
30682,2016039569,40.203751,-79.927522,62,62301,4,4,,,1,0,8
30697,2016039787,41.949161,-80.490278,25,25215,4,1,,,1,0,7
30743,2016041928,41.17811,-76.675559,41,41226,4,2,,,0,1,7
30763,2016040265,40.198562,-74.791366,9,9208,4,2,,,1,0,7
30813,2016039791,40.960385,-75.443076,45,45202,3,5,,,2,3,2
30829,2016041931,40.113516,-76.508412,36,36413,3,5,,,1,0,7
30857,2016041146,40.450646,-75.906007,6,6222,4,5,,,1,0,7
30864,2016041240,41.019047,-80.498638,37,37204,4,3,,,2,0,1
30867,2016040488,40.399963,-75.084511,9,9219,4,7,,,1,0,7
30878,2016041070,40.195322,-79.703247,64,64216,3,1,,,1,0,7
30884,2016040343,41.255983,-77.3461,41,41240,4,4,,,1,0,7
30886,2016041933,40.448809,-79.987534,2,2301,4,1,,,2,0,2
30893,2016042065,39.971913,-77.079766,1,1211,3,5,,,0,1,7
30897,2016041986,40.48456,-79.859848,2,2113,4,1,,,3,0,6
30906,2016041071,40.933639,-79.970139,10,10205,3,3,,,0,1,7
30934,2016041072,39.899931,-75.16023,67,67301,3,1,,,0,1,4
30958,2016040205,39.912639,-77.645058,28,28204,3,7,,,1,0,0
31074,2016041796,40.301738,-75.999228,6,6103,4,7,,,1,0,0
31109,2016041479,39.88909,-75.645826,15,15230,4,1,,,1,0,4
31186,2016041401,40.855676,-76.8005,49,49302,4,5,,,1,0,1
31189,2016040646,41.720094,-78.036437,52,52211,4,1,,,2,0,2
31198,2016039245,40.289749,-75.634053,46,46114,4,7,,,0,1,7
31202,2016040049,39.914635,-75.265053,23,23423,4,3,,,1,0,0
31237,2016039396,39.999992,-79.913342,26,26211,4,6,,,1,0,0
31249,2016041485,39.907333,-80.216194,30,30205,4,2,,,1,0,7
31281,2016041552,40.447481,-75.149966,9,9223,4,6,,,2,0,4
31344,2016041632,40.193611,-74.858113,9,9208,4,1,,,0,3,2
31362,2016039189,41.174428,-80.043825,43,43219,4,7,,,1,0,7
31401,2016039341,40.983207,-80.350321,37,37301,4,1,,,1,0,1
31413,2016041423,39.936855,-75.212556,67,67301,3,4,,,0,1,4
31417,2016041491,41.218428,-76.229416,40,40217,4,4,,,1,0,2
31420,2016040731,,,15,15224,3,5,,,1,0,7
31446,2016039192,39.990325,-77.902678,28,28208,4,2,,,1,0,7
31454,2016040058,41.157802,-75.357097,45,45203,4,6,,,1,0,7
31459,2016040878,40.047616,-74.996907,67,67301,3,5,,,1,0,4
31470,2016039129,40.656172,-79.961114,2,2217,3,4,,,1,0,7
31575,2016044021,41.013494,-76.405532,19,19222,4,2,,,1,0,2
31602,2016040895,40.008888,-75.071869,67,67301,4,1,,,3,0,4
31650,2016040066,40.754219,-80.319399,4,4301,4,1,,,1,0,8
31662,2016039069,39.830306,-75.441429,23,23110,4,2,,,1,0,8
31666,2016039138,41.135986,-77.433798,18,18301,4,7,,,1,0,4
31706,2016040068,40.587505,-79.757794,64,64305,4,3,,,1,0,4
31755,2016039988,39.964507,-75.16101,67,67301,4,3,,,1,0,8
31756,2016041515,39.964687,-75.137527,67,67301,4,7,,,1,0,7
31775,2016039853,42.061424,-80.093928,25,25213,4,2,,,1,0,0
31819,2016040828,39.87341,-75.389868,23,23402,4,5,,,1,0,2
31832,2016040620,41.247286,-76.718515,41,41241,4,3,,,1,0,4
31834,2016039145,41.419528,-78.560831,24,24301,4,2,,,1,0,4
31884,2016044817,40.519263,-78.870565,11,11204,4,1,,,1,0,2
31889,2016041440,39.987034,-75.174376,67,67301,3,6,,,1,0,4
31906,2016040845,41.005141,-76.453469,19,19501,4,3,,,1,0,7
31974,2016039150,41.708281,-78.570166,42,42208,4,6,,,1,0,7
31992,2016039375,40.185767,-77.294156,21,21219,4,4,,,0,1,7
32020,2016039376,40.244916,-77.087436,21,21212,4,5,,,0,1,7
32032,2016040691,40.258772,-76.828392,22,22411,4,4,,,1,0,5
32045,2016040093,40.593897,-79.996883,2,2108,4,2,,,1,0,4
32068,2016041597,39.966576,-76.713403,66,66301,4,7,,,1,0,8
32069,2016039295,40.106113,-76.074308,36,36415,4,5,,,1,0,8
32115,2016039933,40.407013,-77.93205,31,31202,4,7,,,2,0,2
32136,2016044828,40.534261,-75.975229,6,6244,4,1,,,1,0,1
32146,2016039169,41.929137,-77.117902,58,58227,4,6,,,1,0,7
32150,2016039230,40.7072,-80.299469,4,4412,4,2,,,1,0,7
32181,2016041601,40.464888,-79.853685,2,2113,4,7,,,0,1,7
32184,2016041613,39.823965,-75.869868,15,15229,4,7,,,1,0,4
32193,2016044831,41.229064,-76.244939,40,40210,4,2,,,1,0,4
32195,2016041387,41.484185,-75.716404,35,35404,4,6,,,1,0,1
32323,2016039306,40.337368,-75.13404,9,9219,4,1,,,1,0,7
32326,2016039324,41.203519,-75.945163,40,40101,4,7,,,1,0,7
32348,2016040027,,,48,48209,4,2,,,0,1,6
32365,2016039878,40.353029,-79.843968,2,2304,4,1,,,1,0,7
32372,2016039960,40.19337,-74.864531,9,9208,4,3,,,1,0,1
32379,2016039311,39.897626,-75.291856,23,23411,4,1,,,2,0,4
32383,2016040106,40.011565,-76.13762,36,36221,2,6,,,0,1,8
32423,2016041462,39.973992,-76.714537,66,66101,4,6,,,1,0,4
32507,2016043310,40.604836,-77.736309,44,44209,4,5,,,1,0,7
32508,2016044141,40.346072,-76.415283,38,38301,4,4,,,1,0,4
32512,2016044936,40.270894,-76.864639,22,22301,4,7,,,1,0,8
32526,2016044376,40.350791,-79.884836,2,2472,4,2,,,1,0,2
32541,2016042613,40.121865,-74.976903,9,9202,4,3,,,1,0,8
32552,2016042753,,,25,25216,4,6,,,0,1,7
32579,2016045132,40.343352,-79.919829,2,2473,4,7,,,1,0,7
32628,2016045013,41.644542,-80.20285,20,20230,4,6,,,1,0,99
32634,2016044316,40.224857,-75.489793,46,46213,5,1,,,1,0,7
32674,2016042541,40.139672,-75.116744,46,46101,3,6,,,1,0,7
32860,2016042765,40.975836,-77.117185,59,59206,4,2,,,1,0,7
32906,2016043407,41.364898,-79.413579,16,16222,3,5,,,2,1,8
32918,2016044390,41.027385,-80.353941,37,37205,4,6,,,1,0,1
32938,2016043470,40.534076,-80.193237,2,2213,4,4,,,1,0,1
32943,2016045146,41.072749,-80.051702,10,10418,4,7,,,1,0,8
32957,2016042564,40.542077,-76.307622,53,53233,4,2,,,1,0,4
32965,2016042696,39.904249,-76.581281,66,66233,4,3,,,0,1,8
32990,2016043410,40.000634,-75.8242,15,15301,3,4,,,1,0,0
33004,2016042843,40.102755,-76.023734,36,36213,4,3,,,0,1,5
33025,2016043485,41.398952,-75.653334,35,35302,4,5,,,1,0,1
33083,2016045153,41.405718,-75.650546,35,35302,5,1,,,1,0,8
33125,2016042570,41.880323,-80.143275,25,25404,4,1,,,1,0,4
33190,2016044265,40.448626,-80.006782,2,2301,5,1,,,1,0,8
33235,2016044118,40.367584,-76.013576,6,6221,4,4,,,1,0,2
33345,2016042517,40.302425,-79.518657,64,64209,4,2,,,0,1,7
33349,2016042579,40.219041,-76.432243,36,36230,4,2,,,0,1,7
33364,2016042786,39.729863,-76.735667,66,66226,4,3,,,1,0,7
33366,2016045037,40.426698,-75.438408,9,9214,4,6,,,1,0,4
33368,2016043579,41.195285,-79.575941,16,16202,4,2,,,1,0,99
33375,2016044123,40.419079,-79.975415,2,2301,4,5,,,1,0,8
33388,2016042723,40.438505,-78.356543,7,7205,4,2,,,1,0,1
33401,2016042519,40.555406,-76.420528,53,53221,3,1,,,1,0,7
33416,2016042724,41.241471,-76.596372,41,41212,4,2,,,1,0,8
33435,2016044197,40.808112,-79.495967,3,3214,4,7,,,0,1,4
33443,2016045103,40.363061,-75.397529,46,46214,4,7,,,1,0,99
33445,2016043502,40.320556,-75.753286,6,6203,4,5,,,1,0,2
33531,2016045171,40.464284,-79.932729,2,2301,5,3,,,1,0,8
33636,2016045001,40.584359,-75.458821,39,39301,5,2,,,1,0,2
33679,2016043234,41.729732,-77.389532,58,58208,4,1,,,0,1,0
33697,2016042734,40.162038,-78.255773,5,5203,4,4,,,1,0,7
33729,2016043526,40.809028,-77.810028,14,14204,4,6,,,1,0,7
33780,2016045115,40.592125,-75.564867,39,39103,4,7,,,1,0,7
33791,2016042130,40.255994,-75.726672,6,6203,4,2,,,0,1,7
33801,2016044584,40.030774,-75.058579,67,67301,4,2,,,1,0,8
33815,2016044740,41.112091,-78.794186,17,17228,4,7,,,1,0,6
33856,2016043747,40.021949,-75.039244,67,67301,3,2,,,1,0,5
33863,2016043831,42.096611,-80.08192,25,25302,4,6,,,1,0,8
33870,2016043913,40.656475,-75.750422,39,39206,4,6,,,0,1,0
33919,2016043834,39.939798,-75.272512,23,23412,4,6,,,1,0,8
33938,2016042216,40.259972,-76.863389,22,22301,4,6,,,0,1,2
33951,2016043902,41.752211,-76.048515,57,57224,3,1,,,0,1,7
33974,2016043060,40.078329,-79.80703,26,26209,3,3,,,0,1,7
34031,2016043840,39.860391,-75.369488,23,23301,4,6,,,1,0,5
34041,2016043207,39.89582,-75.480044,23,23403,4,6,,,1,0,7
34065,2016043145,,,58,58409,4,2,,,1,0,0
34067,2016044750,40.077021,-76.554105,36,36211,4,7,,,1,0,4
34098,2016042091,41.938842,-76.364551,8,8236,4,6,,,1,0,7
34159,2016042917,40.20988,-77.229835,21,21208,3,5,,,0,1,1
34164,2016044547,39.935782,-75.228562,67,67301,4,3,,,1,0,8
34212,2016043629,40.288666,-75.642683,46,46114,4,3,,,0,1,4
34226,2016043069,40.927929,-75.328014,45,45205,4,4,,,0,1,7
34261,2016043152,41.129902,-76.501614,19,19209,4,2,,,1,0,2
34292,2016042449,40.154588,-75.507423,15,15411,4,4,,,1,0,7
34300,2016043697,39.924852,-76.64858,66,66102,4,2,,,1,0,4
34305,2016042243,40.962546,-76.470398,19,19216,4,1,,,1,0,8
34339,2016043852,40.241032,-76.152863,36,36236,4,5,,,1,0,7
34358,2016042233,40.467583,-80.005833,2,2301,4,2,,,2,0,1
34361,2016042245,41.374988,-75.696697,35,35302,4,2,,,1,0,4
34401,2016043158,40.194997,-74.835385,9,9208,4,4,,,1,0,7
34422,2016043076,40.68864,-77.112869,34,34208,4,7,,,1,0,2
34478,2016043078,40.662414,-77.201402,34,34203,4,2,,,1,0,0
34554,2016042948,41.996167,-80.307628,25,25407,4,2,,,0,1,7
34580,2016043710,40.60503,-75.473003,39,39301,4,6,,,1,0,4
34590,2016043082,40.228474,-79.994388,62,62228,4,6,,,1,0,2
34664,2016044504,39.980171,-75.269266,67,67301,4,1,,,2,0,4
34717,2016044493,40.713799,-77.590129,44,44201,4,4,,,1,0,1
34722,2016042957,40.241456,-75.59329,46,46106,4,1,,,1,0,7
34766,2016043946,41.008506,-80.469928,37,37204,4,3,,,2,0,6
34770,2016042116,40.705044,-79.590476,3,3223,4,1,,,2,0,7
34782,2016043027,39.906083,-75.289829,23,23411,4,4,,,1,0,4
34784,2016044637,40.523254,-75.388158,39,39211,4,2,,,0,1,4
34789,2016043104,40.533016,-77.708817,44,44208,3,5,,,0,1,99
34795,2016044780,40.378134,-76.427095,38,38209,4,6,,,1,0,7
34797,2016043960,40.209156,-75.171237,46,46204,4,6,,,1,0,7
34834,2016042961,40.546585,-79.961331,2,2118,4,3,,,1,0,4
34849,2016043174,40.522193,-78.406614,7,7301,4,4,,,1,0,5
34883,2016042120,41.922037,-79.647288,25,25301,4,5,,,1,0,7
34892,2016043736,41.646971,-78.678938,42,42214,3,6,,,0,1,7
34972,2016043673,40.393066,-75.15469,9,9219,4,5,,,1,0,7
34979,2016043035,40.261879,-80.174998,62,62406,4,2,,,1,0,8
34992,2016042422,40.477664,-79.785484,2,2113,4,2,,,1,0,4
35020,2016042424,40.402865,-75.19045,9,9201,4,2,,,0,1,4
35059,2016042970,40.426292,-79.963576,2,2301,4,2,,,1,0,2
35080,2016042887,40.708053,-78.511863,11,11221,4,6,,,1,0,7
35090,2016042273,39.951072,-75.199186,67,67301,4,2,,,1,0,2
35113,2016044520,40.007389,-75.192611,67,67301,4,7,,,0,1,0
35115,2016042972,39.91471,-75.376865,23,23105,3,1,,,1,0,7
35118,2016042274,40.1281,-75.370352,46,46111,4,2,,,3,0,4
35119,2016043040,40.764743,-80.095743,10,10217,4,5,,,1,0,1
35135,2016028752,40.798116,-80.334842,4,4405,3,1,,,1,0,7
35163,2016028753,41.971811,-79.925144,25,25220,3,7,,,1,0,7
35165,2016027240,40.313497,-76.934262,21,21101,2,4,,,0,1,4
35179,2016027404,41.744244,-76.801205,8,8229,2,7,,,1,0,7
35190,2016043977,40.098181,-77.044816,66,66201,4,2,,,1,0,1
35228,2016027323,40.672637,-75.245997,48,48418,2,1,,,1,0,0
35229,2016028096,40.157464,-74.812849,9,9208,3,1,,,1,0,4
35304,2016029522,41.045536,-79.598613,16,16221,3,1,,,1,0,7
35345,2016028916,40.988603,-80.316146,37,37211,3,7,,,0,1,7
35351,2016027481,40.440831,-79.960818,2,2301,3,6,,,1,0,1
35366,2016028840,39.981251,-75.206879,67,67301,3,2,,,2,0,5
35408,2016028249,40.062899,-75.333904,46,46220,3,5,,,1,0,8
35418,2016028777,40.064344,-75.320023,46,46424,1,7,,,1,0,7
35431,2016027413,40.550694,-75.597372,39,39209,2,6,,,1,0,8
35439,2016028265,40.448977,-80.245708,2,2214,3,7,,,1,0,0
35452,2016027331,40.018028,-79.993417,62,62407,3,4,,,1,0,0
35475,2016029545,40.274744,-76.135446,36,36236,3,5,,,1,0,4
35479,2016029611,40.081498,-80.289945,62,62226,3,1,,,1,0,2
35495,2016028267,39.885894,-79.865822,26,26207,3,2,,,1,0,4
35509,2016028107,40.451888,-79.909241,2,2301,3,1,,,0,1,7
35518,2016029802,39.986021,-75.156322,67,67301,3,2,,,1,0,5
35521,2016029816,39.923162,-75.231464,67,67301,2,1,,,1,0,4
35543,2016027418,40.078859,-76.343205,36,36101,3,3,,,1,0,0
35565,2016028109,40.324694,-75.296694,9,9210,3,4,,,1,0,6
35612,2016029534,41.072512,-75.487766,45,45216,2,6,,,0,1,7
35623,2016027353,40.703397,-77.590392,44,44201,3,6,,,1,0,4
35628,2016028192,40.551883,-79.589059,64,64219,3,3,,,2,0,4
35630,2016029807,39.970041,-75.130676,67,67301,2,1,,,1,0,7
35682,2016029697,41.103754,-75.372514,45,45101,3,5,,,2,0,2
35699,2016029553,40.323404,-79.610551,64,64303,3,4,,,0,1,8
35712,2016028196,41.82356,-78.290711,42,42405,3,6,,,0,1,7
35779,2016044002,40.203863,-75.092736,9,9226,4,3,,,1,0,4
35781,2016027214,40.17965,-76.178748,36,36408,3,3,,,2,0,8
35845,2016027348,39.864184,-75.236283,23,23109,3,4,,,1,0,5
35849,2016028133,40.143245,-74.990032,9,9212,3,5,,,1,0,4
35863,2016044005,40.531318,-79.769814,2,2466,4,7,,,0,1,7
35866,2016027987,40.713418,-75.394854,48,48204,1,5,,,0,1,4
35893,2016029495,39.923369,-75.147604,67,67301,3,3,,,1,0,4
35909,2016027434,40.636525,-79.514126,3,3216,2,6,,,1,0,7
35928,2016028860,39.838646,-75.410199,23,23110,2,7,,,1,0,1
35940,2016027453,40.161748,-75.255305,46,46225,3,6,,,0,1,1
35963,2016028940,41.409087,-75.724226,35,35414,3,3,,,1,0,7
35973,2016028286,41.372531,-76.037174,40,40434,3,4,,,1,0,8
36016,2016028875,40.578168,-75.553262,39,39209,2,7,,,1,0,7
36027,2016029027,,,66,66232,3,7,,,0,1,7
36050,2016027443,40.762472,-80.428056,4,4217,3,6,,,1,0,7
36117,2016028739,40.018897,-79.902667,26,26402,1,1,,,1,0,8
36160,2016028949,41.243231,-75.841436,40,40104,3,4,,,1,0,7
36167,2016029033,40.439416,-79.996924,2,2301,3,4,,,1,0,8
36212,2016028882,40.91925,-75.408199,45,45202,2,7,,,1,0,2
36217,2016029719,40.131985,-74.857428,9,9101,3,6,,,2,0,7
36236,2016027295,39.895779,-76.357923,36,36206,3,1,,,1,0,7
36287,2016028745,41.054533,-79.286078,16,16218,1,1,,,1,0,7
36301,2016028151,40.192774,-77.989054,31,31418,3,6,,,1,0,7
36346,2016028004,40.575554,-79.983444,2,2207,3,7,,,1,0,8
36438,2016028090,41.100923,-75.575623,45,45215,3,1,,,0,1,7
36445,2016028168,40.038283,-78.004201,29,29205,3,7,,,2,0,0
36459,2016028008,39.98777,-75.401608,23,23208,3,1,,,0,1,7
36501,2016027065,39.968354,-76.69057,66,66227,3,4,,,1,0,1
36505,2016027848,41.406789,-75.652307,35,35302,3,7,,,1,0,8
36532,2016029358,40.132348,-75.521604,15,15411,3,5,,,1,0,8
36552,2016027706,39.977996,-75.152575,67,67301,3,7,,,2,0,4
36601,2016027628,40.324969,-76.797599,22,22208,2,6,,,1,0,7
36611,2016027000,40.322713,-75.947239,6,6301,3,4,,,1,0,8
36637,2016027709,39.965096,-76.74303,66,66301,3,6,,,3,0,7
36659,2016027630,40.175011,-77.069376,21,21207,2,7,,,0,1,4
36716,2016026852,40.108911,-75.025802,67,67301,2,1,,,0,1,8
36772,2016028330,40.056962,-75.088369,67,67301,2,7,,,2,0,1
36802,2016026856,40.052134,-75.095732,67,67301,2,2,,,1,0,1
36817,2016027793,40.181263,-76.872769,66,66208,3,7,,,1,0,7
36828,2016028332,39.918289,-75.208962,67,67301,2,7,,,1,0,4
36840,2016029289,40.269774,-76.689065,22,22202,2,3,,,0,2,4
36857,2016029143,42.103789,-80.087322,25,25302,3,4,,,1,0,8
36891,2016027654,40.554533,-78.924274,32,32217,3,5,,,0,1,2
36935,2016028626,41.135118,-77.285706,18,18219,3,7,,,1,0,7
36936,2016029440,39.872667,-75.353113,23,23107,3,5,,,1,0,99
36984,2016027018,40.457306,-79.888967,2,2301,2,2,,,0,1,0
36995,2016027882,42.115117,-80.1042,25,25302,3,7,,,2,0,4
36998,2016027576,40.001585,-75.152798,67,67301,2,3,,,1,0,8
37003,2016029164,39.919153,-79.715154,26,26214,2,6,,,1,0,1
37029,2016026866,40.004756,-75.123958,67,67301,2,1,,,2,0,7
37044,2016027803,40.51059,-80.024412,2,2474,3,7,,,3,0,7
37106,2016027886,40.094925,-75.348645,46,46220,3,7,,,1,0,0
37124,2016027739,40.197309,-77.064123,21,21212,2,3,,,3,1,4
37152,2016027740,39.788477,-77.899862,28,28209,1,6,,,0,1,7
37210,2016027742,40.447409,-77.018726,50,50220,2,3,,,0,1,7
37238,2016027743,40.304538,-77.152456,50,50202,2,5,,,1,0,7
37336,2016029469,40.002264,-79.604034,26,26204,2,3,,,2,0,6
37395,2016027194,40.262667,-75.328583,46,46216,3,5,,,1,0,7
37410,2016027750,40.778889,-75.190267,48,48208,2,1,,,1,0,7
37415,2016028576,40.392558,-78.921712,11,11228,3,2,,,1,0,2
37493,2016029261,,,28,28401,3,7,,,1,0,7
37512,2016027610,39.898611,-80.131365,30,30205,3,3,,,1,0,2
37570,2016029184,40.966464,-77.648317,14,14214,3,1,,,1,0,7
37576,2016028453,39.7923,-77.74067,28,28201,3,1,,,1,0,1
37727,2016027830,40.111096,-77.656183,28,28207,2,6,,,1,0,7
37815,2016027846,41.105333,-75.467917,45,45215,3,7,,,1,0,1
37857,2016024262,40.33955,-79.840826,2,2304,3,3,,,1,0,1
37865,2016025108,40.606068,-75.469227,39,39301,3,6,,,1,0,4
37884,2016026518,40.27775,-76.894806,22,22301,3,6,,,1,0,5
37957,2016024429,40.424213,-78.99048,32,32212,1,4,,,1,0,6
37967,2016024194,41.008879,-75.966353,40,40204,2,2,,,2,0,4
37975,2016025041,40.923025,-75.398619,45,45202,2,1,,,2,0,4
38019,2016027933,40.604846,-80.241904,4,4302,2,3,,,1,0,1
38033,2016026605,40.091295,-75.543428,15,15202,2,1,,,1,0,7
38079,2016024199,40.178875,-74.962838,9,9218,3,3,,,1,0,4
38133,2016028702,39.880366,-75.398504,23,23207,2,2,,,0,1,2
38134,2016025718,40.560615,-75.808298,6,6215,2,2,,,1,0,0
38144,2016025048,40.247278,-75.703028,6,6212,2,2,,,0,1,7
38176,2016024354,40.926964,-76.481739,19,19208,2,6,,,1,0,7
38202,2016025050,40.544438,-75.677113,39,39209,2,5,,,1,0,1
38212,2016024438,40.864767,-80.413411,37,37203,2,7,,,1,0,7
38316,2016025871,40.033263,-75.93255,15,15245,2,6,,,1,0,2
38317,2016026615,40.629591,-76.448476,53,53212,2,3,,,1,0,0
38349,2016026630,41.536583,-75.985019,65,65203,3,7,,,1,0,7
38351,2016025141,40.00778,-76.868566,66,66205,1,6,,,0,1,8
38359,2016026042,39.975168,-75.153186,67,67301,2,4,,,1,0,8
38383,2016024444,41.188313,-76.912374,41,41207,2,1,,,1,0,7
38389,2016027182,41.036252,-75.459093,45,45216,3,5,,,1,0,2
38392,2016025727,40.485368,-79.856501,2,2113,3,1,,,0,1,2
38397,2016024230,40.464833,-79.898778,2,2301,3,3,,,1,0,8
38419,2016027951,40.68806,-76.196164,53,53301,3,5,,,1,0,8
38426,2016024232,40.314987,-79.830287,2,2469,3,3,,,1,0,8
38458,2016024300,40.199557,-77.164774,21,21208,2,6,,,1,0,7
38486,2016026554,40.813925,-76.199081,53,53216,2,2,,,0,1,8
38521,2016026636,41.339958,-74.823439,51,51207,2,2,,,0,1,7
38537,2016025745,40.772652,-80.373717,4,4203,3,4,,,1,0,4
38540,2016024999,41.21996,-78.775717,33,33218,2,4,,,0,1,4
38550,2016024382,40.126091,-75.22821,46,46224,3,4,,,1,0,7
38602,2016024319,41.749578,-75.526671,57,57215,2,6,,,1,1,2
38613,2016024469,40.320181,-75.444207,46,46223,2,3,,,0,1,4
38641,2016026777,41.247694,-77.049917,41,41230,3,7,,,2,1,7
38704,2016026483,40.589856,-79.910669,2,2209,3,2,,,1,0,7
38731,2016025740,40.494532,-79.859644,2,2408,3,1,,,1,0,1
38751,2016025173,40.26389,-75.54907,46,46205,3,3,,,1,0,4
38759,2016025741,40.279988,-75.300133,46,46409,3,7,,,1,0,7
38788,2016025742,40.395735,-79.903657,2,2448,3,1,,,1,0,7
38804,2016024391,39.952138,-76.755895,66,66430,2,4,,,3,0,4
38838,2016025993,40.052918,-75.00849,67,67301,2,1,,,1,0,7
38854,2016026570,40.650023,-79.936783,2,2217,3,2,,,0,1,8
38861,2016026650,41.608139,-79.797408,60,60214,3,2,,,1,0,7
38871,2016026061,39.92175,-75.225028,67,67301,2,5,,,1,0,8
38953,2016025997,40.008621,-75.068836,67,67301,2,2,,,1,0,4
38966,2016024253,41.638063,-80.152703,20,20301,3,3,,,1,0,8
39009,2016025183,39.978752,-75.158401,67,67301,3,6,,,1,0,8
39014,2016027205,40.305366,-75.616892,46,46201,3,5,,,1,0,1
39028,2016026592,41.235456,-79.809122,60,60219,3,2,,,1,0,7
39111,2016025032,40.055341,-75.268183,46,46104,2,6,,,1,0,1
39128,2016028689,39.974408,-75.117754,67,67301,1,2,,,1,0,8
39170,2016026597,39.899641,-77.442747,1,1205,1,2,,,1,0,8
39188,2016026450,40.033996,-76.307043,36,36301,3,2,,,1,0,8
39222,2016024642,40.096,-75.852806,15,15219,2,1,,,1,1,7
39264,2016024809,39.944286,-75.349197,23,23112,3,5,,,1,0,6
39287,2016026293,41.796983,-75.182372,63,63212,2,6,,,1,0,7
39293,2016025582,39.835139,-75.447247,23,23110,2,2,,,1,0,4
39345,2016025520,40.858264,-76.778758,49,49302,3,7,,,1,0,1
39388,2016026156,40.009583,-75.187257,67,67301,2,7,,,1,0,5
39398,2016025509,41.004659,-78.461451,17,17223,3,3,,,1,0,4
39411,2016025284,41.459968,-75.624354,35,35406,3,6,,,1,0,4
39427,2016023982,41.550461,-76.557153,56,56205,1,6,,,1,0,7
39436,2016024878,41.47185,-75.108553,51,51205,2,2,,,1,0,7
39483,2016023984,39.976671,-78.798795,55,55202,2,2,,,1,0,7
39495,2016025287,40.563357,-79.755531,64,64305,3,5,,,1,0,4
39624,2016024755,41.271825,-80.362425,43,43211,2,5,,,1,1,7
39638,2016024594,40.097609,-79.714965,26,26215,2,7,,,1,0,0
39641,2016024609,40.603099,-79.463436,3,3210,2,2,,,0,1,7
39655,2016024058,40.259099,-75.635488,46,46416,2,5,,,0,1,4
39664,2016026104,40.049522,-75.146484,67,67301,2,4,,,1,0,4
39729,2016024680,40.974823,-80.499558,37,37401,2,6,,,1,0,6
39829,2016026700,40.561987,-80.225474,2,2103,1,7,,,1,0,7
39857,2016026701,40.934606,-75.9717,40,40301,2,7,,,1,0,7
39874,2016026266,40.47012,-75.32036,9,9416,2,6,,,1,0,8
39892,2016023853,40.238569,-75.229867,46,46211,2,6,,,2,0,4
39909,2016026347,40.68286,-75.26476,48,48212,3,2,,,1,0,8
39939,2016024848,39.99074,-75.217069,67,67301,2,7,,,1,0,2
40020,2016025559,41.128912,-75.906234,40,40232,3,4,,,0,1,7
40114,2016025324,40.589285,-75.468028,39,39301,3,7,,,1,0,2
40132,2016025563,40.232434,-75.137639,9,9227,3,7,,,1,0,1
40153,2016025486,40.036442,-79.302493,26,26217,2,6,,,1,0,7
40227,2016026138,40.012292,-75.175408,67,67301,2,6,,,1,0,6
40258,2016024631,40.195112,-76.694027,22,22207,2,6,,,0,1,8
40287,2016025395,39.931547,-76.672664,66,66102,2,7,,,1,1,2
40290,2016025417,40.279125,-76.848814,22,22412,3,6,,,1,0,4
40330,2016025570,39.731268,-77.60251,28,28215,3,5,,,1,0,4
40343,2016024634,39.939231,-77.062924,1,1218,2,2,,,0,1,4
40346,2016024652,40.13418,-74.978905,9,9202,3,5,,,0,1,8
40399,2016024636,40.051462,-76.751958,66,66207,1,3,,,0,1,8
40407,2016025496,41.525203,-80.346609,20,20208,2,1,,,1,0,0
40429,2016023890,40.111502,-76.244394,36,36101,2,2,,,1,0,7
40442,2016025574,40.458809,-78.409345,7,7201,2,7,,,1,0,4
40513,2016023893,41.501656,-75.623961,35,35218,2,1,,,1,0,2
40527,2016026370,40.103864,-80.041264,62,62225,2,4,,,1,0,0
40531,2016024509,39.808073,-75.878263,15,15229,2,7,,,1,0,2
40536,2016025339,40.123684,-76.213858,36,36238,3,4,,,1,0,7
40562,2016071250,40.364163,-79.842653,2,2303,7,7,,,0,1,2
40566,2016072072,40.471544,-78.090326,31,31227,7,3,,,1,0,7
40586,2016025650,40.778628,-79.296606,3,3206,3,5,,,1,0,2
40620,2016070508,40.667851,-80.020274,2,2216,7,6,,,1,0,6
