id,dt,lat,lon,city,county,street_1,street_2,crash_type,death_count,severity
20171332C060-2017-00745A,2017-05-19 21:28:00,40.141270,74.451410,MILLSTONE TWP,MONMOUTH,ROUTE 537,MILLERS MILL ROAD,02,0,I
20171332C060-2017-01578A,2017-10-17 09:03:00,40.220590,74.446390,MILLSTONE TWP,MONMOUTH,AGRESS RD,WITCHES HOLLOW RD,03,0,I
20171332C060-2017-01612A,2017-10-22 17:03:00,40.240080,74.379140,MILLSTONE TWP,MONMOUTH,ROUTE 527 ALTERNATE,,04,0,I
20171332C060-2017-01918A,2017-12-05 00:00:00,40.143390,74.447080,MILLSTONE TWP,MONMOUTH,ROUTE 537,,11,0,I
20171332C060-2017-01985A,2017-12-14 07:46:00,40.261280,74.412670,MILLSTONE TWP,MONMOUTH,NJ 33,,12,0,I
2017133417NT21587,2017-08-01 19:28:00,40.221320,74.026160,NEPTUNE TWP,MONMOUTH,MYRTLE AVENUE,MONROE AVENUE,11,0,I
2017133617TF08913,2017-06-09 15:51:00,40.275510,74.072480,TINTON FALLS BORO,MONMOUTH,ROUTE 547,CR 51 / HOPE RD,07,0,I
2017133617TF11788,2017-08-07 09:48:00,40.220780,74.112880,TINTON FALLS BORO,MONMOUTH,NJ 33,ROUTE 547,01,0,I
2017133617TF17214,2017-11-20 15:16:00,40.217430,74.103240,TINTON FALLS BORO,MONMOUTH,NJ 33,WARDELL RD,13,0,I
20171336E050-2017-01166A,2017-06-19 01:23:00,40.268400,74.077720,TINTON FALLS BORO,MONMOUTH,GARDEN STATE PARKWAY,,11,0,I
20171336E050-2017-01356A,2017-07-09 21:01:00,40.305270,74.094440,TINTON FALLS BORO,MONMOUTH,GARDEN STATE PARKWAY,,10,0,I
20171336E050-2017-01568A,2017-08-02 01:05:00,40.278830,74.084010,TINTON FALLS BORO,MONMOUTH,GARDEN STATE PARKWAY,,10,0,I
2017133817OP01234,2017-02-19 18:28:00,40.313410,74.025780,OCEANPORT BORO,MONMOUTH,MAIN ST,LAKE DRIVE,13,0,I
20171339E050-2017-00957A,2017-05-25 11:07:00,40.420930,74.213840,HAZLET TWP,MONMOUTH,GARDEN STATE PARKWAY,,11,0,I
201713502017008182,2017-09-04 15:17:00,40.440650,74.165130,UNION BEACH BORO,MONMOUTH,MONMOUTH COUNTY 39,CLARK AVE,03,0,I
20171351C060-2017-01365A,2017-09-12 07:31:00,40.162720,74.568320,UPPER FREEHOLD TWP,MONMOUTH,ROUTE 539,,02,0,I
20171352E050-2017-00621A,2017-04-12 20:03:00,40.177950,74.100950,WALL TWP,MONMOUTH,GARDEN STATE PARKWAY,,01,0,I
20171352E050-2017-01677A,2017-08-15 04:08:00,40.386550,74.177130,WALL TWP,MONMOUTH,GARDEN STATE PARKWAY,,01,0,I
20171412B080-2017-01213A,2017-05-30 16:11:00,40.830180,74.439590,HANOVER TWP,MORRIS,I-287,,11,0,I
20171412B080-2017-01862A,2017-08-11 16:35:00,40.815130,74.444740,HANOVER TWP,MORRIS,I-287,,08,0,I
201714212017002054,2017-02-19 19:54:00,40.901620,74.367990,MONTVILLE TWP,MORRIS,MORRIS COUNTY 621,CHURCH LN,08,0,I
20171421B080-2017-01894A,2017-08-15 12:00:00,40.947290,74.345070,MONTVILLE TWP,MORRIS,I-287,,11,0,I
20171427B080-2017-02893A,2017-11-18 11:33:00,40.899360,74.718890,MOUNT OLIVE TWP,MORRIS,I-80,,11,0,I
201714292017003736,2017-02-15 17:00:00,40.846780,74.453710,PARSIPPANY-TROY HILLS,MORRIS,SYLVAN WAY,CR 630,07,0,I
201714292017028750,2017-10-20 20:46:00,40.871090,74.392430,PARSIPPANY-TROY HILLS,MORRIS,BALDWIN RD,VAIL RD,06,0,I
20171429B060-2017-00716A,2017-03-09 09:07:00,40.860380,74.367500,PARSIPPANY-TROY HILLS,MORRIS,I-80,,01,0,I
20171429B080-2017-00587A,2017-03-11 16:49:00,40.123450,75.123450,PARSIPPANY-TROY HILLS,MORRIS,I-287,,06,0,I
20171429B080-2017-01431A,2017-06-22 13:35:00,40.879480,74.469080,PARSIPPANY-TROY HILLS,MORRIS,I-80,,11,0,I
20171429B080-2017-02138A,2017-09-16 21:43:00,40.867080,74.446480,PARSIPPANY-TROY HILLS,MORRIS,I-80,,11,0,I
20171435B080-2017-01103A,2017-05-19 16:48:00,40.910260,74.560970,ROCKAWAY TWP,MORRIS,I-80,,11,0,I
20171435B080-2017-03062A,2017-12-04 15:42:00,40.910430,74.563480,ROCKAWAY TWP,MORRIS,I-80,,01,0,I
2017150717-01626,2017-01-12 07:29:00,40.044480,74.246980,TOMS RIVER TWP,OCEAN,ROUTE 527,WALDEN WOODS DR,11,0,I
2017150717-03316,2017-01-20 23:42:00,39.993080,74.196290,TOMS RIVER TWP,OCEAN,OCEAN COUNTY 622,COURTNEY COURT,02,0,I
2017150717-06654,2017-02-06 18:26:00,39.963230,74.221910,TOMS RIVER TWP,OCEAN,SUTTON PLACE,RT 527,14,0,I
2017150717-12889,2017-03-08 20:18:00,40.033830,74.211800,TOMS RIVER TWP,OCEAN,HICKORY ST,HICKORY ST,03,0,I
2017150717-13856,2017-03-13 15:47:00,39.968810,74.171900,TOMS RIVER TWP,OCEAN,CEDAR GROVE RD,CEDAR GROVE ROAD,01,0,I
2017150717-15113,2017-03-20 09:56:00,39.969170,74.133020,TOMS RIVER TWP,OCEAN,OCEAN COUNTY 27,ROUTE 549 / ROUTE 571 / FISCHER BLV,07,0,I
2017150717-15960,2017-03-24 06:48:00,39.992660,74.214200,TOMS RIVER TWP,OCEAN,ROUTE 571,GREEN ST,07,0,I
2017150717-22265,2017-04-26 13:07:00,39.965470,74.217180,TOMS RIVER TWP,OCEAN,NJ 37,HOSPITAL DR,01,0,I
2017150717-32275,2017-06-13 00:11:00,39.963510,74.200780,TOMS RIVER TWP,OCEAN,NJ 37,NJ 166 / LAKEWOOD RD / MAIN ST,01,0,I
2017150717-47795,2017-08-24 10:18:00,40.044460,74.247030,TOMS RIVER TWP,OCEAN,ROUTE 527,WALDEN WOODS DR,14,0,I
2017150717-57101,2017-10-09 12:51:00,39.963200,74.187550,TOMS RIVER TWP,OCEAN,ROUTE 549,DIVISION ST,03,0,I
2017150717-60370,2017-10-26 14:56:00,39.995250,74.150540,TOMS RIVER TWP,OCEAN,ROUTE 549,PUMPSHIRE RD,11,0,I
2017150717-63510,2017-11-11 10:00:00,39.970920,74.233540,TOMS RIVER TWP,OCEAN,NJ 37,BLUE JAY DRIVE,11,0,I
2017150717-67689,2017-12-02 17:07:00,39.965650,74.203970,TOMS RIVER TWP,OCEAN,NJ 166,CR 623 / OLD FREEHOLD RD,13,0,I
20171507C060-2017-01612A,2017-10-22 17:03:00,40.240080,74.379140,TOMS RIVER TWP,OCEAN,ROUTE 527,,04,0,I
20171507E030-2017-01136A,2017-10-08 18:47:00,39.961840,74.206140,TOMS RIVER TWP,OCEAN,GARDEN STATE PARKWAY,,11,0,I
20171508C120-2017-00069A,2017-07-11 14:42:00,39.646570,74.297830,EAGLESWOOD TWP,OCEAN,US 9,BARTLETT AVE,11,0,I
20171511C060-2017-01527A,2017-10-10 02:23:00,40.154340,74.358090,JACKSON TWP,OCEAN,I-195,,11,0,I
2017151217-024804,2017-08-06 16:13:00,39.878740,74.356540,LACEY TWP,OCEAN,JONES RD,WEBBS MILL RD,04,0,I
2017151417-016472,2017-03-25 19:57:00,40.091720,74.153530,LAKEWOOD TWP,OCEAN,ROUTE 549,US 9 / ROUTE 526 / LANES MILL RD,02,0,I
2017151417-016602,2017-03-26 14:27:00,40.075180,74.226900,LAKEWOOD TWP,OCEAN,OCEAN COUNTY 628,CR 637 / MASSACHUSETTS AVE,03,0,I
2017151417-021804,2017-04-20 17:22:00,40.082930,74.162580,LAKEWOOD TWP,OCEAN,NJ 88,ROUTE 549 / CHAMBERS BRIDGE RD / LA,01,0,I
2017151417-029357,2017-05-30 13:04:00,40.068770,74.167080,LAKEWOOD TWP,OCEAN,ROUTE 528,AIRPORT RD,07,0,I
2017151417-034560,2017-06-26 10:18:00,40.035280,74.159420,LAKEWOOD TWP,OCEAN,SHORROCK ST,DUMBARTON DR,01,0,I
2017151417-039882,2017-07-21 10:29:00,40.079420,74.191700,LAKEWOOD TWP,OCEAN,ROUTE 528,SHENENDOAH DR,02,0,I
2017151417-058325,2017-10-18 23:46:00,40.068540,74.189440,LAKEWOOD TWP,OCEAN,OCEAN COUNTY 623,OBERLIN AVE S / PINE ST,13,0,I
2017151417-063536,2017-11-17 09:14:00,40.110800,74.239210,LAKEWOOD TWP,OCEAN,OCEAN COUNTY 639,ROUTE 526 / COUNTY LINE RD,03,0,I
20171520E030-2017-00495A,2017-05-28 11:39:00,39.766730,74.249750,OCEAN TWP,OCEAN,GARDEN STATE PARKWAY,,10,0,I
20171530E030-2017-00112A,2017-02-03 06:32:00,39.718300,74.273190,STAFFORD TWP,OCEAN,GARDEN STATE PARKWAY,,99,0,I
2017153317BN18030,2017-12-21 07:57:00,39.776940,74.331380,BARNEGAT TWP,OCEAN,NJ 72,ROUTE 554 / BARNEGAT RD,04,0,I
201716022017018656,2017-04-14 11:56:00,40.858110,74.179650,CLIFTON CITY,PASSAIC,NJ 3,CR 623 / GROVE ST,01,0,I
201716022017020555,2017-04-25 12:17:00,40.847060,74.090580,CLIFTON CITY,PASSAIC,SITH STREET,UNION AVE,03,0,I
201716022017021541,2017-04-30 16:38:00,40.879720,74.127810,CLIFTON CITY,PASSAIC,MAHAR AVE,FLEISCHER PLACE,03,0,I
201716022017021892,2017-05-02 14:24:00,40.822860,74.124820,CLIFTON CITY,PASSAIC,NJ 21,NJ 3,06,0,I
201716022017023421,2017-05-10 14:34:00,40.879060,74.164990,CLIFTON CITY,PASSAIC,US 46,,11,0,I
201716022017025566,2017-05-22 01:48:00,40.890090,74.139280,CLIFTON CITY,PASSAIC,PASSAIC COUNTY 624 I,3RD ST,11,0,I
201716022017029940,2017-06-13 07:33:00,40.877520,74.151310,CLIFTON CITY,PASSAIC,LUDDINGTON AVE,5TH ST,13,0,I
201716022017029962,2017-06-13 09:45:00,40.874690,74.143020,CLIFTON CITY,PASSAIC,PASSAIC COUNTY 611,SECOND ST,03,0,I
201716022017031947,2017-06-23 17:40:00,40.828060,74.134390,CLIFTON CITY,PASSAIC,NJ 3,,02,0,I
201716022017039074,2017-08-02 12:32:00,40.875960,74.135980,CLIFTON CITY,PASSAIC,PASSAIC COUNTY 624 I,CR 611 / CLIFTON AVE,03,0,I
201716022017046035,2017-09-09 04:55:00,40.852610,74.175400,CLIFTON CITY,PASSAIC,NJ 3,ROUTE 509 / BROAD ST,01,0,I
201716022017049239,2017-09-27 11:40:00,40.841510,74.141870,CLIFTON CITY,PASSAIC,PASSAIC COUNTY 603,FENLON BLVD,01,0,I
201716022017054425,2017-10-24 13:21:00,40.879180,74.167850,CLIFTON CITY,PASSAIC,ROUTE 509,GROVE ST,10,0,I
201716022017061728,2017-11-30 17:00:00,40.882470,74.167530,CLIFTON CITY,PASSAIC,NJ 19,VALLEY RD,01,0,I
201716022017064551,2017-12-15 14:33:00,40.871500,74.190080,CLIFTON CITY,PASSAIC,US 46,CR 621 / VALLEY RD,02,0,I
201716022017066589,2017-12-27 10:52:00,40.845730,74.162140,CLIFTON CITY,PASSAIC,MARKET ST,LYALL RD,06,0,I
20171602E040-2017-00499A,2017-02-11 17:30:00,40.852720,74.174790,CLIFTON CITY,PASSAIC,GARDEN STATE PARKWAY,,11,0,I
2017160517-05967,2017-10-10 14:23:00,40.882910,74.210310,LITTLE FALLS TWP,PASSAIC,US 46,CR 635 / BOWERTON RD,10,0,I
20171608B060-2017-00697A,2017-03-07 11:53:00,40.906050,74.161520,PATERSON CITY,PASSAIC,I-80,,02,0,I
20171608B060-2017-03838A,2017-11-19 05:52:00,40.916760,74.171810,PATERSON CITY,PASSAIC,I-80,,11,0,I
20171608B060-2017-03910A,2017-11-26 23:30:00,40.901430,74.153390,PATERSON CITY,PASSAIC,I-80,,13,0,I
201716092017000908,2017-04-10 10:51:00,40.994870,74.284540,POMPTON LAKES BORO,PASSAIC,PASSAIC COUNTY 691,CORNING AVE / HERSHFIELD PARK PL,13,0,I
20171612B060-2017-02704A,2017-09-03 09:06:00,40.896170,74.206740,TOTOWA BORO,PASSAIC,I-80,,11,0,I
201716142017013970,2017-03-23 17:57:00,40.948440,74.244590,WAYNE TWP,PASSAIC,PASSAIC COUNTY 705,ROUTE 504/CR 673/CENTRAL AVE/PATERS,01,0,I
201716142017032509,2017-07-24 12:03:00,41.005640,74.272350,WAYNE TWP,PASSAIC,US 202,CR 686 / LAKESIDE AVE,07,0,I
201716142017049765,2017-11-20 18:21:00,40.912530,74.263260,WAYNE TWP,PASSAIC,US 202,NJ 23,13,0,I
201716142017051091,2017-11-29 17:31:00,40.968300,74.270300,WAYNE TWP,PASSAIC,825 BLACK OAK RIDGE RD,,13,0,I
201716142017053322,2017-12-14 11:15:00,40.940550,74.271750,WAYNE TWP,PASSAIC,NJ 23,ROUTE 504,03,0,I
20171701A140-2017-00755A,2017-11-04 08:21:00,39.567500,75.365850,ALLOWAY TWP,SALEM,ROUTE 540,,11,0,I
20171701A140-2017-00833A,2017-11-26 19:34:00,39.568970,75.289780,ALLOWAY TWP,SALEM,SALEM COUNTY 611,,11,0,I
20171706A140-2017-00002A,2017-01-03 14:37:00,39.733230,75.405380,OLDMANS TWP,SALEM,I-295,,11,0,I
20171709A140-2017-00230A,2017-04-06 15:01:00,39.680480,75.366690,PILESGROVE TWP,SALEM,SHARPTOWN AUBURN RD,FEATHERBED LANE,03,0,I
20171710A040-2017-00141A,2017-02-23 10:14:00,39.385200,75.543200,PITTSGROVE TWP,SALEM,ROUTE 540,,11,0,I
20171710A040-2017-00894A,2017-11-12 01:49:00,39.523030,75.170930,PITTSGROVE TWP,SALEM,ROUTE 553,MORTON AVE.,11,0,I
20171711A140-2017-00483A,2017-08-02 17:34:00,39.530840,75.378750,QUINTON TWP,SALEM,NJ 49,,05,0,I
20171714A040-2017-00489A,2017-06-23 16:25:00,39.595110,75.125920,UPPER PITTSGROVE TWP,SALEM,US 40,,11,0,I
20171714A140-2017-00434A,2017-07-07 16:28:00,39.595400,75.259010,UPPER PITTSGROVE TWP,SALEM,SALEM COUNTY 614,NEWKIRK STATION RD,11,0,I
20171801B130-2017-03265A,2017-09-14 15:11:00,40.258400,74.562300,BEDMINSTER TWP,SOMERSET,I-78,,11,0,I
20171820B130-2017-03282A,2017-09-14 11:25:00,40.646670,74.503640,WARREN TWP,SOMERSET,I-78,,11,0,I
20171820B130-2017-03931A,2017-10-29 18:52:00,40.646750,74.543260,WARREN TWP,SOMERSET,I-78,,11,0,I
20171905B050-2017-00447A,2017-05-07 01:32:00,41.151000,74.823700,FRANKFORD TWP,SUSSEX,ROUTE 521,,11,0,I
20171905B050-2017-01309A,2017-12-08 07:08:00,41.129830,74.731090,FRANKFORD TWP,SUSSEX,US 206,AUGUSTA HILL RD / PLAINS RD,03,0,I
20171908B050-2017-00369A,2017-04-11 19:19:00,40.958570,74.769890,GREEN TWP,SUSSEX,ROUTE 517,COURTNEY LN,10,0,I
20171910B050-2017-00862A,2017-08-20 15:57:00,41.110810,74.723630,HAMPTON TWP,SUSSEX,US 206,,01,0,I
20171914B050-2017-00247A,2017-03-07 08:01:00,41.297890,74.776160,MONTAGUE TWP,SUSSEX,BIRCHTREE RD,CR 653,11,0,I
20171920B050-2017-00688A,2017-07-08 22:57:00,41.076660,74.838870,STILLWATER TWP,SUSSEX,ROUTE 521,MORNING SIDE DR,11,0,I
20171921B050-2017-00194A,2017-02-19 14:12:00,41.205120,74.603730,SUSSEX BORO,SUSSEX,NJ 23,4TH ST / WIEBEL PLZ,03,0,I
20171924B050-2017-00413A,2017-04-27 20:24:00,41.212570,74.680730,WANTAGE TWP,SUSSEX,ROUTE 519,,11,0,I
20171924B050-2017-01407A,2017-12-23 23:31:00,41.223300,74.623100,WANTAGE TWP,SUSSEX,SUSSEX COUNTY 650,NJ 23,11,0,I
20172002E040-2017-05526A,2017-12-19 05:08:00,40.615790,74.311560,CLARK TWP,UNION,GARDEN STATE PARKWAY,,02,0,I
20172004D030-2017-02220A,2017-07-05 07:32:00,40.666730,74.179950,ELIZABETH CITY,UNION,I-95  N.J. TURNPIKE,,01,0,I
20172007B130-2017-03163A,2017-09-10 20:06:00,40.708900,74.230360,HILLSIDE TWP,UNION,I-78,,11,0,I
20172007B130-2017-03672A,2017-10-13 08:58:00,40.708010,74.231750,HILLSIDE TWP,UNION,I-78,,02,0,I
20172007E040-2017-03816A,2017-09-12 20:37:00,40.705510,74.245740,HILLSIDE TWP,UNION,GARDEN STATE PARKWAY,,11,0,I
20172007E040-2017-04252A,2017-10-09 14:27:00,40.708540,74.244780,HILLSIDE TWP,UNION,GARDEN STATE PARKWAY,I- 78,06,0,I
20172009D030-2017-01735A,2017-06-01 15:10:00,40.628750,74.213120,LINDEN CITY,UNION,I-95  N.J. TURNPIKE,,11,0,I
20172019E040-2017-03408A,2017-08-19 17:58:00,40.690600,74.268100,UNION TWP,UNION,GARDEN STATE PARKWAY,,11,0,I
20172019E040-2017-04711A,2017-10-31 17:08:00,40.692850,74.264680,UNION TWP,UNION,GARDEN STATE PARKWAY,,01,0,I
20172101B020-2017-00613A,2017-09-29 15:50:00,40.923840,74.795970,ALLAMUCHY TWP,WARREN,I-80,,10,0,I
20172101B020-2017-00741A,2017-11-05 02:18:00,40.925610,74.788700,ALLAMUCHY TWP,WARREN,I-80,,11,0,I
20172105B150-2017-00321A,2017-10-08 20:29:00,40.707290,75.060790,FRANKLIN TWP,WARREN,GOOD SPRING RD,,11,0,I
20172107B110-2017-01035A,2017-10-29 14:31:00,40.671400,75.123000,GREENWICH TWP,WARREN,I-78,,11,0,I
20172111B020-2017-00228A,2017-04-06 12:50:00,40.920000,74.960000,HOPE TWP,WARREN,I-80,,01,0,I
20172111B020-2017-00303A,2017-05-18 15:44:00,40.932300,74.987770,HOPE TWP,WARREN,I-80,,11,0,I
20172113B020-2017-00242A,2017-04-15 14:59:00,40.909790,75.033500,KNOWLTON TWP,WARREN,KOECK RD,CR 605,13,0,I
201721192017-001551,2017-01-21 13:31:00,40.695400,75.191900,PHILLIPSBURG TOWN,WARREN,MORRIS ST,,11,0,I
201721192017-017414,2017-08-05 19:50:00,40.696100,75.186100,PHILLIPSBURG TOWN,WARREN,US 22,LINCOLN ST,09,0,I
20172123B150-2017-00053A,2017-02-16 20:05:00,40.853940,75.056390,WHITE TWP,WARREN,US 46,,01,0,I
20172123B150-2017-00294A,2017-09-18 18:15:00,40.817260,75.077050,WHITE TWP,WARREN,WARREN COUNTY 620,,11,0,I
