id,vehicle_number,year,make,model,hit_run
2017051417-37343,2,2010,FORD,TK, 
2017051417-50742,1,2015,FORD,F1B, 
20170516A050-2017-00625A,1,2003,MERCEDES BENZ,350, 
2017060117-20744,1,1994,FORD,RNG, 
2017060117-20744,2,2005,TOYOTA,HGH, 
2017060117-20744,3,2011,CHRYSLER,TOW, 
2017060117-26263,1,2000,MERCEDES BENZ,SAB, 
2017060117-26263,2,1995,DODGE,RM, 
2017060117-26263,3,2003,MITSUBISHI,LAN, 
2017060117-26263,4,2013,DODGE,R15, 
20170605A040-2017-00344A,1,2007,NISSAN,SENTRA, 
20170606A040-2017-00245A,1,1994,CHEVROLET,BLA, 
20170606A040-2017-00245A,2,1997,CHEVROLET,Z71, 
20170607A040-2017-00071A,1,2006,JEEP,LIB, 
20170609A100-2017-00243A,1,2009,CHEVROLET,COB, 
20170609A100-2017-00243A,2,2017,FORD,ESCORT, 
2017061017-02870,1,1997,FORD,TAU, 
2017061017-18097,1,1994,JEEP,WRANGLER, 
2017061017-33318,1,2002,FORD,FOC, 
2017061017-33318,2,2016,MCI,D45, 
20170613A040-2017-00853A,1,2013,CHRYSLER,TWC, 
20170613A040-2017-00853A,2,2007,MACK,99, 
201706142017027836,1,2005,SUZUKI,GSX, 
201706142017027836,2,2008,SUZUKI,, 
201706142017032361,1,2004,MAZDA,MPV, 
201706142017032361,2,2001,CHEVROLET,VAN, 
201706142017037937,1,2005,LINCOLN,TOW, 
201706142017045189,1,2015,TOYOTA,RAV, 
201706142017045189,2,2010,ACURA,TSX, 
201706142017045189,3,2015,BMW,528, 
201706142017048227,1,1997,DODGE,CAR, 
201706142017061256,1,2006,ACURA,ATL, 
201706142017071078,1,2007,FORD,150, 
201706142017071078,2,2000,FORD,350, 
201706142017071078,3,2002,FORD,FOC, 
201706142017072895,1,    ,,,Y
201706142017072895,3,2008,CHEVROLET,SUB, 
201706142017075288,1,2006,ACURA,RSX, 
201706142017075972,1,2012,FORD,FUS, 
201706142017076011,1,2015,HYUNDAI,SON, 
201706142017076011,2,2011,FORD,450, 
20170614A100-2017-00339A,1,2017,JEEP,WRANGLER, 
20170701I-2017-005796,1,1995,PONTIAC,GP, 
20170701I-2017-005796,2,    ,,,Y
20170701I-2017-006579,1,2011,TOYOTA,RAV 4, 
20170701I-2017-006579,2,2006,FORD,F450, 
20170701I-2017-026386,1,2009,MAZDA,M3S, 
20170701I-2017-031351,1,2010,FORD,ESC, 
20170701I-2017-031351,2,2004,ACURA,TL, 
20170701I-2017-046470,1,2011,NISSAN,ALT, 
20170701I-2017-046470,2,2009,NISSAN,ALTIMA, 
2017070217-09214,1,2005,JEEP,GCH, 
2017070217-09214,2,2008,HONDA,CR, 
2017070217-16265,1,    ,TOYOTA,COR, 
2017070217-16265,2,2015,NISSAN,ROG, 
2017070217-32381,1,2011,NISSAN,VER, 
2017070217-32381,2,    ,,, 
20170702E040-2017-02060A,1,2013,HONDA,CIVIC, 
20170702E040-2017-02060A,2,2009,TOYOTA,CAMRY, 
2017070417-14981,1,2015,HYUNDAI,ELA, 
2017070417-14981,2,2013,KIA,OPT, 
2017070417-22154,1,2003,TOYOTA,ECH, 
2017070517-014365,1,2004,HONDA,VT750C, 
2017070517-014365,2,2002,ACURA,TL, 
2017070517-10987,1,2008,YAMAHA,YZF, 
2017070517-10987,2,2006,FORD,TAU, 
2017070517-10987,3,2009,TOYOTA,RAV, 
2017070517-14707,1,2003,TOYOTA,CAM, 
2017070517-14707,2,2007,FORD,ECO, 
2017070517-14707,3,2009,HYUNDAI,SON, 
2017070517-14707,4,2017,HONDA,ACC, 
2017070517-15292,1,2016,NISSAN,ROG, 
2017070517-15292,2,2005,NISSAN,ALTIMA, 
2017070517-15292,3,2017,TOYOTA,COROLLA, 
2017070517-15292,4,2013,BMW,328, 
2017070517-2592,1,2009,NISSAN,VERSA, 
2017070517-7238,1,2003,INFINITI,G35, 
2017070517-7238,2,2010,NISSAN,ROUGE, 
20170705B060-2017-01257A,1,2009,CHEVROLET,SUBURBAN, 
20170705B060-2017-01276A,1,2003,FORD,ECONOLINE E-450, 
20170705E040-2017-02692A,1,2005,NISSAN,ALT, 
20170705E040-2017-02692A,2,2010,TOYOTA,COR, 
20170705E040-2017-02692A,3,2014,TOYOTA,COR, 
20170705E040-2017-02692A,4,2002,FORD,ESC, 
20170706EF-2017-007799,1,2005,JEEP,GCH, 
2017070717-33471,1,2003,FORD,EXP, 
2017070717-33471,2,1985,HONDA,700, 
2017070817-28291,1,2008,HONDA,CRV, 
20170709I-2017-026457,1,2003,FORD,EXPLORER, 
20170709I-2017-026457,2,2010,BMW,328, 
20170709I-2017-052788,1,2006,ACURA,MDX, 
20170709I-2017-073379,1,2005,HONDA,CIV, 
20170709I-2017-082214,1,2003,FORD,ECO, 
20170709I-2017-084239,1,2011,FORD,E450, 
20170709I-2017-084239,2,2005,CHEVROLET,TRK, 
20170709I-2017-086931,1,2007,HONDA,ACCORD, 
20170709I-2017-086931,2,2000,TOYOTA,COROLLA, 
20170709I-2017-086931,3,2003,NISSAN,PATHFIND, 
20170709I-2017-086931,4,2015,FORD,TRANSIT, 
20170709I-2017-086931,5,2002,NISSAN,ALTIMA, 
20170709I-2017-091172,1,1999,MAZDA,626, 
20170709I-2017-093376,1,2006,JEEP,COM, 
20170709I-2017-095996,1,2015,NISSAN,VER, 
20170709I-2017-095996,2,2012,NAB,BUS, 
20170710I2017-012442,1,2007,ACURA,MDX, 
20170710I2017-021651,1,2006,JEEP,CHER, 
2017071117-43217,1,2003,BUICK,REG, 
20170712I-2017-015083,1,2014,HYUNDAI,SAN, 
20170712I-2017-015083,2,2015,HONDA,SHA, 
20170712I-2017-019958,1,2016,MERCEDES BENZ,GLE, 
20170712I-2017-022771,1,2013,TOYOTA,SIE,Y
2017071317-RED-172,1,2016,CHEVROLET,4 DOOR, 
2017071317-RED-241,1,2000,GMC,WAGON,Y
2017071317-RED-407,1,2015,HONDA,WAGON, 
2017071317RED087,1,    ,,SUV,Y
2017071317RED1093,1,2010,TOYOTA,4 DOOR, 
2017071317RED1093,2,2004,HONDA,4 DOOR, 
2017071317RED154,1,2014,FORD,FIESTA, 
2017071317RED154,2,2013,YAMAHA,YAMA-999, 
2017071317RED922,1,2008,JAGUAR,XKR, 
2017071417-58146,1,2011,SUBARU,IMP, 
2017071417-59051,1,2014,JEEP,4DR, 
2017071417-59051,2,2013,MERCEDES BENZ,4DR, 
20170714B130-2017-00575A,1,2016,MACK,713 DUMP, 
20170714B130-2017-01671A,1,2003,PONTIAC,BONNEVILLE, 
20170714B130-2017-01671A,2,2004,DODGE,STRATUS, 
20170714C-2017-000101,1,2001,PONTIAC,GRA, 
20170714C-2017-000967,1,2003,TOYOTA,CAM, 
20170714C-2017-005516,1,2015,KIA,FOR, 
20170714C17066033,1,    ,FORD,TAURUS,Y
20170714D030-2017-01851A,1,    ,HYUNDAI,ELANTRA, 
20170714D030-2017-01851A,2,2017,NISSAN,ROGUE, 
20170714P1700018317-25,2,    ,,,Y
20170714P1701476017-2261,1,2014,HONDA,CIVIC, 
20170714P1701476017-2261,2,2013,JEEP,WAGON, 
20170714P1705432917-7825,1,2014,FREIGHTLINER,TRACTOR, 
20170714P1705432917-7825,2,2002,FORD,ESP, 
20170714P1707545917-10952,1,2003,DODGE,VAN, 
20170714P17084478,1,2011,HONDA,4 DR, 
20170714P1708524617-12531,1,2008,NISSAN,ALTIMA, 
20170714P1708524617-12531,2,2009,HONDA,4-DOOR, 
20170714P17107455,1,    ,,,Y
20170714P17118649,1,2001,NISSAN,MAXIMA, 
20170714P17118649,2,2007,SUZUKI,GSX-R1000, 
20170714P1713052517-19188,1,2002,CADILLAC,4DR, 
20170714P17144448,1,1997,SATURN,SL, 
20170714P1715067117-22244,1,2016,DODGE,CAVN, 
20170714P1715067117-22244,2,2010,TOYOTA,AVL, 
20170714P1715067117-22244,3,2004,CHRYSLER,SEABRING, 
20170714P1717579117-26077,1,    ,FORD,TRUCK, 
20170714P1718543417-27479,1,    ,FORD,TAURUS, 
20170714P1718631317-27590,1,2017,HONDA,CRV, 
20170714P1718631317-27590,2,2004,JEEP,CHEROKEE, 
20170714P1720212817-30017,1,1995,HONDA,CBR, 
20170714P1720212817-30017,2,2016,TOYOTA,SUBN, 
20170714P1722948617-34321,1,1997,DODGE,RAM, 
20170714P1722948617-34321,2,1999,JAGUAR,XJ, 
20170714P1723028817-34428,1,2010,TOYOTA,PKUP, 
20170714P1723028817-34428,2,2015,BMW,X1, 
20170714P1723028817-34428,3,2011,TOYOTA,TUN, 
20170714P1723028817-34428,4,2005,GMC,SIE, 
20170714P1723028817-34428,7,2002,FORD,WIN, 
20170714P1723050817-34442,1,2002,LEXUS,G53, 
20170714P1723050817-34442,2,2009,CHRYSLER,300, 
20170714P1723050817-34442,3,2014,NISSAN,MAXIMA, 
20170714P1723050817-34442,4,2001,TOYOTA,CAMRY, 
20170714P1724830817-37055,1,2010,MERCEDES BENZ,C300, 
20170714P1724830817-37055,2,2004,LINCOLN,LS,Y
20170714P1724924917-37161,1,2000,TOYOTA,CAM, 
20170714P1724924917-37161,2,2002,ACURA,TL,Y
20170714P1724953017-37194,1,2017,NISSAN,4DR, 
20170714P1724953017-37194,2,2012,NISSAN,4DR, 
20170714P1725316817-37756,1,2003,HONDA,4DR, 
20170714P1725612917-38264,1,2002,CHRYSLER,TOWN&COU,Y
20170714P1725835717-38525,1,2012,YAMAHA,YZ-WR, 
20170714P1725835717-38525,2,1997,NISSAN,SENTRA, 
20170714P172717017-40509,1,2005,CHRYSLER,300,Y
20170714P1733415717-50416,1,2009,DODGE,CAL, 
20170714P1733724517-50843,1,2013,KIA,OPTIMA, 
20170714P1733724517-50843,2,1999,CHEVROLET,BLAZER, 
20170714P1733724517-50843,3,2005,BMW,525, 
20170714P1735784717-54254,1,2013,JEEP,, 
20170714P1735784717-54254,2,2002,FORD,PICK UP, 
20170714P1738184317-58146,1,2011,SUBARU,IMP, 
20170714P1740302017-61557,1,2005,FORD,F350, 
20170714P1740302017-61557,2,2010,SUBARU,FORESTER, 
20170714P1740302017-61557,3,2008,VOLVO,TRACTOR, 
2017071617-09735,1,2016,FORD,EXPLORER, 
2017071617-09735,2,2013,VOLKSWAGEN,JETTA, 
2017071617-09735,3,1998,PLYMOUTH,BRE, 
2017071617-17264,1,    ,,,Y
2017071617-17264,2,1983,HONDA,GL1, 
2017071617-44313,1,2011,MAZDA,CX, 
20170717I-2017-023039,1,2016,FORD,PKUP, 
20170717I-2017-023039,2,2006,NISSAN,MAX, 
20170717I-2017-044187,1,2009,HYUNDAI,SANTA FE,Y
2017072017000955,1,2016,TOYOTA,COROLLA, 
20170721I-2017-018964,1,2017,HYUNDAI,ELA, 
2017072217000587,1,    ,BMW,X3, 
2017072217000785,1,2002,JEEP,LIBERTY, 
20170722C-2017-000381,1,2009,CHRYSLER,PTC, 
20170722C-2017-000381,2,2013,INFINITI,QX5, 
201708012017-07134,1,2001,HARLEY DAVIDSON,MC, 
2017080120172922,1,2008,CHEVROLET,COL, 
2017080120172922,2,2013,HYUNDAI,ELA, 
2017080217-000921,1,2004,DODGE,CARAVAN, 
2017080217-000921,2,2010,FORD,F150, 
2017080217-6799,1,1989,CHEVROLET,1500, 
201708022017023012,1,2016,HONDA,CBR, 
201708022017023973,1,2007,FORD,TAU, 
201708022017024807,1,2016,HARLEY DAVIDSON,FLH, 
201708022017024807,2,2010,FORD,EDG, 
201708022017031032,1,2017,TOYOTA,CAM, 
201708022017031032,2,2006,SUZUKI,GSX, 
201708022017031680,1,2009,NISSAN,SEN, 
201708022017031680,2,2005,MITSUBISHI,ECL, 
20170802A310-2017-02555A,1,2003,ACURA,CL3, 
201708032017008728,1,2010,CHEVROLET,EXP, 
201708032017008728,2,2011,JEEP,COM, 
20170804201708653,1,2005,HONDA,PILOT, 
201708052017-17295,1,2009,FORD,FOCUS, 
201708052017-17295,2,1997,FORD,EXPLORER, 
201708052017-3726,1,2005,JEEP,LIB, 
201708052017-46,1,1999,MERCURY,GMQ, 
201708052017-7976,1,2005,HARLEY DAVIDSON,FLS, 
20170805A310-2017-00214A,1,2004,HONDA,CBR, 
20170805A310-2017-00214A,2,2001,FORD,F150, 
20170805A310-2017-02804A,1,2016,WSTR,4700SF, 
2017080617-009996,1,2004,VOLKSWAGEN,PASSAT, 
201708062017-05117,1,2004,INFINITI,G35, 
201708062017011206,1,2009,YAMAHA,FZ6, 
201708062017011206,2,    ,,,Y
201708062017021538,1,2007,FORD,F55, 
201708062017021538,2,2007,MAZDA,6MZ, 
201708062017022140,1,2013,ACURA,TL, 
201708062017029394,1,2017,FORD,ECP, 
201708082017008396,1,1994,CHEVROLET,SIL, 
201708082017008396,2,2005,CHEVROLET,SIL, 
201708092017010701,1,2012,HONDA,CIV, 
201708092017010701,2,2013,HYUNDAI,SON, 
201708092017013724,1,2006,FORD,F35, 
20170809A140-2017-00152A,1,2014,SCIO,TC, 
20170809A140-2017-00271A,1,1997,HONDA,ACCORD, 
20170809A140-2017-00832A,1,2005,DODGE,GRAND CARAVAN, 
20170809A140-2017-00832A,2,2016,TOYOTA,COROLLA, 
201708102017-000893,1,1998,MITSUBISHI,ECLIPSE, 
201708102017011521,1,2007,CHEVROLET,SLV, 
201708102017011521,2,2000,DODGE,DUR, 
201708102017014675,1,2012,HARLEY DAVIDSON,DWG, 
201708112017-002730,1,2003,FORD,RANGER, 
201708112017012650,1,2014,HYUNDAI,TUC, 
201708112017012650,2,2014,DODGE,CHA, 
201708112017020309,1,2013,HYUNDAI,ELA, 
201708112017020309,2,2003,MAZDA,MZ6, 
201708112017034383,1,2007,FORD,FOC, 
201708112017034383,2,2004,FORD,FRE, 
201708112017034383,3,2015,NISSAN,ROG, 
201708112017034819,1,    ,,, 
201708112017034819,2,2015,TOYOTA,RAV, 
201708112017035124,1,2008,HUMMER,H3, 
201708112017037359,1,2005,JEEP,LIB, 
201708112017037359,2,2012,HONDA,CIV, 
201708182017018290,1,1998,HONDA,CIV, 
201708182017029211,1,2014,TOYOTA,CAM, 
201708182017029211,2,2011,KIA,SPG, 
201708202017-5310,1,2012,KIA,SOUL, 
201708202017001224,1,2011,HONDA,TRX, 
201708202017008958,2,2008,PONTIAC,G5, 
20170820A310-2017-02228A,1,2014,HARLEY DAVIDSON,FLH, 
20170820A310-2017-02752A,1,2018,WSTR,57X, 
201708222017013158,1,2008,FORD,ECP, 
201708222017013158,2,2007,NISSAN,ALT, 
201708222017019312,1,2013,KIA,OPT, 
201708242017007519,1,2015,NISSAN,, 
201708242017007519,2,2007,LEXUS,R33, 
201708242017012111,1,2003,KIA,SOR, 
201708242017012111,2,2004,GM,YUK, 
201709012017-34928,1,2007,HONDA,ODY, 
201709012017-34928,2,2005,NISSAN,ALT, 
201709012017-34928,3,2007,TOYOTA,SIENNA, 
201709012017-7176,1,1997,NISSAN,ACT, 
201709012017-7176,2,1995,FORD,ECO, 
20170901SO-17-009608,1,1998,HONDA,CIVIC, 
20170901SO-17-009608,2,2014,TOYOTA,CAMRY, 
20170903I-2017-015468,1,2010,FORD,FOCUS, 
20170903I-2017-018682,1,2002,HONDA,CRV, 
20170903I-2017-018682,2,2004,FREIGHTLINER,TRA, 
20170903I-2017-020535,1,2008,NISSAN,VRS, 
20170903I-2017-020535,2,2012,HONDA,CIV, 
2017090417-011205,1,2016,FORD,EDG, 
2017090614724-17,1,2012,HONDA,CRV, 
2017090617-027770,1,2000,NISSAN,4DR., 
2017090617-028865,1,2006,MERCEDES BENZ,4 DR., 
2017090617-10373,1,2006,INFINITI,4 DR, 
2017090617-10373,2,1994,TOYOTA,4 DR, 
2017090617-16214,1,2015,HYUNDAI,ELA, 
2017090617-16214,2,2013,HYUNDAI,TUC, 
2017090617-22767,1,2016,KAWASAKI,MCY, 
2017090617-27880,1,2007,HONDA,CIVIC, 
2017090617-8320,1,2006,CHRYSLER,4DR, 
2017090617-8320,2,2001,YAMAHA,MC, 
2017090620951-17,1,2008,NISSAN,4DR, 
2017090620951-17,2,2007,MCIN,BUS, 
201709063154-17,1,    ,TRUCK,, 
2017090717-12923,1,    ,,,Y
2017090717-12923,2,2007,HARLEY DAVIDSON,FLS, 
2017090717-14281,1,2010,NISSAN,SEN, 
2017090717-14281,2,2001,FORD,150, 
2017090717-14281,3,2007,NISSAN,TIT, 
2017090717-28928,1,    ,,,Y
2017090717-4985,1,1993,HONDA,2DR, 
2017090717-4985,2,2016,HONDA,4DR., 
2017090717-4985,3,2011,NISSAN,4DR., 
2017090717-9479,1,2016,KAWASAKI,MC, 
2017090717001770,1,2014,TOYOTA,HIGHLANDER, 
2017090717001770,2,2002,CHRYSLER,TOWN AND COUNTRY, 
2017090817001906,1,2005,JEEP,LMD/4DR, 
2017090817001906,2,2014,HINO,258/TRK, 
2017090817002154,1,2016,NISSAN,PATH/WAG, 
2017090817002154,2,2009,HONDA,ACCORD/4D, 
2017090817064471,1,2005,SUZUKI,DRZ / MC, 
2017090817064471,2,2001,HONDA,ODY / WAG, 
20170908SO-17-035414,1,2014,HARLEY DAVIDSON,FLS, 
20170908SO-17-035414,2,2011,DODGE,NITRO, 
2017090917-015230,1,2017,HONDA,ACCORD, 
2017091017055409,1,2010,FORD,, 
2017091017095784,1,1999,TOYOTA,CAMRY, 
20170910SO-17-032403,1,2007,SUZUKI,GSXR,Y
2017091117-08-21-024669,1,2016,TOYOTA,CAM, 
2017091117-08-21-024669,2,2016,VESPA,VES, 
20170911SO-17-007356,1,1998,TOYOTA,CARMRY, 
20170911SO-17-007356,2,2006,FREIGHTLINER,M2, 
20170912I-2017-020915,1,2014,JEEP,WG, 
20170912I-2017-023271,1,2015,LINCOLN,MKC, 
20170912I-2017-047466,1,2016,TOYOTA,SIE, 
20170912I-2017-047466,2,2007,TOYOTA,CAM, 
20171001C040-2017-00102A,1,2002,YAMAHA,R6, 
20171001C040-2017-00102A,2,1980,CHEVROLET,CAMARO, 
20171002B110-2017-00652A,1,2015,HONDA,CRV, 
20171002B110-2017-01232A,1,2000,FORD,RAN, 
20171002B110-2017-01232A,2,2006,AUDI,A6, 
201710062017010782,1,1985,HONDA,VF500 MA, 
201710062017016590,1,2002,MERCURY,SABLE, 
201710062017028798,1,1998,DODGE,DURANGO, 
2017100717046833,1,2006,TOYOTA,HIG, 
2017100717064923,1,2011,GMC,TER, 
2017100717184696,1,2008,YAMAHA,MOTO, 
20171016C040-2017-00215A,1,2011,YAMAHA,FZ6, 
2017101717002242,1,2010,LEXUS,ES3, 
2017101717005452,1,2006,MAZDA,M3S, 
2017101917095939,1,1999,FORD,ESCORT, 
2017102117038597,1,1999,TOYOTA,UVS, 
2017102117038597,2,2015,NISSAN,ROG, 
2017102117072172,1,2001,HONDA,ACC, 
2017102117072172,2,2017,CHEVROLET,MAL, 
2017102117097136,1,2013,MAZDA,MA5, 
2017102117097136,2,2011,KIA,SOR, 
2017102217176921,1,2000,VOLVO,S60, 
2017102417004230,1,2005,HONDA,S2000, 
20171024B110-2017-00038A,1,1998,NISSAN,MAXIMA, 
2017102617100743,1,2010,MAZDA,MAZ, 
2017102617100743,2,2008,HONDA,CIV, 
2017102617100743,3,2011,ACURA,SX, 
2017102617100743,4,2017,GMC,TERRIAN, 
2017110117-9859,1,2013,HYUNDAI,ACC, 
20171102I-2017-021088,1,2004,FORD,FRE, 
2017110317-13680,1,1994,OTHER (EXPL,OTHER(EXPL, 
2017110317-16062,1,2008,CHEVROLET,AVEO, 
2017110317-17195,1,2009,TOYOTA,COROLLA, 
2017110317-17195,2,2011,HYUNDAI,SANTA FE, 
2017110317-22060,1,2010,CADILLAC,CTS, 
2017110317-22060,2,2013,DODGE,CARAVAN, 
2017110317-25717,1,1993,SUZUKI,SPORTBIKE, 
2017110317-25717,2,2008,GMC,ACADIA, 
2017110317-25717,3,1999,HONDA,ACCORD, 
2017110317-27378,1,2016,KIA,SOUL,Y
2017110317-27378,2,2016,HONDA,CRUISER, 
2017110317-33709,1,2011,HYUNDAI,SONATA, 
2017110317-35391,1,2014,CHEVROLET,SONIC, 
2017110317-38713,1,2015,CHEVROLET,TAHOE, 
2017110317-43904,1,2017,CHEVROLET,EQUINOX, 
2017110317-43904,2,2005,DODGE,CARAVAN, 
201711031737211,1,2013,HYUNDAI,ELANTRA, 
201711031737211,2,2001,HONDA,CRV, 
20171103C060-2017-00308A,1,2013,DODGE,AVENGER, 
20171103C060-2017-01116A,1,2004,TOYOTA,COROLLA, 
20171103C060-2017-01116A,2,2018,KENWORTH,T88, 
20171103C060-2017-01852A,1,2006,TOYOTA,XAS, 
20171103C060-2017-01852A,2,2011,FORD,EDG, 
20171103D020-2017-00858A,1,2007,NISSAN,WAGON, 
20171103D020-2017-00858A,2,2017,FORD,TRA, 
20171103D020-2017-00858A,3,2012,FORD,EDG, 
20171106HT2017-001284,1,2014,FORD,ECONOLINE, 
20171106HT2017-003998,1,2016,FORD,EXPLORER, 
20171106HT2017-003998,2,2012,FORD,E350, 
20171106HT2017-009099,1,2002,YAMAHA,XVS, 
2017110717-17927-AC,1,1998,TOYOTA,CAM, 
2017110717-17927-AC,2,1998,FORD,EXD, 
20171107C060-2017-00325A,1,2003,MACK,DUMP, 
20171107C060-2017-00325A,2,2008,MERCEDES BENZ,SLK, 
2017111117-006607,1,2005,CHEVROLET,EQUINOX, 
2017111117000139,1,2006,LEXUS,GS300, 
2017111117000139,2,2007,KIA,RON, 
2017111117001664,1,2004,FORD,4X4, 
2017111117002475,1,2003,JEEP,LIBERTY, 
2017111117002583,1,2008,ACURA,TSX, 
2017111117002583,2,2011,CHEVROLET,CAMARO, 
2017111117002583,3,2005,NISSAN,MAX, 
2017111117002583,4,1999,HONDA,CIV, 
20171112C060-2017-01568A,1,2005,CHEVROLET,MAL, 
20171112I-2017-003762,1,2008,SUBARU,FOR, 
20171112I-2017-026732,1,2007,MITSUBISHI,ECL, 
201711132017-13037,1,2016,TOYOTA,AVALON, 
201711132017-1813,1,1994,TOYOTA,4 RUNNER, 
201711132017-1813,2,2012,FORD,ESCAPE, 
201711132017-1813,3,2010,HONDA,CR-V, 
201711132017-1813,4,2005,HONDA,ACCORD, 
2017111417-00473,1,2013,TOYOTA,RAV, 
2017111417-23441,1,2017,TOYOTA,PRIUS, 
2017111417-23441,2,2014,ACURA,RDX, 
2017111417-23441,3,2015,SUBARU,FORESTER, 
2017111417-35365,1,2016,DUC,SCR, 
2017111417-36750,1,2006,TOYOTA,CAM, 
2017111417-38502,1,2014,BMW,3 SERIES, 
2017111417-38502,2,1996,TOYOTA,CAMRY, 
20171201I-2017-012739,1,2013,HYUNDAI,ELA, 
20171201I-2017-012739,2,2016,FREIGHTLINER,TT, 
20171202I-2017-002893,1,2001,NISSAN,ALTIMA, 
20171202I-2017-002893,2,2014,FORD,FOCUS, 
20171202I-2017-004083,1,    ,FORD,EXPEDITI,Y
20171202I-2017-012490,1,2011,BUICK,LACROSSE, 
20171202I-2017-012490,2,2006,HYUNDAI,SONATA, 
20171202I-2017-012941,1,2007,SUBARU,FORESTER, 
2017120317076579,1,1999,CHEVROLET,L/S,Y
2017120417-15781,1,    ,PONTIAC,GRAND PRI, 
2017120417-33719,1,2015,NISSAN,ALT, 
2017120417-33719,2,2001,HONDA,ACC, 
2017120417-33719,3,2010,MITSUBISHI,LANCER,Y
2017120417-44744,1,    ,YAMAHA,YZF, 
2017120417-50370,1,2013,HYUNDAI,TUC, 
2017120417-50370,2,2014,,NO-DATA, 
2017120417-63056,1,2010,MB,GLK, 
2017120417-70214,1,1999,GMC,, 
2017120517000586,1,2014,GMC,ACADIA, 
2017120517000586,2,2007,JEEP,GRAND CHER, 
2017120517011388,1,2013,MAZDA,6, 
2017120517014799,1,2002,SATURN,SL2, 
2017120517014799,2,2001,CHEVROLET,MALIBU, 
2017120517024310,1,2008,HONDA,CIVIC, 
2017120517053354,1,2005,ISUZU,UNKNOWN, 
2017120517053354,2,2017,HONDA,ACCORD, 
2017120517062887,1,2005,LINCOLN,AVIATOR, 
2017120517062887,2,2004,FORD,EXPEDITION, 
2017120517069357,1,2016,HONDA,CIVIC, 
2017120517069357,2,2005,FREIGHTLINER,TR, 
20171205B130-2017-01210A,1,1998,CHEVROLET,SILVERADO, 
20171205D010-2017-00652A,1,2016,HONDA,CRV, 
20171205D010-2017-00893A,1,2004,FORD,EXPLORER, 
20171205D010-2017-00893A,2,2016,HYUNDAI,ACCENT, 
2017120817-174,1,2010,FORD,F15, 
2017120817-174,2,2009,HYUNDAI,GEN, 
2017120917006029,1,2003,SATURN,ION, 
2017120917006029,2,2000,FORD,EXN, 
2017120917036769,1,2015,JEEP,GRAND CH, 
2017120917044757,1,2013,HONDA,CIVIC, 
2017120917044757,2,2010,INFINITI,G37, 
2017120917047192,1,2012,HONDA,PILOT, 
2017121317031650,1,2016,FORD,ESCAPE, 
2017121317031650,2,2012,FORD,F150, 
2017121317040493,1,2013,HYUNDAI,SON, 
2017121417-36733,1,2006,KAWASAKI,ZX4, 
2017121417-36733,2,2009,ACURA,TL, 
2017121417-36733,3,2016,KIA,OPT, 
2017121417-70584,1,2015,DODGE,CHA, 
2017121417-70584,2,2004,ACURA,TSX, 
2017121417-74416,1,2016,NIS,ALT, 
2017121417-78313,1,2000,,COR, 
2017121417-78313,2,    ,HONDA,CIV, 
2017121417-78313,3,2014,BUICK,ENC, 
2017121417-81763,1,2008,NISSAN,SEN, 
2017121417-81763,2,2009,TOYOTA,COR, 
2017121517059294,1,2011,VOLKSWAGEN,JETTA, 
2017121517059294,2,2010,FORD,F14, 
2017121517067221,1,2013,NISSAN,SENTRA, 
2017121617069817,1,2007,INFINITI,M45, 
20171216B130-2017-01210A,1,1998,CHEVROLET,SILVERADO, 
20171216B130-2017-04506A,1,2004,VOLVO,VOLVO, 
20171216B130-2017-04506A,2,2016,FORD,FUSION, 
2017121717-05890,1,2000,HONDA,CIV, 
2017121717-40577,1,    ,,,Y
2017121717-44503,1,2002,FORD,456, 
2017121817-03945,1,2003,SUBARU,BJA, 
2017121817-10096,1,1998,JEEP,SPW, 
2017121817-10096,2,2008,TOYOTA,RAV, 
2017121917000045,1,2008,MERCEDES BENZ,ESN, 
2017121917000045,2,2004,INFINITI,G35, 
2017121917009894,1,2012,TOYOTA,CORROLA, 
2017121917009894,2,2016,TOYOTA,RAV4, 
2017121917009894,3,2006,IC,CES, 
2017121917011951,1,2002,HONDA,CIVIC, 
2017121917018439,1,2008,TOYOTA,COROLLA, 
2017121917023290,1,2014,MERCEDES BENZ,CLA250, 
20171219E050-2017-01006A,1,2004,FORD,F150, 
20171219E050-2017-01006A,2,2001,NISSAN,MAXIMA, 
20171219E050-2017-01006A,3,2009,CHEVROLET,HHR, 
20171219E050-2017-01006A,4,2016,TOYOTA,COROLLA, 
20171221I-2017-035083,1,2006,VOLVO,TR, 
20171221I-2017-035083,2,2013,FORD,F45, 
20171221I-2017-049496,1,2003,CHRYSLER,WAGON, 
20171221I-2017-049496,2,2014,TOYOTA,HIG, 
20171221I-2017-055969,1,2010,BMW,X5, 
20171221I-2017-060507,1,2013,FREIGHTLINER,BOX, 
20171221I-2017-060507,2,2016,HYUNDAI,ELA, 
20171221I-2017-065051,1,1999,HONDA,CRV, 
20171221I-2017-070932,1,1999,VOLKSWAGEN,PGS, 
2017122217-15488,1,2005,HYUNDAI,SON, 
2017122517039312,1,2014,HARLEY D,FLS, 
2017122517039312,2,2002,HONDA,WAGON, 
2017122517067118,1,2002,GMC,YUKON, 
2017122517067118,2,2016,HONDA,ACCORD, 
2017122517067118,3,2014,ACURA,ILX, 
2017122517067118,4,2002,DODGE,CARAVAN, 
2017122517067118,5,2015,DODGE,RAM, 
2017122517067118,6,2004,HONDA,ACCORD, 
