id,vehicle_number,charge
2016120516053217,2,                              
2016120516053400,1,                              
2016120516053400,2,                              
2016120516053400,3,                              
2016120516062561,1,                              
20161205D010-2016-01302A,1,                              
20161205D010-2016-01302A,2,                              
2016120816-2207,1,39:4-97                       
2016120816-2207,2,                              
2016120816-3717,1,JB-018377                     
2016120816-3717,2,                              
2016120916008122,1,39:4-97 CARELESS DRIVING      
2016120916008122,2,                              
2016120916019850,1,                              
2016120916019850,2,                              
2016120916028485,1,39:4-96 RECKLESS DRIVING      
201612112016012792,1,39:4-50                       
20161212I-2016-005083,1,                              
20161212I-2016-005083,2,                              
2016121316004232,1,39:4-50 DUI/DWI               
2016121316032072,1,39:4-50 DUI/DWI               
2016121416-10004,1,                              
2016121416-10004,2,                              
2016121416-10004,3,                              
2016121416-25304,1,                              
2016121416-25304,2,                              
2016121416-44704,1,                              
2016121416-85936,1,                              
2016121516081033,1,39:4-96 RECKLESS DRIVING      
2016121516081033,2,                              
2016121616033565,1,                              
2016121616033565,2,39:4-67 OBSTRUCTING PASSAGE OF
2016121616034010,1,                              
2016121616034207,1,39:4-35 FAIL YIELD PEDESTRIAN?
2016121616036945,1,39:4-96 RECKLESS DRIVING      
2016121616042827,1,                              
2016121616043536,1,39:4-14.3 MOTORIZED BICYCLES  
2016121616043536,2,                              
2016121716007510,1,39:4-97 CARELESS DRIVING      
2016121716007510,2,                              
2016121716007510,3,                              
2016121716007510,4,                              
2016121716016671,1,                              
2016121716016671,2,                              
2016121716018978,1,39:4-50 DUI/DWI               
2016121716018978,2,                              
2016121716022254,1,                              
2016121716028287,1,                              
2016121716028287,2,                              
2016121716028287,3,                              
2016121716028287,4,                              
2016121716028287,5,                              
2016121716029710,1,                              
2016121716030888,1,                              
2016121716030888,2,                              
2016121716030888,3,                              
20161217B130-2016-04467A,1,39 4 96                       
20161217B130-2016-04467A,2,                              
2016121816-13820,1,                              
2016121816-13820,2,                              
2016121816-13820,3,                              
2016121916000406,1,39:4-96 RECKLESS DRIVING      
2016121916001768,1,39:4-96 RECKLESS DRIVING      
2016121916009279,1,39:4-50 DUI/DWI               
2016121916010593,1,                              
2016121916010593,2,39:4-96 RECKLESS DRIVING      
2016121916022045,1,                              
2016121916022045,2,39:4-96 RECKLESS DRIVING      
20161219E050-2016-01011A,1,                              
20161219E050-2016-01760A,1,                              
20161221I-2016-003256,1,39:4-96 RECKLESS DRIVING      
20161221I-2016-077940,1,39:4-97 CARELESS DRIVING      
20161221I-2016-077940,2,                              
20161221I-2016-077940,3,                              
2016122216-24121,1,39:4-50                       
2016122216-45227,1,39:3-44                       
2016122216004478,1,                              
20161224I-S2016-05518,1,                              
2016122516099976,1,39:4-36 TRAFFIC REGULATION    
201612251610039,1,39:3-76.2F SEAT BELT USAGE RE?
20161225B130-2016-03012A,1,39 4 96                       
20161225E040-2016-02707A,1,39 4 88B                      
2016130316AP03811,1,SEE NARRATIVE                 
2016130516AV00787,1,                              
20161311I-2016-005883,1,39:3-40 DRIVING AFTER DL/REGI?
20161311I-2016-020055,1,39:4-50 OPERATING UNDER INFLU?
2016131316FH04836,1,39:4-90 FAILURE TO YIELD ROW ?
2016131316FH04836,2,                              
2016131516FB0471716-158,1,                              
2016131516FB1483316-510,1,                              
2016131516FB1483316-510,2,                              
2016131616FT03666,1,                              
2016131616FT06650,1,39:4-97                       
2016131616FT11592,1,                              
2016131616FT20995,1,                              
2016131616FT24232,1,39:4-97                       
2016131616FT24232,2,                              
20161317I-2016-004318,1,39:4-97 CARELESS DRIVING: LIK?
20161317I-2016-004318,2,                              
2016131916-19762-AC,1,                              
2016131916-22514-AC,1,39:4 88B FAILURE TO DRIVE WIT?
20161319C060-2016-00897A,1,                              
201613212016009432,1,                              
201613212016009432,2,                              
2016132216-7805,1,39:4-50                       
2016132216-8122,1,                              
2016132216-8122,2,                              
2016132216-9818,1,                              
2016132216-9959,1,39:4-97                       
2016132616MN12937,1,                              
2016132616MN17736,1,39:4-97                       
2016132616MN17736,2,                              
2016132716-11803A-C,1,                              
2016132816-015018,1,                              
2016132816-015018,2,DWI                           
2016132816-36564,1,                              
20161330I-2016-014819,1,                              
20161331160215-0067,1,                              
20161331160215-0067,2,                              
201613311606050101,1,                              
201613311607100089,1,39:450 DWI                    
201613311607100089,2,39:4-92 RECKLESS              
20161331160714-0126,1,                              
20161331160825-0135,1,                              
20161331160825-0135,2,                              
20161331160825-0135,3,                              
20161331161013-0143,1,39:4-50                       
2016133116MT46025,1,                              
20161331E050-2016-01387A,1,                              
20161332C060-2016-00456A,1,                              
20161332C060-2016-02054A,1,39 4 97                       
2016133316MB03620,1,39:4-97                       
2016133416NT16513,1,                              
2016133416NT18280,1,39:4-97                       
2016133416NT18280,2,                              
2016133416NT18280,3,                              
2016133416NT18280,4,                              
2016133416NT18723,1,                              
2016133416NT19258,1,                              
2016133416NT19258,2,                              
2016133416NT19258,3,                              
2016133416NT19258,4,                              
2016133416NT20516,1,                              
2016133616TF04261,1,39:4-97                       
2016133616TF04261,2,39:3-4                        
20161336E050-2016-02598A,1,39 4 97                       
20161336E050-2016-02598A,2,                              
2016133716OT08906,1,39:4-50                       
2016133716OT08906,2,                              
2016133716OT17744,1,SEE NARRATIVE                 
2016133716OT17744,2,                              
2016134016-22835,1,                              
2016134216-2683-AC,1,                              
2016134216-2683-AC,2,                              
2016134216-2683-AC,3,                              
2016134216-2683-AC,4,                              
2016134316SB05873,1,                              
2016134316SB05873,2,                              
20161351C060-2016-00356A,1,39 4 50                       
20161351C060-2016-00707A,1,                              
201613522016-00504,1,39:4-81  39:4-97   39:3-29C   
201613522016-00504,2,                              
201613522016-00982,1,39:4-50                       
201613522016-01432,1,39:4-50  4-96  4-97  4-88B    
201613522016-03335,1,39:4-97                       
201613522016-03335,2,                              
2016140116-02566,1,                              
201614042016-000307,1,39:4-36                       
201614052016-012505,1,CARELESS 39:4-97              
201614082016-020597,1,                              
201614082016-020597,2,                              
20161408B080-2016-00028A,1,                              
201614092016-027689,1,                              
2016141016-8244,1,                              
2016141216-14697,1,                              
2016141420160024120,1,39:4-97                       
2016141420160024120,2,                              
2016141420160024120,3,                              
2016141420160024120,4,                              
2016141616-02497,1,                              
201614212016017453,1,39:4-96                       
20161421I-2016-003145,1,                              
20161421I-2016-006608,1,                              
20161421I-2016-006608,2,39:4-97 CARELESS DRIVING      
20161427B080-2016-02801A,1,39 4 50                       
20161427I-2016-016010,1,                              
20161427I-2016-029667,1,                              
20161427I-2016-029667,2,                              
2016142916-4124,1,                              
20161429B060-2016-01634A,1,                              
20161429B060-2016-01634A,2,39 4 97                       
201614302016-000397,1,                              
201614302016-000397,2,                              
201614302016-006143,1,CARELESS                      
201614302016-006143,2,FAILURE TO KEEP RIGHT         
201614302016-018405,1,39:4-97                       
20161431I-2016-004883,1,                              
20161431I-2016-004883,2,                              
20161435I-2016-005549,1,39:4-97 CARELESS DRIVING      
20161435I-2016-009353,1,39:4-50 OPERATING UNDER INFLU?
20161435I-2016-009353,2,                              
20161435I-2016-009640,1,                              
20161435I-2016-013462,1,                              
20161435I-2016-013462,2,39:4-50 OPERATING UNDER INFLU?
20161436B080-2016-02915A,1,39 4 50                       
201614382016-017134,1,                              
201614382016-024325,1,                              
201615042016-000915,1,CARELESS                      
201615042016-000915,2,FAILURE TO WEAR SEATBELT      
2016150516000786,1,DL/REGISTRATION SUSPENDED     
2016150516003046,1,                              
201615062016-000019784,1,                              
201615062016-00008433,1,39:4-97.3 39:4-97             
201615062016-00010309,1,                              
201615062016-00010309,2,                              
201615062016-00021767,1,39:4-50 39:4-96 39:4-97       
201615062016-00021767,2,                              
201615062016-00026450,1,39:4-90 39:4-97               
201615062016-00026450,2,                              
201615062016-00026450,3,                              
201615062016-00036054,1,39:4-85 39:4-97               
201615062016-00036054,2,                              
201615062016-00045143,1,39:4-97                       
201615062016-00045143,2,                              
201615062016-00049962,1,                              
201615062016-00049962,2,                              
201615062016-00053864,1,                              
201615062016-00058331,1,39:4-81 39:4-97               
201615062016-00058331,2,                              
201615062016-00058331,3,                              
201615062016-00073632,1,                              
201615062016-00073632,2,                              
201615062016-0034347,1,39:4-81                       
201615062016-0034347,2,                              
2016150716-03060,1,                              
2016150716-03060,2,                              
2016150716-09370,1,39:4-97  4-88B                
2016150716-09370,2,                              
2016150716-13695,1,39:4-97                       
2016150716-13695,2,                              
2016150716-20902,1,                              
2016150716-23668,1,                              
2016150716-23668,2,                              
2016150716-25395,1,39:4-97                       
2016150716-25395,2,                              
2016150716-26145,1,39:4-97                       
2016150716-27493,1,39:4-90                       
2016150716-27493,2,                              
2016150716-30267,1,39:4-97                       
2016150716-30267,2,                              
2016150716-30267,3,                              
2016150716-35249,1,39:4-144                      
2016150716-35249,2,                              
2016150716-37012,1,                              
2016150716-37012,2,                              
2016150716-38671,1,39:4-88B                      
2016150716-41890,1,39:3-40                       
2016150716-41890,2,                              
2016150716-41890,3,                              
2016150716-41890,4,                              
2016150716-42018,1,39:4-90                       
2016150716-42018,2,                              
2016150716-45735,1,39:4-90                       
2016150716-45735,2,                              
2016150716-46232,1,                              
2016150716-47438,1,39:4-144                      
2016150716-47438,2,                              
2016150716-48769,1,                              
2016150716-48769,2,                              
2016150716-49562,1,39:4-90                       
2016150716-49562,2,                              
2016150716-49562,3,39:3-40                       
2016150716-49980,1,39:4-144                      
2016150716-49980,2,                              
2016150716-53922,1,39:4-96                       
2016150716-53922,2,                              
2016150716-60377,1,39:4-96                       
2016150716-60377,2,                              
2016150716-65070,1,39:4-90                       
2016150716-65070,2,39:3-13.8(D)                  
2016150716-68005,1,39:4-144                      
2016150716-68005,2,                              
2016150716-71763,1,39:4-97                       
2016150716-71763,2,                              
2016150716-73042,1,39:4-81                       
2016150716-73042,2,                              
20161511I-2016-010588,1,39:4-97 CARELESS DRIVING      
20161511I-2016-010588,2,                              
20161511I-2016-012985,1,39:4-97 CARELESS DRIVING      
20161511I-2016-012985,2,                              
20161511I-2016-018198,1,39:4-90 RIGHT OF WAY AT INTER?
20161511I-2016-018198,2,                              
20161511I-2016-024069,1,39:4-67 OBSTRUCTING PASSAGE O?
20161511I-2016-024069,2,                              
20161511I-2016-028852,1,39:4-97 CARELESS DRIVING      
20161511I-2016-037718,1,39:4-96 RECKLESS DRIVING      
20161511I-2016-037718,2,                              
20161511I-2016-037718,3,                              
20161511I-2016-042204,1,                              
20161511I-2016-057284,1,39:4-96 RECKLESS DRIVING      
2016151216-009035,1,                              
2016151216-020844,1,                              
2016151216-020844,2,                              
2016151216-020844,3,                              
2016151216-026047,1,39:4-96                       
2016151416-001615,1,39:4-96                       
2016151416-001615,2,                              
2016151416-014937,1,                              
2016151416-014937,2,39:4-144                      
2016151416-018176,1,                              
2016151416-019150,1,39:4-81                       
2016151416-019150,2,                              
2016151416-019150,3,                              
2016151416-022949,1,                              
2016151416-022949,2,                              
2016151416-036547,1,39:4-81                       
2016151416-036547,2,                              
2016151416-036547,3,                              
2016151416-050013,1,                              
2016151416-050013,2,                              
2016151416-050013,3,                              
2016151416-050013,4,                              
2016151416-059435,1,                              
2016151416-059435,2,39:4-97                       
2016151416-059691,1,39:4-97                       
2016151416-063773,1,39:4-97                       
2016151416-063773,2,                              
2016151416-064847,1,                              
2016151416-074245,1,39:4-97                       
2016151416-075253,1,                              
2016151416-075253,2,                              
2016151416-075253,3,                              
2016151416-077904,1,                              
2016151416-077904,2,                              
2016151416-077904,3,39:4-97                       
2016151416-081568,1,39:4-144                      
2016151416-081568,2,                              
2016151616-10848,1,39:4-97                       
2016151616-2848,1,                              
2016151616-2848,2,                              
20161516E030-2016-00639A,1,39 4 88B                      
201615182016-290,1,NO ACTION TAKEN               
201615182016-417,1,DRIVING WHILE SUSPENDED       
201615182016-417,2,                              
20161520I-2016-15341,1,39:6B-2 UNINSURED MOTORIST/VE?
20161520I-2016-28421,1,                              
20161520I-2016-28665,1,                              
2016152416-201-AC,1,                              
2016152416-328-AC,1,                              
2016152416-328-AC,2,                              
2016152416-328-AC,3,                              
2016152416-328-AC,4,                              
2016152516-112,1,                              
2016152516-143,1,39:4-32B                      
2016152516-271,1,FAILURE TO STOP               
2016152516-271,2,                              
2016152516-50,1,39:4-50                       
20161528SB-2016-004704,1,                              
2016152920160911M1571,1,                              
20161529E030-2016-00376A,1,39 4 50                       
20161529E030-2016-00389A,1,39 4 88B                      
20161529E030-2016-00790A,1,                              
20161530E030-2016-00242A,1,                              
20161530E030-2016-01019A,1,39 3 76.2F                    
20161530E030-2016-01019A,2,                              
20161530E030-2016-01019A,3,                              
20161530E030-2016-01019A,4,                              
2016153216-03283,1,                              
2016153216-03283,2,                              
2016153316BN23841,1,                              
201616022016000039,1,                              
201616022016004695,1,                              
201616022016004695,2,                              
201616022016004695,3,                              
201616022016008359,1,39:4-50                       
201616022016020257,1,                              
201616022016027076,1,39:4-50                       
201616022016036239,1,                              
201616022016046599,1,                              
201616022016046599,2,                              
201616022016050766,1,                              
201616022016051128,1,39:3-40                       
201616022016052402,1,39:4-50                       
201616022016052402,2,                              
201616022016054425,1,                              
201616022016055821,1,                              
201616022016055821,2,                              
201616022016055821,3,39:4-96                       
201616022016058597,1,39:4-50                       
201616022016059333,1,                              
201616022016059333,2,                              
201616022016063853,1,39:6B-2                       
201616022016064219,1,2C:12-1C(2)                   
201616022016064219,2,                              
2016160416-05669,1,                              
2016160416-05669,2,                              
2016160416-05669,3,                              
2016160416-15909,1,39:4-34                       
2016160516-00854,1,                              
2016160516-05448,1,                              
2016160716-84411,1,                              
2016160716-84411,2,                              
201616072016064219,1,2C:12-1C(2)                   
201616072016064219,2,                              
2016160816-00142,1,39:4-127.1                    
2016160816-00142,2,                              
2016160816-001992,1,                              
2016160816-001992,2,                              
2016160816-019501,1,                              
2016160816-019501,2,                              
2016160816-019501,3,                              
2016160816-021229,1,                              
2016160816-021229,2,                              
2016160816-021229,3,                              
2016160816-021229,4,                              
2016160816-031043,1,                              
2016160816-031043,2,                              
2016160816-032948,1,UNLICENSED                    
2016160816-032948,2,UNREGISTERED                  
2016160816-036410,1,                              
2016160816-036410,2,LEAVING SCENE OF MVA          
2016160816-045361,1,                              
2016160816-047196,1,                              
2016160816-047868,1,                              
2016160816-057016,1,                              
2016160816-05885,1,2C:20-7 STOLEN MOTOR VEHICLE  
2016160816-05885,2,39:4-97 CARELESS DRIVING      
2016160816-062468,1,                              
2016160816-064262,1,39:4-50 DRIVING WHILE UNDER T?
2016160816-064262,2,39:3-29 FAILURE TO EXHIBIT IN?
2016160816-066599,1,                              
2016160816-066599,2,                              
2016160816-068918,1,UNLICENSED (MOTORCYCLE) 39:3-?
2016160816-068918,2,                              
2016160816-082940,1,                              
2016160816-088277,1,T167087 - FAILURE DL          
2016160816-088277,2,                              
2016160816-84740,1,                              
2016160816094993,1,                              
201616082016-047300,1,                              
201616082016-058165,1,                              
20161608B060-2016-03424A,1,                              
20161611I-2016-001472,1,                              
20161611I-2016-001472,2,39:4-144 FAILURE TO STOP OR Y?
20161611I-2016-010173,1,                              
20161611I-2016-010173,2,                              
20161611I-2016-012334,1,39:4-50 OPERATE / ALLOW MV OP?
2016161216-00591,1,                              
2016161216-03062,1,                              
20161612B060-2016-01144A,1,                              
20161612B060-2016-01144A,2,                              
20161613I-2016-001396,1,                              
20161613I-2016-001396,2,                              
201616142016017353,1,                              
201616142016017353,2,                              
201616142016021542,1,39:4-144                      
201616142016021542,2,                              
201616142016021542,3,                              
201616142016031840,1,                              
201616142016041820,1,                              
201616142016041820,2,39:3-40                       
201616142016048789,1,                              
201616142016048789,2,                              
201616142016048789,3,39:4-144                      
201616142016059259,1,39:4-50                       
201616142016059677,1,                              
2016161516-13667-AC,1,39:482                        
2016161516-15932-AC,1,                              
2016161516-4705-AC,1,39:4 88                       
2016161516-4705-AC,2,                              
2016161516-7681-AC,1,39:497                        
2016161516-7681-AC,2,                              
20161708PV-2016-13200,1,                              
20161710A040-2016-00130A,1,39 4 50                       
20161711A140-2016-00340A,1,                              
20161711A140-2016-00340A,2,                              
20161712SC-2016-11781,1,                              
20161712SC-2016-11781,2,36:6B-2 UNINSURED MOTORIST / ?
20161713D020-2016-00006A,1,19:9-1.17                     
20161713D020-2016-00031A,1,                              
20161713D020-2016-0031A,1,                              
20161714A140-2016-00470A,1,39 4 50                       
20161802BT-2016-000924,1,                              
20161802BT-2016-000924,2,CARELESS DRIVING              
2016180516000703,1,39450 DUI/DWI                 
2016180516004359,1,39488B FAIL TO MAINTAIN LANE  
2016180516004359,2,                              
2016180616138178,1,39497 CARELESS DRIVING        
2016180616138178,2,                              
2016180616209497,1,39497 CARELESS DRIVING        
2016180616209497,2,                              
20161806B130-2016-01816A,1,                              
20161806B130-2016-01816A,2,                              
20161806B130-2016-02066A,1,                              
20161806B130-2016-02066A,2,                              
2016180816008600,1,                              
2016180816008600,2,                              
2016180816008600,3,                              
2016180816024552,1,39:3-76.2F NO SEAT BELTS      
2016181016-1145,1,39:4-144                      
2016181016-1145,2,39:4-14.3Q                    
2016181016-341,1,39:4-97                       
2016181016-341,2,                              
201618102016-1513,1,39:4-97                       
201618102016-1513,2,                              
201618102016-1805,1,                              
201618102016-1805,2,                              
2016181316020431,1,39490 RIGHT OF WAY AT INTERSE 
2016181316020431,2,                              
20161814I-N2016-017162,1,39:3-40                       
20161814I-N2016-017162,2,                              
20161814I-N2016-017162,3,                              
20161814I-N2016-030277,1,39:4-50 DWI                   
2016181616004853,1,                              
2016181616004853,2,39481 OBEYING TRAFFIC SIGNAL  
2016181616005403,1,39497 CARELESS DRIVING        
2016181616005403,2,                              
2016181616005403,3,                              
2016181616005403,4,                              
2016181616005403,5,                              
2016181816008726,1,39340 UNLAWFUL TO DRIVE W/O D 
20161820B130-2016-01813A,1,39 3 76.2A                    
20161820B130-2016-04196A,1,                              
2016182116-00185,1,39:4-81                       
2016182116-00185,2,                              
2016182116-00185,3,                              
2016182116-00573,1,                              
2016182116-00573,2,                              
2016182116-00573,3,                              
2016182116-00573,4,                              
2016182116-10257,1,                              
20161901B050-2016-00824A,1,                              
20161901B050-2016-00824A,2,                              
20161902I-2016-008401,1,39:4-97 CARELESS DRIVING      
20161906FP2016-003358,1,                              
20161906FP2016-003358,2,                              
20161906FP2016-003450,1,39:4-50 DRIVING WHILE UNDER T?
20161906FP2016-003450,2,                              
20161907B050-2016-00088A,1,39 4 50                       
20161907B050-2016-00450A,1,                              
2016190916-03688,1,                              
2016190916-03688,2,39:4-96/3-33/4-89             
20161910B050-2016-00563A,1,39 4 50                       
2016191116-12056,1,                              
20161913B050-2016-00670A,1,                              
20161913B050-2016-00670A,2,39 4 144                      
20161914B050-2016-00835A,1,                              
20161914B050-2016-00835A,2,                              
20161914B050-2016-00866A,1,                              
20161915NPD-2016-009183,1,39:4-97 CARELESS DRIVING      
20161915NPD-2016-009183,2,                              
20161915NPD-2016-009183,3,                              
20161915NPD-2016-016822,1,39:4-97 CARELESS DRIVING      
20161915NPD-2016-020682,1,39:4-97 CARELESS DRIVING      
20161917B050-2016-00123A,1,                              
20161918ST2016-013606,1,39:4-129 LEAVING THE SCENE    
20161918ST2016-018242,1,39:3-4 UNREGISTERED VEHICLE   
20161918ST2016-018512,1,                              
20161918ST2016-018512,2,                              
20161918ST2016-018512,3,3:4-97 CARELESS DRIVING       
2016192216-02237,1,39:4-50                       
2016192216-26328,1,RECKLESS                      
2016192216-30565,1,                              
2016192216-30565,2,                              
2016192216-30729,1,39:6B-2                       
20161924B050-2016-00445A,1,                              
20161924B050-2016-00445A,2,39 4 85                       
20162001B130-2016-01408A,1,39 4 96                       
20162001B130-2016-01408A,2,                              
20162001B130-2016-01408A,3,                              
2016200216-16187,1,CARELESS DRIVING 39:4-97      
2016200216-16187,2,39:3-4 EXPIRED REGISTRATION   
2016200216-16187,3,                              
2016200316-15337,1,                              
2016200316-27694,1,39:4-97                       
2016200316-29537,1,                              
2016200316-29537,2,FAILURE TO STOP OR YIELD      
2016200316-32340,1,                              
2016200316-32340,2,39:4-56                       
2016200316-51997,1,                              
20162003E040-2016-03732A,1,                              
20162003E040-2016-03732A,2,                              
20162003E040-2016-03732A,3,                              
20162003E040-2016-03732A,4,                              
2016200416-015598,1,                              
2016200416-022137,1,                              
2016200416-082556,1,39:4-97                       
2016200416-102199,1,                              
2016200416-102199,2,                              
2016200416-102199,3,                              
2016200416-106970,1,MULTIPLE                      
2016200416-120078,1,39:4-97                       
2016200416-120078,2,                              
20162004D030-2016-01726A,1,                              
20162004D030-2016-01726A,2,39 4 97                       
20162006201613050,1,                              
20162006201613050,2,                              
20162006201613050,3,                              
20162006201613050,4,                              
2016200716-012245,1,39:4-50                       
2016200716-012245,2,                              
2016200716-012245,3,                              
2016200716-9501,1,                              
2016200716-9501,2,                              
2016200716-9501,3,                              
2016200816-09915,1,SPEEDING                      
2016200816-09915,2,DWI                           
2016200816-12067,1,                              
2016200916014842,1,                              
2016200916014842,2,                              
2016200916029401,1,39:4-50A DWI                  
2016200916029401,2,                              
2016200916029818,1,39:4-81                       
2016200916029818,2,                              
20162009D030-2016-02877A,1,                              
20162009D030-2016-02877A,2,                              
20162009D030-2016-02877A,3,                              
20162009D030-2016-02877A,4,                              
20162009D030-2016-02877A,5,                              
20162009D030-2016-02877A,6,                              
20162009D030-2016-02877A,7,                              
20162009D030-2016-02877A,8,                              
201620112016-021111,1,39:4-129A                     
2016201316-13268,1,39:3-4/39:3-29C               
2016201316-13268,2,39:4-97/39:4-144              
2016201316-26612,1,                              
2016201316-31074,1,39:4-50                       
2016201316-31874,1,**********                    
2016201316-41153,1,39:3-10                       
2016201416-19316,1,39:4-96                       
2016201416-19316,2,                              
2016201416-19316,3,                              
2016201416-21397,1,39:4-97                       
2016201416-5646,1,SEE PAGE 2                    
2016201416-5646,2,                              
2016201516-32820,1,39:4-97                       
2016201516-32820,2,                              
2016201516-32820,3,                              
20162017B130-2016-02386A,1,                              
201620182016-022110,1,                              
201620182016-022110,2,                              
201620182016-025624,1,39:4-50                       
20162019B130-2016-00526A,1,                              
20162019B130-2016-00526A,2,                              
20162019B130-2016-01110A,1,39 4 96                       
20162019B130-2016-01110A,2,                              
20162019B130-2016-03455A,1,                              
20162019B130-2016-03455A,2,                              
20162019I-2016-014439,1,                              
20162019UP-01980-16UP-0262?,1,39:4-50                       
20162019UP-01980-16UP-0262?,2,                              
20162019UP-01980-16UP-0262?,3,                              
20162019UP-01980-16UP-0262?,4,                              
20162019UP-03710-16UP-0480?,1,                              
20162019UP-042471-16,1,                              
20162019UP-04640-16UP-0548?,1,                              
20162019UP-04640-16UP-0548?,2,39:4-123B  4-90  3-4          
20162019UP-06302-16UP07358?,1,SUSPENDED DL  UNLICENSED  WRO?
20162019UP-06302-16UP07358?,2,                              
2016202016-29532,1,39:3-4                        
20162101B020-2016-00215A,1,                              
20162101B020-2016-00215A,2,                              
20162101B020-2016-00215A,3,                              
20162101B020-2016-00453A,1,                              
20162106B020-2016-00254A,1,                              
20162106B020-2016-00254A,2,                              
201621072016-000750,1,39:4-144                      
201621072016-000750,2,                              
201621072016-004022,1,                              
201621072016-004537,1,39:4-90                       
201621072016-004537,2,                              
201621082016-004945,1,                              
201621082016-004945,2,                              
201621082016-004945,3,                              
201621082016-004945,4,                              
201621082016-004945,5,                              
20162109B020-2016-00871A,1,                              
20162110B150-2016-00375A,1,                              
20162111B020-2016-00160A,1,39 4 88B                      
20162113B020-2016-00119A,1,                              
20162113B020-2016-00456A,1,39 4 50                       
20162113B020-2016-00536A,1,39 4 50                       
20162114B150-2016-00452A,1,                              
20162114B150-2016-00452A,2,39 4 97                       
201621162016-003772,1,                              
201621202016-005500,1,                              
201621202016-005500,2,                              
201621202016-005500,3,                              
2016212075-16-00042,1,CARELESS DRIVING              
201621222016-012290,1,39:3-47                       
201621222016-012290,2,                              
201621222016-012290,3,                              
201621222016-012290,4,                              
201621222016-013469,1,                              
20162123B150-2016-00182A,1,39 4 129B                     
20162123B150-2016-00271A,1,                              
