id,vehicle_number,charge
2018090818-119878,2,                              
2018090818-120998,1,                              
2018090818-120998,2,                              
2018090818-122095,1,                              
2018090818-122095,2,                              
2018090818-122095,3,                              
2018090818-122095,4,                              
2018090818-123201,1,FAIL TO POSS INS CARD         
2018090818-123201,2,                              
2018090818-123404,1,CARELESS DRIVING              
2018090818-125369,1,                              
2018090818-125369,2,                              
20180908S0-18-030030,1,                              
2018090918-027843,1,                              
2018090918-027843,2,                              
2018090918-033036,1,                              
2018090918-033362,1,                              
2018090918-033362,2,                              
2018090918-033513,1,                              
2018090918-033513,2,                              
2018090918-035028,1,                              
2018090918-035028,2,                              
20180909D030-2018-01614A,1,                              
2018091018018226,1,39:3(40)                      
2018091118-39618,1,CARELESS DRIVING 39:4-97      
2018091118-39618,2,                              
20181001C040-2018-00301A,1,                              
201810062018027658,1,39:4-50 DRIVING WHILE INTOXIC 
2018100718103961,1,                              
2018100718103961,2,                              
2018100718159586,1,39:4.97                       
20181010B110-2018-00458A,1,                              
20181010B110-2018-00458A,2,                              
20181010B110-2018-00458A,3,                              
20181010B110-2018-00458A,4,                              
20181012B150-2018-00490A,1,                              
2018101518-1176,1,39-4:97                       
2018101518-1176,2,                              
2018101518-1614,1,NONE                          
2018101518-1614,2,                              
2018101718000240,1,39:4.36                       
2018101718008490,1,                              
2018101718009936,1,                              
20181022B110-2018-00579A,1,                              
2018102418132263,1,                              
20181025B110-2018-00855A,1,                              
20181025B110-2018-00855A,2,                              
20181025B110-2018-00963A,1,                              
20181025B110-2018-00963A,2,                              
2018110118-10357,1,39:4-97                       
2018110118-10357,2,                              
2018110118-8166,1,CARELESS DRIVING 39:4-97      
2018110118-8166,2,                              
20181101D010-2018-00335A,1,                              
20181101D010-2018-00335A,2,                              
20181101D010-2018-01413A,1,                              
20181101D010-2018-01413A,2,                              
20181102I-2018-033536,1,                              
2018110318-03544,1,FAILURE TO OBSERVE SIGNAL     
2018110318-03544,2,                              
2018110318-04511,1,                              
2018110318-04660,1,39:4-97                       
2018110318-06781,1,39:4-50                       
2018110318-06781,2,                              
2018110318-09712,1,                              
2018110318-09712,2,                              
2018110318-15635,1,                              
2018110318-49320,1,39:4-97                       
20181103C060-2018-01826A,1,39 4 50                       
20181103C060-2018-01826A,2,                              
20181106HT2018-011391,1,39:4-50 DRIVING WHILE UNDER T?
20181106HT2018-012319,1,39:4-97 CARELESS DRIVING      
20181106HT2018-012319,2,                              
20181106HT2018-012319,3,                              
20181106HT2018-012824,1,                              
2018110718-17611-A-AC,1,39:4-97                       
2018110718-17611-A-AC,2,                              
2018110718-24208-AC,1,39:4 97 CARELESS DRIVING      
2018110718-24208-AC,2,                              
2018110718-35456-AC,1,                              
2018110718-35456-AC,2,                              
2018110718-35456-AC,3,                              
2018110718-35456-AC,4,                              
2018110718-4530-AC,1,                              
20181107C060-2018-00122A,1,                              
20181107C060-2018-00122A,2,                              
20181107C060-2018-00122A,3,                              
20181107C060-2018-01142A,1,                              
2018111118010023,1,                              
2018111118010125,1,FAILURE TO STOP OR YIELD      
2018111118010959,1,                              
2018111118011850,1,                              
2018111118011850,2,                              
2018111118012286,1,                              
2018111118012505,1,                              
2018111118012694,1,CARELESS DRIVING              
2018111118012694,2,                              
2018111118013401,1,                              
2018111118014116,1,                              
2018111118014587,1,                              
2018111118014587,2,                              
2018111118015046,1,                              
2018111118015117,1,                              
20181112C060-2018-00560A,1,39 4 96                       
20181112C060-2018-00560A,2,                              
20181112D010-2018-00728A,1,                              
20181112I-2018-002131,1,                              
20181112I-2018-002131,2,                              
20181112I-2018-017313,1,                              
201811132018-12975,1,39:4-50                       
201811132018-12975,2,                              
201811132018-1497,1,                              
201811132018-1497,2,                              
201811132018-19991,1,MULTIPLE/ SEE 596 INV. RPT    
201811132018-6801,1,                              
201811132018-6801,2,                              
201811132018-6801,3,                              
201811132018-6801,4,                              
2018111418-03620,1,39:4-82                       
2018111418-16704,1,39:4-66(B)                    
2018111418-16704,2,                              
2018111418-18738,1,                              
2018111418-37044,1,39:4-97                       
2018111418-37044,2,                              
2018111418-37044,3,                              
20181201I-2018-001991,1,39:3-10 UNLICENSED DRIVER     
20181201I-2018-007660,1,                              
20181201I-2018-007660,2,                              
20181201I-2018-025101,1,39:4-96 RECKLESS DRIVING      
20181202I-2018-007931,1,                              
20181202I-2018-009636,1,39:4-144 FAILURE TO STOP OR Y?
20181202I-2018-009636,2,                              
2018120318291788,1,                              
2018120318291788,2,                              
2018120318291788,3,                              
2018120318291788,4,                              
2018120418-26920,1,                              
2018120418-26920,2,                              
2018120418-42193,1,                              
2018120418-42193,2,                              
2018120418-50847,1,                              
2018120418-50847,2,                              
2018120418-56531,1,                              
2018120418-56531,2,                              
2018120418-71810,1,39:4-96  39:4-96              
2018120418-77498,1,                              
2018120418-77498,2,                              
2018120418-78338,1,39:4-97                       
2018120418-78338,2,                              
2018120418-78338,3,                              
2018120418-78338,4,                              
2018120418-78346,1,                              
2018120418-78346,2,                              
2018120418-78545,1,39:4-67  39:4-97              
2018120418-78545,2,                              
2018120418-78933,1,39:3-29A  39:29C  39:3-36  39?
2018120418-78933,2,                              
2018120418-78941,1,39:4-56                       
2018120418-79051,1,                              
2018120418-79051,2,                              
2018120418-79110,1,                              
2018120418-79110,2,                              
2018120418-79219,1,                              
2018120418-79219,2,                              
2018120418-79321,1,                              
2018120418-79321,2,                              
2018120418-79333,1,                              
2018120418-79333,2,                              
2018120418-79405,1,                              
2018120418-79405,2,                              
2018120418-79723,1,NONE                          
2018120418-79723,2,                              
2018120418-79796,1,                              
2018120418-79796,2,                              
2018120418-79933,1,                              
2018120418-80226,1,                              
2018120418-80226,2,                              
2018120418-80365,1,                              
2018120418-80365,2,                              
2018120518026262,1,                              
2018120518026262,2,                              
2018120518027123,1,                              
2018120518027123,2,                              
2018120518027123,3,                              
2018120518027123,4,                              
2018120518029597,1,39:4-97                       
2018120518029597,2,                              
2018120518051296,1,                              
2018120518051296,2,                              
2018120518051296,3,                              
2018120518051296,4,                              
2018120518051296,5,                              
2018120518051296,6,                              
2018120518051296,7,                              
2018120518051296,8,                              
2018120518051296,9,                              
2018120518058620,1,39:4-97                       
2018120518061524,1,                              
2018120518061524,2,                              
2018120518070307,1,39:4-96                       
2018120518070307,2,                              
2018120518070307,3,NONE                          
2018120518070307,4,                              
2018120518073014,1,                              
20181205B130-2018-00620A,1,                              
20181205B130-2018-00620A,2,                              
2018120918001459,1,39:4-49.1                     
2018120918022722,1,39:4-50                       
2018120918050755,1,39:4-85                       
2018120918050755,2,                              
2018120918057471,1,39:4-88                       
2018120918057471,2,                              
2018120918057471,3,                              
2018121018-35584,1,                              
2018121018-35584,2,                              
2018121018-36201,1,39:4-36 AND 39:4-97           
2018121318002064,1,                              
2018121318002064,2,                              
2018121418-25294,1,                              
2018121418-25294,2,                              
2018121418-28168,1,39-3-40                       
2018121418-28168,2,                              
2018121418-74223,1,                              
2018121418-74223,2,                              
2018121418-74223,3,                              
2018121418-79339,1,                              
2018121418-86434,1,                              
2018121418-87753,1,                              
2018121518017464,1,39:4-97                       
2018121518017464,2,                              
2018121518036512,1,                              
2018121518042094,1,39:4-50                       
2018121618005650,1,                              
2018121618005650,2,                              
2018121618005650,3,                              
2018121618026133,1,                              
2018121618038361,1,39:4-36                       
2018121718-02154,1,                              
2018121818-03141,1,39:4-50                       
2018121918003540,1,                              
2018121918004894,1,39:6B-2                       
2018121918004894,2,                              
2018121918018009,1,                              
2018121918018193,1,39:6B-2                       
2018121918022274,1,                              
2018121918022274,2,                              
20181221D010-2018-01058A,1,                              
20181221I-2018-042960,1,                              
20181221I-2018-074551,1,                              
2018122218-55150,1,39:4-71                       
2018122218-55150,2,                              
2018122218-57897,1,                              
2018122218-57897,2,39:4-97                       
2018122218-57897,3,                              
20181222B130-2018-01885A,1,                              
20181222B130-2018-01885A,2,                              
20181222B130-2018-01885A,3,                              
2018122518041313,1,39:3-40                       
2018122518083780,1,                              
2018122518093963,1,                              
2018122518095055,1,                              
2018122518103607,1,                              
2018122518103607,2,                              
2018122518115609,1,                              
2018122518115609,2,                              
20181225E040-2018-03589A,1,39 4 50                       
20181225E040-2018-05765A,1,                              
20181225E040-2018-05855A,1,                              
20181225E050-2018-02360A,1,                              
2018130118-35040,1,39:4-90                       
2018130118-35040,2,                              
2018130218AT01199,1,                              
2018130218AT01199,2,                              
2018130318AP29379,1,                              
2018130318AP30299,1,39:4-144                      
2018130318AP30299,2,                              
2018130318AP30299,3,                              
2018130318AP39951,1,                              
2018130318AP39951,2,                              
2018130318AP39951,3,                              
2018130318AP39951,4,                              
2018130318AP39951,5,                              
2018130318AP39951,6,                              
2018130518AV05191,1,                              
2018130618BEL-1459-AC,1,                              
20181311I-2018-005683,1,                              
20181311I-2018-005683,2,                              
2018131318FH07157,1,                              
2018131518FB02542,1,                              
2018131618FT18807,1,                              
2018131618FT23437,1,                              
2018131618FT24885,1,39:4-81                       
2018131618FT24885,2,                              
2018131618FT25771,1,39:4-97                       
2018131618FT25771,2,                              
2018131618FT25771,3,                              
2018131618FT25871,1,                              
20181317I-2018-007449,1,39:4-96 RECKLESS DRIVING      
2018131818-23577-AC,1,39:4 97 CARELESS DRIVING      
2018131818-23577-AC,2,                              
20181318E050-2018-02895A,1,                              
20181318E050-2018-02895A,2,                              
2018131918-13821-AC,1,                              
2018131918-13821-AC,2,                              
2018131918-22908-AC,1,                              
2018131918-46321-AC,1,                              
2018131918-46321-AC,2,                              
2018131918-49376-AC,1,                              
2018131918-60018-AC,1,39:4 97 CARELESS DRIVING      
2018131918-60018-AC,2,                              
2018131918-8607-AC,1,39:4 32B FAIL TO STOP FOR PED?
2018131918-9923-AC,1,                              
2018131918-9923-AC,2,                              
2018131918-9923-AC,3,39:3 29C                      
201813212018001120,1,39:4-81                       
201813212018001120,2,                              
2018132218-6937,1,                              
2018132218-9185,1,                              
2018132218-9185,2,                              
2018132218-9185,3,                              
2018132518LB07321,1,                              
2018132518LB07321,2,39:3-40                       
2018132618MN00454,1,39:4-50                       
2018132618MN11285,1,39:4-96                       
2018132618MN12862,1,                              
2018132718-16143-AC,1,                              
2018132818-026185,1,                              
2018132918MW04426,1,39:3-10                       
2018132918MW04426,2,                              
20181330I-2018-008705,1,                              
2018133118MT07101,1,                              
2018133118MT17746,1,                              
2018133118MT17746,2,                              
2018133118MT17746,3,                              
2018133118MT34960,1,39:4-97                       
2018133118MT40988,1,39:4-50                       
20181332C060-2018-01706A,1,39 4 97                       
2018133518NC05007,1,                              
2018133518NC06800,1,                              
2018133518NC06800,2,                              
2018133618TF12856,1,39:4-97                       
2018133618TF12856,2,                              
20181336E050-2018-00489A,1,39 4 50                       
20181336E050-2018-00990A,1,                              
2018133918-321-AC,1,                              
2018133918-543-AC,1,39:450 OPERATING M.V. UNDER T?
2018133918-543-AC,2,                              
20181351C060-2018-00040A,1,39 4 50                       
20181351C060-2018-00127A,1,                              
20181352E050-2018-02356A,1,39 3 76.2F                    
2018140118-02284,1,39:4-97  39:4-36A             
201814022018-33672,1,                              
201814032018-04618,1,39:4-50                       
201814082018-12343,1,39:3-76.2F                    
201814082018-12343,2,                              
201814082018-19033,1,                              
201814082018-19033,2,                              
201814082018-19033,3,                              
201814092018-09080,1,39:4-36A                      
201814092018-18691,1,39:4-97                       
201814092018-18691,2,                              
20181410B060-2018-01702A,1,                              
2018141218-36968,1,                              
2018141218-36968,2,                              
2018141418-16710,1,39:4-50 DRIVING WHILE INTOXIC?
2018141418-24947,1,39:4-50                       
2018141418-39760,1,                              
2018141418-39760,2,39:4-97                       
2018141418-39760,3,                              
2018141418-39760,4,                              
2018141418-39760,5,                              
20181415B080-2018-01227A,1,39 4 97                       
20181415B080-2018-01227A,2,                              
2018141618-06454,1,39:4-88B                      
2018141618-06454,2,                              
2018141618-09865,1,                              
201814192018-09432,2,                              
201814212018009015,1,                              
20181422B080-2018-01645A,1,                              
20181422B080-2018-01645A,2,                              
201814242018-21555,1,39:4-36                       
20181424B080-2018-00101A,1,39 4 50                       
20181424B080-2018-02788A,1,                              
20181427B080-2018-03115A,1,39 4 50                       
201814292018008101,1,NONE                          
201814292018017269,1,                              
201814292018017269,2,                              
201814292018018523,1,                              
201814292018018523,2,                              
201814292018020630,1,                              
201814292018020630,2,                              
201814292018029201,1,                              
201814292018029201,2,                              
20181429B060-2018-00949A,1,                              
20181429B080-2018-00081A,1,39 4 96                       
20181429B080-2018-00828A,1,                              
20181429B080-2018-00828A,2,39 4 50                       
201814302018-05648,1,                              
20181435I-2018-012639,1,                              
20181435I-2018-012639,2,                              
20181435I-2018-016584,1,                              
201814362018-04776,1,39:4-97                       
201814362018-04776,2,                              
201814362018-14755,1,39:4-97                       
201814362018-14755,2,                              
201814382018-00053,1,39:4-82                       
201814382018-00053,2,                              
201814382018-00053,3,39:4-965                      
201814382018-35051,1,                              
201814392018-02059,1,39:4-96                       
20181504E030-2018-00622A,1,                              
20181504E030-2018-00622A,2,                              
20181504E030-2018-00622A,3,                              
2018150518002356,1,                              
201815062018-00005965,1,                              
201815062018-00005965,2,                              
201815062018-00013122,1,                              
201815062018-00019342,1,                              
201815062018-00025020,1,39:4-97                       
201815062018-00026479,1,39:4-81                       
201815062018-00026479,2,                              
201815062018-00026482,1,39:4-97                       
201815062018-00026482,2,                              
201815062018-00030128,1,39:4-88B                      
201815062018-00063744,1,39:3-76.2F B                  
201815062018-00065708,1,                              
201815062018-00065708,2,                              
201815062018-00065963,1,39:4-90                       
201815062018-00065963,2,                              
201815062018-00068528,1,39:4-97                       
201815062018-00068528,2,                              
20181506E050-2018-01036A,1,                              
20181506E050-2018-01036A,2,                              
20181506E050-2018-01036A,3,39 3 10                       
2018150718-01166,1,39:4-97                       
2018150718-01166,2,                              
2018150718-01166,3,                              
2018150718-04262,1,39:3-10B                      
2018150718-05355,1,                              
2018150718-25662,1,39:4-97                       
2018150718-25662,2,                              
2018150718-25681,1,39:4-90                       
2018150718-25681,2,                              
2018150718-25681,3,39:3-4                        
2018150718-26653,1,                              
2018150718-27658,1,39:4-96                       
2018150718-27658,2,                              
2018150718-40098,1,                              
2018150718-40401,1,                              
2018150718-42951,1,39:4-88B                      
2018150718-42951,2,                              
2018150718-44619,1,                              
2018150718-47589,1,39:4-50                       
2018150718-47589,2,                              
2018150718-51820,1,39:4-97                       
2018150718-54240,1,                              
2018150718-58620,1,39:4-144                      
2018150718-58620,2,                              
2018150718-68905,1,                              
2018150718-71392,1,39:4-50                       
2018150718-71392,2,                              
2018150718-74331,1,                              
2018150718-74331,2,                              
2018151118-05650,1,39:3-40                       
2018151118-07597,1,                              
2018151118-101686,1,39:4-88B                      
2018151118-102586,1,39:4-97                       
2018151118-102586,2,                              
2018151118-103192,1,                              
2018151118-103192,2,                              
2018151118-103805,1,UNLICENSED DRIVER             
2018151118-103805,2,                              
2018151118-18822,1,                              
2018151118-28421,1,39:4-97                       
2018151118-32433,1,39:3-4                        
2018151118-59938,1,39:4-97                       
2018151118-59938,2,                              
2018151218-000480,1,                              
2018151218-000480,2,                              
2018151218-002718,1,                              
2018151218-038376,1,                              
20181512E030-2018-00092A,1,                              
2018151418-000234,1,39:4-67                       
2018151418-000234,2,                              
2018151418-001924,1,                              
2018151418-001924,2,                              
2018151418-005327,1,39:4-36                       
2018151418-008870,1,                              
2018151418-021449,1,39:4-97                       
2018151418-021449,2,                              
2018151418-021895,1,39:4-97                       
2018151418-021895,2,                              
2018151418-021895,3,                              
2018151418-027260,1,                              
2018151418-027260,2,39:3-10                       
2018151418-030805,1,                              
2018151418-030805,2,                              
2018151418-031549,1,                              
2018151418-031549,2,                              
2018151418-031549,3,39:3-10                       
2018151418-036582,1,39:4-115A                     
2018151418-036582,2,                              
2018151418-041853,1,                              
2018151418-042469,1,                              
2018151418-042469,2,                              
2018151418-046872,1,                              
2018151418-046872,2,                              
2018151418-061416,1,                              
2018151418-061416,2,                              
2018151418-066036,1,39:4-97                       
2018151418-066036,2,                              
2018151418-068368,1,39:4-97                       
2018151418-068368,2,                              
2018151418-068368,3,                              
2018151418-068368,4,                              
2018151418-069250,1,39:4-50                       
2018151418-069250,2,                              
2018151418-069250,3,                              
2018151418-069250,4,                              
2018151418-069250,5,                              
2018151418-069403,1,                              
2018151418-069403,2,39:4-96                       
2018151418-071166,1,39:4-97                       
2018151418-071166,2,                              
2018151418-071166,3,                              
2018151418-071166,4,                              
2018151418-075372,1,                              
2018151418-075372,2,                              
2018151418-076900,1,                              
2018151418-076900,2,                              
2018151418-078061,1,                              
20181515L18-0982,1,                              
20181515L18-0982,2,                              
20181515L18-2828,1,39:4-50                       
20181515L18-4180,1,                              
2018151618LE07554,1,                              
2018151618LE07554,2,39:6B-2                       
20181518M18-04379,1,                              
20181518M18-06303,1,39:4-88B                      
20181518M18-09901,1,                              
20181518M18-09901,2,39:4-90                       
20181518M18-09901,3,                              
20181518M18-09976,1,39:4-89                       
20181518M18-09976,2,                              
20181518M18-13195,1,39:3-4                        
20181518M18-14318,1,39:4-89                       
20181518M18-14318,2,                              
20181518M18-15346,1,                              
20181518M18-18347,1,39:4-97                       
20181518M18-18347,2,                              
20181518M18-19852,1,39:4-97                       
20181518M18-19852,2,                              
20181518M18-19852,3,                              
20181518M18-23280,1,39:4-97                       
20181518M18-23280,2,                              
20181518M18-25462,1,39:4-97                       
20181518M18-25462,2,                              
201815222018-00588,1,39:4-144 FAILURE TO STOP OR Y?
201815222018-00588,2,                              
2018152318PM03475,1,39:4-97                       
2018152318PM03475,2,                              
2018152418-19-AC,1,                              
2018152418-295-AC,1,                              
2018152518-47,1,                              
2018152918ST08708,1,                              
2018152918ST09035,1,                              
20181529E030-2018-00481A,1,                              
20181530E030-2018-00120A,1,                              
20181530I-2018-023182,1,                              
20181530I-2018-023182,2,                              
2018153318BN09246,1,                              
2018160118-1679,1,NONE BY POLICE                
2018160118-1679,2,                              
2018160118-3431,1,NONE                          
2018160218-06632,1,                              
201816022018011113,1,39:4-49.1                     
201816022018013816,1,NONE                          
201816022018016135,1,NONE                          
201816022018026885,1,NONE                          
201816022018026885,2,                              
201816022018028495,1,NONE                          
201816022018028495,2,                              
201816022018045830,1,NONE                          
201816022018050069,1,39:6B-2                       
201816022018066980,1,                              
2018160518-05300,1,                              
2018160518-05300,2,                              
2018160518-06512,1,                              
2018160718-32220,1,39:3-40                       
2018160718-64278,1,                              
2018160718-64278,2,                              
2018160718-88202,1,39:4-36J                      
2018160718-90124,1,                              
2018160718-90124,2,                              
2018160718-90185,1,                              
2018160718-90185,2,                              
2018160718-90544,1,                              
2018160718-90544,2,                              
2018160718-90771,1,                              
2018160718-90771,2,                              
2018160718-91013,1,                              
2018160718-91720,1,39:4-50 (DWI)                 
2018160718-91720,2,                              
2018160718-91995,1,39:4-50                       
2018160718-91995,2,                              
2018160718-91995,3,                              
2018160718-92821,1,                              
2018160718-92821,2,                              
2018160818-054345,1,                              
2018160818-059935,1,39:3-29 FAILURE TO EXHIBIT    
201816082018-009231,1,39:3-40                       
201816082018-009231,2,                              
201816082018-019524,1,                              
201816082018-026615,1,                              
201816082018-032607,1,                              
201816082018-035575,1,39:3-29                       
201816082018-037781,1,                              
201816082018-040691,1,39:3-4 UNREGISTERED VEHICLE   
201816082018-040691,2,                              
201816082018-040691,3,                              
201816082018-045779,1,                              
201816082018-045779,2,39:3-29                       
201816082018-054970,1,                              
201816082018-058272,1,                              
201816082018-067099,1,                              
201816082018-067099,2,                              
201816082018-067489,1,                              
201816082018-067744,1,39:3-4                        
201816082018-067744,2,                              
201816082018-074313,1,                              
201816082018-092456,1,                              
201816082018-096074,1,                              
201816082018-096074,2,                              
201816082018-098910,1,39:3-40                       
201816082018-100881,1,                              
201816082018-115163,2,                              
201816082018-117983,1,39:3-40                       
201816082018050578,1,                              
201816082018074101,1,                              
20181608B060-2018-01073A,1,                              
201816092018002290,1,                              
201816092018002290,2,                              
20181611I-2018-001385,1,                              
20181611I-2018-001385,2,                              
20181611I-2018-001386,1,                              
20181611I-2018-001812,1,                              
20181611I-2018-001812,2,                              
2018161218-03387,1,                              
2018161218-03387,2,                              
2018161218-03387,3,                              
201816142018000663,1,39:4-97                       
201816142018000663,2,                              
201816142018004570,1,39:4-50                       
201816142018022146,1,39:4-97                       
201816142018022146,2,                              
201816142018031173,1,NONE                          
201816142018031173,2,                              
201816142018038141,1,                              
201816142018053989,1,39:3C-3                       
201816142018053989,2,                              
201816142018062338,1,                              
2018161518-3636-AC,1,                              
2018161518-3636-AC,2,                              
2018161618-02907,1,39:4-97                       
2018161618-03363,1,                              
2018161618-03363,2,                              
20181616B060-2018-02893A,1,39 4 88B                      
20181616B060-2018-02893A,2,                              
20181701A140-2018-00024A,1,                              
20181701A140-2018-00840A,1,39 4 97                       
20181704LAC-2018-00548,1,39:4-96 RECKLESS DRIVING      
20181704LAC-2018-00548,2,                              
20181706A140-2018-00748A,1,                              
20181706A140-2018-00748A,2,                              
20181706A140-2018-01001A,1,39 4 50                       
20181708PV-2018-01097,1,39:4-97 CARELESS DRIVING      
20181708PV-2018-01097,2,                              
20181708PV-2018-01097,3,                              
20181708PV-2018-15079,1,39:4-96 RECKLESS DRIVING      
20181708PV-2018-15079,2,                              
20181708PV-2018-15079,3,                              
20181709A140-2018-00027A,1,                              
20181709A140-2018-00155A,1,                              
20181709A140-2018-00155A,2,                              
20181709D020-2018-00501A,1,                              
20181710A040-2018-00417A,1,39 4 52                       
20181710A040-2018-00417A,2,                              
20181710A040-2018-00517A,1,                              
20181710A040-2018-00801A,1,39 4 97                       
20181710A040-2018-00801A,2,                              
20181711A140-2018-00607A,1,                              
20181712SC-2018-03893,1,                              
20181712SC-2018-04712,1,                              
20181712SC-2018-04712,2,39:4-96 RECKLESS DRIVING      
20181713A140-2018-00256A,1,39 4 50                       
20181713A140-2018-00414A,1,                              
20181714A140-2018-00003A,1,                              
20181714A140-2018-00003A,2,                              
20181714A140-2018-00003A,3,                              
20181714A140-2018-00178A,1,                              
20181714A140-2018-00178A,2,                              
20181714A140-2018-00586A,1,                              
20181714A140-2018-00586A,2,                              
20181714A140-2018-00801A,1,39 4 144                      
20181714A140-2018-00801A,2,                              
20181714A140-2018-00919A,1,                              
20181714A140-2018-00919A,2,                              
20181714A140-2018-00919A,3,                              
20181715WB-2018-03089,1,                              
2018180118019697,1,39:4-50                       
20181801B110-2018-00179A,1,                              
20181801B110-2018-00179A,2,39 4 97                       
20181801B130-2018-04404A,1,                              
20181801B130-2018-04404A,2,                              
20181802BT-2018-003444,1,                              
20181802BT-2018-003444,2,                              
20181802BT-2018-003916,1,                              
2018180418014700,1,39:4-50                       
2018180418014700,2,                              
2018180418014700,3,                              
2018180518003181,1,                              
2018180618105227,1,39496                         
2018180618105227,2,                              
2018180618156052,1,                              
2018180618243520,1,                              
2018180618264123,1,39490                         
2018180618264123,2,                              
2018180618288580,1,39:4-50                       
2018180618298540,1,                              
20181807B130-2018-02427A,1,                              
2018180818018315,1,39:4-97                       
2018180818022160,1,39:4-144                      
2018180818022160,2,                              
2018180818022205,1,                              
2018180818024282,1,39:4-144                      
2018180818024282,2,                              
2018180818029872,1,                              
2018180818036858,1,                              
2018180818044830,1,39:4-97                       
2018180818044830,2,                              
2018180818045806,1,39:4-89                       
2018180818045806,2,                              
2018180818045806,3,                              
2018180818060563,1,                              
2018180818060563,2,                              
2018180818061396,1,39:4-88                       
2018180818061396,2,                              
2018180818064839,1,                              
2018180918198781,1,                              
2018180918206333,1,                              
2018180918206333,2,                              
2018181018-2647,1,ROW IN INT                    
2018181018-2647,2,                              
2018181018-2647,3,                              
201818102018-2404,1,CARELESS DRIVING              
201818102018-612,1,                              
201818102018-612,2,                              
2018181318013872,1,39:4-97                       
2018181318021829,1,39:4-144                      
2018181318021829,2,                              
20181814I-N2018-002812,1,                              
20181814I-N2018-002812,2,                              
20181814I-N2018-015267,1,39:4-97 CARELESS DRIVING      
20181814I-N2018-015267,2,                              
2018181618005331,1,                              
2018181818004012,1,                              
2018181818012297,1,                              
2018181818012297,2,                              
20181820I-2018-007928,1,39:4-36                       
2018182118-08423,1,MULTIPLE                      
2018182118-08423,2,                              
2018182118-08423,3,                              
2018182118-08423,4,                              
2018182118-19207,1,39:3-40  39:3-10(B)           
2018182118-26336,1,                              
2018182118-26336,2,39:4-97 CARELESS DRIVING      
2018182118-26445,1,                              
2018182118-26445,2,39:4-81                       
2018182118-26751,1,                              
2018182118-26751,2,                              
20181821B130-2018-01324A,1,39 4 97.1                     
20181901B050-2018-01280A,1,                              
20181901B050-2018-01323A,1,                              
20181902I-2018-004681,1,39:4-97 CARELESS DRIVING      
20181905B050-2018-00332A,1,                              
20181905B050-2018-00332A,2,                              
20181906FP2018-005443,1,                              
20181906FP2018-005443,2,                              
20181910B050-2018-01207A,1,                              
2018191118-16818,1,39:3-4                        
2018191118-16818,2,                              
2018191118-17153,1,                              
2018191118-17153,2,                              
20181913B050-2018-00543A,1,                              
20181913B050-2018-00543A,2,                              
20181914B050-2018-01098A,1,                              
20181915NPD-2018-003582,1,39:4-36 FAILURE TO YIELD TO   
20181917B050-2018-00452A,1,39 4 67                       
20181917B050-2018-00452A,2,                              
20181917B050-2018-00452A,3,                              
20181917B050-2018-00946A,1,                              
20181918ST2018-008307,1,39:4-81 FAILURE TO OBEY TRAFF 
20181918ST2018-008307,2,                              
20181918ST2018-017202,1,39:4-97 CARELESS DRIVING      
20181918ST2018-017202,2,                              
20181919SB2018-??2740,1,                              
2018192218-05572,1,39:4-98                       
2018192218-05572,2,                              
2018192218-30107,1,39:4-50                       
20181924B050-2018-00151A,1,39 4 50                       
20181924B050-2018-00151A,2,                              
20181924B050-2018-00235A,1,39 4 88B                      
20181924B050-2018-01215A,1,39 4 50                       
20181924B050-2018-01215A,2,                              
20182001I-2018-10781,1,                              
2018200218-08563,1,                              
2018200218-31767,1,                              
2018200218-31767,2,                              
2018200218-31771,1,                              
2018200218-31771,2,                              
2018200218-31821,1,                              
2018200218-31821,2,                              
2018200218-32143,1,39:4-90                       
2018200218-32143,2,                              
2018200218-32967,1,                              
2018200218-32967,2,                              
2018200318-47861,1,FAIL TO STOP FOR PED 39:4-36A 
2018200318-62372,1,39:4-97                       
2018200318-62513,1,                              
2018200318-62513,2,                              
2018200418-000952,1,                              
2018200418-005875,1,                              
2018200418-005875,2,                              
2018200418-005875,3,                              
2018200418-005991,1,                              
2018200418-015518,1,39:3-13                       
2018200418-021088,1,39:3-4                        
2018200418-055066,1,                              
2018200418-055066,2,                              
2018200418-055066,3,                              
2018200418-055066,4,                              
2018200418-055066,5,                              
2018200418-077988,1,                              
2018200418-077988,2,                              
2018200418-077988,3,                              
2018200418-111960,1,39:4-50                       
2018200418-111960,2,                              
2018200418-111960,3,                              
2018200418-111960,4,                              
2018200418-111960,5,                              
2018200418-111960,6,                              
2018200418-111960,7,                              
2018200418-125582,1,                              
2018200418-125582,2,                              
2018200418-125925,1,39:4-50                       
2018200418-139094,1,                              
2018200418-154421,1,                              
2018200418-154421,2,                              
2018200418-154559,1,                              
2018200418-154651,1,                              
2018200418-154651,2,                              
2018200418-154863,1,39:4-96                       
2018200418-154863,2,                              
2018200418-154863,3,                              
2018200418-155259,1,                              
2018200418-155341,1,39:4-36                       
2018200418-155404,1,                              
2018200418-155404,2,                              
2018200418-155530,1,                              
2018200418-155530,2,                              
2018200418-155530,3,                              
2018200418-155566,1,                              
2018200418-155566,2,                              
2018200418-157214,1,                              
2018200418-157214,2,39:4-50                       
2018200418-157873,1,                              
2018200418-157873,2,                              
2018200418-159089,1,                              
2018200418-159089,2,39:4-97 CARELESS DRIVING      
2018200418-159089,3,                              
2018200418-160148,1,                              
2018200418-160148,2,                              
2018200418-160183,1,                              
2018200418-160183,2,                              
