id,vehicle_number,charge
201108052011-15633,1,LEAVING SCENE FAILURE TO REPO?
201108052011-19197,1,                              
201108052011-3259,1,                              
201108052011-3342,1,                              
201108052011-4786,1,39:4-50                       
201108052011-5464,1,SEE NARRATIVE                 
201108052011-7854,1,                              
201108062011-00015037,1,                              
201108062011-00032581,1,39:4-50 DRIVING WHILE INTOXIC?
20110806201100022228,1,SEE REPORT NARRATIVE          
20110806201100022508,1,                              
20110806201100022508,2,                              
20110806201100022508,3,                              
20110807201100504,1,39:4-144 FAILURE TO STOP/YIELD
20110807201100504,2,                              
20110807201108470,1,                              
20110807A310-2011-01589A,1,                              
20110807A310-2011-01589A,2,                              
20110807A310-2011-01589A,3,                              
20110807A310-2011-01589A,4,                              
201108082011000083,1,                              
20110808201100687,1,                              
20110808201100687,2,39:4-129                      
20110808201102801,1,                              
20110808201104633,1,39:4-97                       
20110808201108785,1,                              
20110808201108785,2,39:4-97                       
20110808A310-2011-02098A,1,39:4-97.3                     
20110808A310-2011-02098A,2,                              
201108092011-9759,1,                              
201108092011-9759,2,                              
20110809201110354,1,39:4-144                      
20110809201110354,2,                              
20110809201112424,1,39:4-50                       
20110809201113520,1,39:4-34                       
201108102011-145,1,39:4-96 (RECKLESS)            
201108102011-145,2,                              
201108102011-178,1,                              
201108102011-207,1,39:4-50                       
201108102011-215,1,39:4-97                       
201108102011-215,2,                              
201108102011-354,1,39:4-97                       
201108102011-375,1,39:4-97                       
201108102011-375,2,                              
201108102011-375,3,                              
201108102011-375,4,                              
2011081111-13172,1,NO SUMMONSES ISSUED.          
2011081111-19082,1,                              
2011081111-24591,1,39:4-97                       
2011081111-24591,2,                              
2011081111-31334,1,                              
2011081111-31334,2,NO SUMMONSES ISSUED           
2011081111-31334,3,NO SUMMONSES ISSUED           
2011081111-31334,4,NO SUMMONSES ISSUED           
2011081111-9230,1,39:4-97                       
2011081111-9230,2,                              
20110814201101934,1,39:3-47 39:3-76.7             
20110814201101934,2,                              
20110814201110005,1,39:4-144                      
20110814201110005,2,                              
201108152011-6072/96,1,39:4-97                       
2011081520111676/047,1,39:4-97                       
2011081520111676/047,2,                              
2011081520111676/047,3,                              
20110816A11-25,1,D.W.I.-N.J.S.A.39:4-50        
20110816A140-2011-00229A,1,                              
2011081811-14106,1,39:4-97                       
2011081811-14106,2,                              
2011081811-21754,1,                              
2011081811-25063,1,39:4-97                       
2011081811-25063,2,                              
2011081811-25063,3,                              
2011081811-3236,1,39:4-97                       
2011081811-3236,2,                              
2011081811-32991,1,39:4-97                       
2011081811-32991,2,                              
2011081811-32991,3,                              
2011081811-34448,1,DWI                           
2011081811-43373,1,                              
2011081811-43373,2,                              
2011081811-46643,1,39:4-50                       
20110818110005307,1,39:4-96                       
20110818110005307,2,                              
20110818110015307,1,                              
20110818110015307,2,                              
201108182011-52620,1,39:4-97                       
20110820201100001205,1,39:3-40                       
20110820201100007090,1,                              
20110820201100027459,1,39:4-96                       
201108232011-2207,1,39:4-97 (CARELESS)            
2011090111-03-30-0409,1,                              
2011090111-77489,1,38:3-408 DRIVING WHILE SUSPEN?
2011090111-77489,2,39:3-75 UNSAFE/TINTED WINDOWS 
201109012011-13141,1,                              
201109012011-51417,1,39:4-97                       
201109012011-51417,2,39:4-85                       
201109012011-60583,1,                              
201109012011-60583,2,                              
201109012011-61455,1,PEDESTRIAN IMPROPER CROSS     
201109012011-68718,1,39:4-34                       
201109012011-82879,1,39:4-36                       
20110901201141157,1,                              
20110901201141157,2,                              
20110904B060201102307?,1,39:4-97 (CARELESS DRIVING)    
2011090511-43071,1,UNLINCENSED DRIVER (39:3-10)  
2011090511-43071,2,                              
2011090511-43071,3,                              
2011090611-006644,1,39:4-36                       
2011090611-017927,1,39:4-129                      
2011090611-14026,1,                              
2011090611-19944,1,                              
2011090611-22936,1,39:3-96                       
2011090611007-11,1,                              
2011090612228-11,1,                              
2011090612228-11,2,                              
2011090612228-11,3,                              
2011090612619-11,1,                              
2011090613222-11,1,                              
2011090613222-11,2,                              
2011090613222-11,3,                              
2011090616627-11,1,                              
2011090617008-11,1,                              
2011090621927-11,1,                              
2011090624947-11,1,                              
2011090624960-11,1,                              
2011090626508-11,1,                              
2011090627171-11,1,FAILURE TO OBSERVE SIGNAL     
2011090627171-11,2,DRIVING ON SIDEWALK           
2011090627171-11,3,                              
2011090629860-11,1,                              
2011090630267-11,1,                              
2011090630873-11,1,                              
2011090630873-11,2,                              
2011090632662,1,                              
20110906583-11,1,39:4-96 39:3-10 39:4-88       
20110906583-11,2,                              
20110906583-11,3,                              
20110906583-11,4,                              
20110906583-11,5,                              
201109066023,1,                              
201109066080-11,1,                              
201109066983-11,1,DUI 39:4-50                   
201109068300-11,1,                              
20110906D030-2011-00701A,1,                              
20110906D030-2011-00701A,2,39:4-50 DWI                   
2011090711004669,1,M496 RECKLESS DRIVING 39:4-96 
2011090711004669,2,                              
2011090711004669,3,                              
2011090711025500,2,                              
20110907D030-2011-03630A,1,                              
2011090811-069376,1,39:4-129                      
2011090811-080015,1,                              
2011090811-080015,2,                              
2011090911-6201,1,CARELESS DRIVING              
2011090911-6201,2,SUSPENDED D.L.                
20110909D030201103312A,1,                              
2011091011-039075,1,SEE REPORT                    
2011091011-039075,2,                              
2011091011-039075,3,                              
2011091011-076953,1,                              
2011091011077904,1,                              
2011091011077904,2,                              
2011091111-00113-2,1,SEE NARRATIVE                 
2011091111-00113-2,2,                              
2011091111-00113-2,3,SEE NARRATIVE                 
2011091111-01-16-000904,1,                              
2011091111-01-16-000904,2,                              
2011091111-01-16-000904,3,                              
2011091111-01-16-000904,4,DWI                           
2011091211-36351,1,                              
2011091211-8738,1,                              
201109122011-35660,1,39:4-144                      
201109122011-35660,2,                              
20111005B110-2011-00401A,1,                              
201110072011-000193,1,2C:12-1B(7).                  
201110072011-000193,2,                              
201110072011-573,1,                              
20111008C040-2011-00278A,1,39:4-97                       
20111008C040-2011-00278A,2,                              
20111008C0402011-0161A,1,                              
20111009011911,1,39:4-50                       
20111009011911,2,39:4-97                       
20111009051611,1,39:4-97                       
20111009084511,1,39:4-97                       
20111009084511,2,                              
20111010MV019-11,1,CARELESS DRIVING              
20111012B1502011-00139A,1,                              
20111012B1502011-00139A,2,                              
20111012B1502011-00139A,3,                              
2011101511-1197,1,*                             
20111016C040-2011-00248A,1,                              
20111016C040-2011-00248A,2,                              
2011101711-1745,1,                              
20111019094/11,1,39:4-82                       
2011102111-176,1,39:4-97                       
2011102111-176,2,NONE BY POLICE                
2011102111-243,1,39:4-97                       
2011102111-701,1,39:4-50                       
2011102111-858,1,                              
2011110111-11246,1,39:4-96                       
2011110111-1521,1,39:3-76.2F                    
2011110211015645,1,                              
20111102C060-2011-00304A,1,                              
20111102C060-2011-00304A,2,39:4-144                      
20111102I-2011-005631,1,39:4-50                       
20111102I-2011-005828,1,39:4-97                       
20111102I-2011-005828,2,                              
20111102I-2011-015793,1,39:4-81                       
20111102I-2011-015793,2,                              
20111102I-2011-015793,3,                              
2011110311-,1,39:4-97                       
2011110311-,2,                              
2011110311-22523,1,39:4-144                      
2011110311-22523,2,                              
2011110311-29364,1,39:4-144                      
2011110311-29364,2,                              
2011110311-2945,1,39:4-123B                     
2011110311-2945,2,                              
2011110311-30222,1,39:4-144                      
2011110311-30222,2,39:3-13                       
2011110311-34224,1,                              
2011110311-3469,1,39:3-76.2F                    
2011110311-3469,2,                              
2011110311-38091,1,39:4-97                       
2011110311-38091,2,                              
2011110311-40555,1,                              
2011110311-40555,2,FAILURE TO YIELD AT INTERSECT 
2011110311-40587,1,39:4-97                       
2011110311-42614,1,RECKLESS                      
2011110311-42873,1,39:4-144                      
2011110311-42873,2,                              
2011110311-44763,1,39:4-50                       
2011110311-44763,2,                              
2011110311-4590,1,                              
2011110311-53653,1,                              
2011110311-5446,1,39:4-126                      
2011110311-5446,2,                              
2011110311-8972,1,LEAVING SCENE OF ACCIDENT W/I?
2011110311-8972,2,PROVISIONAL D.L.              
20111103C020-2011-00568A,1,                              
20111103C020-2011-00568A,2,                              
20111103C020-2011-00568A,3,                              
20111106HT2011-000613,1,                              
20111106HT2011-006093,1,                              
20111106HT2011-010370,1,39:4-97 CARELESS DRIVING      
20111106HT2011-023841,1,                              
20111106HT2011-023841,2,39:4-97                       
20111106HT2011-023920,1,                              
20111106HT2011-023920,2,39:4-97                       
20111106HT2011-028887,1,39:4-97 CARELESS DRIVING      
2011110711-44635-AC,1,39:4 50                       
2011110711-47623-AC,1,39:3-40                       
201111092011-14891,1,                              
201111092011-14891,2,                              
201111092011-21283,1,                              
201111092011-21283,2,                              
201111092011-21283,3,39:4-97                       
2011111011-5111,1,39:4-50                       
201111102011-18907,1,* SEE NARRATIVE               
2011111111003134,1,                              
2011111111003134,2,UNLICENSED DRIVER             
2011111111003134,3,CARELESS DRIVING              
2011111111003505,1,UNLICENSED DRIVER             
2011111111006844,1,                              
2011111111007387,1,                              
2011111111008193,1,UNLICENSED DRIVER             
2011111111009277,1,                              
2011111111012183,1,                              
2011111111012183,2,                              
2011111111012183,3,CARELESS DRIVING              
2011111111012396,1,CARELESS DRIVING              
2011111111013333,1,UNLICENSED DRIVER             
2011111111013333,2,                              
20111112C060-2011000360-A,1,39:4-97                       
20111112C060-2011000360-A,2,                              
20111112D010-2011-01154A,1,39:4-88B ROBBINSVILLE         
20111112D010-2011-01154A,2,                              
20111112D010-2011-01664A,1,                              
20111112D010-2011-01664A,2,                              
20111112I-2011-006733,1,39:4-97 CARELESS DRIVING      
201111132011-13316,1,                              
201111132011-13475,1,                              
201111132011-13475,2,39:4-97                       
201111132011-21283,1,                              
201111132011-21283,2,39:4-82.1                     
201111132011-32562,1,                              
201111132011-32859,1,                              
201111132011-3465,1,                              
201111132011-34820,1,39:4-97                       
201111132011-34820,2,                              
201111132011-34820,3,                              
20111201D010-2011-01570A,1,                              
2011120211-02649,1,39:4-50                       
2011120211-03893,1,39:4-82                       
2011120211-03893,2,                              
2011120211-04108,1,39:4-50                       
2011120211-04108,2,                              
2011120211-04602,1,                              
2011120211-04602,2,                              
2011120211-07256,1,39:4-36                       
2011120211-07562,1,39:4-144                      
2011120211-07562,2,                              
20111202I-2011-023634,1,                              
2011120311-602,1,                              
2011120411-18245,1,                              
2011120411-23297,1,39:4-97                       
2011120411-27311,1,                              
2011120411-27311,2,                              
2011120411-59198,1,                              
2011120411-59198,2,39:4-97                       
2011120411-9370,1,                              
2011120511000297,1,NONE AT THIS TIME             
2011120511003509,1,                              
2011120511003509,2,39:4-97 39:3-10 39:3-29       
2011120511019846,1,39:4-97                       
2011120511019846,2,39:4-50                       
2011120511028754,1,                              
2011120511028754,2,39:3-4                        
2011120511037313,1,                              
2011120511037313,2,39:4-129 LEAVING SCENE OF ACC?
2011120511039934,1,                              
2011120511039934,2,                              
2011120511040315,1,                              
2011120511040315,2,                              
2011120511042609,1,                              
2011120511059786,1,39:4-97                       
2011120511061593,1,                              
20111205B1302011-01998A,1,                              
20111205B1302011-01998A,2,                              
20111205D010-2011-00312A,1,39:4-97                       
20111205D010-2011-00312A,2,                              
20111205D010-2011-00312A,3,                              
201112072011-011256,1,                              
201112072011-018265,1,                              
201112072011-018265,2,                              
2011120911001186,1,                              
2011120911001186,2,                              
2011120911002294,1,39:4-96 RECKLESS DRIVING      
2011120911015022,1,                              
2011120911022836,1,39:4-50 DWI                   
2011120911023803,1,                              
2011120911023803,2,                              
2011120911031173,1,39:4-97 CARELESS DRIVING      
2011120911033140,1,39:4-97 CARELESS DRIVING      
2011120911034626,1,                              
2011120911034626,2,                              
2011120911041227,1,39:4-97 CARELESS DRIVING      
2011120911041227,2,                              
2011120911053492,1,                              
2011120911059154,1,39:4-97A                      
2011120911059154,2,                              
2011121011-25333,1,                              
2011121011-25333,2,                              
2011121011-25336,1,                              
2011121011-25336,2,                              
2011121111-000770,1,39:4-50 DWI                   
2011121111-000770,2,                              
2011121111-007641,1,39:3-10                       
201112112011-00041750,1,                              
201112122011-0937,1,                              
201112122011-10618,1,LEAVING SCENE ACCIDENT        
201112122011-10618,2,                              
201112122011-10619,1,                              
201112122011-10619,2,DWI 39:4-50                   
201112122011-13547,1,RECKLESS DRIVING/UNINSURED M.?
201112122011-9086,1,                              
2011121311014518,1,                              
2011121311014518,2,39:4-144 STOP OR YIELD        
2011121311031689,1,                              
2011121311031689,2,39:4-144 STOP OR YIELD        
201112142011-00036095,1,                              
201112142011-00036095,2,                              
201112142011-00036836,1,                              
201112142011-00042475,1,                              
201112142011-00046057,1,                              
201112142011-00046057,2,                              
201112142011-00046057,3,                              
201112142011-00046057,4,                              
20111214D010-2011-02030A,1,                              
2011121511001497,1,39:4-97 CARELESS DRIVING      
2011121511001497,2,                              
2011121511018401,1,                              
2011121511018401,2,39:4-96 RECKLESS DRIVING      
2011121511018401,3,                              
2011121511018401,4,                              
2011121511056385,1,                              
2011121511072867,1,                              
2011121611007119,1,                              
2011121611007119,2,                              
2011121611014092,1,                              
2011121611014092,2,                              
2011121611014092,3,                              
2011121611024356,1,                              
2011121611024356,2,39:4-97 CARELESS DRIVING      
2011121611048275,1,                              
2011121611068919,1,39:4-97 CARELESS DRIVING      
2011121611068919,2,                              
2011121611068919,3,                              
2011121711007903,1,39:4-50 DUI/DWI               
2011121711008378,1,39:4-50 DUI/DWI               
2011121711013226,1,39:4-97 CARELESS DRIVING      
2011121711027463,1,                              
2011121711028272,1,39:4-97 CARELESS DRIVING      
2011121711028272,2,                              
20111217RU11-52398,1,                              
20111217RU11-52398,2,                              
2011121911-03505,1,39:4-50                       
2011121911-03505,2,                              
2011121911-314-AC,1,                              
2011121911-6373,1,                              
2011121911-6418,1,39:3-4                        
2011121911-6418,2,39:6B-2                       
2011121911-8178,1,39:4-50                       
2011121911-8178,2,39:4-97                       
2011121911-9687,1,                              
2011121911-9687,2,                              
2011121911000697,1,                              
2011121911000697,2,                              
2011121911003585,1,                              
2011121911012038,1,                              
2011121911013495,1,39:4-96 RECKLESS DRIVING      
2011121911013495,2,                              
2011121911017458,1,39:4-50 DUI/DWI               
201112192011-10373,1,                              
20111220I-2011-007019,1,                              
20111220I-2011-007019,2,39:4-97 39:4-96 39:4-50       
20111220I-2011-008863,1,39:3-40 SUSPENDED LICENSE     
20111220I-2011-008863,2,39:4-81 FAILURE OBSRV SGNL    
20111220I-2011-011584,1,                              
20111220I-2011-011584,2,FAILURE TO YIELD AT STOP SIGN 
20111221D010-2011-01134A,1,                              
20111221D010-2011-01134A,2,                              
20111221I-2011-001417,1,                              
20111221I-2011-001417,2,39:4-97                       
20111221I-2011-017597,1,39:4-88 (B) DISREGARD MARKED ?
20111221I-2011-017597,2,                              
20111221I-2011-023634,1,                              
20111221I-2011-028037,1,39:4-50 OPERATE MOTOR VEHICLE?
20111221I-2011-038905,1,39:4-81 FAILURE TO OBSERVE SI?
20111221I-2011-038905,2,                              
2011122211003579,1,                              
2011122211009214,1,39:4-96 RECKLESS DRIVING      
2011122211009214,2,                              
2011122211009214,3,                              
2011122211009214,4,                              
2011122211025349,1,39:4-96 RECKLESS DRIVING      
2011122311-229-AC,1,                              
2011122511011691,1,                              
2011122511011691,2,39:4-97 TRAFFIC REGULATION    
2011122511036885,1,                              
2011122511043642,1,                              
2011122511043642,2,39:4-96 TRAFFIC REGULATION    
2011122511046414,1,2C:29-2(B) ELUDING            
2011122511051856,1,39:4-97 TRAFFIC REGULATION    
2011122511051856,2,                              
2011122511051856,3,                              
2011122511052260,1,                              
2011122511052260,2,                              
2011122511055591,1,                              
2011122511088811,1,                              
2011122511088811,2,39:3-10 DRIVING WITH AN EXPIR?
20111225B130-2011-00939A,1,                              
20111225B130-2011-00939A,2,39:4-97 CARELESS DRIVING      
20111225B130201100757A,1,39:4-97 CARELESS DRIVING      
20111225B130201100757A,2,                              
20111225B130201100757A,3,                              
2011130311-018171,1,39:4-97                       
2011130311-1562,1,                              
20111303110013225,1,                              
2011130411-004372,1,                              
2011130411-004372,2,                              
201113062011-4379,1,                              
201113062011-8283,1,                              
201113062011-8283,2,                              
2011130811-137,1,                              
2011130811-137,2,                              
2011130911-2443,1,39:4-97                       
2011130911-2443,2,                              
2011130911-3806,1,39:4-97 & 39:4-88?            
2011130911-3806,2,                              
2011130911-4200,1,                              
2011130911-4711,1,                              
2011130911-4711,2,                              
2011130911-6882,1,39:4-97                       
2011130911-6882,2,                              
2011130911-6882,3,                              
20111311I-2011-001716,1,                              
20111311I-2011-001716,2,                              
20111311I-2011-010831,1,                              
20111311I-2011-018430,1,                              
20111311I-2011-020213,1,                              
201113162011-0019248,1,                              
201113162011-0019463,1,39:4-97                       
201113162011-0020160,1,39:4-97                       
201113162011-0024032,1,                              
201113162011-0025850,1,39:3-40                       
2011131711-106,1,39:4-96                       
2011131811-6537-AC,1,                              
2011131911-10877-AC,1,39:4 88B                      
2011131911-10877-AC,2,                              
2011131911-10877-AC,3,                              
2011131911-12086-AC,1,39:4 144                      
2011131911-12086-AC,2,                              
2011131911-16190-AC,1,                              
2011131911-16190-AC,2,39:4 50                       
2011131911-17157-AC,1,39:4 50                       
2011131911-17157-AC,2,                              
2011131911-22775-AC,1,                              
2011131911-24478-AC,1,                              
2011131911-24478-AC,2,39:4 50                       
2011131911-37425-AC,1,                              
2011131911-5455-AC,1,39 4-50                       
2011131911-9089-AC,1,                              
2011131911-9089-AC,2,                              
2011132111-9701,1,39:4-90                       
2011132211-6323,1,                              
2011132211-6323,2,                              
2011132211-9443,1,39:4-50                       
20111323I-2011-008074,1,                              
2011132511-1179-AC,1,39:4-97                       
2011132511-133-AC,1,39:4 97                       
2011132511-239-AC,1,                              
2011132511-645-AC,1,39:3 40                       
2011132511-645-AC,2,                              
2011132611-2617C,1,                              
201113262011-14212,1,39:4-97                       
201113262011-23462,1,PENDING                       
201113262011-5757(C),1,39:4-50                       
201113262011-5757(C),2,                              
2011132811-001513,1,                              
2011132811-001513,2,39:4-50                       
2011132911-104,1,                              
2011132911-584,1,                              
20111330I-2011-001995,1,                              
20111330I-2011-007187,1,                              
20111330I-2011-009917,1,                              
20111330I-2011-009917,2,                              
20111330I-2011-011910,1,                              
20111330I-2011-011910,2,                              
20111331110404-0098,1,                              
201113311104270107,1,39:4-92                       
201113311106190011,1,39:4-97                       
201113311107190129,1,                              
201113311107300110,1,                              
201113311109230105,1,39:4-97 CARELESS DRIVING      
201113311110070095,1,39:4-50 DWI                   
20111331111008085,1,39:4-50                       
201113311110160042,1,39:4-50                       
201113311110160042,2,                              
201113311110160042,3,                              
201113311110160042,4,                              
201113311110220113,1,                              
20111331E0502011001313A,1,39:4-85                       
20111332C060-2011-01239A,1,39:4-97                       
20111333MV-033-11,1,PENDING INVESTIGATION         
201113342011-22009,1,                              
20111336E050201100018A,1,                              
20111336E050201100018A,2,                              
201113372011-28266,1,                              
20111338I-2011-012288,1,39:4-81A FAILURE TO OBEY TRAF?
20111338I-2011-012288,2,                              
2011133911-488-AC,1,39:4 81 FAILURE TO OBSERVE TR?
2011133911-488-AC,2,                              
20111339E050-11-680A,1,                              
20111343MV2011-067,1,39:4-97 CARELESS DRIVING      
201113502011-0694,1,                              
201113502011-5787,1,                              
20111351C060201100332A,1,                              
201113522011-03267,1,39:4-97                       
201113522011-03267,2,                              
201113522011-04035,1,39:4-96 (RECKLESS DRIVING)    
201113522011-04035,2,                              
20111352C060201100228A,1,                              
2011140111-00639,1,39:4-97                       
2011140111-00639,2,                              
201114022011-002725,1,                              
201114022011-002725,2,DRIVING WHILE INTOXICATED     
2011140311-10833-AC,1,                              
2011140311-10833-AC,2,                              
2011140311-43-AC,1,                              
2011140311-43-AC,2,39:4 50 OPERATING M.V. UNDER ?
20111404I-C2011-002319,2,39:4-97                       
20111404I-C2011-009909,1,39:4-36                       
20111406AWI-11-3750,1,                              
20111406AWI-11-3750,2,                              
2011140711-0852A,1,PENDING                       
2011140711-0852A,2,                              
2011140711-3017,1,FAILURE TO KEEP RIGHT 39:4    
2011140711-3017,2,FAILURE TO WEAR SEATBELTS 39:3
201114082011-006462,1,39:4-97                       
20111408B080201102911A,1,39:4-50                       
20111408B080201102912A,1,                              
20111408B080201102912A,2,                              
201114092011-10393,1,39:4-50 DRIVING WHILE INTOXIC?
201114092011-15008,1,39:4-90 39:4-97               
201114092011-15008,2,                              
201114092011-6368,1,                              
20111412B080201101941A,1,                              
201114132011-011735,1,39:4-50 4-96 4-51B 6B2        
20111414110001202,1,                              
20111414110002133,1,                              
20111414110002851,1,39:4-50A                      
2011141420110006322,1,39:4-81                       
2011141420110006322,2,39:4-96                       
2011141420110006322,3,                              
2011141420110011720,1,                              
2011141420110011720,2,39:4-81                       
2011141511-1742,1,39:4-50 39:3-40               
2011141611-01604,1,                              
2011141611-01604,2,                              
2011141711-06070,1,                              
2011141711-06070,2,                              
201114202011-009108,1,                              
201114212011-010777,1,                              
201114212011-010777,2,FAILURE TO YIELD RIGHT OF WAY 
20111422B080201100876A,1,39:4-97-CARELESS DRIVING      
20111422B080201100876A,2,                              
20111422B080201100876A,3,                              
20111422I-2011-004123,1,                              
20111422I-2011-018283,1,39:4-82 FAILURE TO KEEP RIGHT 
20111422I-2011-018283,2,39:4-129 LEAVING THE SCENE OF?
201114232011-020182,1,                              
201114232011-020182,2,                              
201114232011-023629,1,39:3-40                       
201114232011-023629,2,                              
2011142411-027172,1,39:4-36                       
2011142411-027390,1,39:4-36                       
20111424110020536,1,                              
20111424110020536,2,                              
2011142511-0125,1,                              
2011142511-0125,2,                              
2011142511-0125,3,                              
2011142511-0191,1,FAILURE TO KEEP RIGHT         
2011142511-0191,2,                              
201114272011-022479,1,                              
201114272011-022479,2,39:4-123                      
2011142911-15435,1,39:4-90                       
2011142911-15435,2,                              
2011142911-26287,1,CARELESS AND IMPROPER TURN AT?
2011142911-26287,2,                              
2011142911-26287,3,                              
2011142911-9117,1,39:4-82.1                     
201114292011-10212,1,RECKLESS DRIVING 39:4-96      
201114292011-10212,2,DWI 39:4-50                   
201114292011-10212,3,                              
201114292011-10212,4,                              
20111429B080-2011-01161A,1,                              
20111429B080-2011-01161A,2,                              
201114352011-020147,1,                              
201114352011-020147,2,FAIL TO STOP OR YIELD         
201114352011-042683,1,                              
201114352011-042683,2,                              
201114352011-042683,3,                              
201114352011-042683,4,                              
201114362011-006297,1,39:4-97                       
201114362011-006297,2,39:4-97 39:3-40               
201114362011-008794,1,                              
201114362011-021322,1,                              
201114362011-021322,2,FAILURE TO STAY RIGHT         
201114362011-027531,1,39:4-81                       
201114362011-027531,2,                              
201114362011-028300,1,                              
201114362011-028300,2,                              
201114362011-030114,1,                              
201114362011-030114,2,                              
2011143811016094,1,39:3-4                        
2011143811016094,2,39:4-144                      
2011143811?011342,1,FAILURE TO KEEP RIGHT         
2011143811?011342,2,UNREGISTERED VEHICLE          
2011150511-212,1,39:4-97                       
2011150511-212,2,                              
2011150511-228,1,39:4-97                       
2011150511-351,1,39:4-96                       
2011150511-351,2,                              
2011150511-501,1,                              
2011150511-717,1,39:4-97                       
2011150511-782,1,39:4-97                       
2011150511-782,2,                              
201115062011-00000695,1,39:4-81                       
201115062011-00000695,2,                              
201115062011-00025766,1,                              
201115062011-00029552,1,                              
201115062011-00029552,2,                              
201115062011-00029552,3,                              
201115062011-00047092,1,                              
201115062011-00047092,2,                              
201115062011-00053006,1,39:3-40                       
201115062011-00054814,1,                              
201115062011-00054814,2,                              
201115062011-00056973,1,                              
201115062011-00056973,2,39:4-88B                      
201115062011-00061521,1,39:4-50                       
201115062011-00061521,2,                              
201115062011-0058487,1,                              
20111506E050-2011-01155A,1,                              
2011150711-10816,1,39:4-50                       
2011150711-10816,2,                              
2011150711-1177,1,                              
2011150711-13967,1,39:3-4                        
2011150711-13967,2,39:4-126                      
2011150711-16108,1,                              
2011150711-16108,2,                              
2011150711-17120,1,39:4-50                       
2011150711-17120,2,39:3-40                       
2011150711-17120,3,                              
2011150711-17120,4,                              
2011150711-22366,1,39:4-50                       
2011150711-22366,2,                              
2011150711-25094,1,39:4-97                       
2011150711-25094,2,                              
2011150711-25094,3,                              
2011150711-2615,1,39:4-81                       
2011150711-2615,2,                              
2011150711-26445,1,39:4-97 CARELESS DRIVING      
2011150711-26445,2,                              
2011150711-26465,1,                              
2011150711-26465,2,39:4-81                       
2011150711-34967,1,                              
2011150711-35123,1,39:4-50                       
2011150711-36647,1,                              
2011150711-37563,1,                              
2011150711-37563,2,39:4-126                      
2011150711-42510,1,                              
2011150711-42510,2,39:4-97                       
2011150711-4380,1,39:4-88                       
2011150711-4380,2,                              
2011150711-44681,1,                              
2011150711-44681,2,                              
2011150711-45232,1,39:3-40 4-97 4-144 3-29B 3-76?
2011150711-45232,2,                              
2011150711-45880,1,                              
2011150711-48063,1,39:4-97 3-29C                 
2011150711-48063,2,                              
2011150711-48063,3,                              
2011150711-48255,1,                              
2011150711-48255,2,39:4-97                       
2011150711-49792,1,                              
2011150711-49792,2,39:4-90                       
2011150711-56356,1,                              
2011150711-59950,1,39:4-90                       
2011150711-59950,2,                              
2011150711-60983,1,                              
2011150711-60983,2,39:4-96                       
2011150711-63558,1,                              
2011150711-64568,1,                              
2011150711-67199,1,39:4-81                       
2011150711-67199,2,                              
2011150711-68137,1,39:4-97                       
2011150711-68137,2,                              
2011150711-68137,3,                              
2011150711-68935,1,39:4-97                       
2011150711-69743,1,39:4-97                       
2011150711-69743,2,                              
2011150711-7343,1,                              
2011150711-7343,2,                              
2011150711-7343,3,39:4-97                       
2011150711-77954,1,                              
2011150711-77954,2,                              
2011150711-8123,1,                              
2011150711-8123,2,39:4-96                       
20111507E030-2011-00570A,1,                              
20111507E030-2011-00792A,1,                              
20111507E030201001267A,1,                              
20111508C120-2011-00119A,1,N.J.S. 39:4-50                
20111508C120-2011-00165A,1,                              
20111511I-2011-000663,1,                              
20111511I-2011-000663,2,39:4-144                      
20111511I-2011-012295,1,                              
20111511I-2011-015075,1,39:4-88B                      
20111511I-2011-015811,1,                              
20111511I-2011-020410,1,                              
20111511I-2011-020410,2,PENDING                       
20111511I-2011-022271,1,                              
20111511I-2011-026949,1,                              
20111511I-2011-026949,2,39:4-97                       
20111511I-2011-030291,1,                              
20111511I-2011-030291,2,39:4-97                       
20111511I-2011-031476,1,                              
20111511I-2011-033611,1,39:4-97                       
20111511I-2011-033611,2,39:4-88B                      
20111511I-2011-037004,1,39:3C-3                       
20111511I-2011-046724,1,39:4-50                       
20111512110008986,1,39:4-96                       
20111512110015524,1,                              
20111512110015524,2,                              
20111512110018648,1,39:4-144                      
20111512110018648,2,                              
20111512E030-2011-00692A,1,39:4-50                       
201115132011-004894,1,39:4-89 39:4-97               
201115132011-004894,2,                              
201115132011-004894,3,                              
201115132011-009216,1,                              
201115132011-009216,2,CARELESS DRIVING              
2011151411-05351,1,PENDING                       
2011151411-06461,1,CARELESS DRIVING              
2011151411-06461,2,                              
2011151411-14334,1,PENDING                       
2011151411-29371,1,                              
2011151411-29371,2,39:4-144                      
2011151411-33877,1,                              
2011151411-40630,1,                              
2011151411-41624,1,                              
2011151411-48910,1,                              
2011151411-48910,2,UNLICENSED                    
2011151411-60645,1,39:4-97                       
2011151411-60645,2,                              
2011151411-60645,3,                              
2011151411-60645,4,                              
2011151411-67891,1,                              
2011151411-67891,2,39:4-88 39:4-97               
2011151411-76983,1,                              
2011151411-79799,1,39:4-97                       
2011151411-79799,2,                              
20111516E030-2011-00293A,1,39:4-50                       
201115172011-631,1,                              
201115182011-165,1,39:4-50                       
201115182011-502,1,39:4-88B                      
201115182011-512,1,                              
201115182011-516,1,PENDING                       
201115182011-516,2,PENDING                       
201115182011-537,1,FOLLOW TOO CLOSELY 39:4-89    
201115182011-537,2,                              
201115182011-537,3,                              
201115182011-540,1,CARELESS DRIVING 39:4-97      
