id,vehicle_number,year,make,model,hit_run
2012043412-777-AC,2,2007,JEEP,LIB, 
2012043412-854-AC,1,2011,TOYOTA,VEN, 
2012043412-854-AC,2,2003,TOYOTA,CAM, 
2012043412-862-AC,1,2012,FORD,FUS, 
2012043412-948-AC,1,2000,CHEVROLET,VEN, 
2012043412-948-AC,2,2000,CHEVROLET,BLZ, 
2012043412-986-AC,1,2005,HYUNDAI,SFE, 
2012043412-986-AC,2,2010,TOYOTA,HIG, 
201204362012-006700,1,1989,FORD,F150, 
201204362012-019913,1,2000,HYUNDAI,ELANTRA, 
201204362012-019913,2,2000,FREIGHTLINER,TRUCK TT, 
201204362012-054249,1,2003,YAMAHA,R6, 
20120436A160-2012-00616A,1,1997,FORD,EXPLORER, 
20120504A050-2012-00191A,1,2008,FORD,FOCUS, 
20120504A050-2012-00191A,2,2004,FORD,EXPLORER, 
20120504A050-2012-00197A,1,1999,FORD,F150, 
20120504A050-2012-00303A,1,2007,FORD,F15, 
20120504A050-2012-00303A,2,1998,CHEVROLET,VENTURE, 
20120504A050-2012-00303A,3,2006,TOYOTA,SEQUOIA, 
20120504A050-2012-00441A,1,1996,STERLING,99, 
20120504A050-2012-00484A,1,2010,BUICK,ENC, 
20120504A050-2012-00484A,2,1997,SUZUKI,KAT, 
20120505I-2012-000856,1,1995,YAMAHA,F6R, 
20120505I-2012-002953,1,2006,CHEVROLET,AVALANCH, 
20120505I-2012-016433,1,2002,MCI,BUS, 
20120505I-2012-017862,1,2004,TOYOTA,TUNDRA, 
20120505I-2012-023948,1,2012,CHEVROLET,SONIC, 
20120505I-2012-024721,1,2005,SUBARU,OUTBACK, 
20120505I-2012-026054,1,2003,CHEVROLET,CAVALIER, 
20120505I-2012-032382,1,2005,HYUNDAI,ACCENT, 
20120505I-2012-032794,1,2003,FORD,E350, 
20120505I-2012-032794,2,2011,FORD,FOCUS, 
20120506I-2012-10345,1,2001,TOYOTA,CON, 
20120506I-2012-10345,2,2004,CHRYSLER,PAC, 
20120506I-2012-22306,1,1993,BUICK,LSBR, 
20120506I-2012-28547,1,2004,CHEVROLET,TAHOE, 
20120508PD-12-27176,1,2007,HONDA,ACC, 
20120508PD-12-27176,2,2004,LEXUS,330, 
20120509I-2012-16463,1,2004,SAAB,SDN, 
20120511A050-2012-00054A,1,1992,HONDA,ACCORD, 
20120511A050-2012-00226A,1,2004,SUZUKI,MAKITA, 
20120601BR-23909-12,1,1994,KAWASAKI,NINJA, 
20120601BR-36157-12,1,2000,CHRYSLER,TOWN AND, 
20120602A100-2012-00122A,1,1997,DODGE,RAM, 
20120605A100-2012-00315A,1,2004,HINO,CBR600RR, 
20120607A040-2012-00173A,1,1997,HONDA,SHA, 
20120607A040-2012-00173A,2,2011,FORD,350, 
20120607A040-2012-00316A,1,2005,HARLEY DAVIDSON,99, 
20120608A100-2012-00296A,1,1987,CHEVROLET,BLAZER, 
20120608A100-2012-00424A,1,2005,DODGE,RAM, 
2012061012-08853,1,2003,HONDA,, 
2012061012-18767,1,2002,FORD,, 
2012061012-18767,2,2001,FORD,, 
2012061012-20042,1,1994,HONDA,ACC,Y
2012061012-29760,1,1994,HONDA,2 DOOR, 
2012061012-32193,1,1998,HYUNDAI,ELA, 
2012061012-32193,2,1986,FORD,F150, 
20120610A100-2012-00299A,1,2005,CHEVROLET,TRAIL BLAZER, 
20120612A040-2012-00578A,1,2007,TOYOTA,MATRIX, 
201206142012007133,1,2005,ACURA,UNK, 
201206142012007133,2,2005,ISUZU,ROD, 
201206142012007141,1,2005,ISUZU,ROD, 
201206142012010592,1,1998,NISSAN,PAF, 
201206142012010592,2,2008,HARLEY DAVIDSON,XL1, 
201206142012014383,1,2012,KIA,SPO, 
201206142012016880,1,2012,ACURA,, 
201206142012016880,2,1998,BUICK,CEN, 
201206142012017565,1,2008,TOYOTA,TUN, 
201206142012017565,2,1997,FORD,TAU, 
201206142012025021,1,2003,TOYOTA,PK2, 
201206142012028675,1,2006,HARLEY DAVIDSON,FXD, 
201206142012029725,1,1989,HONDA,CIV, 
201206142012029725,2,2005,FREIGHTLINER,CN6, 
201206142012033133,1,2001,JEEP,CHK, 
201206142012033133,2,2003,JEEP,, 
201206142012039558,1,2000,SUZUKI,, 
201206142012042445,1,2003,HONDA,CIV, 
201206142012042445,2,2008,FORD,ECP, 
201206142012043954,1,1997,FORD,F15, 
201206142012062979,1,2012,INFINITI,, 
201206142012062979,2,2012,KIA,SPO, 
201206142012063218,1,2009,KIA,RIO, 
201206142012063218,2,2001,JEEP,GCH, 
2012070112-10876,1,2006,TOYOTA,COR, 
2012070112-10876,2,2003,HONDA,ACC, 
2012070112-13389,1,2012,HONDA,CBR1000, 
201207012012-11890,1,2011,NABI,, 
201207012012-962,1,2004,ACURA,TSX, 
2012070212-21787,1,2004,CHEVROLET,EXP, 
2012070212-23108,1,2004,FORD,ECO, 
2012070512-009436,1,2001,NISSAN,PATH, 
2012070512-10011,1,2006,SUZUKI,DL6, 
2012070512-10011,2,1997,MITSUBISHI,300, 
2012070512-10011,3,2004,TOYOTA,RAV4, 
2012070512-14723,1,1997,JEEP,L10, 
2012070512-22477,1,2008,PONTIAC,G6, 
2012070512-22477,2,2003,FREIGHTLINER,BUS, 
2012070512-22477,3,2005,CHRYSLER,PICKUP, 
2012070512-5691,1,0   ,,,Y
2012070512-?006,1,2006,YAMAHA,R6, 
2012070512-?006,2,1993,LINCOLN,CONT, 
201207082012-004852,1,2010,MAZDA,3, 
20120709C-2012-005259,1,2006,PONTIAC,GPX, 
20120709I-2012-016259,1,2001,FORD,F15, 
20120709I-2012-016259,2,1996,HONDA,CIV, 
20120709I-2012-024765,1,0   ,NISSAN,XTERRA,Y
20120709I-2012-035780,1,1995,TOYOTA,CAM,Y
20120709I-2012-035780,2,2005,STERLING,ION, 
20120709I-2012-035780,3,2003,ACURA,MDX, 
20120709I-2012-070048,1,2009,HONDA,CBR, 
20120709I-2012-070048,2,1992,BUICK,LES, 
20120709I-2012-141482,1,0   ,CHEVROLET,CAMARO,Y
20120710I2012-012672,1,2007,HONDA,ODY, 
2012071212-001699,1,0   ,,,Y
2012071212-005293,1,2011,HONDA,CRV, 
2012071212-006733,1,2001,TOYOTA,COROLLA, 
2012071212-009696,1,2012,SUBARU,IMP, 
2012071212-013302,1,2006,HONDA,ACCORD, 
2012071212-014470,1,2005,PORSCHE,CAY, 
2012071312-RED954,1,2006,JAGUAR,4DR, 
20120713RED148,1,1996,DODGE,WAG, 
2012071412-11880,1,2001,MAZDA,WAGON, 
2012071412-11880,2,2001,FORD,4DR,Y
2012071412-15297,1,1996,FORD,250, 
2012071412-15297,2,2008,MITSUBISHI,LAN, 
2012071412-16942,1,2006,HYUNDAI,4DR, 
2012071412-16988,1,2009,LEXUS,4DR, 
2012071412-16988,2,2007,SATURN,4DR,Y
2012071412-26437,1,2004,PONTIAC,GRA,Y
2012071412-30471,1,2006,HONDA,COR, 
2012071412-30471,2,2010,CHEVROLET,EQUINOX, 
2012071412-33550,1,1997,MERCURY,?, 
2012071412-34350,1,0   ,BMW,X5,Y
2012071412-34350,2,2006,CHRYSLER,, 
2012071412-34350,3,1996,MERCURY,VILLAGER, 
2012071412-34350,4,2002,GMC,ENO?, 
2012071412-35882,1,1999,FORD,4DR, 
2012071412-35882,2,2000,MITSUBISHI,4DR, 
2012071412-3607,1,2000,FORD,E35Y, 
2012071412-37459,1,2010,FORD,VAN, 
2012071412-38890,1,1995,ACURA,LEGEND, 
2012071412-38890,2,2000,JEEP,CHEVROKEE,Y
2012071412-43005,1,0   ,,, 
2012071412-49161,1,2004,SUZUKI,, 
2012071412-50437,1,2006,BMW,750, 
2012071412-50437,2,2008,MAZDA,SDN, 
2012071412-52924,1,1986,CHEVROLET,ELCAM, 
2012071412-52924,2,2007,STERLING,TRUCK, 
2012071412-52924,3,2010,FORD,E150, 
2012071412-54685-AC,1,1994,FORD,E250, 
2012071412-56026,1,2008,MERCEDES BENZ,4DR, 
2012071412-56026,2,2005,TOYOTA,4DR, 
2012071412-57704,1,0   ,,,Y
2012071412-58707,1,2004,BMW,X5, 
2012071412-58707,2,2004,HONDA,CIVIC, 
2012071412-62169,1,0   ,,QUAD,Y
2012071412-65469,1,2004,CHRYSLER,SEBRA?, 
2012071412-65469,2,2006,TOYOTA,CAMRY, 
2012071412-67195,1,2011,INFINITI,G25, 
2012071412-67195,2,0   ,CHEVROLET,, 
2012071412-67195,3,0   ,HONDA,, 
2012071412-67195,4,0   ,INFINITI,, 
2012071412-67195,5,0   ,HONDA,CRV, 
2012071412-71410,1,1995,YAMAHA,MC, 
2012071412-73005,1,0   ,,,Y
2012071412-73660,2,2007,NISSAN,ALT, 
2012071412-74214,1,0   ,,4DR,Y
2012071412-80986,1,2008,HYUNDAI,4DR, 
201207141281865,1,2000,ACURA,4D/RL, 
201207142012-39552,1,2006,HONDA,CIV, 
201207142012-49157,1,2008,FORD,CVC, 
201207142012-51102,1,1995,VOLVO,960, 
2012071421427854,1,2006,STERLING,TRK, 
2012071421427854,2,2010,NISSAN,ROGUE, 
2012071432594,1,2005,MERCEDES BENZ,ML, 
2012071432594,2,2007,VOLVO,JETT, 
2012071433189-12,1,2005,CHRYSLER,SUBU, 
2012071433189-12,2,2008,BUICK,LAC, 
2012071433189-12,3,0   ,,, 
2012071438563,1,2000,HONDA,2DOOR, 
2012071438563,2,2008,STERLING,, 
2012071461178-12,1,2001,HONDA,CRV, 
2012071470710-2012,1,2000,YAMAHA,, 
20120714C120/78684,1,2005,HONDA,ACC, 
20120714C12054930,1,2009,DODGE,CHALLENGER, 
2012071612-02666,1,2002,ACURA,SUV, 
2012071612-06095,1,2009,TOYOTA,4 DR., 
2012071612-06095,2,2009,NISSAN,4 DR., 
2012071612-39301,1,2005,MERCURY,WAGON, 
2012071712-02340,1,1999,INFINITI,QX4, 
20120718B060201200096A,1,1998,PETERBILT,TRT, 
2012071912-6558,1,1999,NOV,BUS, 
201207212012-011065,1,2004,HONDA,PILOT, 
201207212012-011065,2,1990,CHEVROLET,VET, 
201207212012-014533,1,2004,INFINITI,G35, 
2012072212005180,1,2006,VOLVO,TRT, 
2012072212005180,2,2006,NISSAN,ALTIMA, 
2012072212021424,1,2004,LEXUS,ES, 
20120722B060-2012-01465A,1,1989,SCANIA,TRK, 
20120722B060-2012-01465A,2,2011,BMW,X5, 
201208021200002282,1,1996,INFINITI,I30, 
201208021200007518,1,2000,FORD,WIN, 
201208021200017821,1,1998,FORD,F150, 
201208021200017821,2,2005,FORD,TAURUS, 
201208021200017821,3,2000,FORD,EXPEDITION, 
201208021200017821,4,1994,FORD,F150, 
20120803A310-2012-00997A,1,2003,HARLEY DAVIDSON,MC, 
20120803A310-2012-00997A,2,2010,FORD,99, 
20120804201204045,1,2012,FORD,EDGE, 
20120804201204045,2,1999,LEXUS,RX3, 
20120804A310201200466A,1,2007,DODGE,DAK, 
201208052012-03829,1,2006,SUZUKI,REN, 
201208052012-10144,1,2003,FORD,F150, 
201208052012-10144,2,2012,KIA,SPORTAGE, 
201208052012-10144,3,2008,MERCEDES BENZ,C300, 
201208052012-10567,1,1997,ACURA,INT, 
201208052012-11230,1,2006,MERCURY,GRA, 
201208052012-11230,2,1991,HONDA,CIV, 
201208052012-11503,1,2001,FORD,CP, 
201208052012-12575,1,2011,HARLEY DAVIDSON,TRI-WHEEL, 
201208052012-15234,1,2004,SUZUKI,FORENZA, 
201208052012-15462,1,1985,GMC,C1500, 
201208052012-15527,1,2007,TOYOTA,CAMRY, 
201208052012-15527,2,2008,NISSAN,WAGON, 
201208052012-15527,3,2002,CHEVROLET,AVA, 
201208052012-18464,1,2007,HONDA,RID, 
201208052012-4300,1,2004,CHEVROLET,TRK, 
201208052012-4300,2,1999,BMW,4DR, 
201208052012-4748,1,0   ,,, 
201208052012-4748,2,2000,FORD,F-250, 
201208052012-8583,1,2012,TOYOTA,CAM, 
20120805A310-2012-01764A,1,1995,VOLKSWAGEN,JETTA, 
201208062012-00006641,1,1997,KAWASAKI,MOTORCYCLE, 
201208062012-00006641,2,1998,PONTIAC,SUNFIRE, 
201208062012-00012336,1,2012,MAZDA,3, 
20120807201214429,1,2004,FORD,F350, 
20120807201214429,2,2003,FORD,EXPLORER, 
20120807201218528,1,2002,FORD,TAURUS, 
20120807A310-2012-01878A,1,1999,FORD,EXPLORER, 
201208082012-09004,1,2003,FORD,ECONOLINE, 
201208082012010950,1,1993,VOLVO,940, 
20120808201210191,1,2007,CHEVROLET,EXP, 
20120808201210191,2,2005,HONDA,ODYSSEY, 
20120808201210191,3,2009,TOYOTA,VENTURE, 
20120808201218240,1,2008,TOYOTA,CAMRY, 
20120808201218240,2,2001,CHEVROLET,SUBURBAN, 
20120808201218240,3,2008,MAZDA,CX-9, 
20120808201221582,1,2008,TOYOTA,PRIUS, 
201208102012-079,1,2009,HONDA,ACCORD, 
201208102012-079,2,2001,DODGE,RAM, 
201208102012-149,1,1994,DODGE,INT, 
201208102012-209,1,2002,PONTIAC,GRP, 
201208102012-209,2,2003,ACURA,TL, 
201208102012-405,1,2000,CHRYSLER,SEBRING, 
201208102012-405,2,2000,VOLVO,C70, 
2012081112-01924,1,2002,CHEVROLET,AVALANCHE, 
2012081112-11958,1,1998,FORD,RANGER, 
2012081112-11958,2,1987,CHEVROLET,S10, 
2012081112-14240,1,1995,BMW,318, 
2012081112-14240,2,2001,HONDA,ACCORD, 
2012081112-14240,3,2007,TOYOTA,HIGHLANDER, 
2012081112-18403,1,2004,VOLKSWAGEN,JETTA, 
2012081112-18403,2,0   ,KUBOTA,TRACTOR, 
2012081112-20966,1,0   ,MERCURY,COUGAR, 
2012081112-21875,1,2001,CHRYSLER,CONCORD, 
2012081112-27825,1,2001,MITSUBISHI,DIAMONTE, 
2012081112-3350,1,1992,FORD,EXPLORER, 
2012081112-3350,2,2001,SUZUKI,GXS, 
201208112012029224,1,2009,KAWASAKI,, 
201208112012031450,1,2005,HYUNDAI,, 
201208112012034551,1,2008,MAZDA,MIA, 
201208112012034551,2,2010,CHEVROLET,, 
20120814201204748,1,2010,HYUNDAI,VER, 
20120814201204748,2,2009,NISSAN,VERSA, 
2012081812-14460,1,2010,TOYOTA,HIGHLANDER, 
2012081812-15640,1,2000,CHEVROLET,IMPALA, 
2012081812-15640,2,2005,KAWASAKI,CONCOURSE, 
2012081812-1788,1,2010,TOYOTA,COROLLA, 
2012081812-1788,2,2002,FORD,E250, 
2012081812-2594,1,1990,HONDA,CIVIC, 
2012081812-2594,2,2005,HONDA,CIVIC, 
2012081812-2594,3,2001,SUZUKI,GRA, 
2012081812-26608,1,1998,HONDA,ACC, 
2012081812-26608,2,1997,KENWORTH,TT, 
2012081812-40957,1,2006,TOYOTA,COROLLA, 
2012081812-40957,2,2013,AUDI,A6, 
2012081812-42882,1,2008,MERCURY,MILAN, 
2012081812-42882,2,2004,CHEVROLET,TRK, 
201208182012-16075,1,2007,CHEVROLET,EXPRESS, 
201208182012-40491,1,2006,NISSAN,FRO, 
20120820A310-2012-01625A,1,2008,HONDA,1000RR, 
20120820A310-2012-01625A,2,2003,FORD,F25, 
201208222012-18007,1,2012,HONDA,MC, 
201208222012-18007,2,2000,CHEVROLET,PICKUP, 
201209012012-22049,1,1996,SATURN,SL-2, 
201209012012-40571,1,1998,FORD,TAU, 
201209012012-40696,1,2009,TOYOTA,MAT, 
201209012012-40696,2,0   ,,,Y
201209012012-46314,1,2009,HONDA,CIVIC, 
201209012012-46555,1,2012,HONDA,ACCORD, 
201209012012-48731,1,1997,FORD,TAU, 
201209012012-48731,2,2009,HONDA,ACC, 
201209012012-71062,1,2010,CHEVROLET,COB, 
2012090412-001916,1,2011,TOYOTA,CAM, 
2012090412-016531,1,2008,MAZDA,3, 
2012090512-13392,1,2008,NAB,BUS, 
2012090512-59860,1,2011,FORD,F-350, 
2012090531207-12,1,2007,FORD,ECONOLINE, 
2012090531207-12,2,2010,VOLKSWAGEN,CC, 
2012090610019-12,1,2003,CHEVROLET,WAGON, 
2012090610840-12,1,2006,LEXUS,E S, 
2012090611320-12,1,2000,NISSAN,MAX, 
2012090612-000019,1,2001,JEEP,WAGON, 
2012090612-000019,2,0   ,TRAILER,CAMP OUT, 
2012090612-010502,1,2004,NISSAN,QUEST, 
2012090612-010502,2,2000,CHEVROLET,MC-2DR, 
2012090612-010502,3,1999,GMC,SUV 1500 YUKON, 
2012090612-010502,4,1996,TOYOTA,COROLLA, 
2012090612-011992,1,2011,HONDA,PILOT, 
2012090612-14958,1,2011,NISSAN,PATH,Y
2012090612-5439,1,2007,FORD,4DR, 
2012090613-12,1,1999,HONDA,CIVIC, 
2012090615409-12,1,0   ,NISSAN,ALTIMA,Y
2012090616476-12,1,1995,HONDA,CIV, 
2012090616476-12,2,2011,MERCEDES BENZ,C300, 
2012090616977-12,1,2010,TOYOTA,HIG, 
201209061708-12,1,1993,HONDA,ACC, 
201209061708-12,2,1994,CHEVROLET,ELF,Y
2012090619247-12,1,1999,ISUZU,RODEO, 
2012090619727-12,1,1996,ACURA,25T, 
2012090619727-12,2,2003,HYUNDAI,SAN, 
2012090620355-12,1,1995,GMC,JIMMY, 
2012090620355-12,2,1988,HONDA,ACCORD, 
2012090621117-12,1,2002,FORD,F150, 
2012090628813-12,1,2005,LINCOLN,TOWA, 
2012090628841-12,1,2010,TOYOTA,COROLLA, 
201209062937-12,1,2001,VOLKSWAGEN,GT1, 
201209062937-12,2,2002,AUDI,A4, 
201209062937-12,3,2011,BMW,328I, 
201209062937-12,4,2001,HONDA,ACC, 
2012090630572-12,1,2009,TOYOTA,4 DR, 
201209064093-12,1,2005,HYUNDAI,ACCENT, 
201209064178-12,1,2011,VESPA,150, 
201209065332-12,1,1998,INTERNATIONAL,EAGLE, 
201209065332-12,2,2006,HONDA,CIVIC, 
201209067447-12,1,2004,TOYOTA,4DR, 
20120906984-12,1,2001,KENWORTH,W900, 
201209069882-12,1,2006,MERCEDES BENZ,2 DR, 
201209069882-12,2,0   ,HONDA,4DR, 
20120906SO-12-025415,1,1995,MERCURY,VIL, 
20120906SO-12-025415,2,1998,MCI,BUS, 
2012090712002843,1,1997,LINCOLN,4 DOOR, 
2012090712006968,1,2006,ISUZU,TRUCK, 
2012090712006968,2,2008,HONDA,2 DOOR, 
2012090712015558,1,2001,CHRYSLER,WAGON, 
2012090712015558,2,2002,JEEP,4DR, 
2012090712015558,3,2011,TOYOTA,4DR, 
2012090712016789,1,2006,KENWORTH,T600, 
2012090712024533,1,2001,PORSCHE,2DR, 
2012090712024533,2,2011,TOYOTA,COROLLA, 
2012090712027739,1,1998,CHEVROLET,MALIBU, 
20120907D030-2012-02095A,1,2007,SUZUKI,99, 
20120907D030-2012-02930A,1,2010,FORD,FOCUS, 
2012090812-00-9193,1,1993,PETERBILT,TT, 
2012090812-00-9193,2,2004,HYUNDAI,, 
2012090812018278,1,0   ,TOYOTA,CAMRY/4,Y
2012090812069548,1,2003,FORD,4 DR, 
20120908S0-12-007278,1,2010,FORD,ECO, 
20120908SO-12-002852,1,2010,HONDA,ACCORD, 
20120908SO-12-022561,1,0   ,CHEVROLET,, 
2012090912-009456,1,2007,SUZUKI,GSX, 
2012090912-009456,2,1997,INFINITI,I30, 
2012090912-020210,1,2012,VOLVO,TRUCK, 
2012090912-020210,2,2010,JEEP,WRANGLER, 
20120909D030/2012-00678A,1,1993,SUBARU,IMPREZA, 
2012091012-08-06-012501,1,2000,FORD,TRK, 
2012091012-1528,1,2003,FORD,EXP, 
2012091012-1528,2,2001,NISSAN,ALT, 
2012091012001621,1,2002,CHEVROLET,PRIZM, 
2012091012001621,2,2007,TOYOTA,2DR, 
2012091012004607,1,1998,HONDA,4S, 
2012091012004607,2,2006,BMW,530, 
2012091012017349,1,2004,HONDA,4DR, 
2012091012030826,1,2012,HONDA,4DR, 
2012091012066350,1,2005,GMC,BUS, 
2012091012074058,1,1994,HONDA,4DR, 
2012091012075516,1,2005,CHEVROLET,WGN, 
2012091012075516,2,2007,FORD,VAN, 
20120912I-2011-005710,1,2006,BMW,X3, 
20120912I-2011-005710,2,2010,AUDI,4DR, 
20120912I-2012-014024,1,2001,AMT,INT, 
20120912I-2012-016761,1,2007,HONDA,PILOT, 
20120912SO-12-020940,1,2013,KIA,SOR, 
20121002B110-2012-00760A,1,2005,HARLEY DAVIDSON,CLASSIC, 
201210052012-000760,1,1996,GMC,PICK UP, 
201210052012-000760,2,1998,FORD,PICK UP, 
201210062012016508,1,2011,SUZUKI,GSX, 
201210062012033157,1,2012,HONDA,CIV, 
20121008C040201200108A,1,2000,BUICK,CENTURY, 
20121009082812,1,2005,HARLEY DAVIDSON,MC, 
20121009082812,2,2005,TOYOTA,RAV4, 
20121009101112,1,2010,HYUNDAI,ELANTRA, 
20121009102212,1,2009,SUBARU,IMP, 
20121009102212,2,1996,NISSAN,SENTRA, 
20121009102712,1,2012,HYUNDAI,ELANTRA, 
20121009102712,2,2002,HONDA,CIVIC, 
20121016C040-2012-00004A,1,0   ,,400, 
20121018B110-2012-01091A,1,2008,CHEVROLET,IMPALA, 
20121019072/12,1,1996,JEEP,CHEROKEE, 
20121019072/12,2,2007,CHEVROLET,AVEO, 
20121019084-12,1,2007,SUBARU,LEGACY, 
20121019084-12,2,2005,YAMAHA,M/C, 
2012102112-132,1,1994,MER,GNM, 
2012102112-279,1,1999,VOLVO,4DR, 
2012102112-527,1,1985,HONDA,700, 
2012102112-527,2,2006,BMW,530, 
2012102112-555,1,2001,MITSUBISHI,4DR, 
2012102112-555,2,2002,GMC,VAN, 
201210222012-39,1,2005,FORD,ECO, 
20121022M2012-219,1,2001,TOYOTA,AVA, 
20121024TT12-A-059,1,2005,HONDA,ACC, 
20121024TT12-A-059,2,2007,VICTORY,MC, 
2012110112-3993,1,2003,BMW,X5, 
2012110112-3993,2,2010,TOYOTA,COROLLA, 
2012110112-4780,1,2011,HONDA,CRV, 
2012110112-9179,1,2004,TOYOTA,CAMRY, 
2012110112-9179,2,0   ,HONDA,SHADOW, 
20121102I-2012-020620,1,0   ,ACURA,,Y
20121102I-2012-021726,1,2001,HYUNDAI,ACC, 
20121102I-2012-021726,2,2012,HONDA,CIV, 
20121102I-2012-021726,3,2011,HYUNDAI,SON, 
20121102I-2012-023358,1,1993,MERCEDES BENZ,300, 
2012110312-19214,1,0   ,NISSAN,4DR, 
2012110312-24546,1,2006,FORD,PKUP, 
2012110312-25377,1,0   ,CHEVROLET,IMPALA, 
2012110312-28174,1,1999,LEXUS,RX3, 
2012110312-30315,1,2003,FORD,VAN, 
2012110312-30315,2,2004,INFINITI,4-DOOR, 
2012110312-40609,1,1995,LINCOLN,T C, 
2012110312-41034,1,2006,HYUNDAI,4DR, 
2012110312-41034,2,0   ,FORD,TRK, 
2012110312-41299,1,2008,VOLKSWAGEN,4DR, 
2012110312-46602,1,0   ,HONDA,ACC, 
2012110312-9735,1,2012,VOLKSWAGEN,4 DOOR, 
2012110312-9735,2,2000,VOLKSWAGEN,4 DOOR, 
20121103C060-2012-00524A,1,1997,DODGE,CARAVAN, 
20121103C060-2012-00524A,2,2009,VOLKSWAGEN,JETTA, 
20121103C060-2012-00535A,1,0   ,FORD,RANGER, 
20121103C060-2012-00535A,2,2010,FORD,E25, 
20121104201206945,1,2011,TOYOTA,PRI, 
20121106HT2012-005851,1,2008,HONDA,ODYSSEY, 
20121106HT2012-015379,1,0   ,ACURA,RL, 
20121106HT2012-016923,1,2007,HYUNDAI,ACCENT, 
20121106HT2012-020329,1,2001,VOLKSWAGEN,GTI, 
20121106HT2012-020329,2,0   ,CHEVROLET,MALIBU, 
20121106HT2012-025568,1,2009,SUBARU,IMPREZA, 
2012110712-28132-AC,1,2008,DODGE,CHA, 
2012110712-40440-AC,1,1999,ADVANCED,ADV, 
2012110712-40440-AC,2,2005,TOYOTA,SCION, 
2012110712-5115-AC,1,2001,DODGE,NEO, 
20121107C060-2012-01697A,1,2004,HONDA,PILOT, 
20121107C060-2012-01697A,2,2012,INTERNATIONAL,430, 
20121107C060-2012-01697A,3,2011,FORD,EDGE, 
2012111012-5516,1,2002,VOLVO,S40, 
2012111012-5516,2,2001,KIA,SPECTRA, 
2012111012-9291,1,2004,HONDA,CIVIC, 
2012111112001443,1,1997,CHEVROLET,MAL, 
2012111112002452,1,2003,FORD,WIN, 
2012111112003918,1,1996,JEEP,GRAND, 
2012111112009537,1,0   ,,,Y
2012111112013254,1,2003,MERCURY,TAXI, 
20121112D010-2012-01190A,1,2000,BMW,528, 
20121112D010-2012-01190A,2,2010,NISSAN,VERSA, 
20121112D010-2012-01190A,3,2011,ACURA,RDX, 
20121112D010-2012-01190A,4,2009,LEXUS,GX470, 
20121112D010-2012-01285A,1,0   ,PLYMOUTH,NEON, 
20121112D010-2012-01285A,2,2006,BMW,650, 
20121112I-2012-006924,1,2002,VOLVO,V70,Y
20121112I-2012-006924,2,0   ,LEXUS,RX3, 
201211132012-11092,1,2012,GMC,TERRAIN, 
201211132012-11092,2,2004,MAZDA,MAZDA 6, 
201211132012-11092,3,2002,LEXUS,ES300, 
201211132012-11092,4,2008,HONDA,ACCORD, 
201211132012-11602,1,1987,FORD,E350, 
201211132012-11602,2,2006,KIA,SPECTRA, 
201211132012-21832,1,2000,MERCEDES BENZ,C280, 
201211132012-35018,1,0   ,TOYOTA,HIGHLANDER, 
201211132012-35018,2,0   ,NISSAN,ALTIMA, 
201212011202070701A,1,2011,NISSAN,ALT, 
201212011202070701A,2,2003,FORD,EXP, 
201212011207294040A,1,1989,GMC,PHUP, 
201212011209174927A,1,2001,CHRYSLER,WAGON, 
201212011209174927A,2,2007,TOYOTA,CAM,Y
20121201D010-2012-01890A,1,2010,LEXUS,IS250, 
20121202I-2012-006537,1,2005,TOYOTA,RAV4, 
2012120312-807,1,2002,CHEVROLET,CAV, 
2012120312-807,2,2005,TOYOTA,COA, 
2012120312-807,3,2003,HONDA,CIV, 
2012120412-10025,1,2005,ACURA,4 DR., 
2012120412-10025,2,2008,NISSAN,4 DR., 
2012120412-25616,1,2002,FORD,4 DR., 
2012120412-29792,1,2008,LINCOLN,SUV, 
2012120412-53682,1,2001,TOYOTA,P/U, 
2012120412-54335,1,2010,NISSAN,4DR, 
2012120412-54335,2,1990,TOYOTA,WGN, 
2012120412-54335,3,2000,FORD,WGN, 
20121204D010-2012-00902A,1,2001,KAWASAKI,ZX9, 
20121204D010-2012-00902A,2,2003,HONDA,ODYSSEY, 
20121204D010-2012-01013A,1,2010,TOYOTA,CAMRY, 
2012120512011466,1,1994,DODGE,RUM, 
2012120512013379,1,1994,HONDA,4 DR, 
2012120512013379,2,2008,NISSAN,4 DR, 
2012120512040502,1,2006,TOYOTA,CAM, 
2012120512?35955,1,2003,HONDA,2DR, 
20121205B130-2012-02073A,1,1988,HARLEY DAVIDSON,FLS, 
20121205B130-2012-02073A,2,2012,CHEVROLET,MALIBU, 
20121205B130-2012-03121A,1,2005,INTERNATIONAL,4300, 
20121205B130-2012-03121A,2,2009,CHEVROLET,MALIBU, 
20121205D010-2012-01646A,1,2000,BUICK,LES, 
2012120912015039,1,2008,CHEVROLET,SILVERADO, 
2012120912015039,2,2004,HYUNDAI,XG5, 
2012120912015039,3,2000,HONDA,CIVIC, 
2012120912023221,1,2007,HYUNDAI,ELANTRA, 
2012120912028548,1,2005,VOLVO,TRUCK, 
2012120912028548,2,2006,HONDA,CBR, 
2012120912028548,3,2009,KAWASAKI,MC, 
2012120912030691,1,2010,SUBARU,LEG, 
2012120912030691,2,2009,HYUNDAI,SON, 
2012120912041904,1,2012,TOYOTA,CAMERY, 
2012120912044386,1,1999,FREIGHTLINER,TRUCK, 
2012120912044386,2,2010,LEXUS,RX350, 
2012121012-10080,1,2003,NISSAN,4DR, 
